着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_id
9,4,5,ロードイモータル,牡3,56.0,鮫島克駿,1:49.0,クビ,15.1,7.0,502(+8),[東] 和田勇介,202301010103
10,5,8,シャンデル,牝3,54.0,斎藤新,1:49.5,3,67.5,9.0,474(+12),[東] 青木孝文,202301010103
11,8,14,オレノアイバ,牡3,52.0,古川奈穂,1:50.2,4,175.3,12.0,446(-8),[西] 高橋康之,202301010103
12,1,1,スングリダンダン,牝3,54.0,黛弘人,1:50.6,2,179.8,13.0,446(+6),[東] 南田美知,202301010103
13,4,6,イズジョーノバトン,牝3,51.0,今村聖奈,1:51.0,2.1/2,92.5,11.0,468(-6),[東] 本間忍,202301010103
14,2,2,カンパナーダス,牡3,55.0,横山琉人,1:52.2,7,81.9,10.0,490(-14),[東] 久保田貴,202301010103
1,6,9,サクセスアイ,牝3,54.0,亀田温心,1:27.7,,19.7,8.0,426(+8),[西] 北出成人,202301010104
2,1,1,ヒラリ,牝3,54.0,ルメール,1:27.7,アタマ,4.1,2.0,456(-4),[西] 武幸四郎,202301010104
3,8,13,マルメラーダ,牝3,54.0,横山武史,1:28.1,2,3.8,1.0,444(+4),[東] 高橋裕,202301010104
4,5,6,ルカン,牝3,54.0,横山典弘,1:28.1,クビ,8.3,5.0,418(0),[西] 安田翔伍,202301010104
5,4,4,アラメダ,牝3,54.0,浜中俊,1:28.2,3/4,9.9,6.0,442(+6),[西] 池江泰寿,202301010104
6,7,10,クライノート,牝3,54.0,丹内祐次,1:28.4,3/4,6.2,4.0,448(+14),[東] 畠山吉宏,202301010104
7,2,2,エルフサイエン,牝3,53.0,横山琉人,1:28.5,1/2,112.5,11.0,434(-6),[東] 小島茂之,202301010104
8,3,3,ロゼアクアリオ,牝3,53.0,小沢大仁,1:28.6,1/2,197.1,12.0,404(+20),[西] 高柳大輔,202301010104
9,5,7,マノレア,牝3,52.0,小林凌大,1:28.8,1.1/2,326.0,13.0,454(+4),[西] 西園正都,202301010104
10,7,11,リスノワール,牝3,54.0,勝浦正樹,1:28.9,クビ,20.2,9.0,462(0),[東] 村田一誠,202301010104
11,8,12,レーヴスレアリーズ,牝3,51.0,今村聖奈,1:29.0,3/4,19.0,7.0,456(-4),[西] 寺島良,202301010104
12,6,8,スマートヴィーヴル,牝3,50.0,古川奈穂,1:29.5,3,5.2,3.0,462(+4),[西] 矢作芳人,202301010104
13,4,5,フューチャーアゲン,牝3,52.0,佐々木大,1:30.1,3.1/2,82.8,10.0,442(-12),[東] 加藤和宏,202301010104
1,4,4,アセレラシオン,牡2,55.0,鮫島克駿,1:48.6,,4.6,3.0,524(0),[西] 浜田多実,202301010105
2,8,10,カリフォルニア,牡2,55.0,ルメール,1:49.1,3,3.1,1.0,482(0),[東] 伊藤圭三,202301010105
3,7,7,ラファールドール,牡2,55.0,横山武史,1:49.6,3,6.2,4.0,504(0),[東] 田島俊明,202301010105
4,5,5,デトネイション,牡2,55.0,武豊,1:49.7,クビ,13.8,5.0,496(0),[西] 石橋守,202301010105
5,6,6,リワードファラオン,牡2,55.0,横山典弘,1:49.8,1,21.1,7.0,506(0),[東] 村田一誠,202301010105
6,3,3,カフジテルビウム,牡2,55.0,斎藤新,1:50.2,2,17.1,6.0,456(0),[西] 杉山佳明,202301010105
7,2,2,ゼットスパンキー,牡2,55.0,古川吉洋,1:50.8,3.1/2,49.9,9.0,452(0),[西] 宮徹,202301010105
8,7,8,フルハートビート,牡2,55.0,浜中俊,1:51.5,4,3.9,2.0,488(0),[東] 黒岩陽一,202301010105
9,1,1,チーチャン,牝2,54.0,横山琉人,1:52.4,5,33.5,8.0,466(0),[東] 勢司和浩,202301010105
10,8,9,アンクルクロス,牡2,54.0,角田大和,1:52.7,1.1/2,75.3,10.0,466(0),[西] 高橋亮,202301010105
1,3,3,ガットネロ,牝3,54.0,横山武史,1:47.7,,2.2,1.0,478(+4),[西] 上村洋行,202301010106
2,4,6,ライジングホープ,牝3,53.0,小沢大仁,1:47.7,クビ,30.2,6.0,412(-12),[西] 松下武士,202301010106
3,5,7,ルヴェルリドー,牡3,56.0,丹内祐次,1:47.7,アタマ,5.5,3.0,478(+2),[東] 萩原清,202301010106
4,6,10,アムブロシアー,牝3,54.0,亀田温心,1:47.9,1.1/4,80.2,10.0,422(0),[西] 大久保龍,202301010106
5,1,1,ガルヴァニック,牝3,53.0,角田大和,1:48.0,クビ,11.5,5.0,448(+4),[西] 吉岡辰弥,202301010106
6,2,2,アンブレラダンス,牝3,54.0,横山和生,1:48.0,クビ,32.2,7.0,442(+2),[東] 和田勇介,202301010106
7,7,11,メトロフィルム,牝3,51.0,小林勝太,1:48.1,クビ,120.4,11.0,432(0),[東] 清水英克,202301010106
8,8,14,エレガントメイデン,牝3,52.0,佐々木大,1:48.2,3/4,69.5,9.0,446(-2),[西] 高橋義忠,202301010106
9,5,8,アイヲヨブテーラー,牝3,54.0,武豊,1:48.5,1.3/4,4.2,2.0,472(0),[西] 河内洋,202301010106
10,8,13,モズマーカッシン,牡3,56.0,鮫島克駿,1:48.5,クビ,6.6,4.0,438(-16),[西] 高柳大輔,202301010106
11,6,9,シゲルノヴァ,牝3,54.0,和田翼,1:48.6,3/4,185.9,13.0,440(-6),[西] 谷潔,202301010106
12,3,4,ヒルノグラスゴー,牡3,56.0,横山典弘,1:48.7,クビ,37.6,8.0,484(+10),[西] 昆貢,202301010106
13,7,12,ホンマモン,牝3,54.0,吉田隼人,1:49.5,5,127.3,12.0,488(+6),[東] 伊藤大士,202301010106
14,4,5,ヒロノサクセス,牡3,53.0,鷲頭虎太,1:49.7,1.1/2,531.0,14.0,410(-8),[東] 大和田成,202301010106
1,6,12,デルマヤクシ,牡5,58.0,ルメール,1:08.1,,5.6,4.0,456(-4),[西] 田中克典,202301010107
2,2,3,コーリングユー,牝4,56.0,北村友一,1:08.3,1,4.2,1.0,440(+4),[西] 安田隆行,202301010107
3,3,5,ホウオウエンジェル,牝6,56.0,丹内祐次,1:08.6,1.3/4,21.7,7.0,482(0),[東] 加藤和宏,202301010107
4,7,13,ファルマリン,牝3,53.0,鮫島克駿,1:08.7,1,34.1,9.0,406(+4),[西] 森田直行,202301010107
5,8,15,デイトンウェイ,牡5,58.0,亀田温心,1:08.7,クビ,14.2,6.0,512(+6),[西] 野中賢二,202301010107
6,6,11,マケルナマサムネ,牡5,58.0,川又賢治,1:08.8,アタマ,121.7,15.0,460(+2),[西] 杉山佳明,202301010107
7,1,1,テーオーヴァイナー,牡3,55.0,藤岡佑介,1:08.8,クビ,44.2,10.0,494(+12),[西] 藤岡健一,202301010107
8,2,4,マキアージュ,牝4,54.0,佐々木大,1:08.8,ハナ,5.1,3.0,458(+2),[東] 菊川正達,202301010107
9,5,9,キーチズカンパニー,牡4,54.0,古川奈穂,1:08.8,ハナ,150.2,16.0,478(-8),[東] 小手川準,202301010107
10,8,16,ポメランチェ,牝4,53.0,鷲頭虎太,1:09.0,3/4,22.1,8.0,416(+8),[西] 牧田和弥,202301010107
11,3,6,フィルムスコア,牝5,56.0,斎藤新,1:09.1,1/2,62.6,12.0,456(-6),[西] 平田修,202301010107
12,4,7,サイモンカーチス,牡4,58.0,古川吉洋,1:09.3,1.1/4,49.5,11.0,476(+2),[西] 梅田智之,202301010107
13,5,10,マメコ,牝4,56.0,富田暁,1:09.3,ハナ,4.9,2.0,444(-2),[西] 武英智,202301010107
14,7,14,ハウピア,牝3,52.0,小沢大仁,1:09.4,1/2,115.5,14.0,430(0),[西] 岡田稲男,202301010107
15,4,8,ラヴォルタ,牝5,56.0,横山武史,1:09.6,1.1/4,6.7,5.0,502(0),[東] 田村康仁,202301010107
16,1,2,ハナサキポプラ,牝3,52.0,横山琉人,1:09.6,クビ,63.4,13.0,428(+6),[西] 杉山佳明,202301010107
1,6,8,マテンロウアイ,牝4,53.0,今村聖奈,1:46.5,,8.6,5.0,524(-12),[西] 寺島良,202301010108
2,8,12,タマモタップダンス,牝4,54.0,小林凌大,1:46.7,1.1/2,5.0,2.0,502(-4),[東] 伊藤圭三,202301010108
3,4,5,イモータルフェイム,牝4,56.0,丹内祐次,1:47.1,2,2.9,1.0,484(+22),[東] 鹿戸雄一,202301010108
4,6,9,タガノチョコラータ,牝3,50.0,小林勝太,1:47.8,4,11.9,6.0,504(-8),[西] 角田晃一,202301010108
5,8,13,デームフォーチュン,牝4,56.0,鮫島克駿,1:48.0,3/4,24.5,9.0,474(-12),[西] 高野友和,202301010108
6,3,3,オルノア,牝3,50.0,古川奈穂,1:48.3,2,5.1,3.0,492(+4),[西] 新谷功一,202301010108
7,4,4,ノーブルマルシェ,牝3,53.0,吉田隼人,1:48.4,クビ,65.1,11.0,450(-12),[東] 久保田貴,202301010108
8,5,7,フラッシングレート,牝3,53.0,北村友一,1:48.7,2,23.8,8.0,458(-6),[西] 音無秀孝,202301010108
9,7,11,ジョリーブレス,牝5,53.0,鷲頭虎太,1:48.9,1,255.0,13.0,476(-6),[西] 奥村豊,202301010108
10,7,10,シャドウレディー,牝3,51.0,佐々木大,1:48.9,アタマ,15.5,7.0,436(+2),[西] 吉岡辰弥,202301010108
11,1,1,ヴァルドマルヌ,牝4,55.0,横山琉人,1:49.3,2.1/2,148.4,12.0,414(+4),[東] 大和田成,202301010108
12,2,2,グァルジャー,牝3,52.0,角田大和,1:49.5,1,46.1,10.0,462(+6),[西] 吉田直弘,202301010108
13,5,6,リトルポピー,牝4,56.0,横山武史,1:49.8,1.3/4,7.7,4.0,476(+4),[東] 奥村武,202301010108
1,8,9,レイベリング,牡3,55.0,横山武史,1:47.4,,1.8,1.0,472(0),[東] 鹿戸雄一,202301010109
2,4,4,キングロコマイカイ,牡4,58.0,ルメール,1:47.6,1.1/2,12.4,5.0,494(0),[西] 須貝尚介,202301010109
3,8,8,ゴッドファーザー,牡3,55.0,横山和生,1:47.6,アタマ,4.7,2.0,508(+6),[東] 萩原清,202301010109
4,5,5,クラシックステップ,牡4,58.0,斎藤新,1:47.7,アタマ,27.8,7.0,472(-6),[西] 安田隆行,202301010109
5,2,2,エマヌエーレ,牡3,55.0,北村友一,1:47.7,アタマ,6.7,4.0,496(+6),[西] 平田修,202301010109
6,1,1,サルサロッサ,牝4,56.0,鮫島克駿,1:47.9,1.1/4,24.0,6.0,454(-2),[東] 高柳瑞樹,202301010109
7,7,7,ジオパーククラウン,牡3,55.0,武豊,1:48.1,1.1/4,57.6,8.0,446(0),[西] 長谷川浩,202301010109
8,6,6,ジーニアスバローズ,牡3,55.0,池添謙一,1:48.2,1.1/4,6.0,3.0,460(+12),[西] 辻野泰之,202301010109
9,3,3,クレイジーリッチ,牡5,58.0,山田敬士,1:48.9,4,244.8,9.0,498(-4),[東] 小手川準,202301010109
1,6,6,インザオベーション,牝4,56.0,浜中俊,2:00.4,,9.4,3.0,476(-8),[西] 武幸四郎,202301010110
2,1,1,ハウゼ,牡3,55.0,岩田康誠,2:00.5,クビ,5.4,2.0,506(+4),[東] 田中博康,202301010110
3,7,7,エルディアブロ,牡5,58.0,富田暁,2:00.5,ハナ,18.7,6.0,458(-2),[西] 佐々木晶,202301010110
4,5,5,アヴニールドブリエ,牡3,55.0,ルメール,2:00.5,アタマ,1.5,1.0,510(0),[東] 宮田敬介,202301010110
5,3,3,ヤマニンループ,牡4,58.0,横山典弘,2:00.6,1,11.5,4.0,442(+6),[西] 松永幹夫,202301010110
6,8,8,シャドウマッドネス,セ4,58.0,横山和生,2:00.9,1.3/4,32.3,8.0,440(+8),[東] 和田勇介,202301010110
7,2,2,エコルフリューゲル,牝4,56.0,吉田隼人,2:00.9,アタマ,50.5,9.0,474(+4),[東] 鈴木慎太,202301010110
8,4,4,コスモフロイデ,牡4,58.0,横山武史,2:01.0,1/2,14.6,5.0,472(+6),[東] 天間昭一,202301010110
9,8,9,カトルショセット,牝5,56.0,丹内祐次,2:01.1,クビ,21.8,7.0,472(+6),[東] 黒岩陽一,202301010110
1,7,13,エクセトラ,牡4,58.0,ルメール,1:07.5,,2.3,1.0,524(-8),[西] 吉村圭司,202301010111
2,2,3,ブルースピリット,セ5,58.0,丹内祐次,1:07.5,クビ,10.0,4.0,496(+6),[東] 岩戸孝樹,202301010111
3,3,4,ブライトオンベイス,牝4,56.0,角田大和,1:07.8,1.3/4,23.3,10.0,446(+4),[西] 清水久詞,202301010111
4,2,2,シュアーヴアリア,牝5,56.0,勝浦正樹,1:07.8,アタマ,81.7,13.0,490(+2),[東] 高橋裕,202301010111
5,3,5,ドロップオブライト,牝4,56.0,小沢大仁,1:07.8,ハナ,8.3,3.0,436(+6),[西] 松永昌博,202301010111
6,6,11,カフジテトラゴン,牝4,56.0,富田暁,1:07.9,クビ,7.2,2.0,460(0),[西] 武英智,202301010111
7,6,10,ラキエータ,牝4,56.0,北村友一,1:07.9,クビ,19.5,8.0,422(-4),[西] 音無秀孝,202301010111
8,1,1,モンファボリ,牝5,56.0,武豊,1:07.9,ハナ,14.1,6.0,456(+6),[西] 須貝尚介,202301010111
9,5,9,エイシンエイト,牝3,53.0,佐々木大,1:08.0,アタマ,15.0,7.0,486(+2),[東] 田中剛,202301010111
10,4,6,エグレムニ,牡6,58.0,松田大作,1:08.2,1.1/4,146.4,15.0,508(-4),[西] 加用正,202301010111
11,4,7,フォイアーロート,牡5,58.0,岩田康誠,1:08.3,3/4,109.6,14.0,482(+4),[西] 中村直也,202301010111
12,8,14,オードゥメール,牝4,56.0,斎藤新,1:08.3,ハナ,35.4,12.0,468(-4),[東] 斎藤誠,202301010111
13,5,8,メイショウエニシア,牝5,56.0,藤岡佑介,1:08.5,1.1/2,20.1,9.0,454(-4),[西] 本田優,202301010111
14,7,12,アップリバー,牝5,56.0,吉田隼人,1:08.6,アタマ,23.4,11.0,496(-4),[東] 牧光二,202301010111
15,8,15,レベレンシア,牡4,58.0,鮫島克駿,1:08.7,3/4,12.4,5.0,506(0),[西] 安田翔伍,202301010111
1,8,13,フォーワンセルフ,牡4,58.0,武豊,1:46.3,,4.7,2.0,528(+2),[東] 小桧山悟,202301010112
2,6,10,オウギノカナメ,牡3,55.0,横山武史,1:46.6,1.3/4,6.9,4.0,464(-2),[東] 高木登,202301010112
3,8,14,カビーリア,牡3,52.0,今村聖奈,1:46.6,クビ,14.6,7.0,482(-10),[西] 飯田祐史,202301010112
4,7,11,サクラソーレ,牡4,56.0,佐々木大,1:46.6,アタマ,8.5,6.0,468(0),[東] 堀宣行,202301010112
5,7,12,ウッドショック,牡4,55.0,小林勝太,1:47.1,3,65.9,11.0,512(+2),[東] 杉浦宏昭,202301010112
6,2,2,ブライトファントム,牡3,55.0,丹内祐次,1:47.5,2,7.2,5.0,502(-2),[西] 杉山晴紀,202301010112
7,6,9,サムハンター,牡5,58.0,横山和生,1:47.6,3/4,3.6,1.0,486(-8),[西] 高橋康之,202301010112
8,4,5,ウェザーコック,牡3,55.0,鮫島克駿,1:47.9,1.1/2,6.1,3.0,444(+6),[西] 岡田稲男,202301010112
9,4,6,ミユキザストロング,牡4,58.0,勝浦正樹,1:47.9,クビ,48.7,10.0,542(+4),[東] 小西一男,202301010112
10,5,7,ブラックルパン,牡4,58.0,黛弘人,1:48.0,1/2,303.4,14.0,550(-2),[東] 石毛善彦,202301010112
11,3,4,ルミナスフラックス,セ4,58.0,岩田康誠,1:48.1,クビ,175.5,13.0,492(+10),[東] 堀内岳志,202301010112
12,5,8,フォーサイドナイン,牡3,55.0,池添謙一,1:48.3,1.1/4,15.4,8.0,460(-10),[西] 奥村豊,202301010112
13,3,3,シアープレジャー,牝6,53.0,鷲頭虎太,1:49.3,6,110.8,12.0,446(+14),[西] 小栗実,202301010112
14,1,1,レッドヴァイス,セ5,58.0,富田暁,1:50.0,4,44.1,9.0,496(-2),[西] 高橋義忠,202301010112
1,4,4,アルジェンタージョ,牝2,53.0,小林凌大,1:00.1,,6.9,3.0,468(+2),[東] 伊藤圭三,202301010201
2,6,6,ワイワイレジェンド,牡2,51.0,古川奈穂,1:00.5,2.1/2,1.3,1.0,440(+2),[西] 矢作芳人,202301010201
3,1,1,ワイノナオミ,牝2,55.0,北村友一,1:00.8,1.3/4,6.0,2.0,436(+4),[西] 安田隆行,202301010201
4,7,7,プラビータ,牝2,55.0,藤岡佑介,1:01.2,2.1/2,15.5,4.0,478(-6),[東] 矢野英一,202301010201
5,3,3,タケシ,牡2,53.0,佐々木大,1:01.3,1,16.5,5.0,422(-6),[西] 長谷川浩,202301010201
6,2,2,ピクラリーダ,牝2,52.0,大久保友,1:02.3,6,45.4,7.0,442(+2),[東] 高橋裕,202301010201
7,5,5,スマートエステラ,牝2,54.0,小沢大仁,1:02.5,1.1/4,63.5,8.0,474(-2),[西] 渡辺薫彦,202301010201
8,8,8,スウィバンビーナ,牝2,55.0,丹内祐次,1:03.3,5,29.7,6.0,466(-2),[東] 小桧山悟,202301010201
1,5,7,ロフティーイデアル,牝3,54.0,ルメール,1:47.9,,1.6,1.0,464(0),[東] 林徹,202301010202
2,5,8,カフェノワール,牝3,53.0,角田大和,1:48.1,1.1/4,4.7,2.0,456(+4),[西] 池江泰寿,202301010202
3,8,14,カンノーリ,牝3,54.0,富田暁,1:48.2,クビ,8.1,3.0,426(-12),[西] 木原一良,202301010202
4,6,9,キタノパッション,牝3,54.0,黛弘人,1:48.4,1.1/2,17.6,5.0,426(-2),[東] 石栗龍彦,202301010202
5,6,10,ホウオウヴィーナス,牝3,54.0,丹内祐次,1:49.8,8,38.2,7.0,508(+2),[東] 高木登,202301010202
6,2,2,ホットチョコ,牝3,52.0,佐々木大,1:49.9,クビ,48.8,9.0,464(-2),[西] 牧田和弥,202301010202
7,4,5,レイナジャスミン,牝3,51.0,今村聖奈,1:49.9,クビ,157.0,13.0,456(+5),[西] 高柳大輔,202301010202
8,3,4,ニシノツキアカリ,牝3,54.0,勝浦正樹,1:49.9,ハナ,89.0,11.0,452(+2),[東] 水野貴広,202301010202
9,7,11,ニコニコルンルン,牝3,50.0,古川奈穂,1:50.0,クビ,47.2,8.0,420(+8),[西] 矢作芳人,202301010202
9,7,12,ブリアンツァ,牝3,54.0,荻野琢真,1:50.0,同着,28.1,6.0,448(-4),[西] 今野貞一,202301010202
11,8,13,ケサランパサラン,牝3,53.0,小沢大仁,1:51.2,7,67.2,10.0,416(-2),[西] 中村直也,202301010202
12,1,1,スズカマリー,牝3,54.0,和田翼,1:51.8,3.1/2,112.7,12.0,422(0),[西] 谷潔,202301010202
13,3,3,ロックジャム,牝3,54.0,古川吉洋,1:52.2,2,448.3,14.0,456(-2),[西] 安達昭夫,202301010202
14,4,6,コウソクカナ,牝3,54.0,鮫島克駿,1:54.3,大,9.6,4.0,424(+2),[東] 中舘英二,202301010202
1,7,14,ライブリームーラン,牝3,54.0,横山武史,1:08.7,,3.2,2.0,502(-4),[東] 大竹正博,202301010203
2,5,10,ブランディー,牝3,51.0,土田真翔,1:08.8,1,529.2,16.0,428(-2),[東] 和田雄二,202301010203
3,7,13,コパカバーナビーチ,牝3,54.0,江田照男,1:09.0,1.1/4,26.7,6.0,424(+10),[東] 中野栄治,202301010203
4,2,3,シティウォリアー,牝3,51.0,小林勝太,1:09.1,3/4,9.1,3.0,462(+2),[東] 稲垣幸雄,202301010203
5,2,4,ハクサンクロユリ,牝3,54.0,勝浦正樹,1:09.2,1/2,26.0,5.0,456(+4),[東] 松山将樹,202301010203
6,4,7,アイアンムーン,牡3,56.0,ルメール,1:09.3,クビ,1.8,1.0,430(+2),[西] 武幸四郎,202301010203
7,6,11,サトノドゥーチェ,牡3,56.0,浜中俊,1:09.3,アタマ,29.1,8.0,424(-2),[西] 音無秀孝,202301010203
8,4,8,リッスンアップ,牝3,54.0,藤岡佑介,1:09.4,1,32.6,10.0,442(0),[西] 藤岡健一,202301010203
9,3,5,エルフォルク,牝3,52.0,佐々木大,1:09.8,2,28.7,7.0,438(+6),[東] 中舘英二,202301010203
10,8,16,クワイエットドーン,牡3,56.0,鮫島克駿,1:09.9,3/4,101.4,12.0,512(+8),[西] 矢作芳人,202301010203
11,6,12,ティーティースター,牡3,55.0,小沢大仁,1:10.0,クビ,221.4,13.0,438(-2),[西] 羽月友彦,202301010203
12,3,6,ケイティベガ,牝3,51.0,大久保友,1:10.0,クビ,296.6,14.0,404(-6),[西] 村山明,202301010203
13,8,15,ソルトベール,牝3,52.0,小林凌大,1:10.1,3/4,31.9,9.0,404(+4),[西] 四位洋文,202301010203
14,1,1,パーペチュアル,牡3,52.0,古川奈穂,1:10.2,1/2,79.3,11.0,486(+2),[西] 宮本博,202301010203
15,5,9,エイシンテムジン,牡3,53.0,今村聖奈,1:10.6,2.1/2,23.9,4.0,474(-6),[西] 今野貞一,202301010203
16,1,2,ナトゥーア,牝3,54.0,斎藤新,1:10.8,1.1/4,459.0,15.0,380(0),[東] 堀内岳志,202301010203
1,1,1,ダークモード,牡3,56.0,北村友一,1:47.1,,6.2,4.0,486(-6),[西] 藤岡健一,202301010204
2,7,12,ミスティックパワー,牡3,56.0,池添謙一,1:47.8,4,26.4,8.0,492(+2),[西] 新谷功一,202301010204
3,6,10,メイショウウナバラ,牡3,56.0,荻野琢真,1:47.9,クビ,20.3,7.0,428(-2),[西] 藤沢則雄,202301010204
4,3,3,ヴェアリアス,牡3,56.0,武豊,1:48.3,2,15.7,6.0,494(-4),[西] 清水久詞,202301010204
5,8,13,ルーラーリッチ,セ3,55.0,小沢大仁,1:48.3,ハナ,5.0,2.0,482(-2),[東] 小島茂之,202301010204
6,3,4,デスティノ,牡3,56.0,丹内祐次,1:48.4,1/2,39.9,11.0,540(+16),[東] 田島俊明,202301010204
7,2,2,シホノインプルソ,牡3,56.0,鮫島克駿,1:48.5,1/2,2.7,1.0,450(0),[西] 杉山佳明,202301010204
8,7,11,メイショウカガ,牡3,56.0,吉田隼人,1:49.2,4,5.9,3.0,500(+8),[東] 高柳瑞樹,202301010204
9,8,14,チーフインザスカイ,牡3,53.0,今村聖奈,1:49.2,クビ,180.8,14.0,420(0),[東] 大和田成,202301010204
10,5,7,グリーンオパール,牝3,54.0,富田暁,1:49.4,1,10.7,5.0,484(+12),[西] 小崎憲,202301010204
11,4,5,デルマアビセタオシ,牡3,52.0,古川奈穂,1:50.6,7,159.3,13.0,472(-4),[西] 牧田和弥,202301010204
12,6,9,ドナスウェット,牝3,54.0,岩田康誠,1:51.6,6,44.7,12.0,482(+6),[西] 矢作芳人,202301010204
13,5,8,ライヴペッパー,牡3,54.0,佐々木大,1:52.8,7,35.9,10.0,450(+2),[東] 牧光二,202301010204
14,4,6,アルカイド,牡3,56.0,横山武史,1:53.6,5,30.6,9.0,518(+2),[東] 栗田徹,202301010204
1,5,5,ステレンボッシュ,牝2,55.0,横山武史,1:51.1,,2.7,2.0,456(0),[東] 国枝栄,202301010205
2,1,1,ファインライン,牡2,55.0,鮫島克駿,1:51.4,1.1/2,18.4,5.0,452(0),[西] 松永幹夫,202301010205
3,2,2,フユソウビ,牡2,55.0,丹内祐次,1:51.4,ハナ,8.9,4.0,444(0),[東] 青木孝文,202301010205
4,3,3,カズアブディーン,牡2,55.0,ルメール,1:51.4,アタマ,2.1,1.0,464(0),[西] 杉山晴紀,202301010205
5,6,6,テーオーハイエク,牡2,55.0,古川吉洋,1:51.5,クビ,5.4,3.0,506(0),[西] 宮徹,202301010205
6,4,4,パーシステンス,牡2,53.0,佐々木大,1:53.8,大,68.2,6.0,488(0),[東] 小桧山悟,202301010205
1,5,10,ヤングローゼス,セ3,56.0,ルメール,2:00.1,,1.7,1.0,502(+10),[東] 手塚貴久,202301010206
2,7,14,ピンクジン,牝3,54.0,黛弘人,2:00.7,3.1/2,23.5,7.0,428(-2),[東] 南田美知,202301010206
3,3,6,ヴィクトリーロード,牡3,56.0,斎藤新,2:00.7,クビ,62.2,10.0,472(-2),[東] 高木登,202301010206
