着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_id
7,7,10,メイショウフンケイ,牡4,57,柴山雄一,1:10.9,アタマ,35.6,8.0,510(-14),[西] 池添兼雄,202201010108
8,8,13,コスモサンレミ,牝4,55,丹内祐次,1:11.1,1.1/4,25.3,7.0,458(-10),[東] 中野栄治,202201010108
9,6,8,ベストチャーム,牝6,52,横山琉人,1:11.2,3/4,46.8,10.0,426(-2),[西] 松下武士,202201010108
10,4,5,ユキヤナギ,牝3,52,勝浦正樹,1:11.4,1,22.3,6.0,442(-6),[東] 的場均,202201010108
11,4,4,ニシノフウジン,牡3,54,丸山元気,1:11.6,1.1/4,47.2,11.0,466(+2),[東] 中野栄治,202201010108
12,7,11,ロードリスペクト,牡4,57,鮫島克駿,1:12.1,3,114.6,12.0,488(0),[西] 中村直也,202201010108
13,6,9,マエマエ,牝3,49,西塚洸二,1:12.4,2,130.7,13.0,420(-12),[東] 久保田貴,202201010108
1,7,7,アケルナルスター,牡3,54,丹内祐次,2:04.6,,3.0,1.0,460(0),[東] 清水英克,202201010109
2,5,5,トラウンシュタイン,牡4,57,斎藤新,2:04.8,1.1/4,114.3,8.0,444(-14),[西] 奥村豊,202201010109
3,4,4,テーオーサンドニ,牡3,54,鮫島克駿,2:04.8,クビ,4.7,4.0,468(-2),[西] 高柳大輔,202201010109
4,8,8,タイミングハート,牡5,57,浜中俊,2:04.8,クビ,7.7,5.0,442(-12),[西] 武幸四郎,202201010109
5,3,3,クールブリエ,牝4,55,角田大和,2:04.9,3/4,11.5,6.0,460(-10),[西] 笹田和秀,202201010109
6,2,2,デルマアシュラ,牡4,57,武豊,2:05.0,1/2,4.4,2.0,420(0),[西] 友道康夫,202201010109
7,1,1,ジャスティンカツミ,牡3,54,吉田隼人,2:05.3,1.1/2,4.5,3.0,502(0),[西] 杉山晴紀,202201010109
8,6,6,サトノヴィーナス,牝5,55,藤岡佑介,2:05.6,1.3/4,26.9,7.0,480(+2),[西] 平田修,202201010109
1,6,7,モズピンポン,牡5,57,横山武史,1:45.9,,3.0,1.0,526(-4),[西] 矢作芳人,202201010110
2,2,2,モズマゾク,牡4,57,武豊,1:46.1,1.1/4,6.1,4.0,486(-10),[西] 南井克巳,202201010110
3,7,8,アメリカンエール,牡4,57,菱田裕二,1:46.6,2.1/2,4.6,2.0,504(+2),[東] 戸田博文,202201010110
4,3,3,マイネルレンカ,牡8,57,丹内祐次,1:46.7,1,41.1,9.0,470(0),[東] 鈴木慎太,202201010110
5,1,1,ロードオブザチェコ,牡4,57,柴山雄一,1:46.8,1/2,12.9,6.0,498(+6),[東] 石栗龍彦,202201010110
6,7,9,ロンドンデリーエア,牡5,57,藤岡佑介,1:46.9,クビ,8.2,5.0,468(-2),[西] 武英智,202201010110
7,5,5,インウィクトス,牡5,57,原田和真,1:47.6,4,167.1,10.0,462(+2),[東] 小桧山悟,202201010110
8,8,11,ロスコフ,牡4,57,横山和生,1:47.7,1/2,4.6,3.0,496(0),[東] 久保田貴,202201010110
9,8,10,グリニッジシチー,セ6,57,横山琉人,1:47.7,アタマ,14.5,7.0,484(+12),[東] 相沢郁,202201010110
中,6,6,ゲンパチミーティア,セ4,57,吉田隼人,,,28.6,8.0,468(+10),[西] 矢作芳人,202201010110
除,4,4,パルデンス,牡4,57,鮫島克駿,,,---,,476(-4),[東] 中野栄治,202201010110
1,8,15,ミニオンペール,牝6,55,黛弘人,1:09.9,,74.5,11.0,470(-8),[東] 小手川準,202201010111
2,2,3,ダークペイジ,牝3,52,横山武史,1:10.1,3/4,2.2,1.0,462(+10),[西] 吉村圭司,202201010111
3,1,1,ナイントゥファイブ,牝5,55,吉田隼人,1:10.1,ハナ,13.4,6.0,472(+6),[西] 西園正都,202201010111
4,2,2,シュアーヴアリア,牝4,55,勝浦正樹,1:10.2,1/2,6.4,3.0,482(+2),[東] 高橋裕,202201010111
5,6,10,バトーデュシエル,牝5,55,横山和生,1:10.3,3/4,16.8,8.0,482(+4),[西] 安田翔伍,202201010111
6,3,4,フォイアーロート,牡4,57,岩田康誠,1:10.3,アタマ,34.8,9.0,468(+2),[西] 中村直也,202201010111
7,4,7,ユキノファラオ,牡4,57,武豊,1:10.3,クビ,13.0,5.0,494(+14),[東] 石毛善彦,202201010111
8,6,11,マリーナ,牝4,55,藤岡佑介,1:10.4,クビ,9.8,4.0,440(-2),[西] 矢作芳人,202201010111
9,8,14,ネクストストーリー,牝4,55,菱田裕二,1:10.5,1/2,77.5,12.0,498(+8),[東] 中川公成,202201010111
10,4,6,スンリ,牝4,55,鮫島克駿,1:10.5,アタマ,14.2,7.0,472(-6),[西] 清水久詞,202201010111
11,7,13,ショウナンアリアナ,牝6,55,古川吉洋,1:10.6,1/2,91.2,13.0,438(+2),[西] 高野友和,202201010111
12,7,12,ディモールト,牡5,57,浜中俊,1:10.7,クビ,50.4,10.0,512(+8),[西] 角田晃一,202201010111
13,5,9,ヤマニンペダラーダ,牡8,57,柴山雄一,1:10.7,ハナ,177.1,14.0,468(-18),[西] 中村直也,202201010111
14,3,5,コスモアンジュ,牝5,55,丹内祐次,1:10.7,クビ,5.9,2.0,502(+4),[東] 武藤善則,202201010111
15,5,8,トミケンボハテル,牡8,57,秋山稔樹,1:11.5,5,307.1,15.0,488(-12),[東] 蛯名利弘,202201010111
1,7,8,クレスコジョケツ,牝3,52,鮫島克駿,1:45.7,,2.9,1.0,474(+12),[西] 木原一良,202201010112
2,2,2,レリジールダモーレ,牝3,49,横山琉人,1:46.6,5,3.4,2.0,448(0),[西] 高橋義忠,202201010112
3,8,9,トーホウジュナール,牝4,55,菱田裕二,1:47.4,5,24.3,8.0,474(-12),[西] 高橋亮,202201010112
4,6,6,クオーレドーロ,牝3,52,横山武史,1:48.0,4,4.2,3.0,448(+10),[東] 上原博之,202201010112
5,8,10,ホウオウハイエスト,牝4,55,丹内祐次,1:48.3,2,16.0,5.0,518(0),[東] 矢野英一,202201010112
6,5,5,フォンメイリー,牝3,52,斎藤新,1:48.9,3.1/2,6.7,4.0,472(+4),[西] 四位洋文,202201010112
7,7,7,マリノプリエール,牝3,49,小林凌大,1:49.0,3/4,17.0,6.0,456(0),[東] 伊藤圭三,202201010112
8,3,3,レイモミ,牝4,53,角田大和,1:49.2,3/4,21.4,7.0,426(+10),[西] 武幸四郎,202201010112
9,4,4,クリノイヴァンカ,牝6,55,古川吉洋,1:49.4,1.1/2,97.3,10.0,464(-6),[西] 谷潔,202201010112
中,1,1,サイモンポーリア,牝4,55,丸山元気,,,72.7,9.0,484(0),[東] 根本康広,202201010112
1,5,5,イティネラートル,牝2,54,横山和生,1:10.6,,5.2,2.0,404(-4),[西] 長谷川浩,202201010201
2,6,7,ニシノピウモッソ,牡2,54,勝浦正樹,1:10.9,1.1/2,5.2,3.0,452(+4),[東] 西田雄一,202201010201
3,7,8,オースピス,牝2,54,横山武史,1:11.0,1/2,2.5,1.0,418(+6),[東] 高橋裕,202201010201
4,3,3,シャコンヌ,牡2,54,丹内祐次,1:11.0,ハナ,10.5,4.0,428(0),[東] 小手川準,202201010201
5,6,6,デイズオブドリーム,牝2,52,角田大和,1:11.3,1.3/4,11.3,5.0,400(0),[東] 加藤征弘,202201010201
6,1,1,リンデザ,牝2,54,城戸義政,1:11.6,1.3/4,15.8,7.0,444(-12),[西] 茶木太樹,202201010201
7,2,2,ピスティス,牝2,51,西塚洸二,1:11.6,クビ,136.8,11.0,420(+2),[東] 大江原哲,202201010201
8,4,4,タイセイサーマル,牡2,51,横山琉人,1:11.7,クビ,13.0,6.0,420(-2),[西] 牧浦充徳,202201010201
9,8,10,セクシーコマンドー,牡2,54,古川吉洋,1:11.8,1.1/4,21.1,8.0,450(-2),[東] 鈴木慎太,202201010201
10,8,11,チャイボーグ,牝2,51,小林凌大,1:11.9,1/2,131.7,10.0,462(-8),[東] 的場均,202201010201
11,7,9,クリノヒーロー,牡2,54,菱田裕二,1:12.0,1/2,34.1,9.0,464(+4),[西] 谷潔,202201010201
1,6,10,マナウス,牝3,54,横山武史,1:47.5,,6.3,4.0,456(0),[西] 田中克典,202201010202
2,8,13,ディスコ,牝3,54,武豊,1:48.1,3.1/2,7.5,5.0,472(-2),[西] 音無秀孝,202201010202
3,1,1,セイウンマリンガー,牝3,53,秋山稔樹,1:48.3,1.1/4,26.4,8.0,414(+4),[東] 本間忍,202201010202
4,4,6,パーチル,牝3,54,黛弘人,1:48.3,アタマ,119.7,13.0,430(-4),[東] 岩戸孝樹,202201010202
5,3,4,ルクスディオン,牝3,51,横山琉人,1:48.5,1.1/4,5.2,3.0,438(-6),[西] 吉村圭司,202201010202
6,4,5,ララパラプリュイ,牝3,54,藤岡佑介,1:48.6,3/4,35.5,10.0,454(+6),[東] 田中博康,202201010202
7,5,7,シャムトラダイコウ,牝3,51,小林凌大,1:48.8,3/4,33.9,9.0,470(-14),[東] 中野栄治,202201010202
8,5,8,プレミアムベリー,牝3,54,水口優也,1:49.2,2.1/2,4.1,2.0,442(0),[西] 羽月友彦,202201010202
9,7,11,ブレディバンチ,牝3,51,大久保友,1:49.4,1.1/4,12.6,6.0,446(0),[東] 戸田博文,202201010202
10,6,9,スマイルサキ,牝3,54,斎藤新,1:49.5,1/2,38.2,11.0,424(-6),[東] 松山将樹,202201010202
11,2,2,ジョブックフィオリ,牝3,54,横山和生,1:50.4,5,26.0,7.0,430(+4),[東] 小桧山悟,202201010202
12,8,14,カルヴァドス,牝3,54,丹内祐次,1:51.0,3.1/2,60.2,12.0,462(-8),[東] 加藤和宏,202201010202
13,7,12,ニシノカケハシ,牝3,54,勝浦正樹,1:51.1,クビ,145.2,14.0,452(-6),[東] 松山将樹,202201010202
14,3,3,ラブミーディザイア,牝3,54,菱田裕二,1:52.4,8,3.8,1.0,472(-4),[東] 和田勇介,202201010202
1,5,6,キリシマタウン,牡3,54,角田大和,0:59.7,,2.5,2.0,440(-4),[東] 天間昭一,202201010203
2,8,12,メルシー,牝3,54,武豊,0:59.8,1/2,2.4,1.0,418(0),[西] 今野貞一,202201010203
3,7,9,ルルネージュ,牝3,54,勝浦正樹,1:00.0,1.1/4,11.4,4.0,476(-2),[東] 武市康男,202201010203
4,8,11,クリスタルローズ,牝3,51,小林凌大,1:00.0,ハナ,24.3,7.0,484(+4),[東] 土田稔,202201010203
5,1,1,ギミーアワーズ,牡3,56,吉田隼人,1:00.7,4,44.2,9.0,456(-4),[東] 加藤士津,202201010203
6,5,5,キソー,牝3,54,岩田康誠,1:00.9,1,20.9,6.0,422(-4),[東] 小島茂之,202201010203
7,2,2,ナオミニデレデレヤ,牝3,51,西塚洸二,1:01.1,1.1/4,15.8,5.0,442(+3),[西] 杉山佳明,202201010203
8,6,7,ユキゲショウ,牝3,54,黛弘人,1:01.2,クビ,223.3,11.0,462(+6),[東] 浅野洋一,202201010203
9,7,10,ウインオワーズ,牡3,56,丹内祐次,1:01.3,3/4,62.9,10.0,474(+4),[東] 高木登,202201010203
10,6,8,タイセイプロシード,牡3,56,鮫島克駿,1:01.4,3/4,7.4,3.0,480(-4),[東] 高橋裕,202201010203
11,3,3,ライブリインパクト,牡3,56,水口優也,1:01.8,2.1/2,292.5,12.0,460(-6),[西] 石橋守,202201010203
12,4,4,ジュエルシティー,牝3,51,鷲頭虎太,1:02.2,2.1/2,34.7,8.0,440(0),[西] 松永昌博,202201010203
1,6,10,サルサディーバ,牝3,53,秋山稔樹,1:47.7,,22.9,8.0,500(-6),[西] 森田直行,202201010204
2,5,7,アカノストロング,牡3,54,角田大和,1:47.8,クビ,6.7,5.0,502(+4),[西] 松下武士,202201010204
3,3,4,カイザーレオン,牡3,56,横山和生,1:47.8,アタマ,4.3,2.0,456(0),[東] 伊坂重信,202201010204
4,4,6,サクラオーラ,牝3,54,武豊,1:48.3,3,5.8,4.0,430(-2),[東] 田中博康,202201010204
5,4,5,バンクロール,牡3,56,横山武史,1:48.5,1.1/4,5.4,3.0,464(+14),[西] 田中克典,202201010204
6,5,8,ロルバーンスカイ,牡3,56,丹内祐次,1:48.6,1.1/4,3.9,1.0,444(-4),[東] 新開幸一,202201010204
7,3,3,ヴィオレントアズル,牡3,53,鷲頭虎太,1:49.0,2.1/2,149.8,12.0,406(-4),[東] 加藤和宏,202201010204
8,6,9,デュードメール,牝3,54,吉田隼人,1:49.1,1/2,13.8,6.0,460(+4),[西] 須貝尚介,202201010204
9,7,12,ダンスデミルリトン,牡3,53,横山琉人,1:49.2,クビ,191.3,14.0,448(-2),[西] 鈴木孝志,202201010204
10,7,11,キタノポーションズ,牝3,54,古川吉洋,1:49.9,4,153.4,13.0,410(+8),[東] 石栗龍彦,202201010204
11,8,14,アルティマナイト,牡3,56,原田和真,1:50.1,1.1/4,48.7,10.0,488(+6),[東] 堀内岳志,202201010204
12,2,2,カホウハネテマテ,牝3,51,大久保友,1:50.4,1.3/4,112.9,11.0,470(+6),[西] 村山明,202201010204
13,8,13,ノーティアス,牡3,56,鮫島克駿,1:50.6,1,18.9,7.0,498(-10),[東] 宗像義忠,202201010204
14,1,1,アンサングヒーロー,牡3,55,泉谷楓真,1:51.5,5,23.6,9.0,482(-2),[東] 水野貴広,202201010204
1,3,3,ドゥアイズ,牝2,54,吉田隼人,1:52.3,,28.4,5.0,448(0),[西] 庄野靖志,202201010205
2,8,9,ウヴァロヴァイト,牝2,54,横山武史,1:52.3,アタマ,2.3,1.0,434(0),[東] 萩原清,202201010205
3,1,1,ジェモロジー,牝2,54,鮫島克駿,1:52.4,クビ,8.8,4.0,486(0),[西] 橋口慎介,202201010205
4,5,5,ドゥーラ,牝2,54,斎藤新,1:52.4,クビ,50.3,7.0,476(0),[西] 高橋康之,202201010205
5,7,7,キスオンザビーチ,牝2,54,岩田康誠,1:52.9,3,31.8,6.0,478(0),[西] 中村直也,202201010205
6,6,6,トップナイフ,牡2,54,横山和生,1:52.9,アタマ,6.8,3.0,500(0),[西] 昆貢,202201010205
7,2,2,シュバルツガイスト,牡2,54,武豊,1:53.6,4,2.4,2.0,486(0),[東] 国枝栄,202201010205
8,4,4,アクションプラン,牡2,53,秋山稔樹,1:55.3,10,159.8,9.0,486(0),[東] 池上昌和,202201010205
9,8,8,ヤマノコトブキ,牡2,54,菱田裕二,1:57.1,大,142.4,8.0,460(0),[東] 松山将樹,202201010205
1,2,3,タフトテソーロ,牡3,56,鮫島克駿,2:04.8,,4.8,2.0,468(0),[東] 高木登,202201010206
2,1,1,マイネルユヌスール,牡3,53,横山琉人,2:05.2,2.1/2,15.4,6.0,470(-8),[西] 五十嵐忠,202201010206
3,6,10,マイネルイージス,牡3,56,丹内祐次,2:05.2,ハナ,2.1,1.0,482(+6),[東] 清水英克,202201010206
4,4,7,ブレッシングクライ,牡3,56,浜中俊,2:05.2,ハナ,12.9,4.0,480(+2),[西] 奥村豊,202201010206
5,5,8,サトノゼノビア,牝3,54,横山和生,2:05.3,3/4,15.3,5.0,476(-2),[東] 国枝栄,202201010206
6,5,9,ヴァリッド,牝3,51,西塚洸二,2:05.3,クビ,35.7,10.0,426(-3),[西] 渡辺薫彦,202201010206
7,6,11,ゲンパチソル,牝3,54,吉田隼人,2:05.4,クビ,49.6,12.0,452(+2),[西] 矢作芳人,202201010206
8,3,4,ルクスレジーナ,牝3,50,古川奈穂,2:05.4,クビ,6.6,3.0,456(-8),[西] 須貝尚介,202201010206
9,7,12,ジュンバレット,牡3,56,勝浦正樹,2:05.5,クビ,64.3,13.0,460(+4),[東] 伊坂重信,202201010206
10,8,14,ストロングフォース,牡3,53,小林凌大,2:05.7,1.1/4,149.1,14.0,476(-4),[東] 根本康広,202201010206
11,3,5,ミスピュアハート,牝3,54,荻野琢真,2:05.7,アタマ,21.4,7.0,430(0),[西] 大久保龍,202201010206
12,2,2,フレイムリリー,牝3,54,菱田裕二,2:05.7,クビ,32.3,9.0,422(-8),[東] 深山雅史,202201010206
13,4,6,ワンダーシャイン,牡3,55,秋山稔樹,2:06.2,3,170.5,15.0,524(+4),[西] 森田直行,202201010206
14,8,15,ヒルノソレント,牡3,56,古川吉洋,2:06.2,ハナ,49.0,11.0,528(+10),[西] 昆貢,202201010206
