着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_id
4,3,3,テイデ,牡4,57.0,丸山元気,1:47.1,3/4,4.9,2.0,478(+6),[東] 堀宣行,202204010108
5,7,10,ハリウッドヒルズ,牡5,57.0,西村淳也,1:47.2,3/4,3.0,1.0,494(-4),[東] 田中博康,202204010108
6,5,6,ザスリーサーティ,牡7,54.0,横山琉人,1:47.4,1.1/4,19.0,8.0,476(+4),[東] 尾形和幸,202204010108
7,1,1,ラッシュアップ,セ5,57.0,勝浦正樹,1:47.4,ハナ,18.8,7.0,534(-4),[東] 金成貴史,202204010108
8,6,7,シューラヴァーグ,牝5,55.0,小崎綾也,1:47.9,3,150.9,11.0,456(+8),[西] 畑端省吾,202204010108
9,8,12,ウォーターブレイク,牝6,54.0,亀田温心,1:48.1,1,40.1,9.0,468(-6),[西] 河内洋,202204010108
10,8,11,ウインチェレステ,牡4,57.0,丹内祐次,1:48.1,クビ,6.9,5.0,496(+2),[東] 畠山吉宏,202204010108
11,7,9,マロリン,牝6,55.0,木幡初也,1:48.4,1.3/4,228.3,12.0,472(-8),[東] 武市康男,202204010108
12,2,2,クラウンゼロ,牡4,57.0,津村明秀,1:48.7,1.1/2,54.3,10.0,498(-3),[東] 天間昭一,202204010108
1,3,5,メイショウユズルハ,牡3,56.0,岩田康誠,1:52.5,,2.7,1.0,480(0),[西] 岡田稲男,202204010109
2,2,3,エルパソ,牡3,56.0,三浦皇成,1:52.9,2.1/2,4.6,3.0,454(0),[東] 武井亮,202204010109
3,6,11,コパノニコルソン,牡3,56.0,泉谷楓真,1:53.0,1/2,3.1,2.0,508(-4),[西] 宮徹,202204010109
4,4,7,アーテルアストレア,牝3,54.0,菱田裕二,1:53.5,3,42.9,10.0,456(+4),[西] 橋口慎介,202204010109
5,5,9,チェンジザワールド,牡3,56.0,国分恭介,1:53.9,2.1/2,24.7,7.0,504(-6),[西] 五十嵐忠,202204010109
6,8,15,ロードヴァレンチ,セ3,56.0,坂井瑠星,1:54.0,クビ,22.2,5.0,466(-4),[東] 中舘英二,202204010109
7,7,13,ミストルティン,牡3,56.0,西村淳也,1:54.1,3/4,22.6,6.0,448(-8),[東] 加藤士津,202204010109
8,4,6,ゼニット,牡3,56.0,荻野極,1:54.3,1.1/4,272.5,15.0,502(-2),[東] 久保田貴,202204010109
9,6,10,ネッスンドルマ,牡3,56.0,丹内祐次,1:54.7,2.1/2,44.1,11.0,430(-6),[東] 加藤士津,202204010109
10,1,1,ミッキーストロング,牡3,56.0,秋山稔樹,1:54.9,1,30.4,8.0,542(+12),[東] 大竹正博,202204010109
11,8,14,タマモバンケット,牝3,54.0,勝浦正樹,1:54.9,1/2,140.2,13.0,472(-6),[東] 菊沢隆徳,202204010109
12,5,8,クルル,牡3,56.0,横山琉人,1:55.3,2,107.0,12.0,482(-8),[東] 大江原哲,202204010109
13,2,2,シンボリックレルム,牝3,54.0,武藤雅,1:56.0,4,243.8,14.0,474(-6),[東] 水野貴広,202204010109
14,7,12,オリ,牡3,56.0,津村明秀,1:56.4,2.1/2,11.4,4.0,476(+2),[東] 奥平雅士,202204010109
15,3,4,サンライズロナウド,牡3,56.0,亀田温心,1:56.5,1/2,31.5,9.0,450(-2),[西] 安田隆行,202204010109
1,7,10,ワンスカイ,牡5,57.0,斎藤新,1:08.9,,2.4,1.0,510(-2),[東] 斎藤誠,202204010110
2,4,5,サイヤダンサー,牡5,57.0,三浦皇成,1:08.9,クビ,32.0,10.0,476(+6),[東] 深山雅史,202204010110
3,6,9,ショウナンラスボス,牡4,57.0,丸山元気,1:09.1,3/4,7.8,3.0,464(-2),[東] 奥村武,202204010110
4,1,1,メイショウエニシア,牝4,55.0,荻野極,1:09.1,アタマ,9.7,4.0,446(+2),[西] 本田優,202204010110
5,5,7,ディヴィナシオン,牡5,57.0,勝浦正樹,1:09.1,クビ,4.8,2.0,466(-10),[西] 森秀行,202204010110
6,4,4,ジュストコル,牡4,57.0,西村淳也,1:09.3,1.1/4,11.6,6.0,504(-14),[西] 大久保龍,202204010110
7,8,13,ジューンベロシティ,牡4,57.0,津村明秀,1:09.3,アタマ,31.3,9.0,464(-10),[西] 武英智,202204010110
8,5,6,クムシラコ,牡4,57.0,黛弘人,1:09.4,1/2,51.0,11.0,464(-6),[東] 石毛善彦,202204010110
9,3,3,ニューアリオン,牡4,57.0,菱田裕二,1:09.5,クビ,19.1,8.0,478(0),[西] 新谷功一,202204010110
10,8,12,スズノフブキ,セ8,57.0,丹内祐次,1:09.5,ハナ,249.4,13.0,482(-6),[東] 高橋裕,202204010110
11,2,2,インフィナイト,牝4,55.0,岩田康誠,1:09.6,1/2,11.1,5.0,516(+10),[西] 音無秀孝,202204010110
12,6,8,タイクーンバゴ,牡5,57.0,松本大輝,1:09.6,アタマ,65.7,12.0,496(+4),[西] 浜田多実,202204010110
13,7,11,カーフライターク,牡5,57.0,坂井瑠星,1:09.7,1/2,14.9,7.0,482(+2),[西] 田中克典,202204010110
1,6,7,ウインカーネリアン,牡5,56.0,三浦皇成,1:33.6,,3.0,1.0,508(-4),[東] 鹿戸雄一,202204010111
2,1,1,ベレヌス,牡5,56.0,西村淳也,1:33.8,1.1/4,7.3,4.0,524(+2),[西] 杉山晴紀,202204010111
3,5,5,ジナンボー,牡7,58.0,丸山元気,1:33.8,ハナ,17.0,8.0,500(+12),[東] 堀宣行,202204010111
4,8,10,アオイクレアトール,牡5,56.0,津村明秀,1:34.1,2,5.5,3.0,488(-4),[東] 古賀慎明,202204010111
5,8,11,スーパーフェザー,セ7,56.0,岩田康誠,1:34.1,ハナ,16.4,7.0,482(+6),[西] 渡辺薫彦,202204010111
6,7,9,ホウオウピースフル,牝5,54.0,丸田恭介,1:34.1,アタマ,13.6,6.0,502(-10),[東] 大竹正博,202204010111
7,2,2,ルークズネスト,牡4,57.0,菱田裕二,1:34.2,アタマ,4.2,2.0,512(-4),[西] 浜田多実,202204010111
8,7,8,アルジャンナ,牡5,57.0,坂井瑠星,1:34.4,1.1/2,9.0,5.0,472(+2),[西] 奥村豊,202204010111
9,3,3,キョウヘイ,牡8,56.0,木幡育也,1:34.6,1,109.7,10.0,444(-10),[西] 宮本博,202204010111
10,4,4,サクセッション,セ5,56.0,荻野極,1:34.6,クビ,20.7,9.0,518(+6),[東] 国枝栄,202204010111
11,6,6,キングハート,牡9,58.0,泉谷楓真,1:34.7,3/4,194.6,11.0,510(-2),[東] 尾形和幸,202204010111
1,6,12,トミケンルーア,セ6,57.0,木幡初也,0:54.8,,3.0,1.0,480(-6),[東] 竹内正洋,202204010112
2,3,6,リーゼントフラム,牡5,57.0,坂井瑠星,0:55.7,5,21.9,7.0,466(0),[西] 矢作芳人,202204010112
3,7,14,ナリタローゼ,牝4,55.0,長岡禎仁,0:55.7,アタマ,3.8,2.0,480(+4),[西] 高橋亮,202204010112
4,8,16,リュッカ,牝5,55.0,津村明秀,0:55.8,1/2,4.5,3.0,418(-2),[東] 鈴木伸尋,202204010112
5,6,11,テセウス,牡4,57.0,黛弘人,0:56.0,1.1/4,10.0,4.0,444(-6),[東] 奥平雅士,202204010112
6,1,2,フィルムスコア,牝4,53.0,小沢大仁,0:56.1,3/4,70.6,13.0,452(+8),[西] 平田修,202204010112
7,3,5,モメチョッタ,牝6,55.0,嶋田純次,0:56.3,1.1/4,110.8,15.0,454(-8),[東] 石毛善彦,202204010112
8,8,15,スラーリドラーテ,牝5,53.0,藤田菜七,0:56.3,アタマ,29.2,8.0,466(0),[東] 小島茂之,202204010112
9,7,13,グッドステージ,牡5,56.0,泉谷楓真,0:56.4,3/4,80.6,14.0,522(-4),[西] 宮徹,202204010112
10,2,4,ジョーレイラニ,牝4,53.0,松本大輝,0:56.7,1.1/2,42.0,9.0,436(-2),[西] 松下武士,202204010112
11,5,9,ミエリ,牝4,53.0,角田大和,0:56.9,1.1/2,50.1,10.0,382(+2),[西] 藤岡健一,202204010112
12,2,3,ルドラクシャ,牝5,55.0,斎藤新,0:57.1,1,125.9,16.0,466(+10),[東] 松山将樹,202204010112
13,4,8,セピアノーツ,牝4,52.0,原優介,0:57.1,クビ,15.4,6.0,478(-6),[東] 青木孝文,202204010112
14,5,10,ホーキーポーキー,牝4,55.0,勝浦正樹,0:57.1,ハナ,13.4,5.0,448(-18),[東] 武市康男,202204010112
15,4,7,シンシアハート,牝4,54.0,秋山稔樹,0:57.1,ハナ,57.6,11.0,422(+6),[東] 蛯名利弘,202204010112
16,1,1,マッシリア,セ5,57.0,森裕太朗,1:01.8,大,68.3,12.0,476(-3),[西] 橋田満,202204010112
1,5,9,キッショウ,牝3,50.0,今村聖奈,1:12.4,,4.9,2.0,414(-6),[西] 奥村豊,202204010201
2,5,8,オースミメッシーナ,牝3,54.0,丸山元気,1:12.8,2.1/2,6.4,4.0,444(-4),[西] 宮本博,202204010201
3,4,6,ペイシャクィンビー,牝3,54.0,木幡育也,1:13.2,2.1/2,33.6,8.0,448(+14),[東] 本間忍,202204010201
4,6,10,サリーギャップ,牝3,54.0,丹内祐次,1:13.2,ハナ,257.2,14.0,468(-4),[東] 加藤士津,202204010201
5,4,7,ハローメリールー,牝3,54.0,嶋田純次,1:13.4,1.1/2,2.6,1.0,452(-20),[東] 手塚貴久,202204010201
6,3,4,ジョーリベリカ,牡3,56.0,西村淳也,1:13.4,ハナ,44.0,9.0,448(-4),[西] 清水久詞,202204010201
7,3,5,アフォガート,牡3,55.0,秋山稔樹,1:13.5,3/4,134.8,10.0,466(-2),[東] 浅野洋一,202204010201
8,7,13,コパノランサー,牡3,56.0,武藤雅,1:13.6,クビ,232.0,12.0,508(-4),[東] 武藤善則,202204010201
9,1,1,ダレモトメラレナイ,牝3,54.0,三浦皇成,1:13.7,3/4,5.3,3.0,468(+6),[東] 竹内正洋,202204010201
10,8,15,アスカノツバサ,牡3,56.0,富田暁,1:13.9,1,139.8,11.0,476(+2),[西] 川村禎彦,202204010201
11,2,3,ブルーノート,牡3,56.0,川須栄彦,1:13.9,ハナ,6.7,5.0,482(-4),[西] 梅田智之,202204010201
12,6,11,キュートハイカー,牝3,54.0,津村明秀,1:14.0,1/2,20.4,6.0,406(+8),[東] 深山雅史,202204010201
13,8,14,フォースチルドレン,牡3,56.0,宮崎北斗,1:14.2,1.1/2,234.5,13.0,472(-8),[東] 青木孝文,202204010201
14,7,12,ビレッジシングル,牡3,56.0,勝浦正樹,1:14.8,3.1/2,373.1,15.0,454(0),[東] 土田稔,202204010201
15,2,2,アビークワイア,牝3,54.0,岩田康誠,1:15.3,3,22.0,7.0,500(0),[西] 斉藤崇史,202204010201
1,5,10,グランプレジール,牡3,56.0,石橋脩,1:09.8,,5.7,3.0,528(+4),[東] 堀宣行,202204010202
2,8,16,ダイヤモンドフジ,牡3,56.0,富田暁,1:10.1,1.3/4,9.7,5.0,450(-10),[西] 宮本博,202204010202
3,7,13,ホワイトレッグス,牡3,53.0,原優介,1:10.5,2,26.7,9.0,432(+4),[東] 小桧山悟,202204010202
4,2,4,インペリアス,牝3,54.0,松山弘平,1:10.5,クビ,3.3,1.0,440(0),[西] 中村直也,202204010202
5,6,11,ナムラキャッツ,牝3,52.0,松本大輝,1:10.5,ハナ,54.2,11.0,406(-8),[西] 鈴木孝志,202204010202
6,1,1,ナザレ,牝3,54.0,三浦皇成,1:10.6,クビ,6.9,4.0,448(-4),[東] 武井亮,202204010202
7,4,8,エスティメート,牡3,56.0,黛弘人,1:10.7,3/4,45.4,10.0,452(0),[東] 加藤和宏,202204010202
8,8,15,トーアレインボー,牝3,53.0,亀田温心,1:10.8,1/2,10.6,6.0,486(-2),[西] 牧田和弥,202204010202
9,6,12,フウゲツムヘン,牝3,51.0,横山琉人,1:11.0,1.1/2,22.8,8.0,430(+6),[東] 新開幸一,202204010202
10,5,9,メリヴェイユ,牝3,54.0,菱田裕二,1:11.1,1/2,5.1,2.0,456(-14),[東] 伊藤圭三,202204010202
11,1,2,アジュール,牝3,50.0,今村聖奈,1:11.4,1.1/2,10.8,7.0,448(+12),[西] 今野貞一,202204010202
12,7,14,カシノプルタオルネ,牝3,52.0,角田大和,1:11.5,3/4,86.5,12.0,406(+8),[西] 北出成人,202204010202
13,4,7,ラガッツァアレグラ,牝3,54.0,木幡育也,1:11.6,3/4,432.8,14.0,422(-8),[東] 田中剛,202204010202
14,3,6,クリノリュウグウ,牝3,53.0,秋山稔樹,1:11.7,クビ,502.3,16.0,430(-2),[東] 蛯名利弘,202204010202
15,2,3,ムーンムーンムーン,牝3,51.0,佐々木大,1:11.7,アタマ,124.6,13.0,452(+20),[東] 堀内岳志,202204010202
16,3,5,アクアビート,牝3,52.0,小沢大仁,1:11.9,1.1/4,440.8,15.0,418(-4),[東] 辻哲英,202204010202
1,7,11,クリノレジェンド,牡3,56.0,田中健,1:54.8,,3.3,2.0,508(+6),[西] 荒川義之,202204010203
2,5,7,エステラ,牡3,56.0,岩田康誠,1:55.0,3/4,2.5,1.0,502(+4),[東] 萩原清,202204010203
3,6,8,ブレイクザアイス,牡3,56.0,三浦皇成,1:55.2,1.1/4,6.4,4.0,460(+10),[東] 高橋裕,202204010203
4,4,4,シャンパンドバイ,牡3,56.0,富田暁,1:55.5,2,12.6,5.0,486(-4),[西] 高橋義忠,202204010203
5,2,2,グレイトショーマン,牡3,54.0,松本大輝,1:56.3,5,4.2,3.0,524(+2),[西] 新谷功一,202204010203
6,6,9,ブレディバンチ,牝3,54.0,丹内祐次,1:56.6,2,17.2,6.0,444(-6),[東] 戸田博文,202204010203
7,1,1,ラインオンザトップ,牡3,55.0,秋山稔樹,1:56.7,1/2,265.7,12.0,446(+2),[東] 蛯名利弘,202204010203
8,4,5,ヤマニンドールアイ,牝3,50.0,永島まな,1:56.8,1/2,141.4,8.0,456(-2),[西] 奥村豊,202204010203
9,8,13,マイネルシデン,牡3,56.0,武藤雅,1:57.9,7,89.3,7.0,438(-8),[東] 萱野浩二,202204010203
10,5,6,キタノダロマ,牡3,54.0,小沢大仁,1:58.4,3,149.3,9.0,458(+2),[西] 吉田直弘,202204010203
11,8,12,プロキシーファイト,牡3,53.0,横山琉人,1:58.4,クビ,227.9,11.0,462(-6),[東] 大江原哲,202204010203
12,7,10,サノバレー,牝3,51.0,原優介,1:59.1,4,162.8,10.0,444(-10),[東] 中野栄治,202204010203
13,3,3,トウショウブレイド,牡3,53.0,土田真翔,1:59.2,クビ,463.9,13.0,464(-6),[東] 土田稔,202204010203
1,6,7,ローレリスト,牡5,60.0,石神深一,3:10.4,,3.0,2.0,468(-2),[東] 中川公成,202204010204
2,3,3,エカテリンブルク,牡5,60.0,北沢伸也,3:10.7,2,13.1,5.0,508(0),[西] 四位洋文,202204010204
3,7,9,ナギサ,牝4,57.0,森一馬,3:11.1,2.1/2,11.9,4.0,492(+6),[西] 本田優,202204010204
4,8,10,タガノペルマネンテ,牝5,58.0,黒岩悠,3:11.3,1.1/4,18.6,8.0,454(+24),[西] 平田修,202204010204
5,7,8,ハバチューバー,牡5,60.0,上野翔,3:12.6,8,127.4,11.0,516(+4),[東] 浅野洋一,202204010204
6,4,4,グランドビクトリー,牡6,60.0,小坂忠士,3:12.6,ハナ,2.7,1.0,498(+8),[西] 鈴木孝志,202204010204
7,5,5,フルネーズ,牡4,59.0,草野太郎,3:12.8,1,31.9,9.0,518(0),[東] 小笠倫弘,202204010204
