着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_id
1,5,7,サルサロッサ,牝6,58.0,伴啓太,3:08.9,,9.6,5.0,462(+10),[東] 高柳瑞樹,202504010101
2,7,11,ホウオウエクレール,牡8,60.0,小牧加矢,3:08.9,ハナ,1.8,1.0,510(+10),[西] 宮徹,202504010101
3,4,6,サクセスバラード,牡5,60.0,上野翔,3:09.0,1/2,6.7,2.0,470(+2),[東] 竹内正洋,202504010101
4,1,1,ディープレイヤー,牡6,60.0,五十嵐雄,3:09.8,5,24.2,7.0,496(-8),[東] 大和田成,202504010101
5,7,12,フリーダムレイン,牡4,59.0,中村将之,3:10.3,3,7.4,4.0,480(+2),[西] 高橋一哉,202504010101
6,6,9,コスモゴレアドール,牡6,57.0,土田真翔,3:10.7,2.1/2,23.9,6.0,434(-6),[東] 土田稔,202504010101
7,6,10,ウィズユアドリーム,牡5,60.0,高田潤,3:11.1,2,7.0,3.0,504(0),[西] 宮地貴稔,202504010101
8,8,14,テトラード,牡4,59.0,小野寺祐,3:11.1,クビ,70.7,11.0,468(0),[西] 坂口智康,202504010101
9,3,3,プリンセスララア,牝8,58.0,大江原圭,3:11.8,4,87.3,12.0,428(0),[東] 的場均,202504010101
10,2,2,フォルガイル,牡4,57.0,水沼元輝,3:14.4,大,146.6,13.0,432(+8),[東] 加藤和宏,202504010101
11,5,8,ディープグラビティ,セ6,60.0,石神深一,3:15.5,7,44.7,8.0,446(0),[東] 矢嶋大樹,202504010101
12,8,13,ドライグ,牡5,60.0,難波剛健,3:16.2,4,160.9,14.0,486(0),[西] 大根田裕,202504010101
13,4,5,ブルースピリット,セ7,60.0,草野太郎,3:17.6,9,51.7,9.0,504(+10),[東] 岩戸孝樹,202504010101
14,3,4,トラモント,セ8,60.0,金子光希,3:22.6,大,69.4,10.0,504(+2),[東] 新開幸一,202504010101
1,3,4,アンドリーナ,牝3,55.0,国分恭介,1:55.7,,2.8,1.0,456(+8),[西] 牧浦充徳,202504010102
2,3,5,リュウゼツラン,牝3,51.0,小林美駒,1:56.4,4,14.8,6.0,446(-4),[東] 水野貴広,202504010102
3,8,14,クリップクロップ,牝3,55.0,小崎綾也,1:56.4,クビ,9.8,5.0,460(+6),[西] 高橋一哉,202504010102
4,1,1,ラグナトーレ,牝3,51.0,河原田菜,1:56.6,1.1/4,61.9,11.0,450(-6),[西] 角田晃一,202504010102
5,4,7,フロウオブタイム,牝3,53.0,長浜鴻緒,1:56.7,クビ,7.4,3.0,440(+4),[東] 大和田成,202504010102
6,4,6,ラファエラエンゼル,牝3,52.0,水沼元輝,1:56.9,1.1/4,58.6,10.0,412(-6),[東] 武市康男,202504010102
7,5,9,ヨドギミ,牝3,55.0,丹内祐次,1:56.9,アタマ,8.3,4.0,466(-6),[西] 中村直也,202504010102
8,2,2,アンデルマット,牝3,55.0,佐々木大,1:57.3,2.1/2,3.6,2.0,482(-4),[西] 梅田智之,202504010102
9,2,3,ゼットヒーロ,牝3,55.0,斎藤新,1:58.3,6,27.9,9.0,462(+4),[西] 吉田直弘,202504010102
10,7,12,ラインアルテミス,牝3,55.0,武藤雅,1:58.6,1.3/4,19.5,7.0,514(-2),[東] 武藤善則,202504010102
11,5,8,ミステンザン,牝3,52.0,石神深道,1:58.7,3/4,208.4,15.0,452(-4),[東] 和田正一,202504010102
12,6,10,ファイブエム,牝3,52.0,鷲頭虎太,1:59.2,2.1/2,22.7,8.0,428(+4),[西] 野中賢二,202504010102
13,6,11,プルメリアリング,牝3,55.0,小沢大仁,1:59.2,クビ,110.7,13.0,432(+12),[西] 藤原英昭,202504010102
14,7,13,クインズモナカ,牝3,53.0,永島まな,1:59.7,3,109.3,12.0,464(-2),[東] 池上昌和,202504010102
中,8,15,カレリアンダンス,牝3,52.0,今村聖奈,,,131.1,14.0,436(0),[東] 小野次郎,202504010102
1,8,15,テイエムパイロット,牡3,54.0,柴田裕一,1:11.9,,43.0,8.0,498(+2),[西] 秋山真一,202504010103
2,7,13,ペンテリコン,牝3,55.0,佐々木大,1:12.1,1.1/4,6.7,3.0,484(-4),[西] 武幸四郎,202504010103
3,6,11,ワイドデコラシオン,牡3,57.0,小沢大仁,1:12.1,ハナ,1.8,1.0,506(+2),[西] 辻野泰之,202504010103
4,4,6,クラウンセヘル,牡3,57.0,斎藤新,1:12.9,5,138.2,13.0,536(+2),[西] 茶木太樹,202504010103
5,8,14,チュラット,牝3,52.0,舟山瑠泉,1:12.9,クビ,29.0,7.0,436(-4),[東] 水野貴広,202504010103
6,5,8,リリードリーマー,牝3,52.0,古川奈穂,1:13.1,1.1/2,7.8,4.0,448(-2),[西] 平田修,202504010103
7,7,12,スカイダイバー,牝3,52.0,石田拓郎,1:13.2,クビ,119.3,11.0,446(-2),[東] 田中勝春,202504010103
8,6,10,ナックオリオン,牡3,54.0,佐藤翔馬,1:13.3,1/2,4.9,2.0,464(-4),[東] 杉浦宏昭,202504010103
9,3,5,モンサンヴデット,牝3,52.0,今村聖奈,1:13.3,ハナ,136.3,12.0,434(-2),[西] 平田修,202504010103
10,3,4,リポジノ,牝3,51.0,小林美駒,1:13.4,3/4,24.8,6.0,460(-12),[西] 中村直也,202504010103
11,2,2,プロピエダッド,牝3,53.0,長浜鴻緒,1:13.4,アタマ,16.4,5.0,478(+4),[東] 武藤善則,202504010103
12,2,3,イスラコラソン,牝3,52.0,上里直汰,1:13.6,3/4,72.7,10.0,442(+10),[東] 大和田成,202504010103
13,4,7,フューチャステップ,牝3,55.0,小林脩斗,1:14.1,3,515.2,15.0,472(-5),[東] 青木孝文,202504010103
14,1,1,ホワイトマジック,牡3,55.0,永島まな,1:14.1,アタマ,44.3,9.0,460(+2),[東] 田中剛,202504010103
15,5,9,ゴールドエンペラー,牡3,54.0,川端海翼,1:15.5,9,142.7,14.0,512(0),[西] 羽月友彦,202504010103
1,5,7,ドゥラモンド,牡7,57.0,坂口智康,3:08.5,,10.8,6.0,500(-2),[東] 手塚貴久,202504010104
2,1,1,エンデュミオン,牡8,59.0,鷲頭虎太,3:08.5,アタマ,13.4,7.0,468(0),[西] 清水久詞,202504010104
3,4,6,ミトロジー,セ9,60.0,金子光希,3:08.8,1.3/4,6.4,3.0,484(-6),[東] 尾関知人,202504010104
4,3,3,ガンダルフ,牡7,60.0,伴啓太,3:09.0,1.1/4,8.9,5.0,492(+4),[東] 国枝栄,202504010104
5,8,13,コンテナワールド,牡4,57.0,井上敏樹,3:09.0,ハナ,3.9,2.0,476(-2),[西] 中竹和也,202504010104
6,4,5,テイエムナイスラン,牡6,57.0,土田真翔,3:09.1,3/4,23.6,8.0,534(+2),[東] 石栗龍彦,202504010104
7,5,8,リレーションシップ,牡8,60.0,高田潤,3:09.4,1.1/2,8.2,4.0,516(-6),[西] 斉藤崇史,202504010104
8,7,12,ヴァトレニ,セ7,60.0,森一馬,3:09.4,ハナ,3.4,1.0,444(-14),[西] 長谷川浩,202504010104
9,6,10,サンマルグレイト,牡5,60.0,大江原圭,3:09.6,1.1/2,33.4,9.0,448(+6),[東] 佐藤吉勝,202504010104
10,7,11,ヤマタケアオイバラ,牡5,57.0,水沼元輝,3:09.9,1.1/2,159.9,13.0,452(-6),[東] 萱野浩二,202504010104
11,2,2,ラエール,牝6,58.0,上野翔,3:11.0,7,34.1,10.0,428(+2),[東] 土田稔,202504010104
12,6,9,ロンギングバース,セ7,60.0,五十嵐雄,3:11.3,1.3/4,35.6,11.0,458(-6),[東] 竹内正洋,202504010104
13,8,14,テイエムエメラルド,牝7,58.0,小野寺祐,3:12.1,5,73.9,12.0,470(+4),[西] 小椋研介,202504010104
14,3,4,ティートラップ,牡8,60.0,草野太郎,3:13.8,10,163.2,14.0,480(-4),[東] 伊藤伸一,202504010104
1,8,16,マーゴットカーラ,牝3,55.0,斎藤新,1:22.5,,22.9,9.0,428(+8),[西] 石坂公一,202504010105
2,6,12,ナンナンプー,牝3,53.0,長浜鴻緒,1:22.9,2,41.9,10.0,438(-6),[東] 矢嶋大樹,202504010105
3,6,11,オカゲサン,牡3,57.0,吉田隼人,1:22.9,クビ,7.4,4.0,498(0),[東] 尾形和幸,202504010105
4,8,15,ショウナンタハティ,牡3,57.0,丹内祐次,1:23.1,1,5.7,2.0,500(-2),[東] 大竹正博,202504010105
5,1,1,サウンドルーチェ,牝3,52.0,和田陽希,1:23.2,1,12.4,5.0,434(-6),[西] 渡辺薫彦,202504010105
6,1,2,フェンスブレイカー,牡3,57.0,松若風馬,1:23.3,クビ,6.6,3.0,544(-8),[東] 田島俊明,202504010105
7,5,10,ダイヤノゴトク,牝3,51.0,小林美駒,1:23.3,クビ,19.9,8.0,452(+8),[西] 小栗実,202504010105
8,3,6,キントラダンサー,牝3,55.0,佐々木大,1:23.5,1,2.4,1.0,464(+2),[西] 長谷川浩,202504010105
9,4,8,ノーブルオリンポス,セ3,57.0,武藤雅,1:23.6,1/2,143.4,14.0,430(+4),[東] 武藤善則,202504010105
10,4,7,スペシャルバニー,牝3,52.0,舟山瑠泉,1:23.6,クビ,15.0,6.0,396(+2),[東] 田村康仁,202504010105
11,5,9,ブレゲアン,牡3,57.0,酒井学,1:23.7,1/2,60.4,11.0,470(-4),[東] 田村康仁,202504010105
12,2,3,オーサムシャドウ,牝3,52.0,鷲頭虎太,1:24.1,2.1/2,164.7,15.0,416(-14),[西] 斉藤崇史,202504010105
13,2,4,リラゲイル,牡3,55.0,永島まな,1:24.4,2,110.9,12.0,490(0),[西] 須貝尚介,202504010105
14,7,14,ルブリアン,牡3,54.0,柴田裕一,1:24.5,クビ,16.8,7.0,488(+4),[西] 佐々木晶,202504010105
15,7,13,スパディール,セ3,54.0,今村聖奈,1:25.0,3.1/2,138.8,13.0,438(+8),[東] 武井亮,202504010105
16,3,5,ジューンセレッソ,牝3,55.0,小沢大仁,1:26.1,7,178.2,16.0,396(-6),[西] 武英智,202504010105
1,7,13,シャインバオバブ,牡3,57.0,古川吉洋,2:29.8,,4.0,2.0,496(+2),[西] 本田優,202504010106
2,3,6,ポッポノフェスタ,牡3,57.0,西村太一,2:30.2,2.1/2,9.2,4.0,456(0),[東] 堀内岳志,202504010106
3,2,3,ロードアルディート,牡3,54.0,和田陽希,2:30.3,1/2,13.9,6.0,460(0),[西] 杉山晴紀,202504010106
4,6,12,シャインフリーリー,牡3,57.0,丹内祐次,2:30.5,1,3.8,1.0,474(0),[東] 矢嶋大樹,202504010106
5,1,2,エンゲージプライド,牡3,54.0,田山旺佑,2:30.5,ハナ,5.6,3.0,494(0),[西] 新谷功一,202504010106
6,8,16,ヒルノガリシア,牡3,57.0,秋山稔樹,2:30.6,3/4,154.8,14.0,444(-4),[西] 北出成人,202504010106
7,1,1,ジャックオダモ,牡3,57.0,佐々木大,2:30.7,1/2,10.0,5.0,510(+4),[西] 矢作芳人,202504010106
8,4,7,サンダーフレア,牝3,55.0,吉田隼人,2:31.0,1.3/4,24.1,10.0,456(-6),[東] 久保田貴,202504010106
9,2,4,エコログロス,牡3,55.0,長浜鴻緒,2:31.3,1.1/2,19.2,8.0,420(+2),[東] 手塚貴久,202504010106
10,8,15,コパカバーナ,牝3,51.0,小林美駒,2:31.3,クビ,60.5,12.0,390(-4),[西] 森田直行,202504010106
11,3,5,タガノカワチイ,牝3,52.0,柴田裕一,2:31.4,1/2,212.2,16.0,432(-8),[西] 岡田稲男,202504010106
12,5,9,エルモドンナ,牝3,55.0,小沢大仁,2:31.6,1.1/4,19.8,9.0,466(0),[西] 杉山晴紀,202504010106
13,6,11,レッドイストワール,牡3,57.0,斎藤新,2:32.1,3.1/2,29.5,11.0,462(+6),[東] 田中博康,202504010106
14,5,10,ダンスデュヴァン,牡3,57.0,酒井学,2:32.2,アタマ,15.3,7.0,480(0),[西] 武英智,202504010106
15,4,8,バークテソーロ,牡3,56.0,横山琉人,2:33.5,8,170.7,15.0,430(+8),[東] 稲垣幸雄,202504010106
16,7,14,カーボナード,牡3,57.0,亀田温心,2:34.7,7,77.8,13.0,462(+6),[西] 斉藤崇史,202504010106
1,7,8,アルゴナヴィス,牡4,58.0,荻野極,1:54.5,,1.9,1.0,480(-4),[西] 池江泰寿,202504010107
2,8,11,メイショウクーガー,牡5,58.0,中井裕二,1:54.8,2,3.1,2.0,490(-4),[西] 中内田充,202504010107
3,6,6,ベルイストワール,牝4,56.0,杉原誠人,1:55.0,3/4,5.3,3.0,542(+8),[東] 宮田敬介,202504010107
4,1,1,エイカイボクサー,牡4,58.0,小沢大仁,1:55.2,1.1/2,37.4,7.0,482(-8),[西] 藤原英昭,202504010107
5,7,9,メイショウオグマ,セ6,58.0,国分恭介,1:55.4,1.1/2,32.9,6.0,492(-16),[西] 安達昭夫,202504010107
6,3,3,タナバタ,牡4,58.0,丹内祐次,1:55.5,1/2,11.0,4.0,492(-4),[東] 武井亮,202504010107
7,5,5,フジフォンテ,セ6,58.0,木幡初也,1:55.9,2.1/2,113.9,10.0,464(-2),[東] 粕谷昌央,202504010107
8,8,10,ショーケン,セ5,58.0,斎藤新,1:56.4,3,17.4,5.0,504(-4),[西] 東田明士,202504010107
9,6,7,ジュタドール,牝5,54.0,永島まな,1:56.6,3/4,71.8,8.0,486(-4),[東] 天間昭一,202504010107
10,2,2,エンツォ,牡4,58.0,酒井学,1:56.8,1.1/2,93.2,9.0,458(+4),[東] 田村康仁,202504010107
11,4,4,ブルーリヴァーサル,牡5,58.0,的場勇人,1:57.7,5,187.1,11.0,448(-2),[東] 的場均,202504010107
1,6,8,ドーンコーラス,牝4,56.0,佐々木大,1:33.7,,2.5,1.0,450(-8),[東] 萩原清,202504010108
2,2,2,オリーボーレン,牝4,55.0,横山琉人,1:33.9,1,7.9,4.0,462(+2),[西] 藤岡健一,202504010108
3,4,5,フォーカルフラワー,牝5,56.0,小沢大仁,1:34.5,3.1/2,4.0,2.0,454(-2),[東] 国枝栄,202504010108
4,6,9,ビーグラッド,牝4,56.0,吉田隼人,1:34.7,1.1/2,7.0,3.0,440(0),[西] 岡田稲男,202504010108
5,7,11,パヴァーヌ,牝5,53.0,佐藤翔馬,1:35.1,2.1/2,156.3,10.0,454(+6),[東] 伊藤圭三,202504010108
6,7,10,オタルグリーン,牝4,52.0,小林美駒,1:35.3,1,9.2,5.0,442(0),[西] 中竹和也,202504010108
7,8,13,ペイシャアンジェロ,牝5,54.0,長浜鴻緒,1:35.4,1/2,64.9,9.0,456(0),[東] 伊藤伸一,202504010108
8,5,7,アルバニー,牝4,56.0,古川吉洋,1:35.5,クビ,13.7,7.0,460(+2),[西] 千田輝彦,202504010108
9,8,12,マテンロウディアナ,牝4,53.0,柴田裕一,1:35.5,クビ,34.7,8.0,448(-4),[西] 中内田充,202504010108
10,5,6,インペリアルコート,牝5,56.0,斎藤新,1:35.6,1/2,9.7,6.0,442(+6),[西] 畑端省吾,202504010108
11,1,1,ネクストヒロイン,牝4,56.0,武藤雅,1:35.8,1,209.5,11.0,410(-4),[東] 戸田博文,202504010108
除,3,3,アルヴィエンヌ,牝5,56.0,小崎綾也,,,---,,486(+6),[東] 浅利英明,202504010108
除,4,4,クスクス,牝4,56.0,荻野極,,,---,,478(-10),[西] 松下武士,202504010108
1,3,4,バギーウィップ,牡3,57.0,武藤雅,1:52.8,,26.8,11.0,504(+8),[東] 萩原清,202504010109
2,2,2,ミライヘノカギ,牡3,57.0,荻野極,1:53.5,4,9.6,4.0,522(+2),[東] 上原佑紀,202504010109
3,3,5,レッドボブ,牡3,57.0,吉田隼人,1:53.7,1.1/4,5.1,2.0,530(+6),[西] 田中克典,202504010109
4,7,13,メリークリスマス,牡3,57.0,菊沢一樹,1:54.1,2.1/2,7.2,3.0,474(0),[東] 小手川準,202504010109
5,4,7,チュウワクリスエス,牡3,57.0,原田和真,1:54.3,1.1/2,13.8,6.0,486(-4),[東] 栗田徹,202504010109
6,5,9,タガノマカシヤ,牡3,57.0,藤懸貴志,1:54.4,クビ,2.8,1.0,492(-2),[西] 中村直也,202504010109
7,2,3,ソニックステップ,牡3,57.0,小沢大仁,1:54.4,クビ,20.1,9.0,514(-8),[西] 高野友和,202504010109
8,8,15,キャストロププ,牡3,57.0,丹内祐次,1:54.8,2,10.3,5.0,488(-4),[東] 尾形和幸,202504010109
9,8,14,キョウキランブ,牡3,57.0,石神深道,1:55.0,1.1/2,16.8,8.0,520(-6),[東] 古賀慎明,202504010109
10,6,11,オリーブグリーン,牡3,57.0,川端海翼,1:55.1,クビ,14.0,7.0,526(0),[西] 矢作芳人,202504010109
11,6,10,フィールオーサム,牝3,55.0,佐々木大,1:55.1,ハナ,71.9,12.0,438(+2),[東] 岩戸孝樹,202504010109
12,4,6,ロンパイア,牡3,57.0,斎藤新,1:55.2,3/4,24.8,10.0,470(-4),[東] 尾関知人,202504010109
13,5,8,カージオイド,牡3,57.0,杉原誠人,1:55.5,1.3/4,109.3,13.0,502(-12),[東] 黒岩陽一,202504010109
14,7,12,キタノラブミー,牝3,55.0,小林脩斗,1:55.6,クビ,187.0,15.0,494(-6),[東] 萱野浩二,202504010109
15,1,1,ヒフミバンダム,セ3,57.0,長浜鴻緒,1:56.2,3.1/2,174.5,14.0,466(-2),[西] 小栗実,202504010109
1,6,6,ライラスター,セ6,55.0,吉田隼人,1:46.6,,22.2,8.0,480(+2),[東] 森一誠,202504010110
2,8,9,サダムオプシス,牡4,56.0,藤懸貴志,1:46.7,1,4.4,2.0,470(+4),[西] 平田修,202504010110
3,7,8,デファイ,牝4,53.0,斎藤新,1:46.8,アタマ,9.6,5.0,460(0),[東] 斎藤誠,202504010110
4,5,5,ティンク,牝4,52.0,亀田温心,1:46.9,3/4,60.2,10.0,494(0),[東] 久保田貴,202504010110
5,4,4,ドラゴンヘッド,牡5,56.0,武藤雅,1:46.9,クビ,30.0,9.0,448(+2),[東] 武藤善則,202504010110
6,7,7,マイネルオーシャン,牡4,55.0,丹内祐次,1:47.0,クビ,2.9,1.0,470(-2),[東] 鹿戸雄一,202504010110
7,3,3,オオナミコナミ,牝4,54.0,佐々木大,1:47.1,3/4,7.6,4.0,492(+16),[西] 牧浦充徳,202504010110
8,2,2,ツルマウカタチ,牡4,57.0,丸山元気,1:47.2,3/4,4.7,3.0,464(-14),[東] 手塚貴久,202504010110
9,1,1,ロムネヤ,牝6,55.0,荻野極,1:48.0,5,10.5,6.0,440(-6),[東] 国枝栄,202504010110
10,8,10,ニシノレバンテ,牡6,54.0,杉原誠人,1:48.3,1.3/4,20.7,7.0,492(-6),[東] 栗田徹,202504010110
1,6,10,アピーリングルック,牝4,56.0,佐々木大,1:52.3,,3.6,1.0,478(0),[東] 辻哲英,202504010111
2,1,1,メイショウホマレ,牝6,56.0,小沢大仁,1:52.5,1,5.1,2.0,460(+6),[西] 高橋亮,202504010111
3,3,5,ゴールドアローン,牝4,56.0,菊沢一樹,1:52.5,クビ,61.8,14.0,464(-6),[東] 青木孝文,202504010111
4,4,7,レシプロシティ,牝5,56.0,丹内祐次,1:52.7,1,9.0,5.0,462(+2),[東] 田村康仁,202504010111
5,2,2,リバートゥルー,牝5,56.0,吉田隼人,1:52.9,1,7.4,4.0,464(+2),[東] 久保田貴,202504010111
6,2,3,イージーオンミー,牝5,56.0,小崎綾也,1:52.9,クビ,17.0,8.0,450(-2),[東] 中舘英二,202504010111
7,8,14,サイモンブーケ,牝5,56.0,古川奈穂,1:52.9,ハナ,34.7,10.0,514(+2),[西] 梅田智之,202504010111
8,5,9,マーブルマウンテン,牝4,56.0,亀田温心,1:53.1,1,11.3,6.0,470(0),[西] 田中克典,202504010111
9,4,6,メイショウポペット,牝5,56.0,国分恭介,1:53.2,3/4,37.5,11.0,486(+6),[西] 角田晃一,202504010111
10,5,8,アグラシアド,牝5,56.0,秋山稔樹,1:53.5,1.1/2,53.0,13.0,480(-6),[西] 中村直也,202504010111
11,7,13,ルージュアベリア,牝4,56.0,荻野極,1:53.6,3/4,6.8,3.0,484(-2),[東] 田中博康,202504010111
12,3,4,アンリーロード,牝5,56.0,斎藤新,1:53.7,3/4,14.4,7.0,478(+2),[西] 茶木太樹,202504010111
13,8,15,メロウヴォイス,牝6,56.0,柴田大知,1:53.9,3/4,95.6,15.0,466(0),[東] 上原博之,202504010111
14,7,12,タガノチョコラータ,牝5,56.0,長浜鴻緒,1:53.9,クビ,38.3,12.0,502(-2),[西] 角田晃一,202504010111
15,6,11,メイショウオーロラ,牝5,56.0,古川吉洋,1:54.6,4,21.2,9.0,502(0),[西] 本田優,202504010111
1,6,12,ニシノトキメキ,牝5,53.0,今村聖奈,0:54.6,,5.4,2.0,488(+4),[東] 小手川準,202504010112
2,5,9,ブルボンクイーン,牝4,56.0,佐々木大,0:55.3,4,3.3,1.0,480(+10),[西] 角田晃一,202504010112
3,7,13,オコジュ,牝5,56.0,嶋田純次,0:55.5,1.1/4,7.2,3.0,464(0),[東] 矢嶋大樹,202504010112
4,5,10,カツノテンス,牡5,56.0,長浜鴻緒,0:55.8,2,23.8,9.0,446(-2),[東] 伊藤伸一,202504010112
5,8,16,ロードリレーション,牡4,58.0,長岡禎仁,0:56.0,1,9.6,6.0,458(-10),[西] 辻野泰之,202504010112
6,3,6,マジカルガール,牝5,53.0,川端海翼,0:56.1,1,160.4,16.0,414(-12),[東] 本間忍,202504010112
7,4,8,ティーラミレス,牝5,56.0,菊沢一樹,0:56.2,1/2,8.3,5.0,456(-2),[東] 辻哲英,202504010112
8,1,1,パレスドフィーヌ,牝4,56.0,丸山元気,0:56.2,アタマ,11.5,7.0,494(0),[東] 鈴木慎太,202504010112
9,8,15,ザブルース,牝4,53.0,石神深道,0:56.3,1/2,67.2,13.0,414(-4),[東] 土田稔,202504010112
10,7,14,アイリッシュパール,牝5,56.0,黛弘人,0:56.3,ハナ,8.2,4.0,484(+4),[東] 柄崎将寿,202504010112
11,6,11,グレイスカリヨン,牝5,53.0,石田拓郎,0:56.4,1/2,48.4,11.0,454(+10),[東] 堀内岳志,202504010112
12,4,7,アリュシナシオン,セ6,58.0,吉田隼人,0:56.6,1.1/4,17.8,8.0,518(-12),[東] 土田稔,202504010112
13,1,2,ネイルンノ,牡4,58.0,杉原誠人,0:56.9,2,51.4,12.0,468(-6),[東] 尾関知人,202504010112
14,2,4,グランレザンドール,牡4,58.0,秋山稔樹,0:56.9,クビ,138.2,15.0,514(-10),[西] 高橋義忠,202504010112
15,3,5,マルモリディライト,牝5,56.0,柴田大知,0:57.0,クビ,125.3,14.0,478(-8),[東] 畠山吉宏,202504010112
16,2,3,フリントロック,牝5,53.0,鷲頭虎太,0:57.1,1,35.1,10.0,434(0),[東] 菊沢隆徳,202504010112
1,8,15,ミッドタウンナイト,牝3,55.0,秋山稔樹,1:48.3,,5.3,2.0,478(+2),[西] 河嶋宏樹,202504010201
2,2,4,グラツィオーソ,牝3,55.0,柴田大知,1:48.4,3/4,6.3,3.0,476(+2),[東] 田中剛,202504010201
3,4,8,シンデレラダッシュ,牝3,55.0,小沢大仁,1:48.6,1,7.4,5.0,438(-4),[東] 宮田敬介,202504010201
4,1,2,エキゾチックガール,牝3,52.0,石神深道,1:49.1,3,48.6,10.0,410(-4),[東] 和田正一,202504010201
5,7,13,ジョリーピクシー,牝3,52.0,今村聖奈,1:49.2,1/2,119.9,11.0,458(0),[西] 笹田和秀,202504010201
6,5,9,ラッキーダンス,牝3,52.0,石田拓郎,1:49.3,1,163.4,12.0,448(-10),[東] 新開幸一,202504010201
7,6,11,エニグマティーク,牝3,52.0,和田陽希,1:49.7,2.1/2,47.9,9.0,456(-4),[西] 小崎憲,202504010201
8,3,5,エリセイラ,牝3,55.0,亀田温心,1:49.7,アタマ,8.0,6.0,428(-4),[西] 大久保龍,202504010201
9,3,6,カウンティフェア,牝3,53.0,永島まな,1:49.9,3/4,7.1,4.0,454(-6),[西] 高野友和,202504010201
10,8,16,アイルフィレール,牝3,52.0,田山旺佑,1:50.0,1,167.4,14.0,428(0),[西] 新谷功一,202504010201
11,4,7,ブラックダイヤ,牝3,55.0,泉谷楓真,1:50.0,ハナ,12.0,7.0,426(0),[西] 杉山晴紀,202504010201
12,5,10,ナウウィアートール,牝3,55.0,小崎綾也,1:50.3,1.3/4,313.8,16.0,446(0),[西] 高橋一哉,202504010201
13,6,12,サクラカゼ,牝3,52.0,鷲頭虎太,1:50.5,3/4,164.9,13.0,456(+8),[東] 堀内岳志,202504010201
14,1,1,ショウナンアイバ,牝3,55.0,斎藤新,1:50.8,2,20.0,8.0,452(0),[西] 高橋義忠,202504010201
15,2,3,コヴェナント,牝3,55.0,丸山元気,1:51.0,1,212.0,15.0,466(0),[東] 根本康広,202504010201
16,7,14,ハツコイサイダー,牝3,54.0,西塚洸二,1:51.3,1.3/4,4.3,1.0,470(+2),[西] 吉岡辰弥,202504010201
1,5,8,チケットトゥヘブン,牡3,56.0,横山琉人,1:11.4,,3.5,2.0,460(0),[東] 相沢郁,202504010202
2,6,11,ゼットエール,牡3,56.0,西塚洸二,1:11.7,1.3/4,5.8,3.0,504(-2),[西] 吉田直弘,202504010202
3,2,3,ミニョンマルーン,牝3,53.0,長浜鴻緒,1:12.0,1.3/4,3.4,1.0,464(+6),[東] 伊藤圭三,202504010202
4,6,10,キーガッツ,牡3,57.0,長岡禎仁,1:12.4,2.1/2,11.3,6.0,468(-6),[西] 杉山佳明,202504010202
5,8,15,ワイドレッド,牝3,52.0,今村聖奈,1:12.6,1.1/2,32.4,8.0,444(0),[東] 武井亮,202504010202
6,3,5,トラストパイロ,牡3,54.0,土田真翔,1:13.0,2.1/2,115.9,12.0,500(0),[東] 田村康仁,202504010202
7,1,1,グリーンエリクサー,牡3,57.0,菊沢一樹,1:13.0,アタマ,9.9,4.0,496(-8),[東] 青木孝文,202504010202
8,5,9,ハクサンハナビ,牝3,52.0,石神深道,1:13.1,クビ,122.5,13.0,434(-4),[東] 加藤士津,202504010202
9,8,14,セイウンヤタガラス,牡3,54.0,佐藤翔馬,1:13.4,1.3/4,107.3,11.0,428(-4),[東] 堀内岳志,202504010202
10,4,7,チカクール,牝3,55.0,角田大和,1:13.5,3/4,11.2,5.0,502(+4),[西] 池江泰寿,202504010202
11,4,6,リーサイェイ,牡3,57.0,酒井学,1:13.7,1.1/4,44.9,9.0,452(-8),[東] 池上昌和,202504010202
12,7,13,テイエムジェネラル,牡3,54.0,柴田裕一,1:13.8,クビ,95.2,10.0,522(+8),[西] 秋山真一,202504010202
13,7,12,アイルクラウン,セ3,57.0,秋山稔樹,1:13.9,3/4,209.6,15.0,464(-4),[東] 田島俊明,202504010202
14,2,2,エスシーレベッカ,牝3,52.0,上里直汰,1:14.3,2.1/2,16.0,7.0,448(+2),[東] 加藤士津,202504010202
15,3,4,ランヴェルセ,牡3,57.0,武藤雅,1:14.3,ハナ,179.5,14.0,470(+4),[東] 武藤善則,202504010202
1,5,9,ショウサンジョージ,牡3,56.0,松本大輝,1:54.9,,8.9,5.0,488(+2),[西] 松下武士,202504010203
2,4,7,ラストレガシー,牡3,57.0,武藤雅,1:55.2,2,3.2,1.0,490(+6),[東] 手塚貴久,202504010203
3,2,2,フランキーバローズ,牡3,54.0,柴田裕一,1:55.6,2,6.8,4.0,470(-2),[西] 池江泰寿,202504010203
4,2,3,ジャスティンアロー,牡3,56.0,西塚洸二,1:55.7,1/2,4.7,2.0,538(-6),[西] 吉岡辰弥,202504010203
5,7,13,トゥーザムーン,牝3,54.0,横山琉人,1:55.9,1.1/2,19.1,7.0,494(0),[東] 辻哲英,202504010203
6,4,6,ニシノプロテア,牡3,57.0,中井裕二,1:57.1,7,272.9,15.0,472(+4),[東] 武市康男,202504010203
7,8,14,アスコットロマン,牡3,57.0,江田照男,1:57.2,3/4,261.5,14.0,476(-4),[東] 天間昭一,202504010203
