着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_id
5,6,6,ホームラン,牡3,56.0,和田翼,1:57.7,2,57.5,8.0,500(-2),[西] 谷潔,202309010103
6,8,10,アンフィテアトルム,牡3,54.0,角田大河,1:57.7,アタマ,17.7,5.0,530(-10),[西] 宮本博,202309010103
7,7,8,アンタッチャブル,牡3,56.0,福永祐一,1:58.3,3.1/2,3.2,2.0,518(-8),[西] 友道康夫,202309010103
8,3,3,メイショウヤッコ,牡3,56.0,高倉稜,1:59.2,5,123.9,9.0,498(+20),[西] 木原一良,202309010103
9,4,4,フォルテカヴァロ,牡3,53.0,川端海翼,1:59.3,クビ,257.4,10.0,476(0),[西] 石橋守,202309010103
10,2,2,オペラミラクル,牡3,56.0,団野大成,1:59.7,2.1/2,37.9,7.0,516(-4),[東] 田村康仁,202309010103
1,8,15,カレンハサウェイ,牝3,54.0,岩田望来,1:14.6,,6.1,3.0,452(0),[西] 安田隆行,202309010104
2,4,8,コンクイスタ,牡3,56.0,坂井瑠星,1:14.9,1.3/4,3.6,1.0,486(0),[西] 吉岡辰弥,202309010104
3,2,3,ミヤジレガリア,牝3,54.0,和田竜二,1:15.0,3/4,62.5,13.0,502(0),[西] 鈴木孝志,202309010104
4,3,6,ブルクラシコ,牡3,56.0,鮫島克駿,1:15.0,ハナ,25.0,8.0,462(0),[西] 松下武士,202309010104
5,6,12,リリノエ,牝3,52.0,角田大河,1:15.1,クビ,4.7,2.0,482(0),[西] 野中賢二,202309010104
6,1,1,ヘイスト,牡3,53.0,川端海翼,1:15.6,3,96.2,15.0,456(0),[西] 千田輝彦,202309010104
7,3,5,ヴェリタス,牝3,54.0,水口優也,1:16.6,6,34.7,9.0,460(0),[西] 大根田裕,202309010104
8,7,13,ドリーミーバローズ,牝3,54.0,団野大成,1:16.6,アタマ,42.0,12.0,438(0),[西] 上村洋行,202309010104
9,6,11,メイショウチェリー,牝3,54.0,古川吉洋,1:16.7,3/4,77.0,14.0,422(0),[西] 本田優,202309010104
10,5,10,タガノヴェント,セ3,56.0,秋山真一,1:16.8,1/2,18.2,7.0,484(0),[西] 岡田稲男,202309010104
11,2,4,セビーチェ,牝3,54.0,国分恭介,1:17.1,1.3/4,35.4,10.0,480(0),[西] 牧浦充徳,202309010104
12,5,9,ミッキーショック,牡3,56.0,中井裕二,1:17.7,3.1/2,41.5,11.0,452(0),[西] 高橋亮,202309010104
13,4,7,ココラフィネ,牝3,54.0,岩田康誠,1:17.7,ハナ,7.8,5.0,452(0),[西] 岡田稲男,202309010104
14,1,2,サクセスアイ,牝3,54.0,荻野極,1:17.9,3/4,6.5,4.0,428(0),[西] 北出成人,202309010104
15,7,14,スマートアリア,牝3,51.0,大久保友,1:18.2,2,188.0,16.0,458(0),[西] 角田晃一,202309010104
16,8,16,レイワノホシ,牡3,56.0,武豊,1:18.2,ハナ,12.7,6.0,482(0),[西] 高柳大輔,202309010104
1,5,10,カフジキアッキエレ,牝3,54.0,国分恭介,1:34.2,,63.2,11.0,394(-2),[西] 森田直行,202309010105
2,3,6,デイトナモード,牡3,56.0,武豊,1:34.6,2.1/2,4.4,2.0,522(+10),[西] 千田輝彦,202309010105
3,7,15,ペイシャフラワー,牝3,50.0,永島まな,1:34.6,ハナ,2.9,1.0,470(-4),[西] 高橋康之,202309010105
4,5,9,アイオブザストーム,牝3,54.0,団野大成,1:34.6,アタマ,9.8,5.0,456(-2),[西] 岡田稲男,202309010105
5,6,11,カッティングジェム,牡3,56.0,池添謙一,1:35.0,2.1/2,19.4,6.0,508(+10),[西] 小崎憲,202309010105
6,1,2,エアサンジ,牡3,56.0,ムルザバ,1:35.1,クビ,19.8,7.0,524(0),[西] 笹田和秀,202309010105
7,1,1,バスキュラント,牝3,54.0,岩田康誠,1:35.4,1.3/4,178.5,13.0,410(0),[西] 安達昭夫,202309010105
8,2,4,ピュアブラック,牝3,54.0,坂井瑠星,1:35.4,1/2,6.9,4.0,438(0),[西] 杉山晴紀,202309010105
9,7,14,サンポーニャ,牝3,54.0,岩田望来,1:35.6,1,4.6,3.0,438(+2),[西] 池江泰寿,202309010105
10,8,16,メイショウオジマ,牡3,54.0,角田大河,1:35.8,1.1/2,58.9,10.0,484(-4),[西] 石橋守,202309010105
11,7,13,サカジロレインボー,牝3,54.0,和田竜二,1:35.9,1/2,383.8,16.0,410(-2),[西] 高橋康之,202309010105
12,6,12,エンシャントヌーン,牡3,56.0,古川吉洋,1:36.3,2.1/2,554.2,18.0,450(+6),[西] 小林真也,202309010105
13,4,8,ニホンピロアリー,牝3,54.0,高倉稜,1:36.3,アタマ,202.3,14.0,420(0),[西] 服部利之,202309010105
14,4,7,インセプション,牡3,56.0,小崎綾也,1:36.4,クビ,102.5,12.0,472(-4),[西] 西村真幸,202309010105
15,3,5,ルフレーヴ,牡3,56.0,鮫島克駿,1:36.6,1.1/2,21.9,8.0,478(-6),[西] 杉山晴紀,202309010105
16,8,17,マサハヤヴァンス,牝3,51.0,川端海翼,1:36.7,クビ,399.9,17.0,424(-2),[西] 中尾秀正,202309010105
17,8,18,ルージュミシェル,牝3,54.0,荻野極,1:36.8,3/4,54.0,9.0,434(0),[西] 平田修,202309010105
中,2,3,ビビアナローズ,牝3,51.0,服部寿希,,,345.7,15.0,442(-18),[西] 中竹和也,202309010105
1,8,9,キョウエイゲイル,牡3,56.0,高倉稜,1:24.7,,10.4,5.0,476(+2),[西] 田中克典,202309010106
2,6,6,ラックスアットゼア,牝3,54.0,団野大成,1:24.9,1,10.5,6.0,450(-10),[東] 斎藤誠,202309010106
3,7,8,ドンアミティエ,牡3,56.0,坂井瑠星,1:24.9,クビ,3.1,1.0,486(-2),[西] 今野貞一,202309010106
4,4,4,エミサキホコル,牡3,56.0,和田竜二,1:25.2,1.1/2,5.2,3.0,494(-2),[西] 杉山佳明,202309010106
5,2,2,トーホウキザン,牡3,52.0,永島まな,1:25.8,3.1/2,77.6,10.0,464(-10),[西] 高橋康之,202309010106
6,3,3,バールデュヴァン,牡3,56.0,福永祐一,1:26.4,3.1/2,3.3,2.0,516(-6),[西] 浜田多実,202309010106
7,1,1,スマートハンター,牡3,56.0,鮫島克駿,1:26.5,1/2,28.4,9.0,512(+8),[西] 中村直也,202309010106
8,7,7,マルモリキング,牡3,56.0,川須栄彦,1:26.6,3/4,18.9,7.0,522(-6),[西] 大橋勇樹,202309010106
9,5,5,アドバンスファラオ,牡3,56.0,ムルザバ,1:26.9,1.1/2,8.4,4.0,472(-8),[西] 森秀行,202309010106
10,8,10,ダンテバローズ,牡3,56.0,岩田望来,1:27.3,2.1/2,25.2,8.0,506(-4),[西] 上村洋行,202309010106
1,3,3,パトリオットラン,牡4,55.0,角田大河,1:53.9,,3.3,2.0,546(+16),[西] 渡辺薫彦,202309010107
2,8,8,インテンスフレイム,牡5,58.0,岩田望来,1:53.9,アタマ,3.6,3.0,524(-4),[西] 千田輝彦,202309010107
3,6,6,エナハツホ,牝4,55.0,鮫島克駿,1:54.3,2,4.7,4.0,442(-6),[西] 吉田直弘,202309010107
4,5,5,マルブツプライド,牡4,57.0,福永祐一,1:54.6,2,2.5,1.0,526(+8),[西] 加用正,202309010107
5,1,1,テーオールノワール,セ5,58.0,川須栄彦,1:55.8,7,131.3,8.0,502(-2),[西] 梅田智之,202309010107
6,2,2,ウインバリオス,牡4,57.0,和田竜二,1:56.0,1,32.9,5.0,468(-2),[西] 加用正,202309010107
7,7,7,ダノンパルス,牡5,58.0,ムルザバ,1:57.5,9,51.2,6.0,514(+12),[西] 坂口智康,202309010107
中,4,4,グロリアスヒーロー,牡4,57.0,団野大成,,,66.1,7.0,478(-12),[東] 高木登,202309010107
1,8,14,タカラマドンナ,牝4,56.0,川又賢治,1:13.0,,13.3,6.0,450(+4),[西] 杉山佳明,202309010108
2,3,4,ルシャリーブル,牝5,56.0,和田竜二,1:13.1,1/2,8.7,3.0,430(-4),[西] 鈴木孝志,202309010108
3,1,1,アイヴォリーアイ,牝5,54.0,角田大河,1:13.1,クビ,10.3,4.0,494(0),[西] 坂口智康,202309010108
4,3,3,ビーストアタック,牝4,56.0,岩田康誠,1:13.1,ハナ,1.9,1.0,466(+4),[西] 安田隆行,202309010108
5,8,13,フローレンスハニー,牝4,52.0,永島まな,1:13.9,5,11.0,5.0,434(0),[西] 高柳大輔,202309010108
6,7,11,グランデフィオーレ,牝5,56.0,鮫島克駿,1:14.0,クビ,14.2,7.0,472(+2),[西] 藤岡健一,202309010108
7,5,7,ニシノリース,牝5,56.0,荻野極,1:14.5,3,22.2,8.0,434(-6),[東] 土田稔,202309010108
8,6,9,ナムラデイリリー,牝4,56.0,太宰啓介,1:14.8,1.3/4,24.4,9.0,474(+2),[西] 大橋勇樹,202309010108
9,7,12,ルクスレガート,牝4,56.0,坂井瑠星,1:14.8,ハナ,6.2,2.0,434(-2),[西] 松永昌博,202309010108
10,5,8,テーオーアラジン,牝4,56.0,古川吉洋,1:14.8,クビ,161.7,13.0,460(+6),[西] 宮徹,202309010108
11,4,6,エルメニア,牝4,53.0,川端海翼,1:15.0,3/4,122.2,11.0,446(-2),[西] 吉田直弘,202309010108
12,2,2,ランスオブウェイブ,牝4,56.0,団野大成,1:15.0,クビ,106.0,10.0,476(-8),[西] 奥村豊,202309010108
13,6,10,ニシノミズカゼ,牝5,53.0,大久保友,1:15.4,2.1/2,141.9,12.0,478(-12),[東] 根本康広,202309010108
14,4,5,グルノイユジョーヌ,牝4,56.0,的場勇人,1:15.5,3/4,302.1,14.0,432(-8),[東] 的場均,202309010108
1,2,2,デビットバローズ,牡4,57.0,岩田望来,1:45.9,,16.1,6.0,512(+16),[西] 上村洋行,202309010109
2,7,8,ジュンブロッサム,牡4,57.0,坂井瑠星,1:46.0,1/2,2.4,1.0,480(+6),[西] 友道康夫,202309010109
3,3,3,マテンロウスカイ,セ4,57.0,横山典弘,1:46.2,1.1/2,6.5,3.0,486(+4),[西] 松永幹夫,202309010109
4,6,6,ロワンディシー,牡5,58.0,秋山真一,1:46.3,クビ,10.3,4.0,450(-8),[西] 北出成人,202309010109
5,1,1,ロン,牝4,55.0,武豊,1:46.4,3/4,2.4,2.0,510(0),[西] 石橋守,202309010109
6,8,10,サトノペルセウス,セ5,58.0,福永祐一,1:46.7,1.3/4,11.8,5.0,490(+2),[西] 藤原英昭,202309010109
7,7,7,ヒルノショパン,牡4,57.0,古川吉洋,1:46.7,クビ,117.9,9.0,444(0),[西] 昆貢,202309010109
8,5,5,アトミカ,牝8,56.0,団野大成,1:47.0,1.3/4,255.3,10.0,442(-10),[西] 笹田和秀,202309010109
9,4,4,エーティーソブリン,牡5,58.0,ムルザバ,1:47.2,1,52.8,7.0,488(0),[西] 武英智,202309010109
10,8,9,カルタゴ,牝5,56.0,国分恭介,1:47.2,クビ,101.4,8.0,462(-2),[東] 小島茂之,202309010109
1,4,4,リューベック,牡4,57.0,武豊,2:00.5,,4.4,3.0,502(-4),[西] 須貝尚介,202309010110
2,2,2,ゼッフィーロ,牡4,57.0,岩田望来,2:00.5,クビ,3.8,2.0,476(+6),[西] 池江泰寿,202309010110
3,6,9,アウスヴァール,セ5,58.0,古川吉洋,2:00.7,1,34.3,8.0,492(+2),[西] 昆貢,202309010110
4,7,11,レヴェッツァ,セ5,58.0,団野大成,2:00.7,アタマ,44.2,9.0,476(0),[西] 斉藤崇史,202309010110
5,3,3,ノースザワールド,牡5,58.0,ムルザバ,2:00.8,1/2,2.3,1.0,482(0),[西] 大久保龍,202309010110
6,5,6,グランディア,セ4,57.0,坂井瑠星,2:00.9,1/2,10.0,4.0,478(+4),[西] 中内田充,202309010110
7,7,10,アナゴサン,牡5,58.0,鮫島克駿,2:00.9,ハナ,14.6,5.0,476(+8),[西] 牧田和弥,202309010110
8,5,7,イリマ,牝5,56.0,福永祐一,2:01.2,2,33.9,7.0,470(+4),[西] 高橋亮,202309010110
9,6,8,パーソナルハイ,牝4,55.0,横山典弘,2:01.3,クビ,19.6,6.0,476(+2),[西] 矢作芳人,202309010110
10,4,5,リノキアナ,牝6,56.0,秋山真一,2:01.6,1.1/2,353.9,13.0,440(+2),[西] 谷潔,202309010110
11,1,1,オンリーオピニオン,牝4,55.0,国分恭介,2:01.8,1.1/4,50.1,11.0,484(-4),[東] 伊藤大士,202309010110
12,8,12,ギャラントウォリア,牡5,58.0,和田竜二,2:02.3,3,45.6,10.0,532(+14),[西] 平田修,202309010110
13,8,13,スペシャルドラマ,牡5,58.0,荻野極,2:02.5,1.1/2,306.9,12.0,508(-10),[東] 宮田敬介,202309010110
1,2,2,ジャスティンスカイ,牡4,56.0,福永祐一,1:33.1,,2.9,1.0,530(+4),[西] 友道康夫,202309010111
2,6,7,ココロノトウダイ,牡6,56.0,武豊,1:33.3,1.1/4,35.2,9.0,532(-8),[東] 手塚貴久,202309010111
3,3,3,シャイニーロック,牡7,57.0,鮫島克駿,1:33.4,1/2,19.2,6.0,510(+4),[西] 佐々木晶,202309010111
4,7,8,フラーズダルム,牝5,53.0,坂井瑠星,1:33.4,クビ,8.9,5.0,500(+2),[西] 松永昌博,202309010111
5,6,6,ピースオブエイト,牡4,57.5,ムルザバ,1:33.4,アタマ,4.5,3.0,478(+8),[西] 奥村豊,202309010111
6,4,4,オニャンコポン,牡4,57.0,岩田望来,1:33.5,1/2,5.9,4.0,468(+2),[東] 小島茂之,202309010111
7,8,11,サヴァ,牡5,55.0,池添謙一,1:33.6,アタマ,88.0,10.0,532(+16),[西] 上村洋行,202309010111
8,5,5,ゴールデンシロップ,牡5,55.0,岩田康誠,1:33.6,クビ,24.2,7.0,528(-10),[東] 木村哲也,202309010111
9,7,9,メイショウオーパス,牡8,55.0,角田大河,1:33.7,3/4,262.0,11.0,528(+2),[西] 飯田祐史,202309010111
10,1,1,ヴィジュネル,牡5,56.0,和田竜二,1:33.8,1/2,31.4,8.0,492(+6),[西] 渡辺薫彦,202309010111
11,8,10,サウンドビバーチェ,牝4,54.0,団野大成,1:33.9,クビ,4.1,2.0,500(+14),[西] 高柳大輔,202309010111
1,1,1,ジューンアマデウス,牡4,57.0,和田竜二,2:08.7,,4.4,2.0,486(+4),[西] 今野貞一,202309010112
2,7,7,オブジェダート,牡4,57.0,鮫島克駿,2:08.8,1/2,1.9,1.0,496(-4),[西] 橋口慎介,202309010112
3,5,5,アドマイヤベネラ,牡6,54.0,永島まな,2:09.2,2.1/2,22.1,7.0,498(-10),[西] 石坂公一,202309010112
4,4,4,メイショウヨシテル,牡5,58.0,池添謙一,2:09.5,2,5.4,3.0,482(-6),[西] 池添兼雄,202309010112
5,8,10,エクセレントラン,セ6,56.0,角田大河,2:09.7,1.1/4,58.8,9.0,472(-12),[東] 大江原哲,202309010112
6,8,9,エクストラノート,セ6,58.0,ムルザバ,2:09.8,3/4,26.8,8.0,482(-8),[東] 加藤和宏,202309010112
7,3,3,レイクリエイター,牡5,58.0,福永祐一,2:09.9,1/2,12.6,4.0,484(-2),[西] 浜田多実,202309010112
8,2,2,スナークレジスト,牡6,58.0,岩田望来,2:10.5,3.1/2,13.5,5.0,498(0),[西] 川村禎彦,202309010112
9,7,8,キョウワウォール,牡7,58.0,中井裕二,2:10.5,アタマ,14.4,6.0,484(+6),[西] 飯田雄三,202309010112
10,6,6,ダイシンカローリ,牡8,55.0,大久保友,2:10.8,1.1/2,302.9,10.0,520(+6),[西] 庄野靖志,202309010112
1,3,5,エイシンフェンサー,牝3,54.0,岩田望来,1:13.7,,2.4,1.0,468(-4),[西] 吉村圭司,202309010201
2,4,8,スターペスカオリ,牝3,52.0,角田大河,1:13.9,1,11.4,4.0,448(-4),[西] 石橋守,202309010201
3,1,2,アグニレディアンス,牝3,54.0,横山武史,1:14.0,3/4,18.4,6.0,460(0),[東] 田島俊明,202309010201
4,6,11,メイショウネムノキ,牝3,54.0,池添謙一,1:14.0,クビ,7.9,3.0,502(+2),[西] 池添兼雄,202309010201
5,4,7,グリューナブリッツ,牝3,54.0,坂井瑠星,1:14.1,1/2,2.5,2.0,438(+2),[西] 上村洋行,202309010201
6,6,12,サイモンブーケ,牝3,54.0,川須栄彦,1:14.7,3.1/2,24.5,7.0,490(-2),[西] 梅田智之,202309010201
7,3,6,キミニオクル,牝3,50.0,永島まな,1:14.9,1.1/4,108.1,9.0,466(-6),[西] 音無秀孝,202309010201
8,8,16,コパノスタンリー,牝3,54.0,岩田康誠,1:15.4,3,12.1,5.0,458(-10),[西] 宮徹,202309010201
9,5,9,グレンハイウェイ,牝3,51.0,川端海翼,1:15.4,クビ,114.6,10.0,468(+4),[西] 畑端省吾,202309010201
10,1,1,メイショウナナクサ,牝3,54.0,鮫島克駿,1:15.5,1/2,58.5,8.0,422(0),[西] 笹田和秀,202309010201
11,8,15,マインインパクト,牝3,51.0,大久保友,1:15.6,クビ,150.4,11.0,436(-4),[東] 的場均,202309010201
12,5,10,ロッシーニ,牝3,54.0,長岡禎仁,1:15.8,1.1/2,272.9,13.0,452(-10),[東] 深山雅史,202309010201
13,2,4,セイカベラトリクス,牝3,53.0,小沢大仁,1:15.9,1/2,578.3,15.0,456(-4),[東] 南田美知,202309010201
14,2,3,ペイシャキネマ,牝3,54.0,高倉稜,1:16.2,1.3/4,395.0,14.0,416(-6),[東] 伊藤伸一,202309010201
15,7,14,ブラックディーバ,牝3,54.0,和田竜二,1:16.5,2,159.0,12.0,478(-2),[西] 新谷功一,202309010201
16,7,13,サンアクセソワール,牝3,54.0,竹之下智,1:17.2,4,717.7,16.0,452(-4),[西] 千田輝彦,202309010201
1,7,8,キリンジ,牡3,52.0,永島まな,1:55.2,,15.4,5.0,486(+4),[西] 佐々木晶,202309010202
2,1,1,ダブルジョーク,牡3,56.0,横山典弘,1:55.8,3.1/2,31.0,7.0,562(+10),[西] 昆貢,202309010202
3,6,7,サンライズグルーヴ,牡3,56.0,和田竜二,1:55.9,3/4,17.0,6.0,518(+4),[西] 河内洋,202309010202
4,5,5,ダビディ,牡3,55.0,小沢大仁,1:56.1,1.1/2,243.5,9.0,482(+2),[西] 庄野靖志,202309010202
5,3,3,シゲルオトコギ,牡3,56.0,高倉稜,1:56.2,1/2,5.2,3.0,492(-6),[西] 渡辺薫彦,202309010202
6,4,4,イサイアス,牡3,54.0,角田大河,1:56.4,1.1/4,2.0,1.0,454(-6),[西] 吉村圭司,202309010202
7,6,6,デルマツリダシ,牡3,56.0,鮫島克駿,1:56.9,3,3.2,2.0,512(-2),[西] 畑端省吾,202309010202
8,7,9,テイエムマズルカ,牡3,53.0,川端海翼,1:57.5,3.1/2,395.6,10.0,484(+2),[西] 浜田多実,202309010202
9,8,11,エイガウマザンマイ,牡3,56.0,藤懸貴志,1:57.8,1.3/4,453.1,11.0,480(0),[東] 青木孝文,202309010202
10,8,10,ワインワインレッド,牡3,56.0,武豊,1:58.4,4,12.3,4.0,512(-3),[西] 森秀行,202309010202
11,2,2,ハットグットゲット,牡3,56.0,岩田康誠,1:59.2,5,77.4,8.0,530(-6),[東] 杉浦宏昭,202309010202
1,2,3,ショウナンハクウン,牡3,56.0,岩田康誠,1:26.2,,8.7,4.0,516(+2),[東] 大竹正博,202309010203
2,3,5,アグネスシュウ,セ3,56.0,松田大作,1:27.3,7,11.3,6.0,508(-4),[西] 宮本博,202309010203
3,1,1,ミスティックパワー,牡3,56.0,横山典弘,1:27.7,2.1/2,9.3,5.0,492(-2),[西] 新谷功一,202309010203
4,4,8,メイショウウナバラ,牡3,56.0,秋山真一,1:28.3,3.1/2,233.2,14.0,446(+2),[西] 藤沢則雄,202309010203
5,2,4,マクギリス,牡3,56.0,鮫島克駿,1:28.3,ハナ,64.8,10.0,472(+16),[西] 長谷川浩,202309010203
6,3,6,チャーチモード,牡3,56.0,岩田望来,1:28.5,1.1/4,2.4,1.0,536(+4),[西] 高野友和,202309010203
7,8,16,ロードサミット,牡3,55.0,小沢大仁,1:28.9,2.1/2,17.1,7.0,490(0),[西] 辻野泰之,202309010203
8,7,13,クラウドセイル,牡3,56.0,ムルザバ,1:29.1,1.1/4,4.5,2.0,486(-2),[西] 清水久詞,202309010203
9,5,9,ブルーアーカイブ,牡3,54.0,角田大河,1:29.2,3/4,6.0,3.0,504(+2),[西] 藤岡健一,202309010203
10,1,2,デルマツキオトシ,牡3,56.0,的場勇人,1:29.2,クビ,599.8,15.0,460(0),[東] 的場均,202309010203
11,7,14,クリノスラッガー,牡3,56.0,森裕太朗,1:29.4,1,201.2,13.0,542(0),[西] 橋田満,202309010203
12,4,7,クリノファルコン,牡3,56.0,和田竜二,1:29.7,1.1/2,119.9,11.0,454(-4),[西] 南井克巳,202309010203
13,6,11,ブロードイメル,セ3,53.0,服部寿希,1:29.8,3/4,39.1,8.0,446(0),[西] 武英智,202309010203
14,5,10,ロードフォーステル,牡3,56.0,川須栄彦,1:29.9,クビ,49.2,9.0,468(+10),[西] 松下武士,202309010203
15,8,15,アムレート,牝3,50.0,永島まな,1:30.2,1.3/4,123.8,12.0,418(-16),[西] 高橋康之,202309010203
16,6,12,メイショウウルス,牝3,54.0,田中健,1:31.4,7,776.5,16.0,472(-2),[西] 安達昭夫,202309010203
1,7,11,セラフィックコール,牡3,56.0,ムルザバ,1:55.2,,2.3,1.0,540(0),[西] 寺島良,202309010204
2,8,13,レッドプロフェシー,牡3,56.0,鮫島克駿,1:56.5,8,11.2,5.0,498(0),[西] 大久保龍,202309010204
3,1,1,チュウワハート,牡3,56.0,武豊,1:56.7,1.1/4,3.0,2.0,514(0),[西] 大久保龍,202309010204
4,4,5,オネストリー,牡3,56.0,横山武史,1:56.8,1/2,24.3,6.0,468(0),[西] 茶木太樹,202309010204
5,7,10,エンツォウーノ,牡3,56.0,荻野琢真,1:56.9,1,10.9,4.0,498(0),[西] 田中克典,202309010204
6,5,7,ホペロア,牡3,56.0,坂井瑠星,1:56.9,ハナ,5.7,3.0,522(0),[西] 友道康夫,202309010204
7,4,4,カワキタハクギン,牡3,53.0,川端海翼,1:57.5,3.1/2,33.6,7.0,520(0),[西] 浜田多実,202309010204
8,6,9,ステラート,牡3,56.0,水口優也,1:59.4,大,61.1,8.0,482(0),[西] 宮本博,202309010204
9,5,6,エピックライズ,牡3,52.0,永島まな,1:59.6,1.1/4,72.6,10.0,444(0),[西] 高柳大輔,202309010204
10,2,2,グランドグラン,牡3,56.0,和田竜二,2:01.0,8,87.7,11.0,502(0),[西] 鈴木孝志,202309010204
11,3,3,サンマルミストラル,牡3,56.0,国分優作,2:01.1,クビ,263.1,13.0,448(0),[西] 大根田裕,202309010204
12,8,12,マックスアデュー,牡3,56.0,藤懸貴志,2:01.6,3,68.2,9.0,506(0),[西] 安達昭夫,202309010204
13,6,8,ニホンピロカーデフ,牝3,54.0,田中健,2:03.1,9,259.3,12.0,444(0),[西] 安達昭夫,202309010204
1,4,4,マンデヴィラ,牝3,54.0,岩田望来,1:47.8,,4.4,4.0,420(+2),[西] 友道康夫,202309010205
2,5,5,ソーダズリング,牝3,54.0,武豊,1:47.8,ハナ,3.4,1.0,472(0),[西] 音無秀孝,202309010205
3,1,1,ガットネロ,牝3,54.0,坂井瑠星,1:48.1,1.3/4,3.8,2.0,476(-4),[西] 上村洋行,202309010205
4,2,2,ナムララジベラ,牝3,54.0,高倉稜,1:48.3,1.1/4,56.9,8.0,464(+10),[西] 杉山晴紀,202309010205
