着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_id
2,5,5,マーウォルス,牡3,57.0,松山弘平,1:54.6,クビ,7.1,5.0,482(+8),[西] 茶木太樹,202508010102
3,8,9,ルセルマンダムール,牡3,57.0,西村淳也,1:54.8,1.1/4,2.7,1.0,476(+2),[西] 松永幹夫,202508010102
4,8,8,ロックウイズユー,牡3,57.0,坂井瑠星,1:55.0,1,5.2,3.0,456(+4),[西] 西園正都,202508010102
5,3,3,ピストルスター,牡3,57.0,太宰啓介,1:55.3,2,45.5,7.0,494(+2),[西] 高橋亮,202508010102
6,1,1,スメラギ,セ3,57.0,酒井学,1:55.5,1,6.7,4.0,472(-10),[西] 宮地貴稔,202508010102
7,4,4,ランフォザプライド,牡3,57.0,川田将雅,1:55.5,クビ,3.6,2.0,504(+2),[東] 高木登,202508010102
8,7,7,コスモナッシュビル,牡3,57.0,国分優作,1:56.0,3,58.9,8.0,516(-4),[西] 吉田直弘,202508010102
9,2,2,エムズドリーム,牡3,57.0,和田翼,1:57.6,10,170.5,9.0,430(0),[西] 谷潔,202508010102
1,7,13,ハクサンアイリス,牡3,57.0,西村淳也,1:25.5,,3.1,2.0,484(-6),[西] 高橋一哉,202508010103
2,3,4,ニシノジェダイ,牡3,57.0,池添謙一,1:25.8,1.3/4,19.3,6.0,460(-2),[西] 宮本博,202508010103
3,2,2,ゼロスネーク,牡3,57.0,松山弘平,1:26.0,1.1/4,2.2,1.0,458(+12),[西] 四位洋文,202508010103
4,8,15,ロンティケチャップ,牡3,57.0,岩田康誠,1:26.2,3/4,11.9,5.0,500(+2),[西] 牧田和弥,202508010103
5,4,6,アラモアナ,牡3,55.0,吉村誠之,1:26.4,1.1/2,8.0,3.0,476(0),[西] 奥村豊,202508010103
6,3,5,スピードイエロー,牡3,54.0,鷲頭虎太,1:27.1,4,465.3,13.0,420(+1),[西] 佐々木晶,202508010103
7,7,12,カフジアッサム,牡3,56.0,田口貫太,1:27.7,3.1/2,166.1,11.0,488(+18),[西] 木原一良,202508010103
8,6,11,ベルヴィオレット,牝3,55.0,ルメート,1:27.8,クビ,465.3,13.0,416(-12),[西] 小崎憲,202508010103
9,2,3,ダイゴセイリュウ,牡3,57.0,藤岡佑介,1:27.8,ハナ,34.7,8.0,478(+6),[西] 鮫島一歩,202508010103
10,5,9,スリーレジェンド,牡3,57.0,酒井学,1:28.4,3.1/2,42.8,10.0,498(-2),[西] 石橋守,202508010103
11,6,10,トモジャシック,牡3,57.0,国分優作,1:28.4,ハナ,41.0,9.0,470(+2),[西] 大根田裕,202508010103
12,4,7,アスターシッキム,牝3,55.0,北村友一,1:28.6,1.1/4,31.9,7.0,476(-10),[西] 森田直行,202508010103
13,1,1,サンライズプロミス,牡3,57.0,川須栄彦,1:29.1,3,391.8,12.0,418(-2),[西] 浜田多実,202508010103
14,5,8,マグナドムス,牡3,57.0,坂井瑠星,1:30.0,5,9.4,4.0,464(0),[西] 矢作芳人,202508010103
15,8,14,アクロスザリバー,牡3,57.0,荻野琢真,1:30.8,5,517.8,15.0,430(+2),[東] 田島俊明,202508010103
1,3,3,テルアスワッド,牡3,57.0,坂井瑠星,2:01.4,,6.1,3.0,504(-4),[西] 須貝尚介,202508010104
2,2,2,シャルクハフト,牡3,57.0,西村淳也,2:02.1,4,4.8,2.0,488(-2),[西] 清水久詞,202508010104
3,8,9,リアルスター,牡3,56.0,田口貫太,2:02.5,2.1/2,51.6,7.0,542(0),[西] 大橋勇樹,202508010104
4,6,6,ディープサミット,牡3,57.0,川田将雅,2:02.5,ハナ,1.4,1.0,502(+6),[西] 四位洋文,202508010104
5,4,4,アスクデッドヒート,牡3,57.0,北村友一,2:02.5,クビ,22.7,5.0,488(0),[西] 矢作芳人,202508010104
6,1,1,エンゲージプライド,牡3,57.0,ルメート,2:04.2,10,33.2,6.0,494(-7),[西] 新谷功一,202508010104
7,5,5,アナポリス,牡3,57.0,酒井学,2:04.2,アタマ,297.8,9.0,528(0),[西] 浜田多実,202508010104
8,8,8,リッキースタイル,牡3,57.0,岩田望来,2:04.3,1/2,10.4,4.0,478(+2),[東] 水野貴広,202508010104
9,7,7,ユイットムーラン,牡3,57.0,川又賢治,2:04.5,1.1/4,279.3,8.0,480(+12),[東] 深山雅史,202508010104
1,5,9,ラブミーナッソー,牝3,55.0,藤岡佑介,1:27.0,,3.4,1.0,466(0),[西] 宮徹,202508010105
2,6,12,ミルトマジック,牡3,55.0,吉村誠之,1:27.0,クビ,5.5,3.0,462(0),[西] 杉山佳明,202508010105
3,3,6,ガビーズブラザー,牡3,57.0,浜中俊,1:27.1,3/4,22.4,8.0,490(0),[西] 牧田和弥,202508010105
4,1,2,ブラックタロー,牡3,57.0,岡田祥嗣,1:27.5,2.1/2,16.5,7.0,494(0),[西] 鈴木孝志,202508010105
5,5,10,ヴィヴァシャス,牝3,55.0,岩田康誠,1:27.6,1/2,11.8,6.0,416(0),[西] 笹田和秀,202508010105
6,6,11,ディアウス,牡3,57.0,Ｍ．デム,1:28.1,3,5.9,4.0,458(0),[西] 吉岡辰弥,202508010105
7,3,5,ジャスティントレノ,牡3,57.0,西村淳也,1:28.2,クビ,5.4,2.0,482(0),[西] 杉山晴紀,202508010105
8,2,4,ペイシャキセキ,牝3,55.0,水口優也,1:28.2,アタマ,27.1,9.0,448(0),[西] 吉田直弘,202508010105
9,8,16,メイショウキタダケ,牡3,57.0,城戸義政,1:28.5,1.3/4,219.2,16.0,450(0),[西] 荒川義之,202508010105
10,7,14,タイセイアズーロ,牝3,55.0,鮫島良太,1:29.0,3,11.2,5.0,480(0),[西] 牧浦充徳,202508010105
11,4,7,ウォーターキリンジ,牡3,57.0,加藤祥太,1:29.3,2,127.2,15.0,454(0),[西] 庄野靖志,202508010105
12,8,15,コイスルシャチョウ,牝3,55.0,荻野琢真,1:29.5,3/4,69.6,14.0,448(0),[西] 藤沢則雄,202508010105
13,4,8,テイエムコジーン,牡3,57.0,池添謙一,1:29.5,アタマ,52.0,12.0,498(0),[西] 浜田多実,202508010105
14,2,3,ナイスガイ,牡3,57.0,太宰啓介,1:30.0,3,47.5,11.0,512(0),[西] 河嶋宏樹,202508010105
15,1,1,リライトヒストリー,牡3,57.0,国分優作,1:31.0,6,67.7,13.0,474(0),[西] 安達昭夫,202508010105
16,7,13,サウンドアンフィニ,牝3,55.0,ルメート,1:31.8,5,37.1,10.0,516(0),[西] 安達昭夫,202508010105
1,2,2,フェアリーライク,牝3,55.0,岩田望来,1:47.1,,5.1,3.0,462(0),[西] 笹田和秀,202508010106
2,4,4,レッドフェルメール,牡3,57.0,松山弘平,1:47.8,4,1.8,1.0,470(0),[西] 藤原英昭,202508010106
3,6,6,ヤエギリ,牝3,55.0,藤岡佑介,1:48.0,1.1/4,22.7,5.0,482(-14),[西] 福永祐一,202508010106
4,7,7,アルハイルフォート,牡3,57.0,北村友一,1:48.5,3,3.3,2.0,502(-2),[西] 高野友和,202508010106
5,8,9,ボンドロア,牡3,57.0,太宰啓介,1:48.6,1/2,88.3,7.0,462(0),[西] 松永幹夫,202508010106
6,7,8,マイネルゲミュート,牡3,57.0,川須栄彦,1:49.0,2.1/2,333.1,10.0,426(+8),[東] 清水英克,202508010106
7,8,10,ゼットダイヤ,牡3,55.0,吉村誠之,1:49.4,2.1/2,56.2,6.0,506(-10),[西] 宮徹,202508010106
8,3,3,ジョウショーサクラ,牝3,54.0,田口貫太,1:50.0,3.1/2,118.3,8.0,450(+8),[西] 中尾秀正,202508010106
9,5,5,レフレクシオ,牝3,55.0,西村淳也,1:50.3,1.3/4,8.2,4.0,448(-4),[西] 斉藤崇史,202508010106
10,1,1,バイマイセルフ,牡3,57.0,ルメート,1:51.0,4,171.0,9.0,508(-2),[西] 高橋康之,202508010106
1,1,1,ドラゴンウェルズ,牡3,57.0,北村友一,1:12.3,,2.0,1.0,472(0),[西] 藤原英昭,202508010107
2,5,5,セントールビースト,牡3,55.0,吉村誠之,1:13.2,5,33.5,6.0,424(-6),[西] 羽月友彦,202508010107
3,4,4,レーンアジリティ,牡3,56.0,田口貫太,1:13.2,アタマ,39.3,7.0,474(+12),[西] 中尾秀正,202508010107
4,7,7,ディーエスショウマ,牡3,57.0,松山弘平,1:13.3,クビ,10.3,4.0,460(0),[西] 橋口慎介,202508010107
5,3,3,トリリオンボーイ,牡3,57.0,西村淳也,1:13.6,1.3/4,4.9,3.0,478(+10),[東] 武井亮,202508010107
6,2,2,オトメナシャチョウ,牝3,55.0,川田将雅,1:13.6,クビ,2.8,2.0,478(0),[西] 森秀行,202508010107
7,6,6,アースミューズ,牝3,55.0,池添謙一,1:13.9,1.3/4,143.0,8.0,446(+4),[東] 粕谷昌央,202508010107
8,8,8,ケイアイマハナ,牡3,57.0,岩田望来,1:14.7,5,23.2,5.0,490(0),[西] 村山明,202508010107
1,7,14,ヒルノドゴール,牡4,58.0,松山弘平,1:24.8,,2.1,1.0,522(-2),[西] 北出成人,202508010108
2,8,16,イエスウィズキャン,牡5,58.0,川須栄彦,1:25.3,3,67.2,11.0,548(+4),[西] 羽月友彦,202508010108
3,5,10,フォティック,牡5,58.0,酒井学,1:25.4,1/2,7.8,5.0,490(-4),[西] 飯田祐史,202508010108
4,3,6,ハイクライテリア,セ5,58.0,国分優作,1:25.4,ハナ,7.6,4.0,468(-10),[西] 羽月友彦,202508010108
5,6,11,ゼットスパンキー,牡4,58.0,藤岡佑介,1:25.5,1/2,26.1,7.0,474(+2),[西] 宮徹,202508010108
6,1,1,ブーヤカ,セ4,57.0,田口貫太,1:25.5,アタマ,6.3,2.0,452(+2),[西] 藤岡健一,202508010108
7,5,9,サンライズプルート,牡5,56.0,吉村誠之,1:25.6,クビ,6.7,3.0,470(-6),[西] 音無秀孝,202508010108
8,4,8,シンドリームシン,牡4,58.0,Ｍ．デム,1:25.8,1.1/4,13.2,6.0,488(-4),[西] 武幸四郎,202508010108
9,1,2,ペイシャスウィフト,牝4,56.0,太宰啓介,1:25.9,3/4,48.3,9.0,498(-8),[東] 本間忍,202508010108
10,6,12,スナークシュンソウ,牡7,58.0,岩田望来,1:26.1,3/4,28.8,8.0,542(+14),[西] 野中賢二,202508010108
11,2,3,ヒーローインチーフ,セ4,58.0,川又賢治,1:26.3,1.1/2,242.2,12.0,458(0),[西] 吉田直弘,202508010108
12,4,7,ウィービースティ,牡5,58.0,岩田康誠,1:27.2,5,248.8,13.0,500(-4),[西] 北出成人,202508010108
13,2,4,レグザゴン,牝4,56.0,北村友一,1:27.6,2.1/2,50.7,10.0,452(-10),[東] 斎藤誠,202508010108
14,3,5,ブルーデイジー,牝6,56.0,水口優也,1:27.8,3/4,551.8,15.0,454(+2),[東] 的場均,202508010108
15,8,15,プリュムドランジュ,牝5,56.0,荻野琢真,1:30.0,大,284.8,14.0,458(+6),[西] 藤沢則雄,202508010108
除,7,13,リネアグローリア,牡4,58.0,西村淳也,,,---,,492(+2),[西] 小崎憲,202508010108
1,5,5,モンテシート,牡3,57.0,ルメート,1:34.7,,3.5,2.0,494(-2),[西] 牧田和弥,202508010109
2,8,8,マッドマックス,牡3,57.0,北村友一,1:34.7,クビ,3.2,1.0,496(-6),[西] 西園正都,202508010109
3,3,3,ブーディガ,牝3,55.0,西村淳也,1:35.2,3,12.4,6.0,470(-8),[西] 奥村豊,202508010109
4,7,7,ノクナレア,牝3,55.0,松山弘平,1:35.3,1/2,6.5,4.0,450(-12),[西] 今野貞一,202508010109
5,2,2,ゴージャス,牝3,55.0,浜中俊,1:35.6,1.1/2,7.3,5.0,416(-2),[西] 四位洋文,202508010109
6,1,1,テイクイットオール,牡3,57.0,岩田望来,1:35.6,クビ,22.3,8.0,442(-4),[西] 中竹和也,202508010109
7,6,6,ホウオウアートマン,牡3,57.0,岩田康誠,1:35.6,ハナ,5.1,3.0,482(0),[西] 矢作芳人,202508010109
8,4,4,プロクレイア,牝3,55.0,藤岡佑介,1:35.9,1.3/4,22.0,7.0,448(-6),[西] 小林真也,202508010109
1,5,5,ウィープディライト,セ4,56.0,松山弘平,2:24.9,,4.3,3.0,500(0),[西] 池添学,202508010110
2,7,7,クルミナーレ,牡4,55.0,浜中俊,2:24.9,ハナ,3.1,1.0,510(+2),[西] 池江泰寿,202508010110
3,7,8,リミットバスター,牡5,55.0,ルメート,2:25.4,3,16.2,8.0,524(0),[西] 杉山晴紀,202508010110
4,2,2,サトノスカイターフ,牡7,56.0,北村友一,2:26.0,3.1/2,14.8,7.0,506(-2),[西] 池江泰寿,202508010110
5,8,10,リッチブラック,牡6,56.0,西村淳也,2:26.2,1.1/4,9.0,5.0,464(-2),[西] 西村真幸,202508010110
6,3,3,ログラール,牡4,56.0,坂井瑠星,2:26.4,1.1/4,4.2,2.0,480(+6),[西] 松永幹夫,202508010110
7,1,1,プレイリードリーム,牡9,56.0,Ｍ．デム,2:26.8,2.1/2,36.7,9.0,472(-2),[西] 安達昭夫,202508010110
8,4,4,マイノワール,牡4,56.0,岩田望来,2:27.0,1,8.1,4.0,464(0),[西] 笹田和秀,202508010110
9,6,6,ウェイビー,牝5,54.0,田口貫太,2:28.0,6,14.6,6.0,534(0),[西] 西村真幸,202508010110
10,8,9,ショウナンハウル,牡4,55.0,池添謙一,2:28.1,クビ,71.0,10.0,504(-2),[西] 松下武士,202508010110
1,5,6,ダブルハートボンド,牝4,55.0,坂井瑠星,1:52.2,,1.6,1.0,476(-2),[西] 大久保龍,202508010111
2,1,1,ネバーモア,牝4,55.0,藤岡佑介,1:52.8,3.1/2,5.0,2.0,494(+2),[西] 宮本博,202508010111
3,2,2,サトノアイオライト,牝4,55.0,川田将雅,1:52.8,クビ,8.7,4.0,484(+8),[西] 吉村圭司,202508010111
4,3,3,クレメダンジュ,牝5,56.0,吉村誠之,1:53.0,1.1/4,101.0,10.0,476(+2),[西] 鈴木孝志,202508010111
5,8,12,メイショウオーロラ,牝5,56.0,田口貫太,1:53.0,ハナ,75.1,9.0,506(-4),[西] 本田優,202508010111
6,6,7,バスタードサフラン,牝4,55.0,酒井学,1:53.2,3/4,12.5,5.0,466(-2),[西] 渡辺薫彦,202508010111
7,7,9,ヘニータイフーン,牝5,56.0,岩田望来,1:53.2,クビ,22.3,6.0,500(+2),[西] 中村直也,202508010111
8,8,11,ヨリノサファイヤ,牝5,56.0,川又賢治,1:53.3,クビ,244.8,11.0,518(-12),[東] 根本康広,202508010111
9,6,8,バロネッサ,牝4,55.0,松山弘平,1:53.7,2.1/2,6.4,3.0,514(+10),[東] 田中博康,202508010111
10,4,4,フラッパールック,牝5,56.0,西村淳也,1:54.2,2.1/2,58.8,7.0,458(0),[東] 林徹,202508010111
11,7,10,メイショウポペット,牝5,56.0,岩田康誠,1:54.3,1/2,65.1,8.0,502(+4),[西] 角田晃一,202508010111
12,5,5,レディーシス,牝6,56.0,国分優作,1:54.7,2.1/2,494.0,12.0,438(+4),[西] 小崎憲,202508010111
1,8,8,スイープアワーズ,牡5,58.0,坂井瑠星,1:34.8,,3.2,2.0,452(0),[西] 友道康夫,202508010112
2,5,5,エポックヴィーナス,牝4,56.0,松山弘平,1:34.9,1/2,5.5,3.0,442(+8),[西] 新谷功一,202508010112
3,6,6,オトコギアンパン,牡4,58.0,西村淳也,1:35.1,1.1/4,5.7,4.0,494(+2),[西] 小栗実,202508010112
4,3,3,ケイデンシーマーク,牝5,56.0,川田将雅,1:35.2,3/4,2.0,1.0,444(-6),[西] 福永祐一,202508010112
5,7,7,レッドベルアーム,牡6,57.0,田口貫太,1:35.2,クビ,23.2,5.0,542(+24),[西] 河嶋宏樹,202508010112
6,1,1,ベント,セ4,58.0,国分優作,1:35.5,1.3/4,130.9,7.0,446(+22),[西] 小崎憲,202508010112
7,2,2,プシプシーナ,牝4,54.0,吉村誠之,1:36.1,3.1/2,24.5,6.0,430(+18),[西] 小栗実,202508010112
8,4,4,サイモンメガライズ,牡7,55.0,鷲頭虎太,1:36.6,3.1/2,355.8,8.0,508(+10),[東] 根本康広,202508010112
1,7,10,デルマサクラサク,牝3,55.0,岩田康誠,1:55.6,,3.7,2.0,466(-14),[西] 牧田和弥,202508010201
2,1,1,ノンスタンダルド,牝3,55.0,戸崎圭太,1:56.0,2,2.9,1.0,496(0),[西] 茶木太樹,202508010201
3,8,11,ハギノコラソン,牝3,55.0,川又賢治,1:56.0,ハナ,5.1,3.0,472(+2),[西] 寺島良,202508010201
4,5,6,スフレ,牝3,53.0,吉村誠之,1:56.2,1.1/4,8.8,5.0,438(+2),[西] 野中賢二,202508010201
5,6,8,スーパーチャンド,牝3,55.0,ルメート,1:56.8,3.1/2,20.9,7.0,442(0),[西] 西村真幸,202508010201
6,2,2,レゲエパンチ,牝3,55.0,団野大成,1:57.6,5,30.1,9.0,416(0),[西] 吉田直弘,202508010201
7,6,7,テイケイウル,牝3,54.0,田口貫太,1:57.7,1/2,137.3,11.0,436(+2),[西] 大橋勇樹,202508010201
8,3,3,フィヤール,牝3,55.0,松山弘平,1:58.5,5,8.3,4.0,438(+4),[西] 藤原英昭,202508010201
9,7,9,バーミーズルビー,牝3,54.0,高杉吏麒,1:58.8,2,21.9,8.0,454(+4),[西] 小林真也,202508010201
10,8,12,オリビアサンライズ,牝3,55.0,藤懸貴志,1:59.0,1.1/4,18.7,6.0,420(-4),[西] 平田修,202508010201
11,4,4,シカレ,牝3,55.0,坂井瑠星,1:59.5,3,49.1,10.0,414(-4),[西] 矢作芳人,202508010201
12,5,5,シャイニーカラーズ,牝3,55.0,水口優也,1:59.8,2,169.4,12.0,478(+1),[西] 宮本博,202508010201
1,6,8,キングコロネット,牡3,56.0,田口貫太,1:13.0,,2.6,1.0,452(+2),[西] 大橋勇樹,202508010202
2,3,3,ホウショウマリス,牝3,55.0,戸崎圭太,1:13.2,3/4,5.0,4.0,456(0),[西] 河内洋,202508010202
3,8,11,トラヴェリンバンド,牡3,57.0,坂井瑠星,1:13.2,アタマ,3.3,2.0,482(+12),[西] 西村真幸,202508010202
4,5,6,バシリス,牝3,55.0,松山弘平,1:13.2,クビ,3.7,3.0,450(0),[西] 寺島良,202508010202
5,7,10,ドゥドゥ,牡3,57.0,岩田康誠,1:13.5,1.1/2,34.0,6.0,442(+8),[西] 石坂公一,202508010202
6,1,1,タマモアオゾラ,牡3,57.0,幸英明,1:13.7,1.1/4,118.1,8.0,444(+2),[西] 木原一良,202508010202
7,6,7,バトンロード,牡3,57.0,太宰啓介,1:14.3,3.1/2,61.5,7.0,478(-2),[西] 石橋守,202508010202
8,4,4,ヒカリスペクトル,牡3,57.0,水口優也,1:14.3,アタマ,503.9,12.0,458(-4),[東] 松永康利,202508010202
9,8,12,サンスノーホワイト,牝3,55.0,国分優作,1:14.4,3/4,258.4,11.0,422(0),[西] 四位洋文,202508010202
10,5,5,テイエムダイタカ,牡3,57.0,酒井学,1:14.4,ハナ,20.6,5.0,428(-2),[西] 木原一良,202508010202
11,7,9,チュンビーム,牝3,55.0,木幡初也,1:15.4,6,208.7,9.0,454(+6),[東] 深山雅史,202508010202
12,2,2,ラヴリーチェリー,牝3,53.0,吉村誠之,1:17.2,大,240.4,10.0,384(-8),[西] 藤沢則雄,202508010202
1,4,4,クリノラピダス,牡3,57.0,幸英明,1:56.5,,6.9,4.0,458(+2),[西] 谷潔,202508010203
2,6,6,キタノチェンジ,牡3,56.0,田口貫太,1:56.7,1.1/2,122.0,8.0,440(0),[西] 羽月友彦,202508010203
3,3,3,ソングコレクター,牝3,55.0,松山弘平,1:56.8,アタマ,1.9,1.0,482(0),[西] 小林真也,202508010203
4,8,10,サンリットアワーズ,牡3,57.0,ルメート,1:56.9,3/4,5.8,3.0,490(+6),[西] 中内田充,202508010203
5,8,9,アースグレーザー,牡3,57.0,岩田康誠,1:56.9,クビ,4.6,2.0,484(+4),[西] 中村直也,202508010203
6,1,1,ヤマワケ,牡3,57.0,三浦皇成,1:57.5,3.1/2,17.3,6.0,544(-4),[東] 伊藤大士,202508010203
7,7,8,オドラニャソンソン,牡3,55.0,吉村誠之,1:57.6,3/4,118.5,7.0,458(+4),[西] 音無秀孝,202508010203
8,2,2,ダンツアトム,牡3,57.0,太宰啓介,1:59.8,大,225.8,9.0,514(+4),[西] 本田優,202508010203
9,7,7,アスクアットバット,牡3,57.0,北村友一,2:00.1,1.1/2,8.2,5.0,488(+6),[西] 藤原英昭,202508010203
除,5,5,オメガショータイム,牡3,57.0,団野大成,,,---,,480(-4),[西] 松永幹夫,202508010203
1,4,4,ヤマニンバロネス,牝3,55.0,川田将雅,1:25.7,,1.6,1.0,458(-4),[西] 千田輝彦,202508010204
2,5,5,アンズアメ,牝3,55.0,坂井瑠星,1:25.8,クビ,5.5,2.0,468(0),[西] 高柳大輔,202508010204
3,3,3,トゥロン,牝3,55.0,ルメート,1:25.9,1,6.8,3.0,514(-2),[西] 佐々木晶,202508010204
4,7,7,オリージネアリア,牝3,54.0,田口貫太,1:26.0,クビ,15.7,6.0,416(-12),[西] 吉村圭司,202508010204
5,2,2,アーデルリーベ,牝3,55.0,幸英明,1:26.1,3/4,6.9,4.0,446(-16),[西] 斉藤崇史,202508010204
6,6,6,ビーコ,牝3,55.0,木幡初也,1:26.4,1.3/4,67.5,7.0,484(+4),[東] 竹内正洋,202508010204
7,1,1,フルドド,牝3,54.0,高杉吏麒,1:26.4,クビ,10.5,5.0,460(-8),[西] 茶木太樹,202508010204
1,8,17,ハギノピアチェーレ,牝3,55.0,藤懸貴志,1:49.9,,25.1,7.0,464(0),[西] 高野友和,202508010205
2,8,16,ニューヤンキー,牝3,55.0,石川裕紀,1:50.0,クビ,5.4,3.0,486(0),[西] 中内田充,202508010205
3,4,8,アクチノータス,牝3,55.0,坂井瑠星,1:50.5,3,2.6,1.0,460(0),[西] 矢作芳人,202508010205
4,4,7,サトノベリル,牝3,55.0,団野大成,1:50.5,アタマ,7.6,5.0,426(0),[西] 吉岡辰弥,202508010205
5,6,12,アドラビーレ,牝3,55.0,酒井学,1:50.8,2,135.7,13.0,434(0),[西] 石坂公一,202508010205
6,2,4,ウフルピーク,牝3,54.0,高杉吏麒,1:51.4,3.1/2,4.8,2.0,404(0),[西] 藤岡健一,202508010205
7,1,2,タガノポストマン,牡3,57.0,中井裕二,1:51.5,1,111.6,12.0,488(0),[西] 鈴木孝志,202508010205
8,6,11,チャチャピンク,牡3,57.0,太宰啓介,1:51.7,1,42.7,9.0,458(0),[西] 北出成人,202508010205
9,1,1,ゴートゥーミジョカ,牝3,55.0,水口優也,1:52.0,2,232.9,16.0,438(0),[西] 宮本博,202508010205
10,7,13,スワローサプライズ,牝3,53.0,吉村誠之,1:52.3,1.1/2,38.0,8.0,454(0),[西] 杉山晴紀,202508010205
11,2,3,レヴァンティス,牝3,55.0,戸崎圭太,1:52.7,2.1/2,21.6,6.0,458(0),[西] 友道康夫,202508010205
12,3,5,アバットゥータ,牡3,57.0,三浦皇成,1:52.7,クビ,110.1,11.0,474(0),[西] 中竹和也,202508010205
13,8,15,メイショウイントロ,牝3,55.0,木幡初也,1:53.6,5,163.2,14.0,466(0),[西] 飯田祐史,202508010205
14,7,14,チアフォーアス,牝3,55.0,和田翼,1:53.7,クビ,340.5,17.0,430(0),[西] 谷潔,202508010205
15,3,6,メイショウユウアイ,牝3,55.0,幸英明,1:54.0,2,52.4,10.0,458(0),[西] 石橋守,202508010205
16,5,9,ヴィエルネスサント,牡3,57.0,松山弘平,1:54.5,3,6.7,4.0,464(0),[西] 須貝尚介,202508010205
中,5,10,ダントレ,牡3,57.0,国分優作,,,220.8,15.0,500(0),[西] 笹田和秀,202508010205
1,4,4,シンゼンカガ,牡3,57.0,幸英明,1:35.7,,25.6,8.0,448(-4),[西] 荒川義之,202508010206
2,3,3,プチプランス,牡3,56.0,高杉吏麒,1:35.9,1,3.5,2.0,492(+10),[西] 藤岡健一,202508010206
3,2,2,マテンロウカナロア,牡3,57.0,坂井瑠星,1:35.9,クビ,7.5,4.0,476(-4),[西] 野中賢二,202508010206
4,6,8,ショウナンタハティ,牡3,57.0,岩田康誠,1:36.0,3/4,66.1,10.0,500(+10),[東] 大竹正博,202508010206
5,6,7,ルクスフレンジー,牡3,57.0,酒井学,1:36.1,1/2,30.6,9.0,480(0),[西] 松永幹夫,202508010206
6,5,6,ワンウェイトゥヘル,牡3,57.0,松山弘平,1:36.3,1.1/4,8.4,5.0,460(-2),[西] 中村直也,202508010206
7,7,9,メイショウハダル,牝3,53.0,吉村誠之,1:36.4,クビ,7.3,3.0,424(-2),[西] 河内洋,202508010206
8,1,1,アルピノ,牡3,57.0,団野大成,1:36.4,クビ,2.9,1.0,452(-12),[西] 千田輝彦,202508010206
9,8,12,ツインギ,牝3,55.0,三浦皇成,1:36.7,1.3/4,14.3,7.0,476(-12),[西] 小栗実,202508010206
10,8,11,リーティアコナル,牡3,57.0,戸崎圭太,1:36.8,1/2,14.2,6.0,486(+2),[西] 友道康夫,202508010206
11,5,5,ミエノシリウス,牡3,56.0,田口貫太,1:37.0,1.1/4,99.5,11.0,442(-10),[東] 宗像義忠,202508010206
除,7,10,ケリフレッドアスク,牝3,55.0,ルメート,,,---,,446(+4),[西] 藤原英昭,202508010206
1,5,6,メイショウトム,牡4,56.0,高杉吏麒,1:54.3,,76.1,9.0,488(-4),[西] 河内洋,202508010207
2,4,5,オウケンシルヴァー,牡4,57.0,木幡初也,1:54.6,1.3/4,11.3,5.0,496(0),[東] 松永康利,202508010207
3,8,12,レイワサンサン,牡4,57.0,川田将雅,1:54.6,クビ,2.3,1.0,492(-6),[西] 高柳大輔,202508010207
4,6,9,シゲルオトヒメ,牝6,56.0,酒井学,1:54.7,クビ,101.9,10.0,430(-2),[西] 谷潔,202508010207
