着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_id
6,2,3,サミダレナイツ,牡3,56.0,田口貫太,2:02.9,3.1/2,33.3,10.0,486(0),[西] 谷潔,202507010105
7,5,10,アレグリーニ,牡3,57.0,北村友一,2:03.0,クビ,32.4,9.0,462(0),[西] 牧浦充徳,202507010105
8,7,14,ミュージシャン,牡3,57.0,西村淳也,2:03.1,1/2,35.6,11.0,478(0),[西] 杉山晴紀,202507010105
9,1,1,オラリオン,牡3,57.0,幸英明,2:03.1,アタマ,53.1,13.0,478(0),[西] 高橋一哉,202507010105
10,7,15,ルージュラティーナ,牝3,53.0,永島まな,2:03.2,1/2,7.1,4.0,490(0),[西] 池江泰寿,202507010105
11,4,8,ソルデマジョ,牡3,57.0,団野大成,2:03.5,2,15.4,7.0,530(0),[東] 国枝栄,202507010105
12,6,11,オゴオゴ,牡3,57.0,国分優作,2:03.7,1,181.7,17.0,468(0),[西] 中尾秀正,202507010105
13,5,9,トロピカルレイン,牝3,55.0,ルメート,2:04.1,2.1/2,11.6,5.0,482(0),[西] 斉藤崇史,202507010105
14,6,12,アインホルン,牡3,57.0,Ｍ．デム,2:04.3,1.1/4,14.8,6.0,456(0),[西] 寺島良,202507010105
15,7,13,ラグナトーレ,牝3,55.0,角田大和,2:04.5,3/4,97.4,15.0,464(0),[西] 角田晃一,202507010105
16,1,2,グレートジーンズ,牡3,57.0,鮫島克駿,2:04.6,1,130.4,16.0,462(0),[西] 音無秀孝,202507010105
17,3,5,アラマンダ,牝3,55.0,藤懸貴志,2:04.7,1/2,89.5,14.0,422(0),[西] 平田修,202507010105
18,8,16,ビッグビート,牡3,54.0,橋木太希,2:08.1,大,296.5,18.0,490(0),[西] 高橋康之,202507010105
1,2,4,サクソンジェンヌ,牝4,55.0,団野大成,1:53.0,,1.7,1.0,458(+2),[西] 高橋義忠,202507010106
2,4,8,パルクリチュード,牝5,56.0,西村淳也,1:53.2,1.1/4,5.1,2.0,450(+2),[西] 松永幹夫,202507010106
3,7,14,ハイウェイスター,牝4,55.0,三浦皇成,1:53.4,1,6.4,3.0,488(+6),[西] 宮本博,202507010106
4,4,7,ロスティチェーレ,牝5,56.0,幸英明,1:53.7,1.3/4,13.4,5.0,486(+4),[西] 松下武士,202507010106
5,1,1,ウィンターガーデン,牝4,55.0,ルメート,1:54.4,4,59.1,9.0,488(+14),[西] 武幸四郎,202507010106
6,6,12,クインズセレネ,牝4,51.0,河原田菜,1:54.7,2,57.1,8.0,466(0),[西] 野中賢二,202507010106
7,7,13,ウェイトゥゴー,牝4,55.0,横山典弘,1:55.0,1.1/2,10.9,4.0,466(-2),[西] 昆貢,202507010106
8,5,10,ヒロインズクレスト,牝4,53.0,高杉吏麒,1:55.2,1,19.4,6.0,472(+16),[西] 本田優,202507010106
9,8,16,ベファーナ,牝5,56.0,川須栄彦,1:55.2,ハナ,33.2,7.0,502(+2),[西] 松下武士,202507010106
10,5,9,マリオンエール,牝7,55.0,田口貫太,1:55.5,1.3/4,247.0,14.0,488(-4),[西] 安達昭夫,202507010106
11,1,2,シゲルオトヒメ,牝6,56.0,酒井学,1:55.6,1/2,111.2,12.0,432(-2),[西] 谷潔,202507010106
12,6,11,オールウェズキズナ,牝4,52.0,古川奈穂,1:55.6,クビ,204.3,13.0,452(-4),[西] 音無秀孝,202507010106
13,2,3,アキミューミュー,牝4,55.0,北村友一,1:55.8,1.1/4,108.8,11.0,468(+10),[西] 池添学,202507010106
14,8,15,ポジティブガール,牝6,54.0,吉村誠之,1:55.9,クビ,430.4,16.0,462(-2),[西] 緒方努,202507010106
15,3,5,タガノエリザベス,牝5,56.0,菱田裕二,1:56.2,1.3/4,90.5,10.0,494(-4),[西] 岡田稲男,202507010106
16,3,6,グレイトフルペイン,牝4,55.0,長岡禎仁,1:56.4,1.1/4,266.3,15.0,464(+4),[西] 茶木太樹,202507010106
1,2,2,ミッキーゴールド,牡3,57.0,浜中俊,2:00.9,,5.7,4.0,498(+2),[西] 池江泰寿,202507010107
2,7,7,デルアヴァー,牡3,57.0,三浦皇成,2:01.0,3/4,5.5,3.0,480(-4),[西] 松永幹夫,202507010107
3,8,9,エコロディノス,牡3,57.0,松山弘平,2:01.2,1.1/4,1.9,1.0,464(-8),[西] 大久保龍,202507010107
4,8,8,バルティカ,牡3,57.0,キング,2:01.3,1/2,22.1,7.0,444(+10),[西] 高橋亮,202507010107
5,6,6,ノラリクラリ,牡3,55.0,高杉吏麒,2:01.8,3,14.6,5.0,442(+4),[西] 藤岡健一,202507010107
6,3,3,スリーキングス,牡3,57.0,岩田望来,2:01.9,1/2,4.9,2.0,502(+4),[西] 上村洋行,202507010107
7,5,5,ローレルオーブ,牡3,57.0,鮫島克駿,2:02.2,2,134.3,8.0,452(+8),[西] 杉山佳明,202507010107
8,1,1,フォーキャンドルズ,牡3,57.0,横山典弘,2:03.1,5,19.1,6.0,512(+4),[西] 本田優,202507010107
9,4,4,ドーサンドーサン,牡3,57.0,鮫島良太,2:03.4,2,320.9,9.0,484(+13),[西] 畑端省吾,202507010107
1,5,9,ナッカーフェイス,牡6,58.0,高倉稜,1:11.9,,48.8,12.0,468(+6),[西] 北出成人,202507010108
2,7,14,ビップシュプリーム,牝6,56.0,鮫島克駿,1:11.9,アタマ,15.6,8.0,514(+6),[西] 松下武士,202507010108
3,2,4,メイショウヤーキス,牡4,58.0,幸英明,1:11.9,ハナ,7.1,5.0,448(+2),[西] 飯田祐史,202507010108
4,4,7,スペシャルナンバー,牡6,58.0,西村淳也,1:12.1,1,7.8,6.0,504(-4),[西] 西村真幸,202507010108
5,4,8,ジョヴィアン,牡5,58.0,Ｍ．デム,1:12.2,1/2,5.6,2.0,504(+10),[西] 奥村豊,202507010108
6,6,11,ストームバンガード,牡4,55.0,柴田裕一,1:12.2,クビ,5.6,1.0,504(+10),[西] 岡田稲男,202507010108
7,2,3,パドマ,牝4,56.0,加藤祥太,1:12.3,クビ,6.7,4.0,496(-4),[西] 杉山晴紀,202507010108
8,1,1,ビバップ,牡4,56.0,吉村誠之,1:12.6,2,11.3,7.0,484(-2),[西] 清水久詞,202507010108
9,8,16,フェリ,牝5,56.0,藤懸貴志,1:12.7,クビ,47.9,11.0,470(+2),[西] 佐々木晶,202507010108
10,3,5,カツラノキサノキ,牡4,58.0,岩田望来,1:12.8,1/2,23.5,10.0,490(-2),[西] 庄野靖志,202507010108
11,8,15,クラリティスケール,牝6,56.0,古川吉洋,1:12.9,3/4,176.1,15.0,470(+4),[西] 藤野健太,202507010108
12,1,2,オバケノキンタ,牡5,55.0,鷲頭虎太,1:13.4,3,211.6,16.0,476(-2),[西] 大根田裕,202507010108
13,3,6,マヴォロンテ,牝5,56.0,坂井瑠星,1:13.5,1/2,75.5,13.0,480(+8),[西] 松永幹夫,202507010108
14,5,10,タカネノハナコサン,牝5,56.0,松山弘平,1:13.9,2.1/2,17.9,9.0,484(-2),[西] 緒方努,202507010108
15,7,13,スプリングノヴァ,牝4,56.0,亀田温心,1:14.3,2.1/2,144.8,14.0,410(+10),[西] 鮫島一歩,202507010108
16,6,12,メイショウキルギス,牡4,56.0,高杉吏麒,1:14.5,1,6.3,3.0,478(0),[西] 高橋亮,202507010108
1,5,5,ハヤテノフクノスケ,牡4,57.0,岩田望来,2:12.1,,3.2,2.0,534(+18),[西] 中村直也,202507010109
2,3,3,マイノワール,牡4,57.0,武豊,2:12.8,4,24.2,6.0,464(-8),[西] 笹田和秀,202507010109
3,2,2,オルトパラティウム,牡4,57.0,川田将雅,2:13.0,1.1/2,1.9,1.0,516(+8),[西] 安田翔伍,202507010109
4,8,11,ナイトスラッガー,牡4,57.0,鮫島克駿,2:13.0,アタマ,4.7,3.0,526(+2),[西] 小栗実,202507010109
5,6,7,リミットバスター,牡5,58.0,ルメート,2:13.2,1.1/2,40.4,7.0,524(-2),[西] 杉山晴紀,202507010109
6,6,6,バンフィエルド,牡6,58.0,長岡禎仁,2:13.9,4,259.2,11.0,430(+2),[西] 緒方努,202507010109
7,4,4,マルカブリッツ,牡5,58.0,坂井瑠星,2:14.0,クビ,18.2,5.0,486(+10),[西] 福永祐一,202507010109
8,7,9,プリマヴィータ,牝6,56.0,荻野琢真,2:14.2,1.1/4,131.2,10.0,460(+2),[西] 藤沢則雄,202507010109
9,8,10,ネビュルーズ,牡5,58.0,三浦皇成,2:14.4,1.1/2,110.8,9.0,484(-4),[東] 鹿戸雄一,202507010109
10,7,8,ショウナンハウル,牡4,57.0,Ｍ．デム,2:14.6,1.1/4,17.0,4.0,506(0),[西] 松下武士,202507010109
中,1,1,カナオールウェイズ,牡5,58.0,高杉吏麒,,,88.5,8.0,510(0),[西] 藤岡健一,202507010109
1,5,10,サウンドアレグリア,牝4,56.0,松山弘平,1:11.6,,4.7,2.0,500(0),[西] 武英智,202507010110
2,2,3,スマートアイ,牝5,56.0,武豊,1:11.6,クビ,11.7,4.0,516(-4),[西] 寺島良,202507010110
3,1,2,ウナギノボリ,牡6,58.0,北村友一,1:11.9,1.1/2,63.1,12.0,494(+10),[西] 音無秀孝,202507010110
4,1,1,タイセイブリリオ,牡6,58.0,田口貫太,1:11.9,クビ,27.0,8.0,484(+10),[西] 大橋勇樹,202507010110
5,4,8,アイファーシアトル,牝5,56.0,キング,1:11.9,ハナ,20.8,6.0,478(-2),[西] 鮫島一歩,202507010110
6,3,6,カンパニョーラ,牝6,56.0,西村淳也,1:11.9,ハナ,13.4,5.0,452(-4),[東] 伊坂重信,202507010110
7,7,14,スターペスカオリ,牝5,56.0,角田大和,1:12.0,クビ,41.4,10.0,456(-4),[西] 石橋守,202507010110
8,3,5,カネコメシスター,牝6,56.0,団野大成,1:12.2,1.1/4,127.3,14.0,498(-4),[西] 中尾秀正,202507010110
9,8,15,ミラバーグマン,牝7,56.0,鮫島克駿,1:12.2,ハナ,27.8,9.0,462(-6),[西] 西村真幸,202507010110
10,4,7,ペプチドタイガー,牡5,58.0,ルメート,1:12.2,アタマ,5.0,3.0,462(+4),[西] 吉村圭司,202507010110
11,2,4,ライジン,牡5,58.0,岩田望来,1:12.2,クビ,2.3,1.0,492(0),[西] 池添学,202507010110
12,6,11,ミレヴィーナス,牝6,56.0,菱田裕二,1:12.4,3/4,23.7,7.0,458(+18),[西] 茶木太樹,202507010110
13,8,16,メイショウクリフト,牡6,58.0,幸英明,1:12.4,クビ,61.5,11.0,458(+6),[西] 笹田和秀,202507010110
14,6,12,ミルトハンター,牡5,58.0,柴田裕一,1:12.4,ハナ,85.6,13.0,486(+6),[西] 中竹和也,202507010110
15,7,13,ホッコーカリュウ,牝7,56.0,今村聖奈,1:13.0,3.1/2,299.0,16.0,478(0),[西] 飯田祐史,202507010110
16,5,9,メイショウイジゲン,牡7,58.0,鮫島良太,1:13.1,1/2,142.0,15.0,462(+8),[西] 牧浦充徳,202507010110
1,4,7,サクラトゥジュール,セ8,58.0,キング,1:33.5,,12.0,6.0,512(0),[東] 堀宣行,202507010111
2,8,16,ウォーターリヒト,牡4,57.0,田辺裕信,1:33.6,クビ,6.9,4.0,470(+4),[西] 河内洋,202507010111
3,1,1,ロジリオン,牡4,57.0,三浦皇成,1:33.6,クビ,5.2,2.0,502(+8),[東] 古賀慎明,202507010111
4,1,2,セオ,牡5,57.0,団野大成,1:33.8,1,15.6,8.0,494(+14),[西] 上村洋行,202507010111
4,3,5,アスクコンナモンダ,牡6,57.5,ルメート,1:33.8,同着,7.3,5.0,458(-2),[西] 中内田充,202507010111
6,5,9,シャドウフューリー,牡5,57.0,川田将雅,1:33.9,1,3.9,1.0,490(+6),[西] 杉山晴紀,202507010111
7,2,3,シュバルツカイザー,セ7,57.0,岩田望来,1:33.9,アタマ,50.0,11.0,504(0),[東] 大竹正博,202507010111
8,3,6,マテンロウオリオン,牡6,56.0,古川吉洋,1:34.2,1.1/2,44.5,10.0,488(0),[西] 昆貢,202507010111
9,6,11,コレペティトール,牡5,57.0,柴田裕一,1:34.6,2.1/2,161.8,16.0,488(+4),[西] 中竹和也,202507010111
10,7,14,メイショウチタン,牡8,57.0,横山典弘,1:34.8,1.1/2,120.6,15.0,488(+18),[西] 本田優,202507010111
11,8,15,ドゥアイズ,牝5,55.5,武豊,1:34.9,クビ,6.4,3.0,484(+4),[西] 庄野靖志,202507010111
12,4,8,オーキッドロマンス,牡4,57.0,丸田恭介,1:35.1,1.1/4,79.4,13.0,490(0),[東] 手塚貴久,202507010111
13,5,10,セルバーグ,牡6,57.0,田口貫太,1:35.3,1.1/2,18.6,9.0,444(+12),[西] 鈴木孝志,202507010111
14,6,12,フィールシンパシー,牝6,54.0,坂井瑠星,1:35.7,2.1/2,12.8,7.0,456(-2),[東] 小島茂之,202507010111
15,2,4,ゴールデンシロップ,牡7,55.0,原優介,1:35.7,ハナ,63.3,12.0,544(+4),[東] 鈴木慎太,202507010111
16,7,13,コナコースト,牝5,54.0,北村友一,1:37.8,大,97.4,14.0,480(+8),[西] 清水久詞,202507010111
1,3,6,オーシャントライブ,セ5,58.0,坂井瑠星,1:34.8,,11.2,5.0,444(+4),[西] 高柳大輔,202507010112
2,5,10,バレルターン,牡4,57.0,西村淳也,1:35.0,1,3.4,1.0,484(0),[西] 茶木太樹,202507010112
3,1,2,サク,牝6,56.0,団野大成,1:35.0,クビ,11.3,6.0,454(0),[西] 北出成人,202507010112
4,1,1,オトコギアンパン,牡4,55.0,吉村誠之,1:35.1,1/2,34.0,11.0,490(+2),[西] 小栗実,202507010112
5,4,7,ブリックワーク,牝4,55.0,岩田望来,1:35.1,ハナ,3.4,2.0,434(+2),[西] 辻野泰之,202507010112
6,3,5,サマーアゲイン,牡4,53.0,河原田菜,1:35.2,1,64.5,12.0,488(+12),[西] 渡辺薫彦,202507010112
7,5,9,メイショウノブカ,牝5,56.0,武豊,1:35.3,3/4,9.9,4.0,524(+18),[西] 本田優,202507010112
8,7,13,マルカオペラ,牝4,55.0,北村友一,1:35.6,1.1/2,15.4,7.0,470(+2),[西] 浜田多実,202507010112
9,6,12,レオンバローズ,牡6,58.0,キング,1:35.9,2,17.0,8.0,476(-4),[西] 渡辺薫彦,202507010112
10,2,3,ブロードグリン,牝4,55.0,幸英明,1:35.9,アタマ,91.0,13.0,428(-12),[西] 中村直也,202507010112
11,6,11,ビーグラッド,牝4,55.0,浜中俊,1:36.1,3/4,8.4,3.0,436(-4),[西] 岡田稲男,202507010112
12,8,15,ジャスティンガルフ,牡4,57.0,松山弘平,1:36.2,3/4,21.7,9.0,502(-10),[西] 茶木太樹,202507010112
13,4,8,シグルドリーヴァ,牝6,56.0,藤懸貴志,1:36.2,アタマ,273.9,15.0,466(-4),[西] 佐々木晶,202507010112
14,7,14,ジュントネフ,牡4,57.0,Ｍ．デム,1:36.4,1,96.6,14.0,520(+10),[西] 清水久詞,202507010112
15,8,16,ダークブロンド,牝5,53.0,川端海翼,1:36.6,1.1/4,32.3,10.0,420(0),[西] 高橋亮,202507010112
16,2,4,カウネウス,牝4,55.0,菱田裕二,1:37.7,7,298.0,16.0,444(-9),[西] 鮫島一歩,202507010112
1,1,2,コンテナライン,牝3,55.0,団野大成,1:56.3,,3.0,1.0,480(+12),[西] 高柳大輔,202507010201
2,6,12,テイエムドリーマー,牝3,55.0,三浦皇成,1:56.4,3/4,37.5,11.0,476(-2),[西] 畑端省吾,202507010201
3,5,10,バッドガール,牝3,55.0,岩田望来,1:56.5,クビ,10.0,6.0,438(-6),[西] 安田翔伍,202507010201
4,4,8,ネトル,牝3,53.0,永島まな,1:56.5,クビ,6.0,3.0,386(-12),[西] 高橋康之,202507010201
5,1,1,アンタンシオン,牝3,55.0,長岡禎仁,1:56.8,1.3/4,45.2,12.0,480(-14),[西] 杉山佳明,202507010201
6,3,5,コトリノサエズリ,牝3,55.0,小崎綾也,1:56.8,アタマ,76.7,15.0,472(-4),[西] 小崎憲,202507010201
7,2,4,ヴォルクメア,牝3,55.0,西村淳也,1:56.9,1/2,5.5,2.0,490(+4),[西] 新谷功一,202507010201
8,8,15,ディアマイハニー,牝3,55.0,水口優也,1:57.0,1/2,32.3,10.0,464(+8),[西] 中尾秀正,202507010201
9,3,6,アンミツヒメ,牝3,55.0,浜中俊,1:57.2,1,17.5,7.0,444(-2),[西] 四位洋文,202507010201
10,5,9,ハッピールンナ,牝3,55.0,国分優作,1:57.7,3,30.0,9.0,486(-2),[西] 大根田裕,202507010201
11,6,11,プリマドンナアスク,牝3,52.0,古川奈穂,1:58.1,2.1/2,64.4,14.0,468(0),[西] 矢作芳人,202507010201
12,7,14,ファンシーデイ,牝3,53.0,吉村誠之,1:58.2,1/2,25.6,8.0,450(0),[西] 藤野健太,202507010201
13,4,7,メリッササンライズ,牝3,55.0,古川吉洋,1:58.4,1,8.6,4.0,464(0),[西] 河内洋,202507010201
14,2,3,メイショウクレピス,牝3,55.0,太宰啓介,1:58.9,3,208.8,16.0,500(0),[西] 本田優,202507010201
15,8,16,ポルタフェリーチェ,牝3,55.0,菱田裕二,1:59.2,1.1/2,9.5,5.0,456(+2),[西] 長谷川浩,202507010201
16,7,13,ボヤージュアウト,牝3,55.0,角田大和,1:59.8,3.1/2,56.9,13.0,442(-6),[西] 角田晃一,202507010201
1,5,9,カフェロワイヤル,牝3,55.0,岩田望来,1:12.6,,2.8,1.0,468(0),[西] 小林真也,202507010202
2,3,6,エコロレオナ,牝3,52.0,川端海翼,1:12.7,3/4,5.4,2.0,436(+2),[西] 森秀行,202507010202
3,8,15,キングコロネット,牡3,56.0,田口貫太,1:12.9,3/4,9.6,6.0,450(+6),[西] 大橋勇樹,202507010202
4,4,8,ハヤテノツバサ,牡3,57.0,鮫島克駿,1:13.7,5,8.4,4.0,488(-2),[西] 杉山佳明,202507010202
5,4,7,リードプリンシパル,牝3,55.0,荻野琢真,1:13.7,ハナ,5.5,3.0,458(0),[西] 藤沢則雄,202507010202
6,1,2,ローレルゼロ,牡3,54.0,橋木太希,1:13.8,1,183.2,15.0,478(-2),[西] 高橋康之,202507010202
7,3,5,タガノテツ,牡3,57.0,田中健,1:14.1,1.3/4,29.2,8.0,458(0),[西] 荒川義之,202507010202
8,2,3,キーチファイター,牡3,57.0,幸英明,1:14.2,クビ,70.1,11.0,466(+2),[西] 斉藤崇史,202507010202
9,5,10,エスペシャリー,牝3,55.0,藤岡佑介,1:14.2,クビ,9.0,5.0,444(+2),[西] 四位洋文,202507010202
10,1,1,ダイメイハマダ,牡3,55.0,高杉吏麒,1:14.3,クビ,139.3,14.0,470(+14),[西] 本田優,202507010202
