着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_id
13,2,2,イスラグランデ,セ4,54.0,永島まな,1:57.1,6,7.6,3.0,534(+2),[西] 西園正都,202304010107
14,8,14,シゲルツキミザケ,牡4,55.0,川端海翼,1:57.4,1.3/4,197.0,13.0,450(0),[西] 谷潔,202304010107
1,4,5,オメガオリーブ,牝4,53.0,佐々木大,1:34.5,,36.8,7.0,402(-2),[東] 大和田成,202304010108
2,4,4,キトゥンズマーチ,牝5,55.0,角田大和,1:34.7,3/4,104.6,11.0,468(-6),[西] 吉岡辰弥,202304010108
3,7,11,ジューンレインボー,牝4,53.0,今村聖奈,1:34.7,クビ,5.4,3.0,430(-4),[西] 武英智,202304010108
4,8,13,ヴィスパメンテ,牝4,56.0,西村淳也,1:34.7,ハナ,1.6,1.0,470(-6),[西] 中内田充,202304010108
5,1,1,サトノリーベ,牝4,53.0,西塚洸二,1:34.7,ハナ,12.8,4.0,440(0),[西] 藤原英昭,202304010108
6,6,9,スノーハレーション,牝5,56.0,丹内祐次,1:35.1,2,155.9,12.0,430(-2),[東] 金成貴史,202304010108
7,6,8,エンブレムコード,牝5,52.0,永島まな,1:35.1,クビ,4.8,2.0,464(-4),[東] 尾関知人,202304010108
8,7,10,フラリオナ,牝5,56.0,菱田裕二,1:35.2,1/2,22.6,5.0,426(-4),[西] 平田修,202304010108
9,5,7,レッジャードロ,牝5,56.0,菊沢一樹,1:35.5,1.1/2,76.7,10.0,438(-6),[東] 戸田博文,202304010108
10,3,3,ユキノエリザベス,牝4,52.0,小林美駒,1:35.5,ハナ,39.4,8.0,456(-18),[東] 竹内正洋,202304010108
11,2,2,チョッピー,牝4,56.0,亀田温心,1:35.9,2.1/2,45.4,9.0,450(0),[西] 北出成人,202304010108
12,5,6,スズアンジー,牝5,56.0,北村友一,1:36.3,2.1/2,334.3,13.0,440(0),[西] 牧田和弥,202304010108
13,8,12,クインズグレイト,牝4,56.0,富田暁,1:36.5,1.1/2,32.0,6.0,440(-6),[西] 野中賢二,202304010108
1,5,10,タツダイヤモンド,牡3,56.0,秋山真一,1:09.3,,8.4,3.0,478(-8),[西] 鮫島一歩,202304010109
2,3,5,ルーラルハピネス,牝3,54.0,石橋脩,1:09.5,1.1/4,5.1,2.0,468(-4),[東] 伊藤大士,202304010109
3,4,7,トーホウフランゴ,牝3,54.0,永島まな,1:09.8,1.1/2,38.2,10.0,424(-6),[西] 高橋康之,202304010109
4,7,13,シルフィードレーヴ,牝3,54.0,北村友一,1:09.8,クビ,14.8,5.0,442(0),[西] 西園正都,202304010109
5,8,16,ジューンアース,牝3,54.0,今村聖奈,1:09.8,アタマ,17.2,8.0,516(-8),[西] 飯田祐史,202304010109
6,8,15,ステークホルダー,牡3,56.0,斎藤新,1:09.9,1/2,15.4,7.0,454(0),[東] 斎藤誠,202304010109
7,7,14,セイウンスイート,牝3,54.0,丸山元気,1:09.9,アタマ,42.6,14.0,434(-2),[東] 栗田徹,202304010109
8,4,8,アクートゥス,牡3,56.0,西塚洸二,1:09.9,アタマ,9.9,4.0,460(-12),[西] 藤原英昭,202304010109
9,3,6,クールムーア,牡3,56.0,丹内祐次,1:10.1,3/4,38.6,11.0,472(+4),[東] 矢野英一,202304010109
10,2,3,ニシノトキメキ,牝3,54.0,亀田温心,1:10.1,ハナ,32.9,9.0,476(+10),[西] 北出成人,202304010109
11,2,4,スリーアイランド,牝3,54.0,吉田隼人,1:10.1,クビ,2.4,1.0,456(-4),[西] 中竹和也,202304010109
12,6,11,ユカリプレリュード,牝3,54.0,藤田菜七,1:10.2,1/2,15.4,6.0,482(0),[東] 根本康広,202304010109
13,5,9,チカポコ,牝3,54.0,小林凌大,1:10.5,1.3/4,121.0,16.0,418(+2),[西] 西園正都,202304010109
14,1,2,ソフィアエール,牝3,54.0,角田大和,1:10.8,2,41.0,13.0,412(-10),[東] 小野次郎,202304010109
15,1,1,テーオーヴァイナー,牡3,56.0,菱田裕二,1:11.3,2.1/2,40.1,12.0,482(+2),[西] 藤岡健一,202304010109
16,6,12,スモーキンビリー,牡3,56.0,富田暁,1:11.5,1.1/2,61.4,15.0,496(+18),[西] 音無秀孝,202304010109
1,7,10,グランスラムアスク,牝4,56.0,古川奈穂,1:46.6,,6.9,4.0,448(-2),[西] 矢作芳人,202304010110
2,5,6,タガノチュール,牡5,58.0,斎藤新,1:47.3,4,10.7,6.0,478(+2),[西] 西園翔太,202304010110
3,2,2,アラビアンナイト,牝5,56.0,丸山元気,1:47.5,1,4.6,2.0,454(+2),[東] 田村康仁,202304010110
4,4,4,セナリスト,牝5,56.0,柴田大知,1:47.5,クビ,7.1,5.0,462(-4),[東] 金成貴史,202304010110
5,8,11,マリノソフィア,牝6,56.0,黛弘人,1:47.5,アタマ,27.8,9.0,456(-16),[東] 奥平雅士,202304010110
6,3,3,スウィートブルーム,牝5,56.0,丹内祐次,1:47.6,1/2,64.0,11.0,424(-4),[東] 和田雄二,202304010110
7,1,1,パトリックハンサム,牡4,58.0,勝浦正樹,1:47.8,1,12.0,7.0,468(-8),[東] 菊沢隆徳,202304010110
8,7,9,シーリアスラブ,牡7,58.0,川又賢治,1:47.9,3/4,57.9,10.0,458(-4),[西] 杉山佳明,202304010110
9,6,7,ヴィヴァン,牡5,58.0,富田暁,1:47.9,クビ,5.7,3.0,490(-4),[西] 池江泰寿,202304010110
10,5,5,シーニックウェイ,牝5,56.0,菱田裕二,1:48.2,1.3/4,3.7,1.0,470(-12),[東] 林徹,202304010110
11,8,12,カシノフォワード,セ5,58.0,秋山稔樹,1:48.3,1/2,87.9,12.0,428(-6),[東] 蛯名利弘,202304010110
12,6,8,ポッドヴァイン,牡4,58.0,角田大和,1:48.5,1.1/4,20.6,8.0,426(+12),[東] 小野次郎,202304010110
1,4,6,エナハツホ,牝4,56.0,小崎綾也,1:52.7,,15.2,6.0,444(+4),[西] 吉田直弘,202304010111
2,5,8,シダー,牝4,56.0,富田暁,1:52.8,3/4,4.7,2.0,490(0),[西] 本田優,202304010111
3,2,3,キャリックアリード,牝4,56.0,石橋脩,1:52.8,クビ,2.3,1.0,442(-12),[東] 高橋文雅,202304010111
4,7,12,カラフルキューブ,牝4,56.0,吉田隼人,1:52.9,アタマ,5.6,3.0,482(+8),[西] 高野友和,202304010111
5,8,15,コンスタンティン,牝4,56.0,菱田裕二,1:53.1,1.1/4,12.1,4.0,474(-2),[西] 石坂公一,202304010111
6,3,5,ドライゼ,牝4,56.0,丸山元気,1:53.3,1.1/4,16.8,7.0,496(-4),[西] 須貝尚介,202304010111
7,4,7,サンタグラシア,牝5,56.0,斎藤新,1:53.8,3.1/2,74.0,12.0,426(+8),[東] 鹿戸雄一,202304010111
8,5,9,スミ,牝4,56.0,角田大和,1:53.8,ハナ,57.1,11.0,472(0),[西] 高橋亮,202304010111
9,1,1,キングスフィリア,牝5,56.0,杉原誠人,1:54.1,1.3/4,38.6,10.0,424(+2),[東] 萩原清,202304010111
10,8,14,ラグラスドシエル,牝5,56.0,丹内祐次,1:54.3,1.1/4,155.1,15.0,456(0),[西] 中村直也,202304010111
11,6,11,エルソール,牝5,56.0,今村聖奈,1:54.4,クビ,111.1,14.0,434(-4),[西] 池江泰寿,202304010111
12,6,10,ペイシャクェーサー,牝5,56.0,菊沢一樹,1:55.2,5,108.0,13.0,476(-2),[東] 蛯名利弘,202304010111
13,7,13,ノワールドゥジェ,牝5,56.0,武藤雅,1:57.1,大,28.1,9.0,496(0),[東] 宮田敬介,202304010111
14,2,2,ブランアルディ,牝4,56.0,西村淳也,2:00.0,大,13.7,5.0,470(+4),[西] 辻野泰之,202304010111
15,3,4,オンリーオピニオン,牝4,56.0,柴田大知,2:02.7,大,20.9,8.0,482(-2),[東] 伊藤大士,202304010111
1,5,8,フラップシグナス,牡4,58.0,西村淳也,1:12.5,,1.7,1.0,482(+2),[西] 千田輝彦,202304010112
2,7,11,ドラゴンゴクウ,牡4,56.0,藤田菜七,1:12.9,2.1/2,18.1,6.0,458(0),[東] 根本康広,202304010112
3,2,2,ダイチラファール,牡4,58.0,柴田大知,1:13.0,3/4,8.7,4.0,448(-4),[東] 粕谷昌央,202304010112
4,5,7,ブライティアコバ,牝4,52.0,永島まな,1:13.1,1/2,54.5,9.0,454(+4),[東] 田村康仁,202304010112
5,1,1,シラキヌ,牝4,53.0,西塚洸二,1:13.4,2,6.1,2.0,494(+14),[西] 藤原英昭,202304010112
6,4,5,マイネルグスタフ,牡5,58.0,丹内祐次,1:13.4,ハナ,74.3,11.0,518(+2),[西] 吉田直弘,202304010112
7,6,9,フリージアテソーロ,牝5,55.0,横山琉人,1:13.4,ハナ,255.9,14.0,484(0),[東] 武市康男,202304010112
8,8,14,シルバーキングダム,牡4,58.0,勝浦正樹,1:13.7,2,10.9,5.0,496(0),[東] 西田雄一,202304010112
9,7,12,スコラーリ,牡4,54.0,小林美駒,1:13.8,クビ,7.2,3.0,482(+2),[東] 萩原清,202304010112
10,3,4,スエトニウス,セ4,55.0,佐々木大,1:13.9,1/2,56.4,10.0,474(-6),[東] 伊藤圭三,202304010112
11,8,13,サイモンカーチス,牡4,55.0,川端海翼,1:14.2,2,26.3,7.0,486(0),[西] 梅田智之,202304010112
12,3,3,エシェロン,牡4,58.0,嶋田純次,1:15.1,5,229.9,13.0,462(-24),[東] 南田美知,202304010112
13,6,10,ララガルグイユ,牡4,58.0,菱田裕二,1:15.1,ハナ,47.3,8.0,490(+11),[西] 坂口智康,202304010112
14,4,6,トウシンイマジ,牡4,57.0,泉谷楓真,1:15.5,2.1/2,229.2,12.0,470(-2),[西] 村山明,202304010112
1,4,7,ラクサパーナ,牝3,52.0,原優介,1:11.7,,9.0,5.0,442(+4),[東] 矢野英一,202304010201
2,2,3,ディアナゼロス,牝3,54.0,石橋脩,1:11.7,クビ,4.5,2.0,466(-4),[東] 牧光二,202304010201
3,6,10,モズメルベイユ,牝3,50.0,永島まな,1:12.7,6,2.2,1.0,430(+8),[西] 杉山佳明,202304010201
4,4,6,スクリプタム,牝3,54.0,山田敬士,1:12.8,1/2,150.5,10.0,458(-5),[東] 小桧山悟,202304010201
5,7,12,アグニレディアンス,牝3,53.0,松本大輝,1:13.1,2,6.0,3.0,462(-4),[東] 田島俊明,202304010201
6,6,11,ナリサ,牝3,54.0,吉田隼人,1:13.1,アタマ,7.7,4.0,436(-2),[西] 武幸四郎,202304010201
7,5,8,ハートビート,牝3,51.0,水沼元輝,1:13.2,1/2,32.0,8.0,570(+18),[東] 菊沢隆徳,202304010201
8,8,14,メイショウフラム,牝3,51.0,今村聖奈,1:13.3,1/2,17.8,6.0,430(+5),[西] 飯田祐史,202304010201
9,5,9,ラヴィングメモリー,牝3,51.0,佐々木大,1:13.3,ハナ,22.4,7.0,458(-4),[東] 中舘英二,202304010201
10,3,4,アンジェリア,牝3,50.0,古川奈穂,1:13.6,1.1/2,85.3,9.0,418(-4),[西] 牧浦充徳,202304010201
11,8,15,トゥインクルナイト,牝3,51.0,鷲頭虎太,1:13.6,クビ,259.6,14.0,432(-4),[東] 浅野洋一,202304010201
12,3,5,コウセイエミオト,牝3,50.0,小林美駒,1:13.9,1.1/2,273.5,15.0,378(-8),[東] 中野栄治,202304010201
13,7,13,クレッシェンド,牝3,54.0,嶋田純次,1:14.2,2,207.2,12.0,444(0),[東] 小手川準,202304010201
14,1,1,ミニクイアヒルノコ,牝3,51.0,土田真翔,1:14.5,2,239.3,13.0,414(-6),[東] 尾形和幸,202304010201
15,2,2,ニケファルコン,牝3,54.0,菊沢一樹,1:14.6,1/2,164.1,11.0,478(+6),[東] 伊藤圭三,202304010201
1,3,6,エーデルサンライズ,牝3,50.0,永島まな,1:23.4,,6.3,3.0,418(0),[西] 小林真也,202304010202
2,1,1,アイアンムーン,牡3,56.0,吉田隼人,1:23.6,1.1/4,2.0,1.0,434(0),[西] 武幸四郎,202304010202
3,1,2,ウィンザーロア,牡3,52.0,古川奈穂,1:23.6,アタマ,15.7,6.0,486(+8),[西] 矢作芳人,202304010202
4,4,8,フォミルマジック,牝3,51.0,西塚洸二,1:23.8,1,13.2,5.0,450(0),[西] 藤原英昭,202304010202
5,5,9,マイネルラッシュ,牡3,56.0,丹内祐次,1:24.1,1.3/4,4.4,2.0,444(-4),[東] 手塚貴久,202304010202
6,7,13,ゴレイジョウ,牝3,52.0,原優介,1:24.2,3/4,70.2,8.0,434(0),[東] 小桧山悟,202304010202
7,2,4,ハクサンバード,牡3,56.0,鮫島良太,1:24.4,1,176.0,11.0,506(0),[西] 飯田雄三,202304010202
8,7,14,タイセイサンダー,牡3,55.0,横山琉人,1:24.4,アタマ,7.3,4.0,456(+12),[東] 高橋裕,202304010202
9,2,3,ジョイフルアクト,牝3,51.0,佐々木大,1:24.6,1.1/2,27.5,7.0,414(0),[東] 加藤征弘,202304010202
10,8,16,アプレイザー,牡3,55.0,松本大輝,1:24.7,1/2,270.7,14.0,432(+12),[東] 松永康利,202304010202
11,4,7,ダノンソレイユ,牝3,51.0,今村聖奈,1:25.1,2.1/2,101.6,9.0,426(-2),[東] 尾関知人,202304010202
12,6,12,ミッキーショック,牡3,55.0,角田大和,1:26.1,6,145.8,10.0,452(0),[西] 高橋亮,202304010202
13,3,5,ナトゥーア,牝3,53.0,秋山稔樹,1:26.3,1.1/2,370.0,16.0,380(-8),[東] 堀内岳志,202304010202
14,5,10,タガノルビー,牝3,54.0,古川吉洋,1:26.3,クビ,244.5,13.0,418(-6),[西] 宮徹,202304010202
15,8,15,リンポポヴァリー,牝3,54.0,武藤雅,1:27.3,6,341.2,15.0,412(-12),[東] 水野貴広,202304010202
16,6,11,トンボイミノル,牝3,54.0,荻野極,1:28.1,5,177.1,12.0,428(0),[西] 北出成人,202304010202
1,3,5,ヤマニンエンディマ,牡3,56.0,勝浦正樹,1:52.4,,7.9,3.0,490(-4),[東] 辻哲英,202304010203
2,1,1,テーオーレガシー,牡3,53.0,鷲頭虎太,1:52.5,3/4,83.9,10.0,512(+14),[西] 宮徹,202304010203
3,7,12,レイジングスラスト,牡3,56.0,富田暁,1:52.6,1/2,11.6,5.0,536(+2),[西] 矢作芳人,202304010203
4,5,9,バックトゥザライト,牡3,56.0,吉田隼人,1:53.4,5,1.9,1.0,496(+2),[西] 辻野泰之,202304010203
5,4,7,ルトラセ,セ3,56.0,丹内祐次,1:53.8,2.1/2,18.8,6.0,528(-12),[東] 池上昌和,202304010203
6,5,8,ヴェールトゥマラン,牡3,54.0,原優介,1:54.1,1.3/4,5.3,2.0,488(-6),[東] 矢野英一,202304010203
