着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_id
1,4,8,ウェザーコック,牡3,56.0,吉田隼人,1:45.4,,3.5,1.0,442(-6),[西] 岡田稲男,202310010101
2,6,11,カルンウェナン,牡3,55.0,角田大和,1:46.8,8,11.9,6.0,514(+2),[西] 角田晃一,202310010101
3,1,1,ヘラクレスノット,セ3,55.0,泉谷楓真,1:47.2,2.1/2,61.4,11.0,464(-2),[西] 奥村豊,202310010101
4,1,2,ミヤジシャルマン,牡3,53.0,今村聖奈,1:47.3,1/2,4.3,2.0,482(+6),[西] 川村禎彦,202310010101
5,3,5,サイタブラウン,牡3,56.0,丹内祐次,1:47.3,クビ,7.5,4.0,468(+4),[東] 杉浦宏昭,202310010101
6,5,9,サンタモニカビーチ,牡3,56.0,黛弘人,1:47.4,1/2,27.8,9.0,520(-4),[東] 中野栄治,202310010101
7,8,16,シゲルソロソロ,牝3,54.0,和田翼,1:47.8,2.1/2,21.9,8.0,470(-2),[西] 谷潔,202310010101
8,5,10,デルマアビセタオシ,牡3,56.0,荻野琢真,1:48.0,1.1/2,186.6,16.0,472(-4),[西] 牧田和弥,202310010101
9,8,15,レオマニフィク,牡3,55.0,亀田温心,1:48.0,アタマ,5.9,3.0,468(-4),[西] 高柳大輔,202310010101
10,4,7,レインボーウォリア,牡3,56.0,長岡禎仁,1:48.5,2.1/2,141.9,15.0,446(+10),[東] 伊坂重信,202310010101
11,6,12,ドナスウェット,牝3,54.0,北村友一,1:48.5,アタマ,9.5,5.0,460(-10),[西] 矢作芳人,202310010101
12,3,6,ドーバーファルコン,牡3,52.0,永島まな,1:48.5,クビ,28.5,10.0,474(+8),[西] 牧田和弥,202310010101
13,2,3,スターリングナウ,牡3,56.0,古川吉洋,1:49.0,3,75.1,12.0,450(-8),[西] 昆貢,202310010101
14,7,13,ティーティースター,牡3,56.0,藤岡康太,1:49.2,3/4,15.1,7.0,438(+10),[西] 羽月友彦,202310010101
15,7,14,ケイツークローン,セ3,53.0,佐々木大,1:49.5,1.3/4,78.9,13.0,470(0),[東] 大江原哲,202310010101
16,2,4,シュハリ,牡3,55.0,小沢大仁,1:50.1,3.1/2,93.2,14.0,422(-2),[西] 鈴木孝志,202310010101
1,1,1,ジューンオレンジ,牝3,54.0,富田暁,1:08.5,,3.9,1.0,456(0),[西] 長谷川浩,202310010102
2,3,5,イースターエッグ,牝3,51.0,水沼元輝,1:08.6,3/4,15.9,8.0,434(-4),[東] 加藤和宏,202310010102
3,7,15,トーセンエスクード,牡3,56.0,菊沢一樹,1:08.7,3/4,7.8,4.0,442(-6),[東] 菊沢隆徳,202310010102
4,3,6,エーデルサンライズ,牝3,54.0,西村淳也,1:09.2,2.1/2,14.0,7.0,426(+2),[西] 小林真也,202310010102
5,2,3,ウィルオブラガー,牡3,56.0,ムルザバ,1:09.2,1/2,6.0,3.0,492(+4),[西] 清水久詞,202310010102
6,2,4,ヴァルダリス,牝3,54.0,吉田隼人,1:09.2,ハナ,4.9,2.0,446(-8),[西] 杉山佳明,202310010102
7,6,12,キースケデシュ,牝3,54.0,水口優也,1:09.5,1.3/4,152.0,15.0,448(-4),[東] 伊藤伸一,202310010102
8,4,7,フェアリープト,牝3,54.0,松若風馬,1:09.6,クビ,25.5,10.0,470(-2),[西] 加用正,202310010102
9,5,9,ケサランパサラン,牝3,50.0,永島まな,1:09.6,クビ,67.9,12.0,418(0),[西] 中村直也,202310010102
10,4,8,グスタール,牡3,54.0,原優介,1:09.6,ハナ,10.1,5.0,472(+10),[東] 粕谷昌央,202310010102
11,8,16,カッテミル,牝3,52.0,藤田菜七,1:09.6,アタマ,10.4,6.0,436(0),[東] 奥平雅士,202310010102
12,7,14,オザナリ,牝3,54.0,長岡禎仁,1:09.9,1.3/4,152.6,16.0,386(-4),[東] 深山雅史,202310010102
13,1,2,オスカーメロディ,牝3,51.0,佐々木大,1:10.4,3,230.3,18.0,416(+4),[東] 牧光二,202310010102
14,6,11,エメイヴェイモン,牝3,54.0,幸英明,1:10.6,1,88.5,13.0,478(-20),[西] 中竹和也,202310010102
15,8,18,ハイネス,牝3,54.0,田中勝春,1:10.9,1.3/4,100.2,14.0,416(+4),[東] 尾形和幸,202310010102
16,8,17,ニードレストゥセイ,牝3,53.0,角田大和,1:10.9,アタマ,24.5,9.0,456(-4),[西] 吉村圭司,202310010102
17,7,13,コーヒーブレイク,牝3,54.0,丹内祐次,1:11.1,3/4,31.6,11.0,448(+6),[西] 西園正都,202310010102
18,5,10,テイケイヴォーグ,牡3,56.0,田中健,1:12.0,5,202.9,17.0,476(+8),[西] 荒川義之,202310010102
1,1,1,サルフトピッチ,牝3,51.0,佐々木大,0:58.6,,4.6,2.0,442(+2),[東] 新開幸一,202310010103
2,5,7,タノムデホンマ,セ3,56.0,水口優也,0:59.1,2.1/2,75.3,12.0,418(0),[西] 服部利之,202310010103
3,5,8,フクノワカバ,牝3,54.0,吉田隼人,0:59.1,クビ,2.2,1.0,448(-4),[西] 杉山佳明,202310010103
4,6,9,アイファーシアトル,牝3,54.0,藤懸貴志,0:59.2,クビ,20.1,7.0,454(-2),[西] 鮫島一歩,202310010103
5,6,10,バサラ,牝3,52.0,小林凌大,0:59.2,ハナ,10.5,4.0,446(-2),[東] 伊藤圭三,202310010103
6,3,4,メイショウコウラン,牝3,54.0,団野大成,0:59.2,ハナ,93.1,13.0,382(-4),[西] 荒川義之,202310010103
7,3,3,ミヤジトレヴ,牝3,50.0,永島まな,0:59.3,1,8.1,3.0,508(-4),[西] 川村禎彦,202310010103
8,4,5,ディアドコス,牡3,56.0,幸英明,0:59.5,1.1/4,35.0,10.0,454(+2),[西] 羽月友彦,202310010103
9,2,2,ピスティス,牝3,53.0,秋山稔樹,0:59.8,1.1/2,34.7,9.0,422(-6),[東] 大江原哲,202310010103
10,4,6,クリノビッグママ,牝3,54.0,黛弘人,0:59.9,3/4,130.6,14.0,420(-10),[東] 石毛善彦,202310010103
11,8,13,カシノビルボード,牡3,54.0,藤田菜七,1:00.1,1.1/4,21.5,8.0,452(-10),[東] 天間昭一,202310010103
12,7,11,ビヴァアカプルコ,牝3,54.0,丹内祐次,1:00.5,2.1/2,12.0,5.0,492(-6),[東] 杉浦宏昭,202310010103
13,8,14,スナークメモリー,牝3,51.0,鷲頭虎太,1:00.5,クビ,35.7,11.0,418(+8),[西] 川村禎彦,202310010103
14,7,12,メイショウトップウ,牝3,51.0,今村聖奈,1:00.8,2,12.2,6.0,480(-8),[西] 飯田祐史,202310010103
1,8,11,ゴールドフレーム,セ7,60.0,石神深一,3:10.0,,19.4,8.0,482(+4),[東] 新開幸一,202310010104
2,1,1,テイエムナイスラン,牡4,59.0,伴啓太,3:10.5,3,8.4,3.0,520(0),[東] 石栗龍彦,202310010104
3,6,7,アスタースウィング,牡9,60.0,西谷誠,3:11.0,3,2.3,1.0,522(+6),[西] 中竹和也,202310010104
4,2,2,ドンシャーク,牡4,59.0,森一馬,3:12.4,9,12.6,6.0,506(+4),[西] 今野貞一,202310010104
5,7,10,ロンギングバース,セ5,60.0,五十嵐雄,3:13.0,3.1/2,15.6,7.0,464(+10),[東] 竹内正洋,202310010104
6,8,12,バレッティ,セ9,60.0,草野太郎,3:13.6,3.1/2,8.4,4.0,508(-2),[東] 久保田貴,202310010104
7,4,4,ブレイニーラン,牡8,57.0,小牧加矢,3:14.1,3,4.2,2.0,482(+8),[西] 畑端省吾,202310010104
8,5,5,メイショウカムロ,牡6,60.0,小野寺祐,3:14.4,1.1/2,125.1,12.0,452(-6),[西] 荒川義之,202310010104
9,3,3,ザレストノーウェア,牡5,60.0,大江原圭,3:14.8,2.1/2,12.0,5.0,458(+6),[東] 新開幸一,202310010104
10,6,8,ガムラン,牡5,60.0,難波剛健,3:15.2,2.1/2,68.0,11.0,522(+6),[西] 高橋義忠,202310010104
11,7,9,スマートウィザード,牡6,60.0,平沢健治,3:15.7,3,39.0,9.0,488(+4),[西] 吉田直弘,202310010104
12,5,6,サンシロウ,セ9,60.0,金子光希,3:15.8,3/4,59.1,10.0,484(-16),[東] 堀内岳志,202310010104
1,7,8,ホッコーハナミチ,セ5,60.0,黒岩悠,3:12.7,,6.2,4.0,466(-6),[西] 長谷川浩,202310010105
2,7,9,ライブリスマイル,牡4,59.0,難波剛健,3:13.0,2,84.6,10.0,492(+30),[西] 森田直行,202310010105
3,1,1,ダンツキタイ,牝4,57.0,小牧加矢,3:13.1,クビ,2.3,1.0,486(+2),[西] 谷潔,202310010105
4,6,7,モーニングアヤメ,牝5,58.0,蓑島靖典,3:13.5,2.1/2,6.8,5.0,440(-12),[東] 浅野洋一,202310010105
5,6,6,シングンジョーイ,牡5,60.0,石神深一,3:13.8,1.3/4,4.7,2.0,456(+4),[東] 伊坂重信,202310010105
6,2,2,メイショウキョウジ,牡8,60.0,森一馬,3:14.0,1,5.6,3.0,480(0),[西] 松永昌博,202310010105
7,8,10,フロールシュタット,牡4,59.0,草野太郎,3:14.5,3,50.3,8.0,460(+4),[東] 戸田博文,202310010105
8,3,3,フェブキラナ,セ5,60.0,小野寺祐,3:14.7,1.1/4,19.8,6.0,462(-6),[西] 川村禎彦,202310010105
9,8,11,リネンスイング,牡4,59.0,大江原圭,3:15.8,7,95.0,11.0,462(+10),[東] 粕谷昌央,202310010105
10,5,5,クリノツッチャン,牡4,59.0,五十嵐雄,3:25.2,大,74.1,9.0,484(0),[東] 伊藤伸一,202310010105
中,4,4,ユーベルント,牝5,58.0,大庭和弥,,,30.7,7.0,442(-4),[東] 堀内岳志,202310010105
1,7,10,エールミネルヴァ,牝3,54.0,松若風馬,2:01.9,,8.1,6.0,462(-4),[西] 橋口慎介,202310010106
2,1,1,ディオファントス,牡3,56.0,ムルザバ,2:02.1,1.1/4,4.9,1.0,498(+8),[西] 斉藤崇史,202310010106
2,5,7,ショウナンハルカゼ,牝3,50.0,永島まな,2:02.1,同着,20.8,8.0,466(-8),[西] 清水久詞,202310010106
4,8,12,フォレスタドーロ,牝3,54.0,浜中俊,2:02.3,1.1/4,5.1,3.0,430(-2),[西] 武幸四郎,202310010106
5,2,2,サスケ,牡3,56.0,団野大成,2:02.4,3/4,6.0,5.0,464(+26),[西] 西村真幸,202310010106
6,6,9,プレシャスストーン,牝3,54.0,丹内祐次,2:02.5,1,89.1,10.0,398(+2),[東] 松山将樹,202310010106
7,4,4,アグネスアース,牡3,56.0,吉田隼人,2:02.6,1/2,28.5,9.0,458(-8),[西] 小崎憲,202310010106
8,6,8,ナムラマイケル,牡3,55.0,亀田温心,2:02.8,1,16.0,7.0,432(-4),[西] 村山明,202310010106
9,7,11,アウローラシエル,牡3,56.0,幸英明,2:02.8,クビ,5.3,4.0,494(+8),[西] 森田直行,202310010106
10,4,5,テーオーエンゲルス,牡3,55.0,角田大和,2:03.0,3/4,99.9,11.0,460(-2),[西] 須貝尚介,202310010106
11,8,13,メイショウイッシン,牡3,56.0,西村淳也,2:03.2,1,5.0,2.0,436(0),[西] 藤原英昭,202310010106
12,5,6,アイアンオー,牡3,55.0,秋山稔樹,2:03.3,1,217.7,13.0,462(-6),[東] 本間忍,202310010106
13,3,3,ドゥライト,牡3,56.0,野中悠太,2:04.9,10,113.7,12.0,486(+4),[東] 大和田成,202310010106
1,6,6,クインズジュピタ,牝4,55.0,藤懸貴志,1:43.9,,3.8,2.0,476(-6),[西] 新谷功一,202310010107
2,4,4,スカンジナビア,牝4,55.0,富田暁,1:43.9,ハナ,5.4,3.0,462(+14),[西] 四位洋文,202310010107
3,3,3,クリノニキータ,牝6,55.0,角田大和,1:43.9,クビ,41.2,9.0,472(-9),[西] 大根田裕,202310010107
4,8,11,ラニカイ,牝4,52.0,今村聖奈,1:44.3,2.1/2,2.4,1.0,500(+6),[西] 松永幹夫,202310010107
5,2,2,シアープレジャー,牝6,53.0,佐々木大,1:44.5,1.1/2,147.1,11.0,430(-8),[東] 大江原哲,202310010107
6,6,7,ベルカノア,牝4,53.0,原優介,1:44.9,2.1/2,7.5,4.0,460(-2),[東] 武藤善則,202310010107
7,1,1,ビップシュプリーム,牝4,55.0,松岡正海,1:45.5,3.1/2,18.4,6.0,510(+30),[西] 松下武士,202310010107
8,7,8,レヴィーアクイーン,牝5,56.0,吉田隼人,1:45.6,3/4,18.9,7.0,478(-6),[西] 笹田和秀,202310010107
9,8,10,ワイルドベティ,牝4,54.0,小沢大仁,1:45.7,クビ,11.8,5.0,418(0),[西] 今野貞一,202310010107
10,7,9,テーオーアラジン,牝4,52.0,鷲頭虎太,1:47.5,大,106.2,10.0,454(-20),[西] 宮徹,202310010107
11,5,5,キットクル,牝4,55.0,丹内祐次,1:47.9,2.1/2,30.3,8.0,448(-13),[東] 竹内正洋,202310010107
1,6,11,ジャスティンエース,牡4,57.0,西村淳也,1:48.6,,10.4,5.0,468(+4),[西] 杉山晴紀,202310010108
2,3,6,サルサロッサ,牝4,55.0,団野大成,1:48.7,1,22.4,11.0,456(+10),[東] 高柳瑞樹,202310010108
3,8,16,クラシックステップ,牡4,57.0,北村友一,1:48.8,3/4,5.4,2.0,476(+6),[西] 安田隆行,202310010108
4,8,15,ヒルノアントラ,セ6,58.0,古川吉洋,1:49.0,1.1/4,52.6,14.0,460(0),[西] 昆貢,202310010108
5,1,2,レヴォリオ,牡5,58.0,ムルザバ,1:49.0,ハナ,10.2,4.0,490(+2),[東] 伊坂重信,202310010108
6,4,8,マイネルパリオート,牡5,58.0,丸山元気,1:49.1,1/2,11.7,7.0,474(+2),[東] 高橋裕,202310010108
7,3,5,ロードラプソディ,牡4,57.0,幸英明,1:49.2,1/2,73.4,16.0,488(+8),[西] 松下武士,202310010108
8,6,12,バルタザール,牡4,57.0,吉田隼人,1:49.3,1/2,6.2,3.0,482(-2),[西] 茶木太樹,202310010108
9,7,13,アドマイヤハイジ,牝5,53.0,今村聖奈,1:49.4,3/4,35.2,12.0,420(-6),[西] 友道康夫,202310010108
10,4,7,オメガデラックス,セ6,58.0,野中悠太,1:49.4,ハナ,4.9,1.0,436(-4),[西] 安田翔伍,202310010108
11,2,4,ウインアステロイド,牡6,58.0,松岡正海,1:49.5,クビ,61.6,15.0,476(+10),[東] 和田正一,202310010108
12,1,1,エヴィダンシア,牡4,54.0,鷲頭虎太,1:49.5,クビ,15.6,9.0,488(+4),[西] 藤原英昭,202310010108
13,5,10,タケトンボ,牝4,55.0,岩田康誠,1:50.0,2.1/2,16.8,10.0,440(+14),[西] 飯田雄三,202310010108
14,2,3,アールチャレンジ,牡4,57.0,田中勝春,1:50.0,クビ,11.0,6.0,480(+8),[西] 千田輝彦,202310010108
15,5,9,マカンマカン,牡4,57.0,松若風馬,1:50.4,2.1/2,15.1,8.0,460(+8),[西] 音無秀孝,202310010108
16,7,14,エクラノーブル,牝4,54.0,小沢大仁,1:50.6,1,42.5,13.0,436(+8),[西] 中村直也,202310010108
1,7,14,フィレンツェ,牡4,57.0,丸山元気,2:40.4,,35.3,10.0,448(0),[東] 加藤士津,202310010109
2,8,16,マケルナマサムネ,牡5,58.0,吉田隼人,2:40.4,ハナ,7.1,4.0,470(0),[西] 杉山佳明,202310010109
3,6,11,ゼンノインヴォーク,牡4,57.0,富田暁,2:40.7,2,8.9,6.0,454(+12),[西] 四位洋文,202310010109
4,5,9,エスポワールミノル,牡6,58.0,藤岡康太,2:40.8,3/4,4.5,1.0,524(+4),[西] 本田優,202310010109
5,4,8,アスカノミライ,牡5,58.0,西村淳也,2:40.8,ハナ,20.0,9.0,532(+10),[西] 川村禎彦,202310010109
6,6,12,ヴィルトブリーゼ,牝4,55.0,菊沢一樹,2:41.1,1.3/4,8.2,5.0,432(-4),[東] 古賀慎明,202310010109
7,7,13,ウインマイルート,牡4,57.0,松岡正海,2:41.5,2.1/2,10.0,7.0,456(+14),[東] 鈴木慎太,202310010109
8,1,2,ダノンフロンティア,牡4,57.0,藤岡佑介,2:41.8,2,5.1,2.0,498(+12),[西] 中内田充,202310010109
9,2,4,ヒルノロワール,牡4,57.0,亀田温心,2:42.0,1.1/2,89.1,13.0,486(0),[西] 北出成人,202310010109
10,4,7,キュンストラー,牝5,56.0,黛弘人,2:42.1,1/2,14.5,8.0,400(+6),[東] 松永康利,202310010109
11,5,10,クリノイヴァンカ,牝7,56.0,和田翼,2:42.3,1.1/4,252.5,16.0,468(-10),[西] 谷潔,202310010109
12,3,5,ラフダイヤモンド,牝6,56.0,松若風馬,2:42.7,2.1/2,103.6,14.0,474(-14),[西] 高橋康之,202310010109
13,2,3,マンクスホップ,牝4,55.0,北村友一,2:42.8,1/2,51.1,11.0,442(-2),[西] 松永幹夫,202310010109
14,3,6,マイネルカグラ,牡4,57.0,丹内祐次,2:43.4,3.1/2,60.5,12.0,520(+28),[東] 相沢郁,202310010109
15,8,15,アテンパーティ,牡4,57.0,幸英明,2:43.4,クビ,202.1,15.0,448(+6),[西] 谷潔,202310010109
16,1,1,コナブラック,牡4,57.0,ムルザバ,2:43.9,3,6.5,3.0,508(-4),[西] 清水久詞,202310010109
1,8,16,メタルゴッド,牝4,55.0,幸英明,1:43.7,,8.0,4.0,444(-6),[西] 矢作芳人,202310010110
2,4,7,メイショウホマレ,牝4,55.0,小沢大仁,1:43.7,アタマ,4.3,2.0,458(-4),[西] 松永昌博,202310010110
3,6,12,コンスタンティン,牝4,55.0,吉田隼人,1:43.8,1/2,4.2,1.0,468(-6),[西] 石坂公一,202310010110
4,3,6,メイショウハナモモ,牝5,56.0,浜中俊,1:43.9,1/2,39.6,13.0,462(-4),[西] 松永昌博,202310010110
5,2,4,ドローム,牝5,56.0,森裕太朗,1:43.9,クビ,20.9,8.0,468(-6),[西] 飯田雄三,202310010110
6,5,10,スマートムーラン,牝4,55.0,秋山真一,1:43.9,ハナ,12.7,6.0,454(+2),[西] 大久保龍,202310010110
7,3,5,ジュリエットパール,牝5,56.0,菊沢一樹,1:44.1,1.1/4,8.1,5.0,478(+6),[西] 西村真幸,202310010110
8,1,1,ペイシャオウユー,牝5,56.0,黛弘人,1:44.4,1.1/2,22.4,9.0,472(+4),[東] 石栗龍彦,202310010110
9,6,11,ラフリッグフェル,牝6,56.0,西村淳也,1:44.5,3/4,65.9,14.0,438(0),[西] 寺島良,202310010110
10,5,9,カラレーション,牝5,56.0,ムルザバ,1:44.6,1/2,7.7,3.0,426(-8),[西] 松下武士,202310010110
11,7,14,デルマセドナ,牝4,55.0,藤岡康太,1:44.6,ハナ,34.6,12.0,472(+2),[西] 田中克典,202310010110
12,2,3,リファインドマナー,牝5,56.0,川又賢治,1:44.6,アタマ,25.6,10.0,454(+10),[西] 杉山佳明,202310010110
13,1,2,メデタシメデタシ,牝6,56.0,古川吉洋,1:44.7,クビ,180.2,16.0,472(+14),[東] 古賀慎明,202310010110
14,4,8,スミ,牝4,55.0,角田大和,1:44.9,1.1/4,13.8,7.0,468(+4),[西] 高橋亮,202310010110
15,7,13,マテンロウルビー,牝5,56.0,今村聖奈,1:45.0,クビ,27.2,11.0,448(-10),[西] 野中賢二,202310010110
16,8,15,レアシャンパーニュ,牝5,56.0,松若風馬,1:45.0,クビ,85.1,15.0,472(+18),[西] 音無秀孝,202310010110
1,1,2,ウインピクシス,牝4,53.0,松岡正海,1:47.3,,8.8,5.0,448(+2),[東] 上原博之,202310010111
2,1,1,リューベック,牡4,57.0,吉田隼人,1:47.4,1/2,5.5,3.0,506(+20),[西] 須貝尚介,202310010111
3,5,10,タガノパッション,牝5,55.0,浜中俊,1:47.5,3/4,8.2,4.0,478(-2),[西] 武幸四郎,202310010111
4,3,5,アナゴサン,牡5,57.0,岩田康誠,1:47.6,3/4,5.1,2.0,468(-10),[西] 牧田和弥,202310010111
5,3,6,ストロングウィル,牡4,56.0,西村淳也,1:47.8,1.1/4,4.8,1.0,486(0),[西] 橋口慎介,202310010111
6,2,3,イリマ,牝5,53.0,藤岡康太,1:47.9,クビ,27.2,10.0,466(+16),[西] 高橋亮,202310010111
7,7,13,アウスヴァール,セ5,57.0,古川吉洋,1:47.9,アタマ,17.3,8.0,490(-6),[西] 昆貢,202310010111
8,6,11,シャイニングフジ,牝5,54.0,富田暁,1:47.9,ハナ,15.4,7.0,490(-12),[西] 笹田和秀,202310010111
9,6,12,レヴェッツァ,セ5,55.0,団野大成,1:48.1,1.1/4,35.0,12.0,476(-16),[西] 斉藤崇史,202310010111
10,8,15,ワールドスケール,牡6,55.0,藤岡佑介,1:48.4,1.3/4,104.5,15.0,482(+22),[西] 野中賢二,202310010111
11,8,16,ブルーロワイヤル,セ4,56.0,角田大和,1:48.4,クビ,9.3,6.0,520(-6),[西] 音無秀孝,202310010111
12,2,4,シャンブル,牝5,54.0,川又賢治,1:48.5,クビ,56.1,14.0,490(-2),[西] 吉村圭司,202310010111
13,4,8,エターナルヴィテス,牡7,53.0,田中勝春,1:48.9,2.1/2,159.9,16.0,480(-4),[東] 松山将樹,202310010111
14,7,14,ウィンドリッパー,牡5,55.0,ムルザバ,1:48.9,クビ,30.2,11.0,486(+4),[西] 清水久詞,202310010111
15,5,9,ストゥーティ,牝5,55.0,北村友一,1:49.0,クビ,21.1,9.0,438(-2),[西] 奥村豊,202310010111
16,4,7,ルース,牝5,55.0,幸英明,1:49.5,3,35.1,13.0,494(0),[西] 池添兼雄,202310010111
1,1,2,ブランデーロック,牡4,58.0,幸英明,1:09.3,,6.4,4.0,476(+4),[東] 小桧山悟,202310010112
2,2,4,メイショウグラニー,牝4,56.0,藤岡佑介,1:09.4,3/4,10.1,6.0,462(+14),[西] 藤岡健一,202310010112
3,3,5,ポルタフォルトゥナ,牝4,56.0,丸山元気,1:09.5,3/4,22.0,9.0,458(-10),[東] 土田稔,202310010112
4,6,12,タムロキュラムン,牝4,52.0,永島まな,1:09.6,1/2,33.2,13.0,456(+16),[西] 西園正都,202310010112
5,8,16,ヤマニンアンフィル,牝4,56.0,団野大成,1:09.6,クビ,8.6,5.0,464(-8),[西] 斉藤崇史,202310010112
6,2,3,ラヴォルタ,牝5,56.0,ムルザバ,1:09.7,クビ,4.6,1.0,500(+4),[東] 田村康仁,202310010112
7,6,11,デルマヤクシ,牡5,58.0,藤岡康太,1:09.7,クビ,19.3,8.0,462(0),[西] 田中克典,202310010112
8,5,10,ポメランチェ,牝4,53.0,今村聖奈,1:09.9,1.1/4,28.5,11.0,398(-6),[西] 牧田和弥,202310010112
9,4,8,メイショウヒゾッコ,牝5,55.0,小沢大仁,1:09.9,ハナ,148.7,17.0,420(+6),[西] 石橋守,202310010112
10,1,1,プラウドルック,牝5,56.0,岩田康誠,1:10.0,1/2,26.1,10.0,456(-4),[西] 茶木太樹,202310010112
11,3,6,ユナイテッドハーツ,牡5,55.0,佐々木大,1:10.1,1/2,127.8,15.0,440(0),[東] 新開幸一,202310010112
12,8,17,イラーレ,牝4,55.0,亀田温心,1:10.2,1/2,5.2,2.0,444(+4),[西] 北出成人,202310010112
13,5,9,メイケイバートン,牡4,57.0,角田大和,1:10.2,クビ,6.4,3.0,472(+4),[西] 中竹和也,202310010112
14,7,14,コイニオチテ,牡4,58.0,松若風馬,1:10.3,3/4,106.3,14.0,510(+9),[西] 森秀行,202310010112
15,7,15,アドヴァイス,牝4,56.0,吉田隼人,1:10.3,アタマ,31.5,12.0,478(+24),[西] 石坂公一,202310010112
16,4,7,サッポロゲッカオウ,牡4,58.0,富田暁,1:10.4,クビ,130.0,16.0,454(0),[西] 武英智,202310010112
17,8,18,フィルムスコア,牝5,56.0,北村友一,1:10.4,アタマ,19.2,7.0,450(-6),[西] 平田修,202310010112
18,7,13,アランチオーネ,牝7,52.0,古川奈穂,1:11.8,8,183.1,18.0,432(-22),[東] 高橋裕,202310010112
1,5,8,ミッキーマカロン,牝3,50.0,永島まな,1:45.3,,3.1,1.0,444(+10),[西] 大久保龍,202310010201
2,7,11,パラディ,牝3,54.0,藤岡康太,1:45.4,1,3.5,2.0,480(-10),[西] 四位洋文,202310010201
3,2,2,アナベルヒマワリ,牝3,53.0,角田大和,1:45.8,2.1/2,4.1,3.0,442(0),[西] 渡辺薫彦,202310010201
4,5,7,テイケイヴィーノ,牝3,54.0,田中健,1:46.6,5,26.2,7.0,432(+6),[西] 荒川義之,202310010201
5,6,9,グッドハビッツ,牝3,54.0,丹内祐次,1:46.9,1.1/2,11.4,5.0,408(-2),[西] 吉田直弘,202310010201
6,8,14,ポピュラーダンサー,牝3,51.0,鷲頭虎太,1:46.9,アタマ,97.1,14.0,448(+4),[西] 加用正,202310010201
7,8,13,シュテルンロット,牝3,51.0,今村聖奈,1:47.2,2,29.8,9.0,438(+4),[西] 奥村豊,202310010201
8,1,1,ミスフライデー,牝3,54.0,幸英明,1:47.3,クビ,11.1,4.0,440(0),[西] 浜田多実,202310010201
9,3,3,マグノリアレーン,牝3,51.0,佐々木大,1:47.4,1,65.0,13.0,426(+2),[東] 新開幸一,202310010201
10,4,5,ラプンタ,牝3,52.0,小林凌大,1:47.5,クビ,58.6,12.0,444(+4),[東] 小島茂之,202310010201
11,6,10,クルチェット,牝3,54.0,岩田康誠,1:47.5,クビ,25.0,6.0,434(-6),[西] 辻野泰之,202310010201
12,7,12,ヴィヴラガレット,牝3,54.0,鮫島良太,1:47.6,クビ,37.1,10.0,430(0),[西] 宮徹,202310010201
13,3,4,リーフカレント,牝3,54.0,菊沢一樹,1:48.6,6,28.0,8.0,444(0),[東] 菊沢隆徳,202310010201
14,4,6,トゥルブレンツ,牝3,54.0,西村淳也,1:51.0,大,48.7,11.0,414(-2),[西] 須貝尚介,202310010201
1,4,8,ユカリプレリュード,牝3,52.0,藤田菜七,1:09.1,,7.1,4.0,486(-6),[東] 根本康広,202310010202
2,6,11,ステークホルダー,牡3,56.0,藤岡佑介,1:09.3,1,4.6,1.0,450(-14),[東] 斎藤誠,202310010202
3,2,4,サンタアナテソーロ,牝3,52.0,原優介,1:09.9,3.1/2,5.5,3.0,390(-4),[東] 栗田徹,202310010202
4,6,12,エルディアナ,牝3,54.0,北村友一,1:09.9,クビ,5.4,2.0,400(-4),[西] 渡辺薫彦,202310010202
5,5,9,ピンポンマム,牝3,54.0,丹内祐次,1:10.3,2.1/2,40.4,12.0,414(-14),[東] 青木孝文,202310010202
6,5,10,カンチェンジュンガ,牡3,53.0,今村聖奈,1:10.3,アタマ,9.2,5.0,470(0),[西] 庄野靖志,202310010202
7,8,17,ロスマリンブルー,牝3,54.0,松若風馬,1:10.4,3/4,74.5,13.0,460(-4),[西] 音無秀孝,202310010202
8,1,2,コロネット,牝3,53.0,泉谷楓真,1:10.5,1/2,161.6,15.0,412(-4),[西] 飯田雄三,202310010202
9,7,15,ベストバディ,牝3,54.0,岩田康誠,1:10.6,クビ,11.0,6.0,386(+2),[東] 牧光二,202310010202
10,3,6,ラピッドクイーン,牝3,50.0,永島まな,1:10.7,1/2,17.6,9.0,432(-8),[西] 高橋義忠,202310010202
10,4,7,スクリプタム,牝3,54.0,原田和真,1:10.7,同着,224.0,17.0,466(0),[東] 小桧山悟,202310010202
12,1,1,ベルボールドナイン,牡3,56.0,勝浦正樹,1:10.7,クビ,22.1,10.0,468(0),[東] 菊沢隆徳,202310010202
13,8,18,サカジロレインボー,牝3,54.0,荻野極,1:11.0,1.3/4,104.4,14.0,412(+12),[西] 高橋康之,202310010202
14,7,14,オーケードラゴン,牡3,56.0,ムルザバ,1:11.2,1.1/4,14.6,7.0,446(-6),[西] 杉山佳明,202310010202
15,3,5,シゲルダンガン,牡3,56.0,酒井学,1:11.3,1/2,15.2,8.0,504(-4),[西] 谷潔,202310010202
16,8,16,テナシティー,牝3,54.0,幸英明,1:11.5,1.1/4,31.2,11.0,456(+6),[西] 中村直也,202310010202
