着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_id
1,8,13,マコトヴィクラント,牡3,56.0,坂井瑠星,1:56.4,,4.1,2.0,472(+6),[西] 鮫島一歩,202307010101
2,7,11,アズマサクラエモン,牡3,56.0,吉田隼人,1:57.2,5,37.2,7.0,526(-6),[西] 加用正,202307010101
3,7,10,ネーブル,牝3,54.0,和田竜二,1:57.2,ハナ,31.9,6.0,444(0),[西] 平田修,202307010101
4,1,1,ダンツビガー,牡3,56.0,横山典弘,1:57.3,1/2,7.6,3.0,500(+8),[西] 四位洋文,202307010101
5,4,5,サダムターゲット,牡3,54.0,角田大河,1:57.9,3.1/2,58.7,8.0,480(+2),[西] 中尾秀正,202307010101
6,8,12,カースソーサラー,牡3,56.0,松山弘平,1:58.0,1/2,1.6,1.0,504(+6),[西] 吉岡辰弥,202307010101
7,3,3,テイエムタイフーン,牡3,56.0,田中健,1:58.0,ハナ,14.7,5.0,538(-8),[西] 武英智,202307010101
8,5,7,ノイアーターク,セ3,56.0,北村友一,1:58.2,1.1/4,11.3,4.0,454(0),[西] 安田隆行,202307010101
9,6,9,トーホウジェンマ,牝3,54.0,川島信二,1:59.4,7,246.1,11.0,440(0),[西] 新谷功一,202307010101
10,5,6,グレイスオブゴッド,牝3,54.0,国分優作,1:59.9,3,111.3,10.0,482(-2),[西] 服部利之,202307010101
11,6,8,テリオスカイ,牡3,56.0,古川吉洋,2:00.6,4,248.0,12.0,496(-10),[西] 松下武士,202307010101
12,4,4,マイプレイス,牝3,50.0,永島まな,2:02.2,10,78.4,9.0,448(+2),[西] 高橋康之,202307010101
13,2,2,コパノミステリー,牡3,56.0,城戸義政,2:03.0,5,261.3,13.0,468(+10),[西] 村山明,202307010101
1,4,7,エリスグリ,牡3,56.0,横山典弘,1:13.7,,34.0,9.0,492(-4),[西] 牧田和弥,202307010102
2,3,4,ナリサ,牝3,54.0,イーガン,1:14.7,6,6.8,4.0,446(+2),[西] 武幸四郎,202307010102
3,5,9,ジューンアース,牝3,51.0,今村聖奈,1:14.8,3/4,9.7,5.0,522(-10),[西] 飯田祐史,202307010102
4,5,8,ヘヴンズタイム,牡3,56.0,和田竜二,1:14.8,アタマ,5.0,2.0,472(0),[西] 北出成人,202307010102
5,4,6,ブラーヴ,牡3,56.0,松山弘平,1:15.0,3/4,3.3,1.0,482(0),[西] 加用正,202307010102
6,8,14,キージョーカー,牡3,56.0,川又賢治,1:15.3,2,59.9,11.0,478(-2),[西] 杉山佳明,202307010102
7,3,5,ゴルトリッチ,牡3,56.0,坂井瑠星,1:15.4,クビ,5.6,3.0,488(-2),[西] 牧浦充徳,202307010102
8,6,11,クリノヒーロー,牡3,54.0,角田大河,1:15.6,1.1/4,12.5,7.0,476(+2),[西] 谷潔,202307010102
9,6,10,ヴァンサンブル,牡3,52.0,永島まな,1:15.6,クビ,16.5,8.0,502(-4),[西] 中村直也,202307010102
10,7,13,ノリノリ,牡3,53.0,川端海翼,1:15.6,アタマ,45.2,10.0,486(+2),[西] 石橋守,202307010102
11,1,1,クルーエルワーク,牝3,54.0,幸英明,1:15.7,クビ,90.2,13.0,480(-2),[西] 安達昭夫,202307010102
12,2,3,マテンロウナスカ,牝3,54.0,小崎綾也,1:15.8,1/2,197.7,14.0,432(-2),[西] 寺島良,202307010102
13,7,12,コパノモンテカルロ,牡3,53.0,大久保友,1:15.9,1/2,331.6,15.0,468(-12),[西] 村山明,202307010102
14,2,2,ミッキースピナッチ,牡3,56.0,鮫島克駿,1:16.5,3.1/2,11.2,6.0,496(+4),[西] 音無秀孝,202307010102
15,8,15,テイケイヴィエント,牡3,53.0,鷲頭虎太,1:16.6,クビ,82.7,12.0,416(-4),[西] 大橋勇樹,202307010102
1,7,9,マテンロウガイ,牡3,55.0,角田大和,2:02.8,,12.0,6.0,518(+4),[西] 角田晃一,202307010103
2,3,3,ラップスター,牡3,56.0,岩田康誠,2:02.9,3/4,4.2,2.0,500(+4),[西] 森秀行,202307010103
3,2,2,フミヤングフェイス,牡3,54.0,角田大河,2:03.0,クビ,63.7,8.0,508(0),[西] 新谷功一,202307010103
4,5,5,イエスウィズキャン,牡3,55.0,小沢大仁,2:03.4,2.1/2,9.0,4.0,556(-2),[西] 松永昌博,202307010103
5,5,6,スマイルスルー,牡3,56.0,イーガン,2:03.5,1/2,1.9,1.0,502(-4),[西] 斉藤崇史,202307010103
6,4,4,ナイトアクアリウム,牡3,56.0,加藤祥太,2:03.6,1/2,40.6,7.0,492(-6),[西] 杉山佳明,202307010103
7,1,1,ホームラン,牡3,56.0,和田翼,2:04.2,4,10.4,5.0,506(-2),[西] 谷潔,202307010103
8,6,8,レッドマグナス,牡3,56.0,岩田望来,2:04.4,3/4,7.0,3.0,484(+2),[西] 藤原英昭,202307010103
9,6,7,アルフェニン,牝3,54.0,鮫島克駿,2:04.4,アタマ,203.8,11.0,464(-2),[西] 長谷川浩,202307010103
10,8,11,カンノーリ,牝3,54.0,富田暁,2:04.6,1.1/4,70.0,9.0,440(0),[西] 木原一良,202307010103
11,8,12,ロードパレス,牡3,56.0,川須栄彦,2:04.7,3/4,153.2,10.0,464(0),[西] 奥村豊,202307010103
12,7,10,タニセンイメル,牡3,56.0,西村淳也,2:10.3,大,234.7,12.0,468(-6),[東] 加藤士津,202307010103
1,6,7,レイクリエイター,牡5,58.0,福永祐一,1:55.0,,22.6,8.0,484(+18),[西] 浜田多実,202307010104
2,5,6,キングロコマイカイ,牡4,57.0,川田将雅,1:55.2,3/4,3.9,2.0,488(0),[西] 須貝尚介,202307010104
3,3,3,シュガーコルト,セ4,54.0,今村聖奈,1:55.4,1,37.4,10.0,508(+8),[西] 寺島良,202307010104
4,8,11,グローバルブラッド,牡4,56.0,角田大和,1:55.4,クビ,11.3,6.0,494(+8),[西] 藤岡健一,202307010104
5,8,12,メジャークオリティ,牡4,57.0,藤岡康太,1:55.4,ハナ,9.0,5.0,492(0),[西] 西園正都,202307010104
6,4,4,デルマグレムリン,牡4,55.0,角田大河,1:55.6,1.1/4,6.6,3.0,448(0),[西] 五十嵐忠,202307010104
7,6,8,タガノバルコス,牡4,57.0,秋山真一,1:56.0,2.1/2,40.5,11.0,488(0),[西] 鮫島一歩,202307010104
8,2,2,レッドバロッサ,セ4,57.0,和田竜二,1:56.1,クビ,7.1,4.0,490(0),[西] 音無秀孝,202307010104
9,7,10,ビナホイアン,牡4,56.0,松本大輝,1:56.2,1/2,13.7,7.0,462(+18),[西] 杉山佳明,202307010104
10,7,9,ヒロシクン,セ4,57.0,松田大作,1:56.2,クビ,32.9,9.0,550(+20),[西] 宮本博,202307010104
11,1,1,ワンダーウィルク,牡4,57.0,松山弘平,1:56.4,3/4,3.2,1.0,504(+2),[西] 今野貞一,202307010104
12,5,5,クリノアンビシャス,セ5,58.0,城戸義政,1:57.0,4,305.1,12.0,488(+8),[西] 荒川義之,202307010104
1,5,6,ヒメナデシコ,牝3,54.0,岩田望来,2:03.5,,15.1,6.0,434(0),[西] 森田直行,202307010105
2,2,2,アイヲヨブテーラー,牝3,54.0,幸英明,2:03.6,1,11.6,4.0,478(0),[西] 河内洋,202307010105
3,5,5,トレチーメ,牡3,56.0,イーガン,2:03.7,1/2,1.8,1.0,504(0),[西] 中内田充,202307010105
4,8,11,タガノクルシータ,牝3,54.0,川島信二,2:04.0,1.3/4,48.2,11.0,418(0),[西] 新谷功一,202307010105
5,6,8,ゴールデンスナップ,牝3,54.0,吉田隼人,2:04.1,1/2,39.2,8.0,448(0),[西] 田中克典,202307010105
6,6,7,クイーンノジョウ,牝3,54.0,藤岡康太,2:04.2,1/2,4.8,2.0,440(0),[西] 四位洋文,202307010105
7,3,3,クラシカルスカラー,牝3,54.0,坂井瑠星,2:04.4,1.1/4,34.4,7.0,444(0),[西] 今野貞一,202307010105
8,8,12,オシゲ,牝3,54.0,西村淳也,2:04.5,3/4,13.5,5.0,476(0),[西] 須貝尚介,202307010105
9,7,9,チュウワヒーロー,牡3,56.0,加藤祥太,2:04.8,2,42.8,10.0,446(0),[西] 庄野靖志,202307010105
10,1,1,サウンドジャッカル,牡3,56.0,松山弘平,2:05.2,2.1/2,7.5,3.0,488(0),[西] 安達昭夫,202307010105
11,7,10,シュトラーセ,牝3,54.0,鮫島克駿,2:06.0,5,39.2,9.0,446(0),[西] 杉山晴紀,202307010105
12,4,4,ノーザンクロス,牡3,56.0,和田竜二,2:06.5,3,78.2,12.0,498(0),[西] 浜田多実,202307010105
1,3,3,フリームファクシ,牡3,56.0,川田将雅,2:00.2,,1.4,1.0,506(+2),[西] 須貝尚介,202307010106
2,8,9,ダノントルネード,牡3,56.0,イーガン,2:00.4,1.1/4,5.2,2.0,520(+10),[西] 中内田充,202307010106
3,6,6,シェイクユアハート,牡3,56.0,藤岡康太,2:00.8,2.1/2,22.8,5.0,432(0),[西] 宮徹,202307010106
4,4,4,ノーブルライジング,牡3,56.0,国分恭介,2:00.8,ハナ,38.8,6.0,490(+12),[西] 宮本博,202307010106
5,2,2,スマラグドス,牡3,56.0,松山弘平,2:01.2,2.1/2,11.3,4.0,474(+4),[西] 西園正都,202307010106
6,8,8,マイネルカーライル,牡3,56.0,坂井瑠星,2:01.4,1.1/4,79.5,8.0,490(0),[西] 西園正都,202307010106
7,5,5,トンジンチ,牝3,54.0,福永祐一,2:01.5,3/4,5.4,3.0,460(-4),[西] 藤原英昭,202307010106
8,7,7,マルカシャルマン,牝3,53.0,小沢大仁,2:01.6,1/2,84.5,9.0,438(0),[西] 浜田多実,202307010106
9,1,1,コンクシェル,牝3,54.0,岩田望来,2:02.0,2.1/2,45.5,7.0,462(+6),[西] 清水久詞,202307010106
1,4,7,タイセイグラシア,牝5,52.0,古川奈穂,1:12.4,,89.9,14.0,460(-4),[西] 矢作芳人,202307010107
2,7,14,タイセイブレイズ,牡5,58.0,岩田望来,1:12.4,ハナ,4.8,2.0,478(0),[西] 牧浦充徳,202307010107
3,8,15,サウンドサンビーム,牡6,58.0,坂井瑠星,1:12.6,1,18.2,8.0,496(+4),[西] 安達昭夫,202307010107
4,1,2,オカリナ,牡6,55.0,川端海翼,1:12.7,3/4,25.5,10.0,536(-6),[西] 宮徹,202307010107
5,2,4,イルデレーヴ,牡5,58.0,団野大成,1:12.8,クビ,36.2,12.0,498(+4),[西] 小林真也,202307010107
6,3,5,アタカンテ,牝4,53.0,鷲頭虎太,1:13.0,1.1/2,28.3,11.0,480(-2),[西] 藤原英昭,202307010107
7,7,13,ケルンコンサート,牡4,58.0,イーガン,1:13.3,1.1/2,10.2,4.0,472(+2),[西] 森秀行,202307010107
8,4,8,カネコメシスター,牝4,56.0,川須栄彦,1:13.3,ハナ,17.6,7.0,488(+8),[西] 中尾秀正,202307010107
9,3,6,ウーゴ,牡6,58.0,太宰啓介,1:13.4,1/2,24.9,9.0,508(+2),[西] 高橋亮,202307010107
10,6,11,コウバコ,牝5,55.0,亀田温心,1:13.5,1/2,117.3,15.0,492(+6),[西] 北出成人,202307010107
11,6,12,メイショウヒヅクリ,牝4,55.0,角田大和,1:13.5,ハナ,7.6,3.0,468(0),[西] 角田晃一,202307010107
12,5,10,ペプチドサンライズ,牡5,58.0,富田暁,1:13.6,1/2,13.9,6.0,452(+4),[西] 木原一良,202307010107
13,1,1,クレア,牝4,56.0,横山典弘,1:13.8,3/4,2.6,1.0,518(+8),[西] 飯田祐史,202307010107
14,2,3,グラウクス,セ7,58.0,幸英明,1:13.8,アタマ,164.9,16.0,498(+8),[西] 西園正都,202307010107
15,5,9,ポメラート,牝4,52.0,永島まな,1:13.8,クビ,13.4,5.0,486(+10),[西] 茶木太樹,202307010107
16,8,16,コウイチ,牡6,58.0,吉田隼人,1:14.3,3,54.5,13.0,506(+10),[西] 庄野靖志,202307010107
1,6,12,バハルダール,牡4,57.0,川田将雅,2:00.0,,3.1,1.0,502(+16),[西] 池江泰寿,202307010108
2,7,14,レッドファーロ,牡4,57.0,横山典弘,2:00.2,1.1/2,3.5,2.0,510(0),[西] 松永幹夫,202307010108
3,3,5,プリモスペランツァ,牡4,55.0,角田大河,2:00.3,クビ,4.2,3.0,490(+2),[西] 中竹和也,202307010108
4,7,13,ダッシュダクラウン,セ5,58.0,富田暁,2:00.8,3,17.9,5.0,466(-4),[西] 武英智,202307010108
5,2,4,ワセダハーツ,牡5,58.0,浜中俊,2:00.8,ハナ,11.8,4.0,442(+4),[西] 橋口慎介,202307010108
6,5,9,キングダムウイナー,牡6,58.0,イーガン,2:00.8,アタマ,30.7,8.0,496(-2),[西] 田中克典,202307010108
7,6,11,タイスケフェイス,牡5,57.0,小沢大仁,2:01.0,3/4,46.7,13.0,472(+2),[西] 石橋守,202307010108
8,5,10,キミコソシャチョウ,牡4,57.0,松山弘平,2:01.3,2,26.9,7.0,514(+2),[西] 森秀行,202307010108
9,8,15,エクセレントラン,セ6,58.0,秋山真一,2:01.9,3.1/2,69.9,15.0,482(+6),[東] 大江原哲,202307010108
10,3,6,サイモンメガライズ,牡5,58.0,幸英明,2:02.3,2.1/2,34.0,9.0,516(+16),[西] 小林真也,202307010108
11,4,8,クラーベドラド,牡4,57.0,西村淳也,2:02.9,3.1/2,45.5,12.0,498(+14),[西] 小崎憲,202307010108
12,2,3,ダノンマヴロス,牡5,58.0,北村友一,2:03.2,2,237.8,16.0,476(-8),[東] 田中博康,202307010108
13,1,2,ラルフ,牡5,58.0,団野大成,2:03.3,3/4,43.5,10.0,506(+24),[西] 荒川義之,202307010108
14,4,7,イツカハシャチョウ,牡5,58.0,岩田康誠,2:03.7,2.1/2,44.5,11.0,500(0),[西] 吉田直弘,202307010108
15,8,16,サンライズグリット,牡5,58.0,和田竜二,2:03.8,1/2,53.2,14.0,462(+4),[西] 音無秀孝,202307010108
16,1,1,ヘキクウ,牡4,57.0,坂井瑠星,2:07.5,大,21.7,6.0,532(0),[東] 鈴木伸尋,202307010108
1,1,2,ヴァルキュリア,牝6,56.0,イーガン,1:24.5,,4.8,2.0,480(0),[西] 大久保龍,202307010109
2,6,12,テイエムランウェイ,牡4,57.0,岩田望来,1:24.9,2,5.4,3.0,486(+10),[西] 飯田雄三,202307010109
3,7,14,メイショウヒューマ,牡5,58.0,藤岡康太,1:24.9,クビ,8.1,4.0,492(0),[西] 藤岡健一,202307010109
4,3,5,ワイドソロモン,牡6,58.0,福永祐一,1:25.2,1.3/4,78.9,10.0,494(+8),[西] 奥村豊,202307010109
5,8,15,ボルサリーノ,牡6,58.0,亀田温心,1:25.3,1/2,29.3,8.0,476(+2),[西] 杉山晴紀,202307010109
6,4,7,グットディール,牡4,57.0,川田将雅,1:25.4,クビ,2.7,1.0,502(+2),[西] 須貝尚介,202307010109
6,5,9,クインズレモン,牝5,56.0,幸英明,1:25.4,同着,117.2,12.0,512(-6),[西] 新谷功一,202307010109
8,5,10,ヘイセイメジャー,牡6,58.0,和田竜二,1:25.4,ハナ,146.8,14.0,498(0),[西] 木原一良,202307010109
9,7,13,スズカマクフィ,牝5,56.0,藤岡佑介,1:25.5,3/4,88.0,11.0,436(-2),[西] 橋田満,202307010109
10,2,3,テーオーステルス,牡4,57.0,松山弘平,1:25.5,クビ,9.1,5.0,530(+6),[西] 奥村豊,202307010109
11,2,4,タガノクリステル,牝4,55.0,鮫島克駿,1:25.6,1/2,12.3,7.0,484(0),[西] 長谷川浩,202307010109
12,1,1,ドンカポノ,牡5,58.0,吉田隼人,1:25.6,アタマ,120.1,13.0,538(+4),[西] 庄野靖志,202307010109
13,4,8,タイキフォース,牡5,58.0,浜中俊,1:25.9,1.1/2,11.5,6.0,498(+2),[西] 牧浦充徳,202307010109
14,6,11,モズピンポン,牡6,58.0,坂井瑠星,1:26.2,2,76.8,9.0,526(+12),[西] 矢作芳人,202307010109
15,3,6,ダイシンイナリ,牡6,58.0,高倉稜,1:26.3,クビ,319.1,15.0,534(-2),[西] 吉田直弘,202307010109
16,8,16,サトノガイア,牝6,56.0,太宰啓介,1:26.3,クビ,358.0,16.0,476(-6),[西] 高橋亮,202307010109
1,8,15,ミクソロジー,牡4,53.0,西村淳也,3:03.4,,3.0,1.0,436(+2),[西] 辻野泰之,202307010110
2,2,3,タイセイモナーク,牡7,53.0,吉田隼人,3:03.7,2,29.5,9.0,504(-2),[西] 西村真幸,202307010110
3,1,1,シロニイ,牡9,53.0,幸英明,3:03.8,3/4,33.0,10.0,512(-4),[西] 池江泰寿,202307010110
4,6,12,レクセランス,牡6,56.0,イーガン,3:03.9,クビ,5.4,2.0,488(+4),[西] 池添学,202307010110
5,4,7,ナムラカミカゼ,牡6,52.0,酒井学,3:04.0,3/4,7.1,4.0,496(+2),[西] 村山明,202307010110
6,5,9,アスティ,セ7,52.0,浜中俊,3:04.1,クビ,10.4,5.0,430(+6),[東] 堀内岳志,202307010110
7,6,11,タイセイシリウス,セ6,50.0,角田大河,3:04.2,1/2,75.0,15.0,496(+10),[西] 高野友和,202307010110
8,3,6,エドノフェリーチェ,牝6,52.0,藤岡康太,3:04.7,3,5.4,3.0,464(0),[東] 相沢郁,202307010110
9,1,2,サトノラディウス,セ7,52.0,川島信二,3:04.8,1/2,50.4,13.0,468(-2),[西] 新谷功一,202307010110
10,7,13,メイショウテンゲン,牡7,56.0,松山弘平,3:04.9,3/4,18.4,6.0,472(-2),[西] 池添兼雄,202307010110
11,8,16,マンオブスピリット,セ6,55.0,菱田裕二,3:05.0,3/4,41.9,12.0,488(-2),[西] 斉藤崇史,202307010110
12,4,8,ウインヴァカンス,牝5,49.0,今村聖奈,3:05.2,3/4,59.7,14.0,460(+8),[西] 寺島良,202307010110
13,5,10,フォルテデイマルミ,牡5,52.0,富田暁,3:05.6,2.1/2,41.7,11.0,500(+6),[西] 須貝尚介,202307010110
14,2,4,アドマイヤアルバ,セ8,53.0,北村友一,3:05.6,クビ,150.2,16.0,464(-6),[東] 堀内岳志,202307010110
15,7,14,エンデュミオン,牡6,55.0,秋山真一,3:05.8,1.1/4,19.0,7.0,466(+2),[西] 清水久詞,202307010110
16,3,5,レッドソルダード,セ5,56.0,団野大成,3:10.0,大,21.7,8.0,500(-2),[西] 奥村豊,202307010110
1,4,7,イルーシヴパンサー,牡5,58.0,岩田望来,1:32.7,,7.4,5.0,488(+14),[東] 久保田貴,202307010111
2,3,5,エアロロノア,牡6,58.0,福永祐一,1:32.8,1/2,5.9,4.0,502(+2),[西] 笹田和秀,202307010111
3,1,2,プレサージュリフト,牝4,54.0,イーガン,1:32.9,3/4,5.2,2.0,478(+16),[東] 木村哲也,202307010111
4,2,3,ピースワンパラディ,牡7,57.5,松山弘平,1:33.0,1/2,5.9,3.0,476(0),[東] 大竹正博,202307010111
5,7,14,カイザーミノル,牡7,57.0,荻野極,1:33.0,アタマ,105.2,15.0,462(0),[西] 北出成人,202307010111
6,7,13,オニャンコポン,牡4,56.0,菅原明良,1:33.0,アタマ,10.4,6.0,466(+2),[東] 小島茂之,202307010111
7,3,6,タイムトゥヘヴン,牡5,58.0,北村友一,1:33.0,アタマ,23.3,9.0,484(-4),[東] 戸田博文,202307010111
8,6,12,シュリ,牡7,58.0,鮫島克駿,1:33.2,1,36.7,10.0,518(+6),[西] 池江泰寿,202307010111
9,8,16,ミッキーブリランテ,牡7,57.5,藤岡佑介,1:33.4,1.1/4,102.9,14.0,478(-6),[西] 矢作芳人,202307010111
10,6,11,エントシャイデン,牡8,57.5,坂井瑠星,1:33.4,ハナ,79.6,13.0,484(+6),[西] 矢作芳人,202307010111
11,8,15,シャーレイポピー,牝5,53.0,富田暁,1:33.6,1.1/4,117.8,16.0,442(+4),[西] 石坂公一,202307010111
12,4,8,ヴィクティファルス,牡5,57.0,団野大成,1:33.9,1.1/2,51.2,11.0,492(+8),[西] 池添学,202307010111
13,5,10,マテンロウオリオン,牡4,57.0,横山典弘,1:34.1,1.1/4,4.4,1.0,486(+2),[西] 昆貢,202307010111
14,5,9,ダイワキャグニー,セ9,58.0,岩田康誠,1:34.4,1.3/4,55.1,12.0,504(+6),[東] 菊沢隆徳,202307010111
15,2,4,アルサトワ,牡6,57.5,幸英明,1:34.5,1/2,14.1,7.0,508(0),[西] 斉藤崇史,202307010111
16,1,1,ベレヌス,牡6,58.0,西村淳也,1:34.7,1.1/2,20.3,8.0,530(+10),[西] 杉山晴紀,202307010111
1,4,4,カワキタレブリー,牡4,57.0,松山弘平,1:34.1,,2.9,1.0,446(+12),[西] 杉山佳明,202307010112
2,5,6,タイゲン,牡4,57.0,和田竜二,1:34.4,1.3/4,18.5,7.0,478(+10),[西] 平田修,202307010112
3,7,9,マイプレシャス,牡5,57.0,泉谷楓真,1:34.4,クビ,24.9,8.0,502(-8),[西] 松永幹夫,202307010112
4,6,8,ショウナンアデイブ,牡4,57.0,イーガン,1:34.5,アタマ,5.8,4.0,506(+2),[西] 高野友和,202307010112
5,1,1,サトノペルセウス,セ5,58.0,福永祐一,1:34.6,1/2,5.8,3.0,494(+2),[西] 藤原英昭,202307010112
6,8,11,ショーヒデキラ,牡7,58.0,坂井瑠星,1:34.6,クビ,56.2,9.0,484(-8),[東] 鈴木伸尋,202307010112
7,5,5,エアミアーニ,牡5,58.0,岩田康誠,1:34.7,アタマ,11.7,6.0,444(0),[西] 笹田和秀,202307010112
8,8,12,メイショウカクウン,牡8,56.0,角田大河,1:34.7,クビ,202.6,12.0,468(+14),[西] 石橋守,202307010112
9,6,7,サトノヘリオス,牡4,57.0,川田将雅,1:34.8,1/2,4.5,2.0,470(-4),[西] 友道康夫,202307010112
10,3,3,ヒルノショパン,牡4,57.0,横山典弘,1:34.8,アタマ,7.8,5.0,444(-4),[西] 昆貢,202307010112
11,7,10,テーオーアマゾン,牡7,55.0,川端海翼,1:35.2,2.1/2,73.5,10.0,490(0),[西] 浜田多実,202307010112
12,2,2,クリノキララ,牝5,53.0,大久保友,1:35.4,1,175.2,11.0,460(-2),[西] 畑端省吾,202307010112
1,6,11,サンデーヒーロー,牡3,56.0,坂井瑠星,1:55.7,,5.6,3.0,454(-6),[西] 中村直也,202307010201
2,6,10,セザンワールド,牡3,56.0,鮫島良太,1:55.7,クビ,3.7,1.0,500(-4),[西] 畑端省吾,202307010201
3,3,4,アンクルブラック,牡3,53.0,今村聖奈,1:56.1,2,8.6,5.0,472(-2),[西] 高橋亮,202307010201
4,5,8,メイショウモズ,牡3,56.0,幸英明,1:56.1,クビ,54.6,11.0,508(+4),[西] 松永昌博,202307010201
5,8,15,ホッコーソムニウム,牡3,56.0,中井裕二,1:56.5,2.1/2,4.6,2.0,482(-6),[西] 長谷川浩,202307010201
6,7,12,タイガーミノル,牡3,55.0,亀田温心,1:56.6,1,91.4,13.0,496(+4),[西] 北出成人,202307010201
7,2,2,ロジウムエポック,牡3,56.0,富田暁,1:56.8,1.1/4,9.8,6.0,480(+6),[西] 四位洋文,202307010201
8,2,3,コンドリュール,牡3,56.0,鮫島克駿,1:56.9,1/2,41.8,10.0,464(-8),[西] 安田翔伍,202307010201
9,4,6,エドノトップラン,牡3,56.0,団野大成,1:56.9,ハナ,124.6,14.0,490(-2),[東] 嘉藤貴行,202307010201
10,7,13,キーウィル,牡3,56.0,古川吉洋,1:57.4,3,58.0,12.0,496(0),[西] 宮徹,202307010201
11,1,1,ダディーズラビング,牝3,54.0,浜中俊,1:58.2,5,16.3,8.0,478(-4),[西] 千田輝彦,202307010201
12,4,7,タイセイラファーガ,牡3,56.0,菱田裕二,1:59.0,5,40.3,9.0,498(-6),[西] 高橋義忠,202307010201
13,5,9,カッチュッコ,牝3,54.0,岩田望来,1:59.2,1,12.5,7.0,526(+6),[西] 吉村圭司,202307010201
14,3,5,マルモルミエール,牡3,56.0,和田竜二,1:59.2,アタマ,8.2,4.0,480(+2),[西] 木原一良,202307010201
15,8,14,アグネスクウ,牡3,56.0,岩田康誠,2:03.2,大,169.5,15.0,494(+2),[西] 宮本博,202307010201
1,1,2,プライムレート,牝3,54.0,水口優也,1:13.1,,12.0,4.0,472(-8),[西] 笹田和秀,202307010202
2,8,15,カネトシフラム,牝3,54.0,秋山真一,1:13.9,5,1.7,1.0,448(-6),[西] 大橋勇樹,202307010202
3,5,9,スマートメイプル,牝3,54.0,坂井瑠星,1:14.1,1,6.2,3.0,462(-2),[西] 矢作芳人,202307010202
4,5,10,ロイヤルナタール,牝3,54.0,鮫島克駿,1:14.3,1.1/4,98.3,9.0,410(-4),[西] 石坂公一,202307010202
5,3,5,アウトリーチ,牝3,54.0,イーガン,1:14.4,1/2,4.0,2.0,476(-4),[西] 新谷功一,202307010202
6,7,13,カタリナマリー,牝3,51.0,今村聖奈,1:14.4,クビ,20.9,6.0,480(+10),[西] 松永幹夫,202307010202
7,6,11,コパノスタンリー,牝3,54.0,藤岡康太,1:14.6,1,113.8,11.0,466(+6),[西] 宮徹,202307010202
8,7,14,プロスペリダード,牝3,54.0,幸英明,1:14.6,クビ,28.5,7.0,440(-6),[西] 西園正都,202307010202
9,2,3,シアワセノアシオト,牝3,50.0,永島まな,1:14.7,クビ,158.9,12.0,428(-14),[西] 平田修,202307010202
10,1,1,ショウナンアウリイ,牝3,54.0,吉田隼人,1:14.9,1.1/2,89.1,8.0,452(+2),[西] 松下武士,202307010202
11,8,16,ラガープリンセス,牝3,53.0,小沢大仁,1:15.2,2,104.1,10.0,406(0),[西] 池添兼雄,202307010202
12,4,8,スーサンベガ,牝3,54.0,和田竜二,1:15.3,1/2,220.1,13.0,428(0),[西] 鈴木孝志,202307010202
13,3,6,アルティジャナーレ,牝3,54.0,松山弘平,1:15.5,3/4,18.3,5.0,444(-22),[西] 茶木太樹,202307010202
14,2,4,エイヨーチャクラ,牝3,54.0,小崎綾也,1:15.7,1,505.2,14.0,444(-2),[西] 牧田和弥,202307010202
15,4,7,ジューンハート,牝3,54.0,長岡禎仁,1:15.7,ハナ,607.1,15.0,450(-8),[西] 杉山佳明,202307010202
16,6,12,メイショウアサゴチ,牝3,54.0,団野大成,1:15.7,クビ,619.4,16.0,408(+2),[西] 荒川義之,202307010202
1,7,10,マサハヤウォルズ,牡3,53.0,今村聖奈,2:02.5,,39.4,8.0,466(+6),[西] 今野貞一,202307010203
2,4,4,モーメントキャッチ,牡3,56.0,イーガン,2:02.6,クビ,3.8,2.0,492(-4),[東] 武井亮,202307010203
3,1,1,ラミアストラーダ,牡3,56.0,鮫島克駿,2:02.6,クビ,79.6,10.0,458(-2),[西] 田中克典,202307010203
4,6,8,サイモンザナドゥ,牡3,56.0,松山弘平,2:02.8,1.1/4,5.1,4.0,486(+2),[西] 小林真也,202307010203
5,5,6,アヴァンタージュ,牡3,56.0,坂井瑠星,2:03.0,1.1/4,18.7,7.0,502(0),[西] 矢作芳人,202307010203
6,3,3,フィッシュポンド,牡3,56.0,武豊,2:03.0,クビ,4.3,3.0,490(+2),[西] 大久保龍,202307010203
7,8,13,ブリリオ,牡3,56.0,藤岡佑介,2:03.1,クビ,3.2,1.0,444(-4),[西] 野中賢二,202307010203
8,6,9,サンライズパスカル,牡3,56.0,富田暁,2:03.7,3.1/2,18.0,6.0,526(0),[西] 石坂公一,202307010203
9,7,11,マンノステータス,牡3,55.0,角田大和,2:05.4,10,41.3,9.0,500(-4),[西] 角田晃一,202307010203
10,2,2,テイエムインパクト,牡3,53.0,鷲頭虎太,2:05.8,2.1/2,229.1,12.0,538(-10),[西] 五十嵐忠,202307010203
11,4,5,ビネッサ,牡3,54.0,角田大河,2:06.0,3/4,407.0,13.0,452(+2),[西] 中竹和也,202307010203
12,5,7,レインメーカー,牡3,56.0,川田将雅,2:06.6,3.1/2,12.6,5.0,436(-2),[西] 安田翔伍,202307010203
13,8,12,ゴッドスピードレオ,牡3,56.0,岩田康誠,2:07.3,4,217.7,11.0,500(+4),[西] 宮本博,202307010203
