着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_id
2,2,2,ピースワンデュック,牡3,57.0,柴田善臣,2:03.3,ハナ,26.1,9.0,456(0),[東] 大竹正博,202407010103
3,6,7,ルクスマーベリック,牡3,57.0,横山典弘,2:03.4,3/4,14.5,6.0,452(-4),[西] 松永幹夫,202407010103
4,8,12,シュヴェルトリリエ,牡3,57.0,三浦皇成,2:03.6,1,2.6,1.0,456(+8),[西] 矢作芳人,202407010103
5,4,4,ライフセービング,牡3,57.0,藤岡康太,2:03.9,1.3/4,4.6,3.0,456(+8),[西] 宮徹,202407010103
6,7,10,コスモカノア,牝3,52.0,永島まな,2:03.9,アタマ,25.9,8.0,372(-2),[東] 大和田成,202407010103
7,6,8,クロノネクサス,牝3,55.0,北村友一,2:04.2,2,14.3,5.0,412(0),[西] 斉藤崇史,202407010103
8,7,9,メイケイノヴァ,牝3,55.0,富田暁,2:04.4,1,503.3,10.0,408(+2),[西] 武英智,202407010103
9,5,5,ワイマング,牡3,57.0,荻野極,2:04.5,1,3.7,2.0,486(-2),[西] 池江泰寿,202407010103
10,8,11,バウンスライト,牡3,57.0,野中悠太,2:04.7,1.1/4,557.0,11.0,442(-10),[東] 中川公成,202407010103
11,3,3,カラヲヤブレ,牡3,57.0,長岡禎仁,2:05.0,1.1/2,7.8,4.0,444(0),[西] 吉村圭司,202407010103
12,5,6,サンタルチア,牝3,54.0,秋山稔樹,2:05.3,1.3/4,583.6,12.0,394(+6),[東] 小野次郎,202407010103
1,6,7,クリノフィガロ,牡3,57.0,団野大成,1:56.8,,1.7,1.0,496(-8),[西] 荒川義之,202407010104
2,7,9,メイショウムカバキ,牡3,53.0,河原田菜,1:57.1,1.3/4,7.8,3.0,504(-8),[西] 本田優,202407010104
3,1,1,エナアニマル,牡3,54.0,今村聖奈,1:57.4,1.3/4,3.5,2.0,442(0),[西] 吉田直弘,202407010104
4,7,8,マルカフェリス,牡3,56.0,小沢大仁,1:57.8,2.1/2,16.0,5.0,470(0),[西] 今野貞一,202407010104
5,5,5,レイドデザート,牡3,55.0,西塚洸二,1:58.0,1,12.2,4.0,530(-2),[西] 大根田裕,202407010104
6,4,4,アマントアスク,牝3,54.0,松本大輝,1:59.5,9,17.7,6.0,452(-4),[西] 河内洋,202407010104
7,8,11,タヌキダンス,牡3,54.0,川端海翼,1:59.6,クビ,245.9,10.0,472(0),[西] 木原一良,202407010104
8,8,10,ウインドスピード,牡3,57.0,亀田温心,1:59.7,1/2,41.6,7.0,450(-6),[西] 坂口智康,202407010104
9,6,6,ミルトヒーロー,牡3,54.0,柴田裕一,2:00.5,5,356.6,11.0,552(-20),[西] 中竹和也,202407010104
10,2,2,カスクノワール,牡3,56.0,角田大和,2:01.0,3,74.5,9.0,512(0),[西] 角田晃一,202407010104
11,3,3,キタノベルモント,牡3,54.0,永島まな,2:02.4,9,42.7,8.0,460(0),[西] 坂口智康,202407010104
1,2,3,ケイケイ,セ3,57.0,吉田隼人,1:35.3,,4.6,2.0,460(-4),[東] 杉浦宏昭,202407010105
2,2,2,ブリックワーク,牝3,55.0,斎藤新,1:35.3,アタマ,9.5,5.0,438(-4),[西] 辻野泰之,202407010105
3,8,14,レッドレクス,牡3,57.0,北村友一,1:35.4,クビ,20.0,7.0,480(0),[西] 藤原英昭,202407010105
4,8,15,レッドエヴァンス,牡3,57.0,藤岡康太,1:35.5,3/4,6.2,3.0,486(-10),[西] 音無秀孝,202407010105
5,1,1,ヴォードノエル,牝3,55.0,江田照男,1:35.6,1/2,25.1,8.0,444(+4),[東] 村田一誠,202407010105
5,6,10,エポペア,牝3,55.0,三浦皇成,1:35.6,同着,6.6,4.0,508(0),[西] 中内田充,202407010105
7,3,5,マイネルコンポート,牡3,57.0,丸山元気,1:35.7,3/4,19.9,6.0,482(+6),[東] 清水英克,202407010105
8,6,11,コト,牝3,52.0,今村聖奈,1:35.9,1.1/4,47.7,11.0,464(0),[西] 野中賢二,202407010105
9,4,6,ダノンアルム,牝3,55.0,横山典弘,1:36.1,1.1/4,2.6,1.0,448(+2),[西] 佐々木晶,202407010105
10,3,4,ソルベット,牝3,55.0,亀田温心,1:36.4,1.3/4,161.1,13.0,466(+10),[東] 久保田貴,202407010105
11,4,7,プリズマジコ,牡3,57.0,団野大成,1:36.5,1,127.0,12.0,450(0),[西] 高橋義忠,202407010105
12,7,12,ヴォーグアルタイル,牡3,57.0,柴田善臣,1:36.9,2.1/2,36.0,10.0,440(0),[東] 田中剛,202407010105
13,7,13,クレミーノ,牝3,55.0,川須栄彦,1:37.1,1.1/4,469.7,14.0,452(-16),[東] 和田雄二,202407010105
14,5,9,ラセーヌシュメール,牝3,52.0,永島まな,1:37.7,3.1/2,31.2,9.0,460(0),[東] 菊沢隆徳,202407010105
15,5,8,アブデラザール,牝3,55.0,野中悠太,1:38.2,3,645.5,15.0,366(-16),[東] 牧光二,202407010105
1,3,3,スナークラファエロ,牡3,56.0,小沢大仁,1:54.0,,17.1,6.0,474(+2),[西] 野中賢二,202407010106
2,7,12,サンライズソレイユ,牡3,57.0,藤岡康太,1:54.4,2.1/2,5.0,2.0,508(0),[西] 矢作芳人,202407010106
3,2,2,ロジアデレード,牡3,57.0,野中悠太,1:54.7,1.3/4,2.0,1.0,496(-2),[東] 稲垣幸雄,202407010106
4,7,11,クラウンシエンタ,牡3,57.0,団野大成,1:55.1,2.1/2,92.7,11.0,490(0),[東] 水野貴広,202407010106
5,8,13,パフ,牡3,57.0,三浦皇成,1:55.5,2,5.4,3.0,468(-6),[西] 橋口慎介,202407010106
6,3,4,タイセイアディクト,牡3,57.0,吉田隼人,1:56.5,6,58.6,9.0,488(+2),[東] 池上昌和,202407010106
7,4,6,グラティアスミノル,牡3,57.0,荻野極,1:56.7,3/4,147.6,14.0,496(+4),[西] 北出成人,202407010106
8,5,7,ヤマニンアラクリア,牡3,57.0,田中健,1:57.0,2,123.0,13.0,472(-8),[西] 中村直也,202407010106
9,8,14,アスタールテニウム,牡3,54.0,柴田裕一,1:57.2,1,36.6,8.0,490(-4),[西] 中竹和也,202407010106
10,6,9,ミルトパワー,牡3,57.0,斎藤新,1:57.3,1/2,59.4,10.0,502(-4),[東] 武市康男,202407010106
11,5,8,バナマンテソーロ,牡3,54.0,永島まな,1:57.7,2.1/2,9.7,4.0,500(-4),[東] 加藤士津,202407010106
12,1,1,ファイントパーズ,牝3,55.0,富田暁,1:57.9,1,113.7,12.0,454(-6),[東] 鈴木伸尋,202407010106
13,4,5,デルマヴァルナ,牡3,57.0,菅原隆一,1:57.9,クビ,12.0,5.0,470(+4),[東] 鈴木慎太,202407010106
14,6,10,スペイドアン,牡3,57.0,北村友一,1:58.2,1.3/4,32.1,7.0,496(0),[東] 加藤士津,202407010106
1,6,6,バンフィエルド,牡5,58.0,長岡禎仁,2:13.0,,26.0,5.0,430(0),[西] 緒方努,202407010107
2,4,4,ティムール,牡4,54.0,柴田裕一,2:13.4,2.1/2,1.5,1.0,466(+4),[西] 中竹和也,202407010107
3,8,9,ノートルプロメス,牡5,58.0,富田暁,2:13.4,クビ,14.4,4.0,514(+18),[西] 四位洋文,202407010107
4,1,1,リッチブラック,牡5,58.0,三浦皇成,2:13.5,クビ,5.2,3.0,478(+12),[西] 西村真幸,202407010107
5,3,3,ヴァンナチュール,牡4,57.0,吉田隼人,2:13.8,1.3/4,26.2,6.0,458(-4),[東] 林徹,202407010107
6,8,8,ゲンパチリベロ,牡6,58.0,江田照男,2:14.0,1.1/4,47.2,7.0,496(-12),[東] 西田雄一,202407010107
7,5,5,ラバタンシン,牡4,57.0,菊沢一樹,2:14.1,1/2,4.5,2.0,500(+4),[西] 寺島良,202407010107
8,7,7,マイネルキング,セ5,58.0,野中悠太,2:15.0,5,56.8,8.0,472(-8),[東] 粕谷昌央,202407010107
9,2,2,カシノインディード,牡4,56.0,秋山稔樹,2:17.4,大,98.3,9.0,476(+2),[西] 牧田和弥,202407010107
1,7,7,ダイメイセブン,牡4,54.0,河原田菜,1:55.2,,6.5,3.0,508(-6),[西] 本田優,202407010108
2,8,8,トゥピ,牝4,56.0,菊沢一樹,1:55.5,1.3/4,61.8,7.0,464(-2),[東] 田村康仁,202407010108
3,4,4,メイショウクーガー,牡4,58.0,中井裕二,1:55.5,クビ,1.5,1.0,484(-8),[西] 中内田充,202407010108
4,6,6,グロリアスヒーロー,セ5,58.0,江田照男,1:55.6,クビ,24.4,6.0,480(-2),[東] 高木登,202407010108
5,2,2,コンテナジュニア,牡6,57.0,小沢大仁,1:55.9,1.3/4,3.9,2.0,532(-4),[西] 牧浦充徳,202407010108
6,1,1,マテンロウジョイ,牡4,58.0,富田暁,1:57.3,9,13.1,4.0,456(0),[西] 四位洋文,202407010108
7,3,3,アヘッド,牝4,53.0,柴田裕一,1:57.7,2.1/2,19.0,5.0,474(+2),[西] 中竹和也,202407010108
8,5,5,シャンダス,牡5,58.0,木幡育也,1:57.9,1.1/4,236.2,8.0,484(+2),[東] 杉浦宏昭,202407010108
1,5,10,ロングファイナリー,セ8,58.0,太宰啓介,1:13.0,,16.3,7.0,486(-2),[西] 高橋亮,202407010109
2,2,4,タイキエクセロン,牡5,58.0,国分恭介,1:13.0,ハナ,6.5,3.0,500(-6),[西] 西園翔太,202407010109
3,2,3,カゲマル,牡4,58.0,吉田隼人,1:13.1,1/2,10.8,6.0,506(-6),[西] 西園正都,202407010109
4,8,16,ミユキアイラブユー,セ5,58.0,小林凌大,1:13.1,アタマ,7.9,5.0,560(-6),[東] 小島茂之,202407010109
5,6,12,アイファースキャン,牡4,58.0,丸山元気,1:13.2,クビ,60.3,13.0,490(0),[東] 根本康広,202407010109
6,3,6,ロイヤルソウル,牝5,56.0,菊沢一樹,1:13.2,クビ,85.6,15.0,472(-2),[東] 竹内正洋,202407010109
7,7,14,ヒビキ,牡4,58.0,富田暁,1:13.3,1/2,6.1,2.0,494(-6),[西] 辻野泰之,202407010109
8,4,8,サクハル,牡5,58.0,長岡禎仁,1:13.4,クビ,16.4,8.0,504(0),[西] 今野貞一,202407010109
9,6,11,サイレンスタイム,牡4,58.0,水口優也,1:13.4,クビ,6.6,4.0,492(0),[西] 安達昭夫,202407010109
10,7,13,ブルーノート,牡5,58.0,永島まな,1:13.4,クビ,38.8,11.0,508(0),[西] 梅田智之,202407010109
11,4,7,キュートヘスティア,牝5,56.0,斎藤新,1:13.6,1,27.3,9.0,460(-4),[東] 辻哲英,202407010109
12,3,5,ウイスキータイム,牝5,56.0,野中悠太,1:13.8,1.1/4,34.7,10.0,480(+2),[東] 根本康広,202407010109
13,1,2,ヤマイチエスポ,牝5,56.0,川須栄彦,1:13.8,クビ,44.6,12.0,486(-6),[西] 中尾秀正,202407010109
14,8,15,アタカンテ,牝5,56.0,西塚洸二,1:14.2,2.1/2,262.5,16.0,494(+2),[西] 藤原英昭,202407010109
15,5,9,コパノバークレー,牝4,56.0,角田大和,1:14.5,1.1/2,72.3,14.0,466(-2),[西] 渡辺薫彦,202407010109
16,1,1,エランティス,牝4,56.0,三浦皇成,1:14.6,3/4,3.5,1.0,482(+6),[西] 杉山晴紀,202407010109
1,8,9,エイカイマッケンロ,牡5,58.0,北村友一,2:00.0,,3.2,1.0,500(+4),[西] 藤原英昭,202407010110
2,7,8,ウインオーディン,牡4,58.0,三浦皇成,2:00.1,1/2,3.6,2.0,482(+8),[東] 鹿戸雄一,202407010110
3,3,3,ワレハウミノコ,牝4,56.0,富田暁,2:00.1,クビ,51.4,9.0,456(+4),[西] 武英智,202407010110
4,4,4,エルディアブロ,牡6,58.0,吉田隼人,2:00.2,クビ,21.1,7.0,456(+6),[西] 佐々木晶,202407010110
5,7,7,シーウィザード,牡4,58.0,荻野極,2:00.3,1/2,4.2,3.0,492(+10),[東] 鹿戸雄一,202407010110
6,2,2,ウン,牡5,58.0,斎藤新,2:00.4,3/4,92.4,10.0,476(+4),[西] 吉田直弘,202407010110
7,1,1,リアド,牡5,58.0,藤岡康太,2:00.6,1.1/4,16.9,6.0,484(+2),[西] 友道康夫,202407010110
8,8,10,ラレーヌデリス,牝4,56.0,横山典弘,2:00.7,クビ,4.9,4.0,444(0),[西] 安田翔伍,202407010110
9,5,5,ベリーヴィーナス,牝5,56.0,長岡禎仁,2:01.2,3,16.0,5.0,492(0),[西] 鈴木孝志,202407010110
10,6,6,ヤマニンループ,牡5,58.0,永島まな,2:02.0,5,36.1,8.0,440(0),[西] 松永幹夫,202407010110
1,5,5,アルムブラーヴ,牡5,58.0,丸山元気,1:25.1,,16.7,7.0,498(+6),[西] 川村禎彦,202407010111
2,6,8,スマートアンバー,牝4,56.0,藤岡康太,1:25.2,3/4,9.5,4.0,470(0),[西] 西園翔太,202407010111
3,1,1,ラックスアットゼア,牝4,56.0,斎藤新,1:25.3,3/4,6.9,3.0,458(-2),[東] 斎藤誠,202407010111
4,5,6,メイショウヒューマ,牡6,58.0,角田大和,1:25.5,1.1/4,35.5,11.0,502(-2),[西] 藤岡健一,202407010111
5,2,2,イグザルト,牡5,58.0,柴田善臣,1:25.8,2,2.2,1.0,502(-6),[東] 田中剛,202407010111
6,7,9,メイショウフジタカ,牡6,58.0,北村友一,1:25.9,クビ,105.5,12.0,502(+6),[西] 飯田祐史,202407010111
7,6,7,ドラゴンゴクウ,牡5,58.0,野中悠太,1:26.1,1.1/2,13.6,6.0,482(+2),[東] 根本康広,202407010111
8,7,10,ラヴケリー,牝6,56.0,亀田温心,1:26.3,3/4,13.0,5.0,454(-12),[西] 高柳大輔,202407010111
9,3,3,レーヴリアン,牝6,56.0,富田暁,1:26.3,ハナ,32.3,10.0,504(+10),[西] 緒方努,202407010111
10,8,12,ウナギノボリ,牡5,58.0,国分恭介,1:26.4,3/4,21.4,8.0,468(-4),[西] 音無秀孝,202407010111
11,8,11,フィーカ,牝5,56.0,荻野極,1:27.0,3.1/2,26.0,9.0,486(-6),[東] 矢野英一,202407010111
12,4,4,ダノンミカエル,牝4,56.0,横山典弘,1:28.0,6,4.9,2.0,402(-8),[西] 安田翔伍,202407010111
1,7,14,スクルトゥーラ,牝5,56.0,荻野極,1:21.6,,15.6,8.0,444(+8),[東] 鹿戸雄一,202407010112
2,2,3,サウンドレイラ,牝4,56.0,北村友一,1:21.6,ハナ,15.9,9.0,476(+8),[西] 渡辺薫彦,202407010112
3,4,8,クイーンオブソウル,牝4,56.0,藤岡康太,1:21.7,クビ,8.4,4.0,462(-4),[東] 林徹,202407010112
4,3,5,サク,牝5,55.0,秋山稔樹,1:21.7,クビ,3.8,1.0,460(+10),[西] 北出成人,202407010112
5,5,10,プウスカンドゥール,牝4,56.0,団野大成,1:21.8,クビ,11.6,6.0,444(+2),[西] 坂口智康,202407010112
6,8,18,ヘクトパスカル,牝5,53.0,永島まな,1:21.8,クビ,6.5,3.0,460(-4),[西] 橋口慎介,202407010112
7,8,17,キトゥンズマーチ,牝6,55.0,角田大和,1:21.9,クビ,81.7,14.0,466(-10),[東] 上原博之,202407010112
8,3,6,イコノスタシス,牝4,56.0,丸山元気,1:22.0,1/2,9.0,5.0,490(+6),[東] 古賀慎明,202407010112
9,4,7,エンブレムコード,牝6,56.0,吉田隼人,1:22.0,クビ,16.7,10.0,474(+4),[東] 尾関知人,202407010112
10,7,13,シュヴァルツリーベ,牝4,52.0,河原田菜,1:22.0,クビ,78.1,13.0,444(-4),[東] 林徹,202407010112
11,8,16,ルヴァンノワール,牝6,56.0,斎藤新,1:22.0,アタマ,157.2,16.0,464(+4),[西] 庄野靖志,202407010112
12,2,4,ホウオウカグヤ,牝5,56.0,野中悠太,1:22.2,1,266.7,18.0,418(+2),[東] 池上昌和,202407010112
13,6,12,ロギッシュ,牝4,54.0,西塚洸二,1:22.3,クビ,167.8,17.0,440(+8),[東] 西田雄一,202407010112
14,1,1,クインズカムイ,牝4,56.0,西村太一,1:22.3,ハナ,62.3,12.0,466(-10),[東] 加藤征弘,202407010112
15,7,15,ウィズダムハート,牝4,53.0,今村聖奈,1:22.5,1.1/2,37.5,11.0,430(+2),[東] 上原佑紀,202407010112
16,5,9,サザーランド,牝4,53.0,川端海翼,1:22.7,1.1/4,12.5,7.0,452(+4),[西] 小林真也,202407010112
17,1,2,アイソラシー,牝4,56.0,江田照男,1:22.8,3/4,95.1,15.0,436(0),[東] 加藤征弘,202407010112
18,6,11,トレブランシュ,牝4,56.0,三浦皇成,1:24.2,8,6.2,2.0,424(+8),[東] 稲垣幸雄,202407010112
1,4,4,エスシーヤマト,牝3,55.0,三浦皇成,1:56.7,,10.5,6.0,436(0),[東] 加藤士津,202407010201
2,4,5,ミレニアムヒロイン,牝3,55.0,戸崎圭太,1:57.4,4,6.9,5.0,432(-8),[東] 池上昌和,202407010201
3,5,7,ヒロインズクレスト,牝3,55.0,丸山元気,1:57.6,1,5.3,4.0,452(0),[西] 本田優,202407010201
4,5,6,ノーブルブランカ,牝3,55.0,北村友一,1:58.0,2.1/2,5.0,2.0,424(0),[西] 牧浦充徳,202407010201
5,8,12,エコログラシアス,牝3,55.0,横山典弘,1:59.0,6,5.2,3.0,518(0),[西] 須貝尚介,202407010201
6,3,3,マダムカリーニョ,牝3,55.0,菅原明良,1:59.7,4,32.0,8.0,498(0),[東] 高木登,202407010201
7,7,11,メイケイアリッサム,牝3,52.0,柴田裕一,1:59.7,クビ,298.1,13.0,434(-4),[西] 中竹和也,202407010201
8,1,1,ウェイトゥゴー,牝3,55.0,藤岡康太,2:00.2,3,3.8,1.0,460(-8),[西] 須貝尚介,202407010201
9,2,2,パナマテソーロ,牝3,54.0,原優介,2:01.2,6,17.4,7.0,488(-4),[東] 畠山吉宏,202407010201
10,7,10,テンノナウシカ,牝3,52.0,高杉吏麒,2:01.4,1.1/4,272.1,12.0,414(-12),[西] 高柳大輔,202407010201
11,8,13,グランテミス,牝3,55.0,国分恭介,2:03.7,大,35.0,9.0,444(-6),[西] 牧田和弥,202407010201
12,6,8,ピースソックス,牝3,55.0,幸英明,2:04.2,3,38.1,11.0,426(+4),[東] 牧光二,202407010201
13,6,9,トウエンノチカイ,牝3,55.0,吉田隼人,2:06.7,大,35.5,10.0,544(+4),[東] 竹内正洋,202407010201
1,6,12,ミッキードラマー,牡3,57.0,菊沢一樹,1:13.7,,4.8,2.0,522(-6),[東] 菊沢隆徳,202407010202
2,7,13,ソニックロプロス,牡3,57.0,川田将雅,1:13.9,1,2.4,1.0,498(-4),[東] 加藤士津,202407010202
3,1,2,エブリモーメント,牡3,57.0,菅原明良,1:14.0,3/4,8.4,5.0,480(-6),[西] 牧田和弥,202407010202
4,4,8,ボビーニクビッタケ,牝3,55.0,藤岡康太,1:14.6,3.1/2,6.4,4.0,452(-4),[西] 宮徹,202407010202
5,2,3,デュアル,牡3,53.0,河原田菜,1:14.8,1.1/4,5.6,3.0,486(-2),[西] 野中賢二,202407010202
6,2,4,サンスイシサン,牡3,56.0,秋山稔樹,1:15.3,3.1/2,169.5,12.0,432(-8),[東] 加藤和宏,202407010202
7,3,5,ティファニジェンヌ,牝3,55.0,戸崎圭太,1:15.6,1.1/2,22.5,7.0,450(+2),[東] 和田勇介,202407010202
7,7,14,レンジャーズハウス,牡3,57.0,三浦皇成,1:15.6,同着,83.1,8.0,474(-10),[東] 尾関知人,202407010202
9,4,7,シモグリ,牡3,57.0,丸山元気,1:15.8,1.1/2,159.5,11.0,472(-1),[東] 根本康広,202407010202
10,5,9,ブルパーチェ,セ3,56.0,角田大和,1:16.1,1.3/4,190.1,13.0,506(0),[東] 千葉直人,202407010202
11,5,10,オプションプラン,牡3,57.0,斎藤新,1:16.2,クビ,366.5,14.0,484(0),[東] 加藤和宏,202407010202
12,3,6,タマハガネ,牡3,54.0,川端海翼,1:16.4,1.1/2,637.5,16.0,392(-6),[西] 荒川義之,202407010202
13,8,15,イニシエ,牡3,57.0,幸英明,1:16.7,1.3/4,86.9,9.0,472(0),[西] 飯田祐史,202407010202
14,8,16,パラベイド,牡3,56.0,原優介,1:17.4,4,137.4,10.0,522(0),[東] 堀内岳志,202407010202
15,1,1,ブイキャット,牝3,55.0,横山典弘,1:17.7,1.1/2,10.7,6.0,410(-4),[西] 北出成人,202407010202
16,6,11,プッティー,牝3,53.0,西塚洸二,1:18.4,4,617.6,15.0,448(-10),[東] 本間忍,202407010202
1,4,7,コーティアスマナー,牝3,55.0,川田将雅,1:22.5,,2.4,1.0,442(-2),[西] 高橋義忠,202407010203
2,5,9,ストレイトアスク,牝3,53.0,西塚洸二,1:22.5,クビ,72.2,11.0,424(-14),[西] 藤原英昭,202407010203
3,2,4,リュサントノレ,牝3,54.0,角田大和,1:22.6,クビ,8.9,4.0,440(-16),[西] 音無秀孝,202407010203
4,6,12,シュブロンレーヴル,牝3,55.0,長岡禎仁,1:22.7,3/4,43.8,8.0,416(+10),[西] 杉山佳明,202407010203
5,1,1,シュトローム,牡3,57.0,幸英明,1:22.9,1,5.0,3.0,446(0),[西] 石橋守,202407010203
6,4,8,ツキヨノウサギ,牝3,54.0,秋山稔樹,1:22.9,クビ,70.8,10.0,394(-14),[西] 奥村豊,202407010203
7,1,2,メイザーキック,牝3,55.0,吉田隼人,1:23.0,クビ,3.9,2.0,418(+4),[東] 竹内正洋,202407010203
8,8,16,シャーリーゴールド,牝3,55.0,戸崎圭太,1:23.2,1.1/4,16.9,6.0,446(-6),[西] 須貝尚介,202407010203
9,7,13,メイショウライメイ,牡3,57.0,丸山元気,1:23.2,クビ,123.9,13.0,456(0),[西] 本田優,202407010203
10,3,5,ニエキヤ,牝3,55.0,菅原明良,1:23.2,クビ,11.2,5.0,396(-10),[西] 清水久詞,202407010203
11,5,10,リプレット,牝3,52.0,川端海翼,1:23.4,1.1/4,48.4,9.0,398(-4),[西] 飯田祐史,202407010203
12,3,6,ジオパークピリカ,牝3,55.0,荻野極,1:23.6,1,115.2,12.0,402(-14),[西] 長谷川浩,202407010203
13,8,18,カフジニホニウム,牡3,54.0,柴田裕一,1:24.3,4,284.5,16.0,478(0),[西] 矢作芳人,202407010203
14,6,11,メイゲツ,牡3,56.0,小沢大仁,1:24.8,3.1/2,147.6,14.0,470(0),[西] 庄野靖志,202407010203
15,8,17,セールヴォラン,牡3,57.0,池添謙一,1:25.7,5,35.7,7.0,452(+8),[西] 北出成人,202407010203
16,7,15,エムティリラ,牝3,55.0,菊沢一樹,1:26.2,3,572.2,18.0,412(+2),[東] 小野次郎,202407010203
17,7,14,クリノローレライ,牝3,55.0,川須栄彦,1:26.3,1/2,552.5,17.0,430(+10),[西] 長谷川浩,202407010203
18,2,3,エンタブラチュア,牝3,54.0,原優介,1:26.3,クビ,196.3,15.0,404(0),[西] 小栗実,202407010203
1,8,10,パッカパッカブー,牡3,57.0,戸崎圭太,2:04.0,,6.8,4.0,480(+2),[西] 須貝尚介,202407010204
2,3,3,ケンジョー,牡3,57.0,川田将雅,2:04.0,ハナ,3.3,2.0,480(-10),[西] 中内田充,202407010204
