race_id,着 順,枠 番,馬 番,斤量,単勝,人 気,体重,体重増減,性別,年齢
202507010101,1,1,2,57.0,5.3,3.0,528,-2,牡,3
202507010101,2,5,10,57.0,3.2,2.0,518,-4,牡,3
202507010101,3,2,4,57.0,2.8,1.0,478,4,牡,3
202507010101,4,3,5,57.0,5.6,4.0,494,10,牡,3
202507010101,5,4,7,57.0,18.3,6.0,482,2,牡,3
202507010101,6,1,1,56.0,95.9,8.0,488,6,牡,3
202507010101,7,6,11,57.0,10.6,5.0,520,-2,牡,3
202507010101,8,7,13,55.0,266.0,13.0,486,-4,牡,3
202507010101,9,3,6,54.0,457.6,16.0,450,-2,牡,3
202507010101,10,4,8,57.0,314.3,15.0,494,0,牡,3
202507010101,11,8,16,56.0,154.3,12.0,448,0,セ,3
202507010101,12,5,9,57.0,125.7,10.0,484,12,牡,3
202507010101,13,7,14,57.0,36.3,7.0,504,4,牡,3
202507010101,14,6,12,57.0,313.8,14.0,476,8,牡,3
202507010101,15,2,3,55.0,153.3,11.0,420,-2,牡,3
202507010101,16,8,15,57.0,120.1,9.0,482,-4,牡,3
202507010102,1,2,4,57.0,4.9,3.0,468,4,牡,3
202507010102,2,8,15,55.0,4.5,1.0,452,2,牡,3
202507010102,3,6,12,57.0,12.6,6.0,484,10,牡,3
202507010102,4,2,3,55.0,31.6,10.0,470,0,牝,3
202507010102,5,5,10,55.0,90.3,14.0,472,16,牝,3
202507010102,6,4,8,57.0,4.7,2.0,450,-6,牡,3
202507010102,7,1,1,57.0,60.6,12.0,438,2,牡,3
202507010102,8,4,7,57.0,30.3,9.0,440,0,牡,3
202507010102,9,7,13,57.0,6.0,4.0,478,2,牡,3
202507010102,10,1,2,54.0,156.2,15.0,428,-12,牝,3
202507010102,11,3,5,57.0,16.3,7.0,498,-2,牡,3
202507010102,12,8,16,54.0,250.8,16.0,464,6,牡,3
202507010102,13,5,9,55.0,68.1,13.0,444,-6,牝,3
202507010102,14,3,6,57.0,29.1,8.0,486,14,牡,3
202507010102,15,6,11,56.0,6.8,5.0,508,2,牡,3
202507010102,16,7,14,57.0,48.4,11.0,442,6,牡,3
202507010103,1,3,5,55.0,1.5,1.0,510,-4,牡,3
202507010103,2,8,16,57.0,7.0,3.0,500,4,牡,3
202507010103,3,7,13,56.0,26.8,6.0,480,2,牡,3
202507010103,4,1,2,57.0,148.5,12.0,494,-2,牡,3
202507010103,5,2,4,54.0,251.5,15.0,480,20,牡,3
202507010103,6,5,9,57.0,4.5,2.0,480,10,牡,3
202507010103,7,6,12,57.0,47.2,7.0,484,4,牡,3
202507010103,8,7,14,54.0,52.1,9.0,488,-6,牡,3
202507010103,9,4,7,57.0,79.5,10.0,506,-4,牡,3
202507010103,10,6,11,55.0,105.8,11.0,500,18,牡,3
202507010103,11,3,6,57.0,26.3,5.0,484,0,牡,3
202507010103,12,8,15,57.0,179.7,14.0,432,-2,牡,3
202507010103,13,2,3,53.0,393.3,16.0,452,-2,牡,3
202507010103,14,5,10,57.0,19.2,4.0,484,-6,牡,3
202507010103,15,1,1,57.0,179.4,13.0,492,2,牡,3
202507010103,16,4,8,57.0,48.1,8.0,510,-6,牡,3
202507010104,1,1,1,55.0,4.4,2.0,506,0,牡,3
202507010104,2,3,5,57.0,6.4,4.0,488,0,牡,3
202507010104,3,8,16,57.0,3.1,1.0,510,0,牡,3
202507010104,4,1,2,55.0,14.7,5.0,492,0,牡,3
202507010104,5,2,3,57.0,34.0,9.0,474,0,牡,3
202507010104,6,6,11,57.0,40.1,11.0,512,0,牡,3
202507010104,7,2,4,55.0,17.9,7.0,522,0,牡,3
202507010104,8,3,6,54.0,54.1,12.0,460,0,牡,3
202507010104,9,4,8,57.0,38.4,10.0,456,0,牡,3
202507010104,10,7,14,57.0,15.2,6.0,508,0,牡,3
202507010104,11,8,15,56.0,5.1,3.0,540,0,牡,3
202507010104,12,7,13,57.0,25.3,8.0,506,0,牡,3
202507010104,13,5,10,55.0,226.3,16.0,470,0,牝,3
202507010104,14,4,7,57.0,83.7,13.0,538,0,牡,3
202507010104,15,6,12,57.0,185.8,15.0,528,0,牡,3
202507010104,16,5,9,54.0,150.1,14.0,490,0,牡,3
202507010105,1,2,4,57.0,4.6,2.0,502,0,牡,3
202507010105,2,8,18,57.0,3.1,1.0,462,0,牡,3
202507010105,3,8,17,57.0,6.2,3.0,486,0,牡,3
202507010105,4,4,7,57.0,29.2,8.0,464,0,牡,3
202507010105,5,3,6,54.0,40.9,12.0,440,0,牝,3
202507010105,6,2,3,56.0,33.3,10.0,486,0,牡,3
202507010105,7,5,10,57.0,32.4,9.0,462,0,牡,3
202507010105,8,7,14,57.0,35.6,11.0,478,0,牡,3
202507010105,9,1,1,57.0,53.1,13.0,478,0,牡,3
202507010105,10,7,15,53.0,7.1,4.0,490,0,牝,3
202507010105,11,4,8,57.0,15.4,7.0,530,0,牡,3
202507010105,12,6,11,57.0,181.7,17.0,468,0,牡,3
202507010105,13,5,9,55.0,11.6,5.0,482,0,牝,3
202507010105,14,6,12,57.0,14.8,6.0,456,0,牡,3
202507010105,15,7,13,55.0,97.4,15.0,464,0,牝,3
202507010105,16,1,2,57.0,130.4,16.0,462,0,牡,3
202507010105,17,3,5,55.0,89.5,14.0,422,0,牝,3
202507010105,18,8,16,54.0,296.5,18.0,490,0,牡,3
202507010106,1,2,4,55.0,1.7,1.0,458,2,牝,4
202507010106,2,4,8,56.0,5.1,2.0,450,2,牝,5
202507010106,3,7,14,55.0,6.4,3.0,488,6,牝,4
202507010106,4,4,7,56.0,13.4,5.0,486,4,牝,5
202507010106,5,1,1,55.0,59.1,9.0,488,14,牝,4
202507010106,6,6,12,51.0,57.1,8.0,466,0,牝,4
202507010106,7,7,13,55.0,10.9,4.0,466,-2,牝,4
202507010106,8,5,10,53.0,19.4,6.0,472,16,牝,4
202507010106,9,8,16,56.0,33.2,7.0,502,2,牝,5
202507010106,10,5,9,55.0,247.0,14.0,488,-4,牝,7
202507010106,11,1,2,56.0,111.2,12.0,432,-2,牝,6
202507010106,12,6,11,52.0,204.3,13.0,452,-4,牝,4
202507010106,13,2,3,55.0,108.8,11.0,468,10,牝,4
202507010106,14,8,15,54.0,430.4,16.0,462,-2,牝,6
202507010106,15,3,5,56.0,90.5,10.0,494,-4,牝,5
202507010106,16,3,6,55.0,266.3,15.0,464,4,牝,4
202507010107,1,2,2,57.0,5.7,4.0,498,2,牡,3
202507010107,2,7,7,57.0,5.5,3.0,480,-4,牡,3
202507010107,3,8,9,57.0,1.9,1.0,464,-8,牡,3
202507010107,4,8,8,57.0,22.1,7.0,444,10,牡,3
202507010107,5,6,6,55.0,14.6,5.0,442,4,牡,3
202507010107,6,3,3,57.0,4.9,2.0,502,4,牡,3
202507010107,7,5,5,57.0,134.3,8.0,452,8,牡,3
202507010107,8,1,1,57.0,19.1,6.0,512,4,牡,3
202507010107,9,4,4,57.0,320.9,9.0,484,13,牡,3
202507010108,1,5,9,58.0,48.8,12.0,468,6,牡,6
202507010108,2,7,14,56.0,15.6,8.0,514,6,牝,6
202507010108,3,2,4,58.0,7.1,5.0,448,2,牡,4
202507010108,4,4,7,58.0,7.8,6.0,504,-4,牡,6
202507010108,5,4,8,58.0,5.6,2.0,504,10,牡,5
202507010108,6,6,11,55.0,5.6,1.0,504,10,牡,4
202507010108,7,2,3,56.0,6.7,4.0,496,-4,牝,4
202507010108,8,1,1,56.0,11.3,7.0,484,-2,牡,4
202507010108,9,8,16,56.0,47.9,11.0,470,2,牝,5
202507010108,10,3,5,58.0,23.5,10.0,490,-2,牡,4
202507010108,11,8,15,56.0,176.1,15.0,470,4,牝,6
202507010108,12,1,2,55.0,211.6,16.0,476,-2,牡,5
202507010108,13,3,6,56.0,75.5,13.0,480,8,牝,5
202507010108,14,5,10,56.0,17.9,9.0,484,-2,牝,5
202507010108,15,7,13,56.0,144.8,14.0,410,10,牝,4
202507010108,16,6,12,56.0,6.3,3.0,478,0,牡,4
202507010109,1,5,5,57.0,3.2,2.0,534,18,牡,4
202507010109,2,3,3,57.0,24.2,6.0,464,-8,牡,4
202507010109,3,2,2,57.0,1.9,1.0,516,8,牡,4
202507010109,4,8,11,57.0,4.7,3.0,526,2,牡,4
202507010109,5,6,7,58.0,40.4,7.0,524,-2,牡,5
202507010109,6,6,6,58.0,259.2,11.0,430,2,牡,6
202507010109,7,4,4,58.0,18.2,5.0,486,10,牡,5
202507010109,8,7,9,56.0,131.2,10.0,460,2,牝,6
202507010109,9,8,10,58.0,110.8,9.0,484,-4,牡,5
202507010109,10,7,8,57.0,17.0,4.0,506,0,牡,4
202507010110,1,5,10,56.0,4.7,2.0,500,0,牝,4
202507010110,2,2,3,56.0,11.7,4.0,516,-4,牝,5
202507010110,3,1,2,58.0,63.1,12.0,494,10,牡,6
202507010110,4,1,1,58.0,27.0,8.0,484,10,牡,6
202507010110,5,4,8,56.0,20.8,6.0,478,-2,牝,5
202507010110,6,3,6,56.0,13.4,5.0,452,-4,牝,6
202507010110,7,7,14,56.0,41.4,10.0,456,-4,牝,5
202507010110,8,3,5,56.0,127.3,14.0,498,-4,牝,6
202507010110,9,8,15,56.0,27.8,9.0,462,-6,牝,7
202507010110,10,4,7,58.0,5.0,3.0,462,4,牡,5
202507010110,11,2,4,58.0,2.3,1.0,492,0,牡,5
202507010110,12,6,11,56.0,23.7,7.0,458,18,牝,6
202507010110,13,8,16,58.0,61.5,11.0,458,6,牡,6
202507010110,14,6,12,58.0,85.6,13.0,486,6,牡,5
202507010110,15,7,13,56.0,299.0,16.0,478,0,牝,7
202507010110,16,5,9,58.0,142.0,15.0,462,8,牡,7
202507010111,1,4,7,58.0,12.0,6.0,512,0,セ,8
202507010111,2,8,16,57.0,6.9,4.0,470,4,牡,4
202507010111,3,1,1,57.0,5.2,2.0,502,8,牡,4
202507010111,4,1,2,57.0,15.6,8.0,494,14,牡,5
202507010111,4,3,5,57.5,7.3,5.0,458,-2,牡,6
202507010111,6,5,9,57.0,3.9,1.0,490,6,牡,5
202507010111,7,2,3,57.0,50.0,11.0,504,0,セ,7
202507010111,8,3,6,56.0,44.5,10.0,488,0,牡,6
202507010111,9,6,11,57.0,161.8,16.0,488,4,牡,5
202507010111,10,7,14,57.0,120.6,15.0,488,18,牡,8
202507010111,11,8,15,55.5,6.4,3.0,484,4,牝,5
202507010111,12,4,8,57.0,79.4,13.0,490,0,牡,4
202507010111,13,5,10,57.0,18.6,9.0,444,12,牡,6
202507010111,14,6,12,54.0,12.8,7.0,456,-2,牝,6
202507010111,15,2,4,55.0,63.3,12.0,544,4,牡,7
202507010111,16,7,13,54.0,97.4,14.0,480,8,牝,5
202507010112,1,3,6,58.0,11.2,5.0,444,4,セ,5
202507010112,2,5,10,57.0,3.4,1.0,484,0,牡,4
202507010112,3,1,2,56.0,11.3,6.0,454,0,牝,6
202507010112,4,1,1,55.0,34.0,11.0,490,2,牡,4
202507010112,5,4,7,55.0,3.4,2.0,434,2,牝,4
202507010112,6,3,5,53.0,64.5,12.0,488,12,牡,4
202507010112,7,5,9,56.0,9.9,4.0,524,18,牝,5
202507010112,8,7,13,55.0,15.4,7.0,470,2,牝,4
202507010112,9,6,12,58.0,17.0,8.0,476,-4,牡,6
202507010112,10,2,3,55.0,91.0,13.0,428,-12,牝,4
202507010112,11,6,11,55.0,8.4,3.0,436,-4,牝,4
202507010112,12,8,15,57.0,21.7,9.0,502,-10,牡,4
202507010112,13,4,8,56.0,273.9,15.0,466,-4,牝,6
202507010112,14,7,14,57.0,96.6,14.0,520,10,牡,4
202507010112,15,8,16,53.0,32.3,10.0,420,0,牝,5
202507010112,16,2,4,55.0,298.0,16.0,444,-9,牝,4
202507010201,1,1,2,55.0,3.0,1.0,480,12,牝,3
202507010201,2,6,12,55.0,37.5,11.0,476,-2,牝,3
202507010201,3,5,10,55.0,10.0,6.0,438,-6,牝,3
202507010201,4,4,8,53.0,6.0,3.0,386,-12,牝,3
202507010201,5,1,1,55.0,45.2,12.0,480,-14,牝,3
202507010201,6,3,5,55.0,76.7,15.0,472,-4,牝,3
202507010201,7,2,4,55.0,5.5,2.0,490,4,牝,3
202507010201,8,8,15,55.0,32.3,10.0,464,8,牝,3
202507010201,9,3,6,55.0,17.5,7.0,444,-2,牝,3
202507010201,10,5,9,55.0,30.0,9.0,486,-2,牝,3
202507010201,11,6,11,52.0,64.4,14.0,468,0,牝,3
202507010201,12,7,14,53.0,25.6,8.0,450,0,牝,3
202507010201,13,4,7,55.0,8.6,4.0,464,0,牝,3
202507010201,14,2,3,55.0,208.8,16.0,500,0,牝,3
202507010201,15,8,16,55.0,9.5,5.0,456,2,牝,3
202507010201,16,7,13,55.0,56.9,13.0,442,-6,牝,3
202507010202,1,5,9,55.0,2.8,1.0,468,0,牝,3
202507010202,2,3,6,52.0,5.4,2.0,436,2,牝,3
202507010202,3,8,15,56.0,9.6,6.0,450,6,牡,3
202507010202,4,4,8,57.0,8.4,4.0,488,-2,牡,3
202507010202,5,4,7,55.0,5.5,3.0,458,0,牝,3
202507010202,6,1,2,54.0,183.2,15.0,478,-2,牡,3
202507010202,7,3,5,57.0,29.2,8.0,458,0,牡,3
202507010202,8,2,3,57.0,70.1,11.0,466,2,牡,3
202507010202,9,5,10,55.0,9.0,5.0,444,2,牝,3
202507010202,10,1,1,55.0,139.3,14.0,470,14,牡,3
202507010202,11,8,16,57.0,14.8,7.0,466,-2,牡,3
202507010202,12,2,4,57.0,470.5,16.0,482,4,牡,3
202507010202,13,7,14,55.0,40.7,9.0,458,-2,牝,3
202507010202,14,6,11,56.0,112.1,12.0,442,2,牡,3
202507010202,15,7,13,55.0,127.1,13.0,418,-2,牝,3
202507010202,16,6,12,57.0,42.0,10.0,468,-2,牡,3
202507010203,1,8,16,57.0,6.9,4.0,456,0,牡,3
202507010203,2,6,11,57.0,3.7,2.0,514,0,牡,3
202507010203,3,5,10,53.0,38.5,9.0,486,0,牝,3
202507010203,4,2,3,55.0,12.5,6.0,478,0,牝,3
202507010203,5,3,5,57.0,18.2,7.0,444,0,牡,3
202507010203,6,4,7,57.0,11.6,5.0,518,0,牡,3
202507010203,7,8,15,57.0,22.8,8.0,442,0,牡,3
202507010203,8,6,12,52.0,101.2,11.0,376,0,牝,3
202507010203,9,7,13,55.0,176.4,13.0,440,0,牝,3
202507010203,10,1,2,55.0,180.4,14.0,430,0,牝,3
202507010203,11,2,4,57.0,5.7,3.0,460,0,牡,3
202507010203,12,1,1,55.0,40.7,10.0,486,0,牝,3
202507010203,13,3,6,57.0,3.1,1.0,548,0,牡,3
202507010203,14,7,14,57.0,227.9,15.0,480,0,牡,3
202507010203,15,5,9,57.0,312.4,16.0,480,0,牡,3
202507010204,1,1,1,57.0,55.7,8.0,510,2,牡,3
202507010204,2,8,12,57.0,30.5,4.0,518,-8,牡,3
202507010204,3,5,6,57.0,31.0,5.0,500,0,牡,3
202507010204,4,2,2,55.0,33.0,6.0,502,-2,牝,3
202507010204,5,6,7,57.0,39.3,7.0,508,6,牡,3
202507010204,6,8,11,57.0,99.8,9.0,440,2,牡,3
202507010204,7,6,8,57.0,1.1,1.0,502,2,牡,3
202507010204,8,3,3,57.0,326.7,11.0,486,16,牡,3
202507010204,9,7,10,57.0,11.9,2.0,488,6,牡,3
202507010204,10,4,4,55.0,401.0,12.0,468,-4,セ,3
202507010204,11,7,9,57.0,18.1,3.0,522,0,牡,3
202507010204,12,5,5,57.0,219.0,10.0,418,0,牡,3
202507010205,1,6,11,57.0,4.6,2.0,488,20,牡,3
202507010205,2,5,10,57.0,28.0,10.0,474,6,牡,3
202507010205,3,5,9,56.0,26.2,9.0,474,-2,牡,3
202507010205,4,8,18,57.0,42.2,11.0,522,4,牡,3
202507010205,5,2,4,55.0,6.2,3.0,498,4,牡,3
202507010205,6,7,14,57.0,11.9,5.0,470,4,牡,3
202507010205,7,8,17,57.0,2.9,1.0,476,-6,牡,3
202507010205,8,6,12,57.0,25.8,8.0,452,0,牡,3
202507010205,9,7,13,57.0,294.3,16.0,496,0,牡,3
202507010205,10,8,16,57.0,7.5,4.0,480,10,牡,3
202507010205,11,1,2,57.0,131.4,13.0,468,-6,牡,3
202507010205,12,3,6,57.0,54.7,12.0,440,-2,牡,3
202507010205,13,4,7,56.0,273.2,14.0,454,-2,牡,3
202507010205,14,7,15,57.0,13.7,6.0,470,-6,牡,3
202507010205,15,1,1,57.0,15.0,7.0,472,2,牡,3
202507010205,16,4,8,55.0,400.6,18.0,466,-6,牝,3
202507010205,17,3,5,55.0,290.9,15.0,462,0,牝,3
202507010205,18,2,3,55.0,298.1,17.0,460,-4,牝,3
202507010206,1,2,4,55.0,7.4,4.0,444,-2,牡,3
202507010206,2,5,10,55.0,2.4,1.0,458,2,牝,3
202507010206,3,4,8,55.0,37.5,9.0,460,-2,牝,3
202507010206,4,6,12,55.0,26.7,8.0,422,-6,牝,3
202507010206,5,8,16,57.0,20.8,5.0,464,2,牡,3
202507010206,6,6,11,52.0,22.0,6.0,448,-4,牝,3
202507010206,7,7,13,55.0,37.6,10.0,452,-2,牝,3
202507010206,8,7,15,55.0,26.2,7.0,424,-6,牝,3
202507010206,9,1,2,55.0,44.4,11.0,418,-14,牝,3
202507010206,10,1,1,55.0,47.8,12.0,468,2,牝,3
202507010206,11,5,9,54.0,70.2,14.0,440,2,牡,3
202507010206,12,8,18,55.0,4.9,2.0,456,-2,牝,3
202507010206,13,8,17,57.0,140.6,15.0,458,-16,セ,3
202507010206,14,4,7,53.0,60.5,13.0,446,2,牝,3
202507010206,15,3,6,57.0,5.0,3.0,502,10,牡,3
202507010206,16,3,5,52.0,244.1,17.0,432,-10,牝,3
202507010206,17,2,3,55.0,440.2,18.0,422,-6,牝,3
202507010206,18,7,14,55.0,216.1,16.0,462,-14,牝,3
202507010207,1,7,13,57.0,14.1,6.0,498,16,牡,4
202507010207,2,3,5,55.0,33.3,10.0,438,2,牡,4
202507010207,3,6,11,57.0,1.8,1.0,476,-4,牡,4
202507010207,4,5,9,58.0,24.0,7.0,454,-12,牡,5
202507010207,5,8,15,57.0,6.9,2.0,484,6,牡,4
202507010207,6,4,8,57.0,10.1,4.0,536,2,牡,4
202507010207,7,4,7,56.0,8.8,3.0,466,-2,牡,5
202507010207,8,2,3,56.0,28.0,9.0,480,10,セ,4
202507010207,9,8,16,57.0,11.8,5.0,498,14,牡,4
202507010207,10,1,2,57.0,34.9,11.0,460,2,牡,4
202507010207,11,3,6,57.0,96.0,12.0,492,0,牡,4
202507010207,12,2,4,58.0,424.1,16.0,512,14,セ,7
202507010207,13,7,14,56.0,27.2,8.0,488,0,牡,4
202507010207,14,1,1,57.0,131.3,15.0,504,16,牡,4
202507010207,15,5,10,55.0,103.5,13.0,532,10,牡,8
202507010207,16,6,12,57.0,112.8,14.0,506,-4,牡,4
202507010208,1,8,15,57.0,5.1,2.0,530,18,牡,4
202507010208,2,2,3,57.0,6.8,3.0,440,-6,牡,4
202507010208,3,5,9,55.0,2.1,1.0,486,-2,牝,4
202507010208,4,4,7,57.0,20.5,6.0,468,2,牡,4
202507010208,5,4,8,57.0,37.4,9.0,482,16,牡,4
202507010208,6,3,5,58.0,7.7,4.0,490,-12,セ,5
202507010208,7,2,4,57.0,368.2,15.0,484,0,牡,4
202507010208,8,5,10,56.0,24.0,8.0,464,2,牡,5
202507010208,9,1,1,57.0,189.6,13.0,520,21,牡,4
202507010208,10,7,14,57.0,45.5,10.0,496,12,牡,4
202507010208,11,6,11,54.0,12.1,5.0,492,-6,牡,4
202507010208,12,8,16,57.0,21.3,7.0,466,6,牡,4
202507010208,13,1,2,58.0,57.1,11.0,482,14,牡,5
202507010208,14,3,6,55.0,224.7,14.0,420,-2,牝,4
202507010208,15,6,12,58.0,378.1,16.0,472,-4,牡,6
202507010208,16,7,13,56.0,171.9,12.0,498,4,牡,4
202507010209,1,8,15,58.0,5.1,3.0,510,-4,牡,5
202507010209,2,6,11,58.0,50.4,11.0,462,2,牡,6
202507010209,3,1,1,57.0,4.3,2.0,538,4,牡,4
202507010209,4,2,4,57.0,11.1,5.0,468,-6,牡,4
202507010209,5,6,12,58.0,15.2,6.0,464,4,牡,5
202507010209,6,5,9,57.0,77.4,13.0,512,8,セ,4
202507010209,7,2,3,57.0,19.8,9.0,498,-4,牡,4
202507010209,8,1,2,58.0,409.1,16.0,530,14,牡,6
202507010209,9,4,7,58.0,3.3,1.0,472,-4,セ,6
202507010209,10,7,13,58.0,18.0,7.0,486,-4,牡,6
202507010209,11,3,6,58.0,19.3,8.0,516,0,牡,5
202507010209,12,4,8,58.0,51.7,12.0,516,-6,牡,7
202507010209,13,3,5,57.0,92.9,14.0,492,28,牡,4
202507010209,14,8,16,58.0,49.2,10.0,518,-2,牡,7
202507010209,15,7,14,58.0,8.0,4.0,502,8,牡,6
202507010209,16,5,10,58.0,158.3,15.0,512,6,セ,6
202507010210,1,1,1,58.0,16.6,7.0,454,0,牡,5
202507010210,2,2,4,58.0,4.5,2.0,456,4,牡,5
202507010210,3,6,12,57.0,3.8,1.0,492,4,牡,4
202507010210,4,8,18,58.0,32.4,11.0,514,4,牡,6
202507010210,5,4,8,58.0,18.4,8.0,512,-4,牡,5
202507010210,6,7,14,56.0,32.4,10.0,500,-6,牝,5
202507010210,7,1,2,58.0,98.0,13.0,452,-2,牡,7
202507010210,8,4,7,55.0,13.2,6.0,502,-4,牝,4
202507010210,9,2,3,58.0,22.3,9.0,446,-4,牡,5
202507010210,10,7,13,56.0,194.4,15.0,480,4,牝,6
202507010210,11,7,15,58.0,319.8,17.0,512,6,牡,7
202507010210,12,3,6,58.0,134.6,14.0,454,2,牡,5
202507010210,13,3,5,57.0,9.5,5.0,478,6,牡,4
202507010210,14,5,10,58.0,60.6,12.0,498,-8,セ,5
202507010210,15,6,11,58.0,296.8,16.0,478,-2,牡,5
202507010210,16,5,9,55.0,5.2,3.0,488,10,牝,4
202507010210,17,8,16,58.0,7.7,4.0,490,-2,牡,5
202507010210,18,8,17,58.0,362.5,18.0,518,-6,牡,6
202507010211,1,1,1,54.0,3.4,1.0,458,-10,牝,5
202507010211,2,2,3,52.0,3.9,2.0,526,10,牡,4
202507010211,3,6,11,49.0,65.9,13.0,534,-6,牝,5
202507010211,4,2,4,54.0,30.0,10.0,492,4,牡,7
202507010211,5,5,9,53.0,27.6,9.0,498,2,牡,7
202507010211,6,6,12,52.0,10.1,5.0,494,-2,牝,5
202507010211,7,8,15,52.0,41.7,11.0,476,10,牝,6
202507010211,8,5,10,55.0,25.9,8.0,490,-2,牡,5
202507010211,9,8,17,56.0,6.4,3.0,474,6,牡,6
202507010211,10,7,13,55.0,241.2,16.0,526,-4,牡,7
202507010211,11,3,5,53.0,167.1,15.0,440,-4,セ,8
202507010211,12,4,7,52.0,16.6,7.0,466,4,牡,5
202507010211,13,8,16,49.0,160.4,14.0,452,4,牝,6
202507010211,14,7,14,53.0,7.2,4.0,470,14,牡,5
202507010211,15,3,6,57.0,57.5,12.0,514,2,牡,7
202507010211,16,1,2,49.0,245.6,17.0,500,2,牡,7
202507010211,17,4,8,56.0,13.8,6.0,496,2,牡,5
202507010212,1,2,4,57.0,5.6,2.0,516,14,牡,4
202507010212,2,8,15,57.0,8.1,3.0,542,2,牡,4
202507010212,3,7,13,55.0,25.5,8.0,422,-4,牡,4
202507010212,4,8,16,57.0,25.9,9.0,492,2,セ,4
202507010212,5,4,8,57.0,18.6,6.0,486,20,牡,4
202507010212,6,5,9,57.0,133.3,13.0,446,2,牡,4
202507010212,7,1,1,56.0,50.1,10.0,444,2,牝,6
202507010212,8,1,2,57.0,1.8,1.0,468,-4,牡,4
202507010212,9,5,10,58.0,188.4,14.0,438,6,牡,6
202507010212,10,7,14,56.0,18.5,5.0,460,-4,牝,6
202507010212,11,2,3,56.0,230.5,15.0,464,-4,牡,6
202507010212,12,6,11,56.0,98.9,12.0,468,2,牝,7
202507010212,13,6,12,56.0,341.7,16.0,470,2,牝,5
202507010212,14,4,7,56.0,20.5,7.0,462,4,牝,5
202507010212,15,3,6,57.0,10.2,4.0,496,0,牡,4
202507010212,16,3,5,58.0,64.1,11.0,490,-2,セ,5
202507010301,1,1,1,57.0,9.9,6.0,466,2,牡,3
202507010301,2,6,12,57.0,9.8,5.0,472,0,牡,3
202507010301,3,5,10,57.0,4.4,2.0,510,2,牡,3
202507010301,4,7,14,57.0,18.5,7.0,488,-4,牡,3
202507010301,5,6,11,57.0,32.3,10.0,456,6,牡,3
202507010301,6,3,6,57.0,6.9,4.0,484,0,牡,3
202507010301,7,2,3,56.0,26.5,9.0,510,-2,牡,3
202507010301,8,8,15,57.0,5.3,3.0,480,4,牡,3
202507010301,9,2,4,57.0,77.5,12.0,524,2,牡,3
202507010301,10,4,7,52.0,143.6,14.0,476,0,牝,3
202507010301,11,5,9,57.0,3.7,1.0,486,-8,牡,3
202507010301,12,1,2,55.0,20.0,8.0,450,0,牡,3
202507010301,13,8,16,57.0,94.1,13.0,482,-4,牡,3
202507010301,14,4,8,56.0,461.9,16.0,474,0,牡,3
202507010301,15,3,5,57.0,425.0,15.0,528,0,牡,3
202507010301,16,7,13,57.0,56.4,11.0,528,-6,牡,3
202507010302,1,4,7,55.0,3.3,1.0,516,24,牡,3
202507010302,2,8,16,55.0,33.7,9.0,474,-2,牝,3
202507010302,3,5,9,53.0,76.1,12.0,502,12,牡,3
202507010302,4,3,5,55.0,39.4,10.0,438,0,牝,3
202507010302,5,4,8,57.0,244.2,16.0,498,8,牡,3
202507010302,6,6,12,55.0,71.0,11.0,462,-4,牝,3
202507010302,7,1,2,55.0,139.5,15.0,460,-2,牡,3
202507010302,8,7,13,55.0,4.2,2.0,434,-2,牝,3
202507010302,9,8,15,57.0,24.0,7.0,430,-12,牡,3
202507010302,10,7,14,55.0,19.3,6.0,462,-4,牝,3
202507010302,11,5,10,55.0,26.0,8.0,472,-4,牝,3
202507010302,12,2,4,55.0,121.2,14.0,464,8,牝,3
202507010302,13,3,6,55.0,86.9,13.0,470,10,牡,3
202507010302,14,6,11,57.0,9.6,5.0,438,-2,牡,3
202507010302,15,2,3,57.0,4.6,3.0,460,-4,牡,3
202507010302,16,1,1,55.0,6.6,4.0,456,-6,牝,3
202507010303,1,8,16,55.0,4.3,2.0,502,0,牝,3
202507010303,2,2,4,55.0,54.7,12.0,428,0,牝,3
202507010303,3,3,5,55.0,7.1,4.0,498,0,牝,3
202507010303,4,5,10,55.0,73.5,13.0,498,0,牝,3
202507010303,5,4,8,52.0,21.8,8.0,470,0,牝,3
202507010303,6,7,14,55.0,6.4,3.0,440,0,牝,3
202507010303,7,2,3,55.0,13.9,6.0,416,0,牝,3
202507010303,8,1,2,55.0,2.9,1.0,458,0,牝,3
202507010303,9,1,1,51.0,38.1,11.0,512,0,牝,3
202507010303,10,5,9,54.0,31.3,10.0,484,0,牝,3
202507010303,11,7,13,55.0,20.4,7.0,474,0,牝,3
202507010303,12,4,7,55.0,207.0,16.0,430,0,牝,3
202507010303,13,8,15,55.0,28.9,9.0,516,0,牝,3
202507010303,14,6,11,53.0,78.6,14.0,476,0,牝,3
202507010303,15,3,6,55.0,176.0,15.0,456,0,牝,3
202507010303,16,6,12,55.0,13.8,5.0,484,0,牝,3
202507010304,1,7,14,58.0,4.2,1.0,466,-6,牡,5
202507010304,2,2,4,58.0,46.1,12.0,494,24,牡,5
202507010304,3,5,10,54.0,6.8,4.0,520,4,牡,6
202507010304,4,8,16,58.0,12.8,6.0,478,-2,セ,5
202507010304,5,6,11,57.0,24.1,10.0,558,26,牡,5
202507010304,6,5,9,57.0,4.6,2.0,490,8,牡,4
202507010304,7,3,5,57.0,17.0,8.0,484,4,牡,4
202507010304,8,3,6,57.0,14.0,7.0,448,-4,セ,4
