着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_id
1,7,13,ホウオウベルクソン,牡3,57.0,ピーヒュ,2:15.1,,1.8,1.0,526(-2),[東] 大竹正博,202405010102
2,8,14,ラキアレクサンダー,牡3,57.0,三浦皇成,2:15.4,1.3/4,8.7,4.0,510(-4),[東] 竹内正洋,202405010102
3,8,15,サトノレイズ,牡3,57.0,戸崎圭太,2:15.6,1.1/4,8.7,3.0,454(-2),[東] 田中博康,202405010102
4,2,2,ビップレーヌ,牝3,55.0,横山武史,2:16.6,6,6.3,2.0,472(+6),[東] 高柳瑞樹,202405010102
5,6,11,ニシノコルベット,牡3,57.0,武藤雅,2:17.6,6,17.6,7.0,466(-6),[東] 水野貴広,202405010102
6,6,10,ロックシティボーイ,牡3,57.0,水口優也,2:18.1,3,543.7,13.0,448(+2),[東] 伊藤伸一,202405010102
7,5,9,グランナヴィール,牡3,57.0,松岡正海,2:18.9,5,123.0,11.0,544(-6),[東] 堀内岳志,202405010102
8,3,4,ユアグローリー,牡3,57.0,本田正重,2:19.2,1.3/4,35.9,9.0,514(+16),[東] 中舘英二,202405010102
9,4,7,ウェックスフォード,牡3,57.0,菅原明良,2:19.5,1.3/4,10.8,5.0,488(+4),[東] 高木登,202405010102
10,2,3,ズイウンゴサイ,牡3,57.0,木幡初也,2:19.5,クビ,637.8,14.0,460(-4),[東] 武市康男,202405010102
11,4,6,ラフォンターナ,牡3,57.0,キング,2:19.8,1.3/4,17.0,6.0,534(-4),[東] 中川公成,202405010102
12,1,1,ソニックロプロス,牡3,54.0,小林勝太,2:20.7,5,22.9,8.0,510(+24),[東] 加藤士津,202405010102
13,7,12,キタノコンドル,牡3,56.0,横山琉人,2:20.7,ハナ,57.2,10.0,494(0),[東] 萱野浩二,202405010102
14,5,8,ノールシャピートル,牡3,57.0,木幡巧也,2:23.0,大,313.4,12.0,450(-4),[東] 菊川正達,202405010102
15,3,5,ニシノサヨシグレ,牡3,57.0,岩部純二,2:23.1,1/2,678.3,15.0,510(+14),[東] 萱野浩二,202405010102
1,1,1,クォーツァイト,牝3,55.0,ルメール,1:40.0,,2.1,1.0,450(0),[東] 斎藤誠,202405010103
2,6,9,ジェイエルジェティ,牝3,55.0,田辺裕信,1:40.1,1/2,15.7,5.0,514(-6),[東] 小西一男,202405010103
3,2,2,サンキャメロン,牝3,55.0,横山武史,1:40.5,2.1/2,6.1,4.0,446(-4),[東] 上原博之,202405010103
4,3,4,フイノマジワリ,牝3,55.0,木幡初也,1:40.6,クビ,70.3,9.0,442(+6),[東] 竹内正洋,202405010103
5,8,14,ムーンライトデイ,牝3,55.0,戸崎圭太,1:40.7,1/2,3.8,2.0,466(+6),[東] 田島俊明,202405010103
6,3,3,ニシノリピート,牝3,55.0,菅原明良,1:41.2,3,118.8,10.0,458(-4),[東] 小島茂之,202405010103
7,5,8,セイウンウィズミー,牝3,55.0,大野拓弥,1:41.3,1/2,265.5,11.0,472(-4),[東] 堀内岳志,202405010103
8,5,7,ベルブリエ,牝3,55.0,三浦皇成,1:41.5,1.1/4,5.5,3.0,448(0),[東] 尾関知人,202405010103
9,8,13,ネクストヒロイン,牝3,55.0,松岡正海,1:42.6,7,31.3,7.0,420(-2),[東] 戸田博文,202405010103
10,4,6,ユニヴェールアン,牝3,55.0,本田正重,1:43.0,2.1/2,933.7,14.0,496(0),[東] 加藤士津,202405010103
11,6,10,デアパーディタ,牝3,55.0,キング,1:43.2,1.1/2,65.9,8.0,436(+8),[東] 武井亮,202405010103
12,4,5,ペイシャアゲイン,牝3,54.0,原優介,1:43.4,1.1/4,24.8,6.0,472(+2),[東] 伊藤伸一,202405010103
13,7,11,ミッレマンドルリ,牝3,52.0,小林勝太,1:43.7,2,585.1,12.0,466(-6),[東] 和田正一,202405010103
14,7,12,ムーステソーロ,牝3,55.0,柴田大知,1:44.9,7,591.6,13.0,440(-2),[東] 武市康男,202405010103
1,8,14,ソニックスター,牡3,57.0,川田将雅,1:38.0,,4.1,2.0,556(+4),[東] 木村哲也,202405010104
2,7,12,アンクエンチャブル,牡3,57.0,ルメール,1:38.3,2,2.0,1.0,518(+12),[東] 高柳瑞樹,202405010104
3,5,8,ミッキーラッキー,牡3,57.0,キング,1:38.4,1/2,4.3,3.0,550(0),[東] 堀宣行,202405010104
4,2,2,ブレスワード,牡3,57.0,ピーヒュ,1:38.6,1,10.8,4.0,486(+6),[東] 中舘英二,202405010104
5,6,10,バナマンテソーロ,牡3,57.0,柴田大知,1:38.6,ハナ,100.9,9.0,508(+10),[東] 加藤士津,202405010104
6,6,9,モンサンアクシア,牡3,57.0,木幡巧也,1:38.7,クビ,32.5,7.0,484(+2),[東] 牧光二,202405010104
7,4,5,メイプルタピット,牡3,57.0,松岡正海,1:38.8,1/2,45.6,8.0,504(-6),[東] 南田美知,202405010104
8,8,13,マコタイガ,牡3,57.0,吉田豊,1:40.0,7,142.0,13.0,510(+14),[東] 小野次郎,202405010104
9,4,6,ダイヤモンドナイツ,牡3,57.0,大野拓弥,1:40.0,クビ,140.4,12.0,468(+6),[東] 田島俊明,202405010104
10,7,11,モデルハント,牝3,55.0,武藤雅,1:40.1,クビ,131.2,11.0,440(-2),[東] 武藤善則,202405010104
11,5,7,サンダーアラート,牡3,57.0,内田博幸,1:40.3,1.1/4,166.6,14.0,476(+2),[東] 田中博康,202405010104
12,3,3,ユニヴェール,牡3,57.0,菅原明良,1:40.3,アタマ,112.1,10.0,474(+4),[東] 高木登,202405010104
13,3,4,ワイドブリザード,牡3,54.0,佐藤翔馬,1:40.8,3,16.6,5.0,448(0),[東] 武井亮,202405010104
14,1,1,デビッドテソーロ,牡3,56.0,原優介,1:40.9,クビ,26.1,6.0,470(+8),[東] 小手川準,202405010104
1,5,10,リメリック,牡3,57.0,津村明秀,1:34.7,,164.7,15.0,470(0),[東] 宗像義忠,202405010105
2,7,14,スカイライト,牡3,56.0,横山琉人,1:34.8,クビ,21.0,6.0,450(0),[東] 清水英克,202405010105
3,8,15,レイククレセント,牝3,55.0,横山武史,1:35.0,1.1/4,3.3,1.0,416(0),[東] 大竹正博,202405010105
4,2,3,デイジー,牝3,55.0,戸崎圭太,1:35.2,1,7.7,4.0,460(0),[東] 宗像義忠,202405010105
5,1,2,ディヴァイネスト,牝3,55.0,ルメール,1:35.5,1.3/4,3.5,2.0,442(0),[東] 勢司和浩,202405010105
6,3,6,メイショウウミカゼ,牡3,57.0,キングス,1:35.5,ハナ,50.3,10.0,446(0),[東] 和田勇介,202405010105
7,2,4,ミスティカルレイ,牝3,55.0,菅原明良,1:35.5,クビ,4.3,3.0,496(0),[東] 国枝栄,202405010105
8,6,12,エリカビーナス,牝3,55.0,ピーヒュ,1:35.6,1/2,11.2,5.0,414(0),[東] 萩原清,202405010105
9,4,8,ポジティブスピン,牝3,55.0,柴田善臣,1:35.6,アタマ,55.1,11.0,464(0),[東] 本間忍,202405010105
10,6,11,ロンドンライフ,牝3,55.0,杉原誠人,1:35.6,ハナ,29.0,7.0,460(0),[東] 菊沢隆徳,202405010105
11,3,5,メテオクイン,牝3,54.0,原優介,1:35.6,クビ,76.0,13.0,404(0),[東] 鈴木慎太,202405010105
12,7,13,イデアイゴッソウ,牡3,57.0,武士沢友,1:36.2,3.1/2,139.6,14.0,466(0),[東] 松永康利,202405010105
13,4,7,メイユーヴ,牡3,57.0,石橋脩,1:36.3,1/2,31.5,8.0,460(0),[西] 千田輝彦,202405010105
14,1,1,シントーローズ,牝3,55.0,木幡巧也,1:36.6,2,37.6,9.0,468(0),[東] 牧光二,202405010105
15,5,9,アネッロ,牝3,55.0,木幡育也,1:37.0,2,351.0,16.0,374(0),[東] 高橋文雅,202405010105
16,8,16,ルトレフル,牝3,55.0,石川裕紀,1:38.6,10,57.3,12.0,466(0),[東] 斎藤誠,202405010105
1,5,5,ダイシンアポロン,牡3,57.0,川田将雅,1:47.3,,8.3,4.0,460(-6),[東] 戸田博文,202405010106
2,2,2,バランスダンサー,牝3,55.0,田辺裕信,1:47.3,クビ,16.5,6.0,470(-6),[東] 久保田貴,202405010106
3,4,4,レッドアトレーヴ,牡3,57.0,横山和生,1:47.5,1.1/2,5.1,3.0,474(-8),[東] 手塚貴久,202405010106
4,7,10,サツキノジョウ,牝3,55.0,三浦皇成,1:48.0,3,13.0,5.0,436(+8),[東] 武井亮,202405010106
5,7,9,キトゥンヒール,牝3,55.0,ルメール,1:48.2,1.1/4,2.4,1.0,462(+18),[東] 村田一誠,202405010106
6,1,1,ハニーコム,牝3,55.0,菅原明良,1:48.2,クビ,25.0,7.0,424(-4),[東] 蛯名正義,202405010106
7,6,7,ビッグポケット,牡3,57.0,キング,1:48.7,3,62.6,8.0,496(+2),[東] 小西一男,202405010106
8,8,11,ダズリングティアラ,牝3,55.0,石橋脩,1:48.7,アタマ,205.9,9.0,436(-8),[東] 西田雄一,202405010106
9,3,3,ビーンスターク,牡3,57.0,大野拓弥,1:48.8,クビ,362.7,10.0,466(+20),[東] 栗田徹,202405010106
10,5,6,グラウンドビート,牡3,57.0,横山武史,1:48.9,3/4,3.1,2.0,488(+2),[東] 田村康仁,202405010106
11,8,12,スモールクイーン,牝3,54.0,横山琉人,1:49.0,3/4,608.1,12.0,408(-2),[東] 佐藤吉勝,202405010106
12,6,8,ショウナンラッシュ,牡3,56.0,原優介,1:50.3,8,423.3,11.0,538(-6),[東] 大竹正博,202405010106
1,1,2,ホウオウドラッカー,牡4,57.0,田辺裕信,1:26.3,,3.9,1.0,506(0),[東] 奥村武,202405010107
2,1,1,ニシノスピカ,牝5,56.0,横山武史,1:26.5,1.1/2,4.0,2.0,492(+24),[東] 鈴木伸尋,202405010107
3,8,16,ダブルスナッチ,牝6,56.0,キングス,1:26.5,クビ,40.6,11.0,450(+2),[東] 宗像義忠,202405010107
4,7,13,フェブルウス,牡4,57.0,石川裕紀,1:27.0,3,9.3,5.0,466(+4),[東] 上原博之,202405010107
5,3,6,ピエフォール,牡4,57.0,江田照男,1:27.1,クビ,10.6,6.0,574(+4),[東] 蛯名正義,202405010107
6,4,7,ラジエル,牝5,56.0,武藤雅,1:27.4,2,31.2,10.0,454(+8),[東] 嘉藤貴行,202405010107
7,2,4,カフェクロニクル,牡5,58.0,キング,1:27.6,3/4,22.3,8.0,470(-2),[東] 堀宣行,202405010107
8,7,14,アンチフラジャイル,牡4,57.0,ピーヒュ,1:27.9,2,8.3,4.0,486(-4),[東] 尾関知人,202405010107
9,6,11,デイズオブドリーム,牝4,55.0,本田正重,1:28.2,1.1/2,72.1,15.0,414(0),[東] 加藤征弘,202405010107
10,5,9,グリモワール,牝5,53.0,小林勝太,1:28.3,1,47.7,12.0,504(+34),[東] 奥平雅士,202405010107
11,5,10,クリノフラッグ,牝5,55.0,横山琉人,1:28.7,2.1/2,271.3,16.0,474(+7),[東] 蛯名利弘,202405010107
12,3,5,グランヒマラヤ,牡4,57.0,石橋脩,1:29.1,2.1/2,6.7,3.0,504(+10),[東] 松山将樹,202405010107
13,4,8,フエキ,牝5,56.0,嶋田純次,1:29.2,クビ,14.1,7.0,524(+10),[東] 和田正一,202405010107
14,6,12,ジャーニーメモリー,牡4,56.0,原優介,1:29.2,クビ,63.2,14.0,468(+10),[東] 粕谷昌央,202405010107
15,8,15,テンプーシャオン,牡4,57.0,大野拓弥,1:30.4,7,51.7,13.0,450(+16),[東] 和田勇介,202405010107
16,2,3,トーセンニック,牡6,58.0,三浦皇成,1:31.4,6,27.7,9.0,478(+6),[東] 田村康仁,202405010107
1,5,10,キタサンドーシン,牡5,58.0,岩田康誠,2:13.5,,4.8,2.0,482(+4),[東] 奥村武,202405010108
2,7,13,アコークロー,牝5,56.0,ルメール,2:13.5,アタマ,2.7,1.0,496(+8),[東] 大竹正博,202405010108
3,3,6,オソルノ,牡4,57.0,横山武史,2:14.1,3.1/2,7.9,3.0,500(-4),[東] 萩原清,202405010108
4,1,1,マンノステータス,牡4,57.0,石川裕紀,2:14.2,クビ,14.0,7.0,530(+6),[東] 小野次郎,202405010108
5,2,3,トクシースタローン,牡5,58.0,内田博幸,2:14.2,ハナ,10.5,6.0,506(-4),[東] 辻哲英,202405010108
6,7,14,サトミノマロン,牡5,58.0,田辺裕信,2:14.3,1/2,8.2,5.0,538(+2),[東] 鈴木伸尋,202405010108
7,4,8,フミヤングフェイス,牡4,57.0,吉田豊,2:14.3,クビ,19.7,8.0,516(+10),[西] 新谷功一,202405010108
8,6,11,アイアムイチリュウ,牡7,58.0,菅原隆一,2:14.7,2,36.2,10.0,524(+2),[東] 奥平雅士,202405010108
9,8,16,コロンビアテソーロ,牝4,54.0,原優介,2:15.2,3,103.4,11.0,466(+12),[東] 栗田徹,202405010108
10,1,2,インペラートル,牡5,58.0,江田照男,2:15.2,クビ,170.9,14.0,518(+4),[東] 金成貴史,202405010108
11,5,9,スタボーンイメル,牡4,57.0,藤懸貴志,2:15.4,1.1/2,131.6,12.0,502(+14),[西] 高橋義忠,202405010108
12,4,7,ソムリエ,牡4,56.0,横山琉人,2:15.7,1.1/2,32.6,9.0,452(+10),[東] 相沢郁,202405010108
13,8,15,ルーパステソーロ,牡6,58.0,木幡巧也,2:16.5,5,139.2,13.0,546(0),[東] 加藤士津,202405010108
14,2,4,メイククラウドロア,牡5,55.0,小林勝太,2:17.1,4,359.2,15.0,540(+22),[東] 高橋文雅,202405010108
15,3,5,ケリーズノベル,セ5,58.0,菅原明良,2:20.2,大,8.0,4.0,512(-10),[東] 武井亮,202405010108
除,6,12,アンクラウデッド,牡6,58.0,津村明秀,,,---,,512(+2),[東] 古賀慎明,202405010108
1,3,6,ハチメンロッピ,牡4,56.0,原優介,1:24.8,,23.9,6.0,514(+4),[東] 矢野英一,202405010109
2,8,16,バグラダス,牡4,57.0,三浦皇成,1:24.8,クビ,4.8,3.0,482(+4),[東] 嘉藤貴行,202405010109
3,4,8,マニバドラ,牡4,55.0,松岡正海,1:24.8,ハナ,35.6,8.0,528(+12),[西] 森秀行,202405010109
4,4,7,サトノルフィアン,牡5,57.0,横山武史,1:24.9,1/2,3.0,2.0,514(-8),[西] 高橋康之,202405010109
5,7,14,ガラパゴス,牡5,55.0,横山和生,1:25.0,クビ,17.5,5.0,490(-4),[西] 野中賢二,202405010109
6,6,12,レーヴリアン,牝6,54.0,菅原明良,1:25.0,クビ,138.5,15.0,494(0),[西] 緒方努,202405010109
7,1,2,アイヴォリードレス,牝5,53.0,石川裕紀,1:25.1,クビ,76.1,10.0,476(+6),[東] 菊沢隆徳,202405010109
8,1,1,プラチナジュビリー,牝4,54.0,田辺裕信,1:25.1,クビ,2.9,1.0,502(+4),[東] 田村康仁,202405010109
9,2,4,リンカーンテソーロ,牡6,56.0,柴田大知,1:25.4,1.3/4,126.5,14.0,478(+4),[東] 加藤士津,202405010109
10,8,15,ホッコーカリュウ,牝6,53.0,木幡巧也,1:25.5,クビ,226.2,16.0,478(-4),[西] 飯田祐史,202405010109
11,2,3,フォーチュンテラー,牡5,56.0,川田将雅,1:25.5,アタマ,7.1,4.0,472(-12),[西] 浜田多実,202405010109
12,7,13,ニシノカシミヤ,牝4,54.0,大野拓弥,1:25.9,2.1/2,67.5,9.0,482(+2),[東] 伊藤圭三,202405010109
13,6,11,インヴァリアンス,セ6,55.0,ピーヒュ,1:26.3,2.1/2,93.3,11.0,492(+6),[東] 尾関知人,202405010109
14,5,9,ロードアラビアン,牡5,56.0,戸崎圭太,1:26.4,1/2,27.2,7.0,520(+6),[西] 四位洋文,202405010109
15,5,10,レイニーデイ,牡6,56.0,江田照男,1:26.5,1/2,101.0,12.0,562(+10),[東] 田村康仁,202405010109
中,3,5,ハッピースワニー,牝5,54.0,キング,,,122.9,13.0,432(+2),[西] 牧浦充徳,202405010109
1,6,6,ロジリオン,牡3,57.0,三浦皇成,1:20.9,,3.4,2.0,488(+14),[東] 古賀慎明,202405010110
2,7,8,オーキッドロマンス,牡3,57.0,内田博幸,1:20.9,アタマ,8.5,4.0,486(0),[東] 手塚貴久,202405010110
3,1,1,エリカカリーナ,牝3,55.0,戸崎圭太,1:20.9,クビ,5.8,3.0,422(0),[東] 宮田敬介,202405010110
4,3,3,エイムフォーエース,牡3,57.0,本田正重,1:21.0,1/2,119.5,9.0,430(-4),[地] 山下貴之,202405010110
5,4,4,ダノンマッキンリー,牡3,57.0,ルメール,1:21.2,1.1/4,2.1,1.0,468(0),[西] 藤原英昭,202405010110
6,8,9,アイファーバトル,牡3,57.0,野中悠太,1:21.6,2.1/2,122.4,10.0,444(-4),[東] 根本康広,202405010110
7,2,2,ヴェルトラウム,牡3,57.0,ピーヒュ,1:21.6,クビ,50.2,7.0,448(+2),[東] 西田雄一,202405010110
8,5,5,ジャスパーノワール,牡3,57.0,田辺裕信,1:21.7,1/2,10.6,5.0,506(-6),[西] 森秀行,202405010110
9,7,7,スピリットガイド,牡3,57.0,キング,1:21.9,1.1/4,17.7,6.0,524(0),[東] 手塚貴久,202405010110
10,8,10,イサチルシーサイド,牡3,57.0,木幡初也,1:22.7,5,58.6,8.0,476(-2),[東] 竹内正洋,202405010110
1,1,1,ロードデルレイ,牡4,56.0,川田将雅,1:57.2,,1.4,1.0,486(+12),[西] 中内田充,202405010111
2,5,6,バトルボーン,牡5,57.0,ルメール,1:57.3,1/2,3.5,2.0,494(+6),[東] 林徹,202405010111
3,7,9,フライライクバード,セ7,57.0,戸崎圭太,1:57.6,2,64.3,9.0,450(-2),[西] 友道康夫,202405010111
4,6,8,スパイダーゴールド,牡5,57.0,横山武史,1:57.8,1,32.7,5.0,490(-6),[東] 鹿戸雄一,202405010111
5,6,7,グリューネグリーン,牡4,56.0,田辺裕信,1:57.8,クビ,53.2,7.0,496(0),[東] 相沢郁,202405010111
6,5,5,ブラックマジック,牡7,57.0,吉田豊,1:57.9,3/4,283.4,12.0,466(-2),[東] 戸田博文,202405010111
7,7,10,グランスラムアスク,牝5,55.0,津村明秀,1:58.1,1.1/4,202.3,11.0,470(+2),[西] 矢作芳人,202405010111
8,8,12,シルトホルン,牡4,56.0,大野拓弥,1:58.1,アタマ,10.3,3.0,482(+12),[東] 新開幸一,202405010111
9,2,2,シュヴァリエローズ,牡6,57.0,三浦皇成,1:58.2,クビ,47.6,6.0,466(+4),[西] 清水久詞,202405010111
10,3,3,カレンシュトラウス,牡7,58.0,藤懸貴志,1:58.3,1/2,98.3,10.0,524(+4),[西] 平田修,202405010111
11,4,4,レインフロムヘヴン,セ6,57.0,キング,1:58.4,1,16.4,4.0,454(+4),[東] 堀宣行,202405010111
12,8,11,パクスオトマニカ,牡4,56.0,菅原明良,1:59.0,3.1/2,55.4,8.0,486(+14),[東] 久保田貴,202405010111
1,2,3,コスモシャングリラ,牝4,55.0,横山武史,1:47.5,,6.3,3.0,446(+18),[東] 水野貴広,202405010112
2,5,10,ホウオウムサシ,牡4,57.0,石川裕紀,1:47.6,クビ,2.1,1.0,452(+6),[東] 蛯名正義,202405010112
3,6,11,ラパンラピッド,セ4,57.0,菅原明良,1:47.6,ハナ,59.1,11.0,492(+8),[東] 武井亮,202405010112
4,1,2,レシプロシティ,牝4,55.0,田辺裕信,1:47.6,ハナ,16.5,6.0,454(0),[東] 田村康仁,202405010112
5,2,4,ハーエクセレンシー,牝4,55.0,杉原誠人,1:47.6,クビ,40.1,9.0,430(+2),[東] 大和田成,202405010112
6,4,8,マイネルカンパーナ,牡4,57.0,松岡正海,1:47.6,ハナ,38.8,8.0,414(+8),[東] 青木孝文,202405010112
7,6,12,エメリヨン,牝4,55.0,横山和生,1:47.8,1.1/4,9.0,4.0,458(+8),[東] 加藤士津,202405010112
8,3,6,スーパーマン,牡4,57.0,石橋脩,1:47.9,クビ,100.0,13.0,500(0),[東] 岩戸孝樹,202405010112
9,7,14,バーミリオンクリフ,牡5,58.0,キングス,1:47.9,クビ,44.3,10.0,486(-6),[東] 金成貴史,202405010112
10,4,7,エイジアンスター,牡4,57.0,嶋田純次,1:48.0,クビ,293.7,15.0,514(+6),[東] 手塚貴久,202405010112
11,7,13,ウインアチーヴ,牡4,57.0,三浦皇成,1:48.0,ハナ,10.4,5.0,502(-2),[東] 水野貴広,202405010112
12,3,5,ハリケーンリッジ,牝4,55.0,津村明秀,1:48.1,1/2,5.2,2.0,434(+4),[東] 大和田成,202405010112
13,5,9,アオイゴールドワン,セ5,58.0,木幡巧也,1:48.1,ハナ,137.9,14.0,484(-4),[東] 牧光二,202405010112
14,1,1,ロゴデザイン,牡4,57.0,吉田豊,1:48.5,2.1/2,392.5,16.0,502(+3),[東] 高橋文雅,202405010112
15,8,15,シエロエスティーボ,牡4,57.0,大野拓弥,1:48.6,1,69.0,12.0,490(+6),[東] 小手川準,202405010112
16,8,16,シルバースペード,牡4,54.0,小林勝太,1:48.6,アタマ,27.0,7.0,488(+20),[東] 小野次郎,202405010112
1,4,8,クインズデネブ,牝3,55.0,菅原明良,1:27.4,,2.6,1.0,418(+10),[東] 小島茂之,202405010201
2,2,4,イラーナ,牝3,55.0,キングス,1:28.1,4,5.0,3.0,436(0),[東] 林徹,202405010201
3,6,12,サノノリッチ,牝3,55.0,キング,1:28.1,ハナ,25.1,7.0,420(-2),[東] 中野栄治,202405010201
4,5,9,リケアマロン,牝3,55.0,木幡巧也,1:28.7,3.1/2,106.0,9.0,398(-2),[東] 的場均,202405010201
5,4,7,ニシノレヴィガータ,牝3,55.0,杉原誠人,1:28.9,1.1/4,208.6,13.0,474(+6),[東] 武市康男,202405010201
6,5,10,ノイバラ,牝3,54.0,横山琉人,1:29.1,1.1/4,128.5,10.0,402(-8),[東] 加藤和宏,202405010201
7,7,14,メイオリビア,牝3,55.0,石川裕紀,1:29.1,ハナ,144.8,11.0,450(-4),[東] 勢司和浩,202405010201
8,8,16,ピーエムドレミ,牝3,55.0,横山武史,1:29.1,ハナ,12.4,6.0,390(+4),[東] 和田正一,202405010201
9,3,6,ポムファッジ,牝3,55.0,三浦皇成,1:29.3,1.1/2,7.9,5.0,482(-14),[東] 高橋文雅,202405010201
10,1,1,ブレイヴリー,牝3,55.0,野中悠太,1:29.3,クビ,188.3,12.0,372(0),[東] 黒岩陽一,202405010201
11,6,11,キタノジョンヌ,牝3,55.0,江田照男,1:29.6,1.3/4,262.9,15.0,474(+18),[東] 粕谷昌央,202405010201
12,2,3,ヴェラリーシャ,牝3,52.0,小林勝太,1:29.8,1.1/4,4.3,2.0,490(0),[東] 伊藤圭三,202405010201
13,1,2,カレンタクト,牝3,55.0,田辺裕信,1:30.1,1.1/2,7.5,4.0,502(0),[東] 田村康仁,202405010201
14,7,13,ナムラモナ,牝3,55.0,石橋脩,1:31.2,7,30.4,8.0,416(-4),[東] 岩戸孝樹,202405010201
15,8,15,ペア,牝3,54.0,原優介,1:31.7,3,246.0,14.0,518(+14),[東] 中野栄治,202405010201
16,3,5,シュクハイノヨカン,牝3,55.0,柴田大知,1:32.6,5,424.1,16.0,416(0),[東] 南田美知,202405010201
1,1,2,ウンガイソウテン,牡3,57.0,石川裕紀,1:28.1,,4.0,2.0,472(0),[東] 田村康仁,202405010202
2,4,8,ノーブルゲイル,牡3,57.0,小崎綾也,1:28.4,2,40.3,11.0,478(0),[東] 中川公成,202405010202
3,5,10,カルネヴァーレ,牝3,55.0,木幡育也,1:28.9,3,8.7,5.0,512(0),[東] 菊沢隆徳,202405010202
4,3,5,レーウィン,牡3,57.0,木幡初也,1:29.1,1.1/2,3.3,1.0,518(0),[西] 上村洋行,202405010202
5,1,1,レターフロムパリ,牝3,55.0,横山武史,1:29.4,1.3/4,18.3,7.0,442(0),[東] 西田雄一,202405010202
6,2,3,シューンカイゼリン,牝3,55.0,田辺裕信,1:29.7,1.3/4,6.5,3.0,426(0),[東] 伊藤圭三,202405010202
7,2,4,ケイツートラール,牝3,55.0,キング,1:29.8,クビ,29.3,9.0,464(0),[東] 清水英克,202405010202
8,5,9,イロンデル,牡3,57.0,団野大成,1:30.0,1.1/4,14.7,6.0,470(0),[東] 小手川準,202405010202
9,6,12,バロックパール,牝3,55.0,木幡巧也,1:30.1,3/4,34.1,10.0,464(0),[東] 牧光二,202405010202
10,6,11,ウェルキン,牝3,55.0,杉原誠人,1:30.5,2,92.3,13.0,422(0),[東] 新開幸一,202405010202
11,4,7,ボールジー,牡3,57.0,松岡正海,1:30.6,3/4,118.9,14.0,482(0),[東] 松永康利,202405010202
12,8,15,カールマジ,牝3,55.0,菅原明良,1:31.0,2.1/2,20.1,8.0,492(0),[東] 小西一男,202405010202
13,7,13,デフィニトリー,牝3,55.0,キングス,1:31.3,1.1/2,7.5,4.0,442(0),[東] 堀内岳志,202405010202
14,3,6,アノヒノアヤマチ,牝3,55.0,宮崎北斗,1:31.4,1,122.1,15.0,420(0),[東] 奥平雅士,202405010202
15,8,16,ミストブレイカー,牡3,57.0,丸田恭介,1:31.6,1,65.3,12.0,466(0),[東] 稲垣幸雄,202405010202
16,7,14,キイモップアップ,牡3,57.0,水口優也,1:32.4,5,218.5,16.0,444(0),[東] 小桧山悟,202405010202
1,7,14,アデランテ,牡3,57.0,内田博幸,1:39.2,,6.4,4.0,494(-2),[東] 菊川正達,202405010203
2,8,16,フェルメール,牡3,57.0,武豊,1:39.6,2.1/2,3.7,2.0,480(-12),[東] 萩原清,202405010203
3,6,12,ブラボーキングダム,牡3,57.0,江田照男,1:39.7,クビ,23.9,7.0,482(+4),[東] 村田一誠,202405010203
4,1,2,レイズショコラ,牝3,55.0,横山武史,1:40.0,1.3/4,25.9,8.0,450(+4),[東] 高柳瑞樹,202405010203
