着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_id
4,5,5,ディージェーサン,牝5,56.0,小林勝太,1:09.0,1/2,109.4,10.0,438(+10),[東] 堀内岳志,202402010709
5,2,2,ミッドナイトラスタ,牝3,53.0,鮫島克駿,1:09.0,ハナ,4.7,2.0,490(+8),[東] 加藤征弘,202402010709
6,7,8,セイウンティーダ,牝3,53.0,永野猛蔵,1:09.2,1.1/4,58.1,7.0,416(-2),[東] 松山将樹,202402010709
7,4,4,フライングブレード,牡4,58.0,藤岡佑介,1:09.2,ハナ,8.4,4.0,490(+2),[西] 飯田祐史,202402010709
8,6,7,トラペジスト,牡3,55.0,北村友一,1:09.3,アタマ,7.1,3.0,514(-6),[西] 音無秀孝,202402010709
9,3,3,フリントロック,牝4,56.0,大野拓弥,1:09.3,ハナ,84.3,8.0,430(-4),[東] 菊沢隆徳,202402010709
10,8,10,クラックオブドーン,セ4,58.0,古川吉洋,1:09.8,3,129.0,11.0,470(-6),[西] 藤野健太,202402010709
11,8,11,テーオーヴァイナー,牡4,58.0,高杉吏麒,1:10.9,7,97.5,9.0,506(-4),[西] 藤岡健一,202402010709
1,3,3,エラトー,牝3,52.0,横山和生,1:47.3,,1.9,1.0,492(+2),[西] 上村洋行,202402010710
2,2,2,タイキラフター,牡4,57.0,大野拓弥,1:47.6,1.3/4,10.1,5.0,528(+2),[東] 大竹正博,202402010710
3,5,5,アナレンマ,セ6,53.0,北村友一,1:47.9,2,169.8,11.0,452(+6),[西] 藤原英昭,202402010710
4,8,12,フラミニア,牝4,54.0,鮫島克駿,1:47.9,クビ,6.6,2.0,478(+8),[東] 森一誠,202402010710
5,5,6,ウィステリアリヴァ,牡4,56.0,横山武史,1:48.0,1/2,12.3,6.0,502(+4),[東] 小野次郎,202402010710
6,7,10,スカイフォール,牡5,56.0,丹内祐次,1:48.1,クビ,41.4,9.0,488(+8),[西] 昆貢,202402010710
7,7,9,テイデ,セ6,55.0,佐々木大,1:48.1,ハナ,8.0,4.0,474(-4),[東] 堀宣行,202402010710
8,1,1,ホウオウプレミア,牡5,55.0,岩田康誠,1:48.1,クビ,6.6,3.0,488(+4),[東] 奥村武,202402010710
9,4,4,スカーズ,牡4,56.0,浜中俊,1:48.3,1.1/2,26.4,8.0,482(-10),[西] 武幸四郎,202402010710
10,6,7,メタルスパーク,セ7,55.0,永野猛蔵,1:48.4,クビ,67.7,10.0,500(+2),[東] 菊川正達,202402010710
11,8,11,スプリングノヴァ,牝3,51.0,亀田温心,1:49.4,6,16.3,7.0,406(+10),[西] 鮫島一歩,202402010710
除,6,8,レッドバレンティア,牡4,55.0,藤岡佑介,,,---,,462(+2),[東] 矢嶋大樹,202402010710
1,5,9,ミッキーハーモニー,牝5,56.0,横山和生,1:08.5,,10.8,5.0,464(0),[東] 萩原清,202402010711
2,8,15,エイシンフェンサー,牝4,56.0,川又賢治,1:08.5,クビ,12.5,6.0,480(+12),[西] 吉村圭司,202402010711
3,6,12,レッドアヴァンティ,牡5,58.0,武豊,1:08.7,1.1/4,3.5,1.0,510(+2),[東] 尾関知人,202402010711
4,5,10,ドーバーホーク,牡4,58.0,横山武史,1:08.7,ハナ,4.9,2.0,480(0),[東] 清水英克,202402010711
5,8,16,ブルーシンフォニー,牡6,58.0,永野猛蔵,1:08.8,クビ,32.5,12.0,488(+12),[東] 伊藤圭三,202402010711
6,7,14,マイネルレノン,牡5,58.0,丹内祐次,1:08.8,ハナ,21.8,10.0,486(+2),[西] 宮徹,202402010711
7,2,4,ナリタローゼ,牝6,56.0,角田大河,1:08.8,クビ,20.7,8.0,492(-2),[西] 高橋亮,202402010711
8,4,8,スリーアイランド,牝4,56.0,浜中俊,1:08.9,クビ,21.6,9.0,482(+2),[西] 中竹和也,202402010711
9,3,5,シュヴェルトライテ,牝5,56.0,菱田裕二,1:09.0,1,28.7,11.0,440(-2),[東] 池上昌和,202402010711
10,6,11,ショウナンマッハ,セ5,58.0,鮫島克駿,1:09.1,クビ,43.3,13.0,496(-2),[西] 茶木太樹,202402010711
11,7,13,タリア,牝4,56.0,北村友一,1:09.1,ハナ,89.5,14.0,436(+4),[東] 矢野英一,202402010711
12,4,7,エイシンエイト,牝4,56.0,大野拓弥,1:09.3,1,6.2,3.0,492(0),[東] 田中剛,202402010711
13,1,2,サニーオーシャン,セ6,58.0,小林勝太,1:09.3,アタマ,257.7,16.0,452(+4),[東] 杉浦宏昭,202402010711
14,2,3,アルーリングビュー,牝4,56.0,藤岡佑介,1:09.7,2.1/2,9.0,4.0,478(+10),[西] 吉村圭司,202402010711
15,3,6,クリダーム,牡4,58.0,佐々木大,1:10.7,6,14.4,7.0,496(+4),[東] 上原佑紀,202402010711
16,1,1,ロックユアハート,牝5,56.0,岩田康誠,1:11.0,1.1/2,100.1,15.0,456(-4),[西] 矢作芳人,202402010711
1,3,3,コパノエビータ,牝3,50.0,長浜鴻緒,1:45.5,,11.7,6.0,406(0),[東] 手塚貴久,202402010712
2,7,9,チャプリ,牝5,56.0,大野拓弥,1:46.0,3,29.6,8.0,476(+2),[東] 高木登,202402010712
3,4,4,タマモプルメリア,牝3,50.0,高杉吏麒,1:46.1,3/4,6.9,4.0,454(+8),[西] 大橋勇樹,202402010712
4,8,11,ネバーモア,牝3,53.0,藤岡佑介,1:46.2,1/2,8.1,5.0,478(-4),[西] 宮本博,202402010712
5,5,6,モデルハント,牝3,52.0,角田大河,1:46.2,アタマ,18.0,7.0,442(0),[東] 武藤善則,202402010712
6,2,2,フォンメイリー,牝5,56.0,永野猛蔵,1:46.4,1.1/4,98.3,12.0,476(-6),[東] 粕谷昌央,202402010712
7,6,8,ウェイトゥゴー,牝3,53.0,横山和生,1:46.4,アタマ,2.5,1.0,460(-2),[西] 須貝尚介,202402010712
8,6,7,ポマール,牝3,53.0,佐々木大,1:46.8,2.1/2,58.2,10.0,448(+12),[西] 小栗実,202402010712
9,1,1,クォーツァイト,牝3,53.0,鮫島克駿,1:46.8,アタマ,5.1,2.0,466(+2),[東] 斎藤誠,202402010712
10,8,12,ビップレーヌ,牝3,53.0,横山武史,1:47.1,1.3/4,34.2,9.0,478(+10),[東] 高柳瑞樹,202402010712
11,5,5,エーデル,牝3,53.0,丹内祐次,1:47.3,1.1/2,6.3,3.0,464(+2),[東] 金成貴史,202402010712
12,7,10,トウロウノオノ,牝4,53.0,小林勝太,1:47.5,1.1/4,62.9,11.0,448(+10),[東] 竹内正洋,202402010712
1,4,4,シュードタキライト,牡2,55.0,佐々木大,1:10.0,,3.1,2.0,478(-4),[東] 菊川正達,202402010801
2,3,3,ミッドナイトゲイル,牝2,52.0,小林勝太,1:10.2,1.1/2,1.7,1.0,456(+2),[西] 小栗実,202402010801
3,1,1,ベルスバラード,牝2,55.0,丹内祐次,1:11.0,5,25.6,4.0,412(-2),[東] 牧光二,202402010801
4,2,2,シンゼンマルノスケ,牡2,52.0,高杉吏麒,1:11.4,2.1/2,40.3,5.0,462(+8),[西] 荒川義之,202402010801
5,5,5,ダイチラポール,牡2,52.0,長浜鴻緒,1:11.8,2.1/2,3.3,3.0,464(+4),[東] 蛯名利弘,202402010801
1,7,12,プルーヴンウィナー,牝3,55.0,佐々木大,1:47.2,,15.6,7.0,488(-4),[西] 矢作芳人,202402010802
2,6,9,ブーケドグレイス,牝3,52.0,長浜鴻緒,1:47.3,1/2,116.8,13.0,474(0),[東] 相沢郁,202402010802
3,5,7,アイリュール,牝3,55.0,丹内祐次,1:47.5,1.1/2,26.5,8.0,456(-2),[東] 田中剛,202402010802
4,4,6,カネコメファミリー,牝3,55.0,菱田裕二,1:47.6,1/2,4.2,3.0,488(-2),[西] 中尾秀正,202402010802
5,3,3,グディンナ,牝3,55.0,永野猛蔵,1:47.9,1.1/2,42.3,9.0,410(+6),[西] 牧田和弥,202402010802
6,6,10,リヴィングカラー,牝3,55.0,荻野琢真,1:48.0,1,134.6,14.0,402(+2),[東] 小笠倫弘,202402010802
7,4,5,ラブリーサイン,牝3,55.0,横山武史,1:48.1,クビ,4.2,2.0,500(+8),[西] 牧浦充徳,202402010802
8,7,11,メイショウコオロギ,牝3,55.0,武豊,1:48.1,クビ,6.1,4.0,432(-2),[東] 和田勇介,202402010802
9,1,1,ココボロ,牝3,52.0,土田真翔,1:48.4,1.1/2,15.4,6.0,508(-4),[東] 松山将樹,202402010802
10,8,14,ベストベルシック,牝3,55.0,黛弘人,1:48.4,アタマ,45.0,10.0,422(+6),[東] 森一誠,202402010802
11,8,13,ウォーターリッシュ,牝3,52.0,川端海翼,1:49.2,5,61.4,11.0,446(+26),[西] 高柳大輔,202402010802
12,3,4,フタバ,牝3,55.0,大野拓弥,1:49.3,クビ,113.3,12.0,412(+4),[西] 西村真幸,202402010802
13,2,2,チャルドーニ,牝3,52.0,高杉吏麒,1:49.8,3,3.5,1.0,466(+8),[東] 林徹,202402010802
14,5,8,ビーラヴゼアー,牝3,55.0,鮫島克駿,1:51.0,7,12.3,5.0,464(+10),[西] 小林真也,202402010802
1,1,2,ルクスアドラー,牡3,57.0,佐々木大,1:09.8,,8.3,4.0,462(+2),[西] 須貝尚介,202402010803
2,7,14,フェアアイル,牝3,52.0,長浜鴻緒,1:09.9,1/2,40.7,14.0,402(+4),[西] 音無秀孝,202402010803
3,2,3,サニイアール,牝3,52.0,小林勝太,1:10.0,クビ,14.2,7.0,450(0),[東] 田村康仁,202402010803
4,8,16,テキーラワルツ,牝3,52.0,川端海翼,1:10.0,ハナ,34.4,11.0,432(+4),[西] 大根田裕,202402010803
5,4,8,カチヌキマリコ,牝3,55.0,大野拓弥,1:10.0,アタマ,11.1,5.0,414(+8),[東] 天間昭一,202402010803
6,4,7,ロジカルワーズ,牡3,57.0,横山武史,1:10.1,1/2,3.5,1.0,508(+2),[東] 大竹正博,202402010803
7,1,1,セントオブシン,牝3,55.0,亀田温心,1:10.2,1/2,214.5,16.0,430(+2),[西] 高野友和,202402010803
8,5,9,キアロヴェローチェ,セ3,57.0,浜中俊,1:10.3,3/4,5.7,2.0,466(0),[西] 武幸四郎,202402010803
9,5,10,ナリタマフディー,牝3,55.0,永野猛蔵,1:10.4,1/2,39.2,13.0,484(+4),[西] 高橋亮,202402010803
10,2,4,リーサムギニー,牡3,57.0,藤岡佑介,1:10.4,クビ,15.3,8.0,486(-4),[西] 矢作芳人,202402010803
11,6,12,ダイナミックス,牝3,55.0,菱田裕二,1:10.6,1.1/4,19.6,9.0,438(-8),[東] 林徹,202402010803
12,7,13,テリオスソラ,牝3,55.0,鮫島克駿,1:10.6,ハナ,24.1,10.0,470(+4),[西] 松下武士,202402010803
13,3,5,ライズタイガ,牡3,57.0,古川吉洋,1:10.8,1.1/4,109.8,15.0,456(0),[東] 小野次郎,202402010803
14,6,11,クーリッジテソーロ,牡3,57.0,武豊,1:10.9,3/4,37.1,12.0,466(+2),[東] 栗田徹,202402010803
15,3,6,コスモバシレウス,牡3,57.0,丹内祐次,1:11.0,3/4,6.1,3.0,452(+8),[西] 西園正都,202402010803
16,8,15,モリエヌス,牝3,52.0,高杉吏麒,1:11.1,1/2,13.7,6.0,390(-2),[西] 荒川義之,202402010803
1,8,11,プレゼンティーア,牝3,55.0,藤岡佑介,1:46.4,,7.1,4.0,470(-4),[西] 田中克典,202402010804
2,1,1,サンライズシア,牡3,57.0,佐々木大,1:46.6,1.1/4,1.9,1.0,508(+6),[西] 石坂公一,202402010804
3,6,8,トモジャシャトー,牡3,54.0,長浜鴻緒,1:47.5,5,5.2,3.0,470(-6),[東] 小笠倫弘,202402010804
4,5,6,フィージビリティー,牡3,57.0,横山武史,1:47.5,クビ,4.7,2.0,508(-2),[東] 栗田徹,202402010804
5,2,2,キモンキャリントン,牡3,54.0,高杉吏麒,1:47.7,3/4,24.6,5.0,430(+4),[西] 渡辺薫彦,202402010804
6,5,5,ガラシュ,牡3,57.0,永野猛蔵,1:47.7,クビ,37.4,8.0,504(-2),[西] 高橋康之,202402010804
7,3,3,アールヴヘイム,牝3,55.0,菱田裕二,1:48.2,3,58.6,10.0,448(+13),[西] 小崎憲,202402010804
8,7,10,アウストラリス,牝3,52.0,小林勝太,1:48.7,3.1/2,61.4,11.0,426(-12),[東] 高橋文雅,202402010804
9,7,9,キタノワイオリ,牝3,52.0,川端海翼,1:49.7,6,206.5,12.0,392(+2),[東] 本間忍,202402010804
10,6,7,ジューンサレンダー,牡3,57.0,鮫島克駿,1:50.6,5,25.6,6.0,450(-4),[西] 今野貞一,202402010804
11,4,4,ロマンスシアター,牝3,55.0,亀田温心,1:51.8,7,52.6,9.0,464(+2),[西] 鮫島一歩,202402010804
12,8,12,ゴールデンルーキー,牡3,57.0,丹内祐次,1:52.0,1.1/4,30.5,7.0,470(+2),[東] 牧光二,202402010804
1,2,2,ゴーゴータカシ,牡2,55.0,横山武史,1:50.9,,2.5,1.0,488(0),[東] 武井亮,202402010805
2,8,11,ブルータス,牡2,55.0,大野拓弥,1:51.0,1/2,3.7,2.0,446(0),[東] 高柳瑞樹,202402010805
3,1,1,プレシャスデイ,牡2,55.0,佐々木大,1:51.2,1,11.5,5.0,488(0),[東] 伊坂重信,202402010805
4,8,10,サッカレッロ,牝2,55.0,藤岡佑介,1:51.6,2.1/2,45.9,10.0,430(0),[西] 坂口智康,202402010805
5,4,4,ガンバルマン,牡2,55.0,永野猛蔵,1:51.6,ハナ,32.5,9.0,448(0),[東] 萱野浩二,202402010805
6,5,5,ナンナンプー,牝2,55.0,菱田裕二,1:51.6,クビ,23.4,8.0,446(0),[東] 矢嶋大樹,202402010805
7,6,7,セイフウサツキ,牡2,55.0,武豊,1:51.8,1,5.3,3.0,452(0),[西] 松永幹夫,202402010805
8,7,9,ヤコブセン,牡2,55.0,鮫島克駿,1:51.8,クビ,19.6,6.0,490(0),[東] 斎藤誠,202402010805
9,6,6,ラルフテソーロ,牡2,55.0,丹内祐次,1:52.0,1,9.0,4.0,502(0),[東] 小手川準,202402010805
10,3,3,ゴーゴーゴウト,牡2,52.0,小林勝太,1:53.4,9,97.1,11.0,470(0),[東] 加藤士津,202402010805
11,7,8,アディクテッドラン,牡2,55.0,岩田康誠,1:53.8,2,23.1,7.0,466(0),[西] 新谷功一,202402010805
1,3,5,サラトガチップス,牡3,57.0,横山武史,2:01.7,,1.9,1.0,440(0),[西] 新谷功一,202402010806
2,5,9,レディマキシマ,牝3,55.0,丹内祐次,2:01.9,1.1/4,12.2,4.0,488(+4),[東] 伊藤大士,202402010806
3,1,2,ドウアドバンテージ,牡3,57.0,藤岡佑介,2:02.1,1.1/4,16.9,6.0,486(+6),[西] 四位洋文,202402010806
4,2,3,リュラグリーン,牝3,52.0,長浜鴻緒,2:02.2,クビ,5.7,2.0,466(-6),[東] 相沢郁,202402010806
5,3,6,ヴァイゼ,牝3,55.0,菱田裕二,2:02.3,1/2,149.9,15.0,418(-6),[西] 中村直也,202402010806
6,7,13,シーグリント,牝3,55.0,佐々木大,2:02.4,1,75.6,12.0,396(-4),[西] 高橋一哉,202402010806
7,5,10,ホームアンドドライ,牡3,57.0,亀田温心,2:02.5,1/2,25.1,8.0,476(+16),[西] 高柳大輔,202402010806
8,4,8,マウリノ,牡3,57.0,黛弘人,2:02.6,3/4,67.4,11.0,452(-4),[東] 手塚貴久,202402010806
9,8,15,テンダーデイズ,牝3,55.0,武豊,2:02.8,1.1/4,5.8,3.0,476(-6),[西] 笹田和秀,202402010806
10,4,7,ワイドマルガリータ,牝3,52.0,高杉吏麒,2:03.0,3/4,146.8,14.0,464(+2),[西] 西園正都,202402010806
11,2,4,ハワイアンアイコン,牡3,57.0,永野猛蔵,2:03.7,4,58.2,9.0,490(-18),[西] 藤原英昭,202402010806
12,6,11,レッドアウェイク,牡3,57.0,大野拓弥,2:03.7,クビ,17.6,7.0,476(+4),[西] 福永祐一,202402010806
13,7,14,オンザプラネット,牡3,57.0,古川吉洋,2:03.8,クビ,110.2,13.0,498(+8),[西] 佐々木晶,202402010806
14,6,12,ガルバナム,牡3,57.0,鮫島克駿,2:03.8,アタマ,13.2,5.0,478(+6),[西] 渡辺薫彦,202402010806
15,8,16,フォルガイル,牡3,54.0,小林勝太,2:03.9,1/2,255.8,16.0,444(0),[東] 加藤和宏,202402010806
16,1,1,サイコウダネ,牡3,54.0,川端海翼,2:04.1,1.1/4,59.5,10.0,460(+2),[西] 清水久詞,202402010806
1,5,5,エンセリオ,牝3,53.0,鮫島克駿,1:46.1,,8.3,5.0,442(0),[東] 小笠倫弘,202402010807
2,8,8,メジャーデビュー,牝3,53.0,丹内祐次,1:46.3,1.1/4,2.9,2.0,436(+6),[東] 鈴木慎太,202402010807
3,1,1,ポワンキュルミナン,牡4,58.0,菱田裕二,1:46.7,2.1/2,34.0,7.0,426(0),[西] 岡田稲男,202402010807
4,6,6,ゼンダンスカイ,牡3,52.0,小林勝太,1:46.7,アタマ,2.7,1.0,456(+2),[西] 角田晃一,202402010807
5,7,7,ベイビールビオ,牡5,58.0,佐々木大,1:47.0,1.3/4,16.9,6.0,500(0),[東] 田村康仁,202402010807
6,2,2,メイショウクモイ,牡4,58.0,武豊,1:47.8,5,5.4,3.0,476(-4),[西] 飯田祐史,202402010807
7,4,4,ワンダージュノ,セ5,58.0,黛弘人,1:48.4,3.1/2,123.0,8.0,478(-10),[西] 森田直行,202402010807
8,3,3,ピースヒロフェイス,牝3,53.0,古川吉洋,1:48.8,2.1/2,6.9,4.0,460(-4),[東] 牧光二,202402010807
1,3,5,ガジュノリ,牝3,53.0,永野猛蔵,1:48.8,,23.0,8.0,468(0),[東] 尾形和幸,202402010808
2,6,10,ブルーアイドガール,牝3,53.0,丹内祐次,1:48.8,クビ,2.6,1.0,440(+2),[西] 吉岡辰弥,202402010808
3,8,15,レディマリオン,牝3,53.0,鮫島克駿,1:49.3,3,22.6,7.0,452(0),[西] 長谷川浩,202402010808
4,1,1,ルージュアマルフィ,牝4,56.0,佐々木大,1:49.3,クビ,9.6,5.0,494(+12),[東] 鹿戸雄一,202402010808
5,2,3,ゼットスパンキー,牡3,52.0,長浜鴻緒,1:49.4,1/2,127.6,13.0,462(+2),[西] 宮徹,202402010808
6,4,6,トゥルーサクセサー,牡3,55.0,大野拓弥,1:49.4,ハナ,5.1,2.0,470(+6),[東] 高木登,202402010808
7,2,2,カエルム,牡3,55.0,藤岡佑介,1:49.5,3/4,9.2,4.0,470(-6),[西] 安田翔伍,202402010808
8,8,14,バルミーウェザー,牡3,55.0,亀田温心,1:49.5,アタマ,157.2,15.0,460(-4),[西] 鮫島一歩,202402010808
9,6,11,ノレッジビューティ,牝4,56.0,横山武史,1:49.6,クビ,33.8,10.0,456(-2),[西] 上村洋行,202402010808
10,7,13,ユイノオトコヤマ,牡4,58.0,黛弘人,1:49.6,クビ,102.3,11.0,470(0),[東] 深山雅史,202402010808
11,5,9,シエロエスティーボ,牡4,55.0,小林勝太,1:49.7,アタマ,130.1,14.0,498(0),[東] 小手川準,202402010808
12,4,7,オトコギアンパン,牡3,52.0,高杉吏麒,1:49.7,クビ,13.5,6.0,486(0),[西] 小栗実,202402010808
13,5,8,ラパンラピッド,セ4,58.0,岩田康誠,1:49.7,クビ,5.1,3.0,488(+2),[東] 武井亮,202402010808
14,7,12,セレスト,牡3,52.0,川端海翼,1:49.8,1/2,114.7,12.0,434(+2),[西] 羽月友彦,202402010808
15,3,4,ユメハハテシナク,牡4,58.0,武豊,1:51.1,8,29.9,9.0,490(+8),[西] 石坂公一,202402010808
1,7,7,ダノンボレロ,牡4,58.0,浜中俊,1:45.3,,2.3,1.0,552(+4),[東] 堀宣行,202402010809
2,5,5,モンドプリューム,牡4,58.0,横山武史,1:45.6,1.3/4,3.9,2.0,506(+6),[東] 水野貴広,202402010809
3,2,2,サハラヴァンクール,牡6,58.0,永野猛蔵,1:45.7,1/2,13.7,5.0,480(-4),[東] 和田勇介,202402010809
4,6,6,コパノアントニオ,牡3,55.0,高杉吏麒,1:46.0,1.3/4,6.7,4.0,470(+6),[西] 梅田智之,202402010809
5,8,9,フローラルビアンカ,牝5,56.0,藤岡佑介,1:46.0,クビ,4.0,3.0,482(-6),[西] 田中克典,202402010809
6,4,4,ベイパーコーン,セ5,58.0,佐々木大,1:46.1,1/2,62.1,8.0,470(+12),[西] 鈴木孝志,202402010809
7,3,3,ディサイド,牡5,58.0,鮫島克駿,1:46.2,クビ,23.4,6.0,490(+4),[西] 高野友和,202402010809
8,8,8,スズカルビコン,牡6,58.0,黛弘人,1:46.2,クビ,161.2,9.0,520(+2),[東] 堀内岳志,202402010809
9,1,1,タロントゥーズ,牡4,58.0,丹内祐次,1:46.9,4,32.8,7.0,474(+8),[西] 大久保龍,202402010809
1,1,1,オウバイトウリ,牝3,53.0,浜中俊,1:08.8,,3.8,1.0,470(0),[西] 武幸四郎,202402010810
2,7,13,ジョリダム,牝4,56.0,小林勝太,1:08.9,3/4,26.8,11.0,446(+2),[西] 武英智,202402010810
3,1,2,ランドオブラヴ,牝4,56.0,丹内祐次,1:09.1,1.1/4,7.5,3.0,430(-2),[東] 蛯名正義,202402010810
4,6,12,ポルタフォルトゥナ,牝5,56.0,古川吉洋,1:09.2,3/4,10.9,6.0,478(-2),[東] 土田稔,202402010810
5,2,3,スムースベルベット,牝4,56.0,黛弘人,1:09.3,クビ,19.1,10.0,490(0),[東] 手塚貴久,202402010810
6,4,8,スイミーユニバンス,牝4,56.0,武豊,1:09.3,ハナ,6.2,2.0,442(0),[西] 平田修,202402010810
7,2,4,ミスヨコハマ,牝4,56.0,横山武史,1:09.4,クビ,15.3,9.0,476(+2),[東] 斎藤誠,202402010810
8,3,6,ショウナンアメリア,牝5,56.0,岩田康誠,1:09.5,3/4,36.9,12.0,458(+6),[東] 奥村武,202402010810
9,7,14,メイショウハボタン,牝6,56.0,藤岡佑介,1:09.5,クビ,11.2,7.0,482(-4),[西] 本田優,202402010810
10,8,15,ガビーズシスター,牝3,53.0,小林凌大,1:09.5,ハナ,9.0,4.0,468(+2),[東] 森一誠,202402010810
11,5,10,ロゼクラン,牝6,56.0,荻野琢真,1:09.6,クビ,12.2,8.0,452(+4),[西] 藤沢則雄,202402010810
12,4,7,スクルプトーリス,牝4,56.0,鮫島克駿,1:09.6,クビ,9.8,5.0,460(0),[西] 松下武士,202402010810
13,5,9,ブルトンクール,牝5,56.0,大野拓弥,1:09.9,1.1/2,69.5,14.0,456(-4),[東] 新開幸一,202402010810
14,6,11,ヴァンルーラー,牝5,56.0,菱田裕二,1:10.1,1,191.0,15.0,464(+6),[西] 河嶋宏樹,202402010810
15,8,16,トゥーテイルズ,牝4,56.0,佐々木大,1:10.1,クビ,42.2,13.0,460(-8),[西] 藤原英昭,202402010810
取,3,5,ゴキゲンサン,牝4,56.0,永野猛蔵,,,---,,計不,[東] 伊藤大士,202402010810
1,5,9,ホウオウビスケッツ,牡4,57.0,岩田康誠,1:46.8,,4.0,2.0,510(-6),[東] 奥村武,202402010811
2,6,12,デビットバローズ,牡5,57.0,武豊,1:47.1,2,3.7,1.0,518(0),[西] 上村洋行,202402010811
3,8,15,アケルナルスター,牡5,57.0,丹内祐次,1:47.1,ハナ,13.2,5.0,472(-2),[東] 清水英克,202402010811
4,7,14,オニャンコポン,牡5,58.0,菱田裕二,1:47.2,クビ,6.5,4.0,488(+6),[東] 小島茂之,202402010811
5,3,6,ラリュエル,牝5,55.0,高杉吏麒,1:47.3,1,32.2,11.0,428(+10),[西] 矢作芳人,202402010811
6,2,3,サンストックトン,牡5,57.0,横山武史,1:47.4,クビ,5.7,3.0,472(-2),[東] 鹿戸雄一,202402010811
7,1,1,ナイママ,牡8,57.0,亀田温心,1:47.4,アタマ,200.2,16.0,488(+2),[東] 武藤善則,202402010811
8,8,16,ショウナンバシット,牡4,57.0,佐々木大,1:47.4,アタマ,21.0,9.0,500(+6),[西] 須貝尚介,202402010811
9,4,7,ショウナンマグマ,牡5,58.0,永野猛蔵,1:47.6,1.1/2,15.4,6.0,516(+4),[東] 尾関知人,202402010811
10,5,10,グリューネグリーン,牡4,57.0,浜中俊,1:47.7,クビ,18.9,7.0,502(+2),[東] 相沢郁,202402010811
11,3,5,サトノエルドール,牡8,58.0,大野拓弥,1:47.7,クビ,94.5,13.0,482(0),[東] 国枝栄,202402010811
12,1,2,リューベック,牡5,57.0,荻野琢真,1:47.8,1/2,56.4,12.0,498(-6),[西] 須貝尚介,202402010811
13,2,4,エミュー,牝4,55.0,藤岡佑介,1:48.0,1.1/4,27.7,10.0,430(+2),[東] 和田正一,202402010811
14,6,11,ワールドリバイバル,牡6,57.0,鮫島克駿,1:48.1,1/2,21.0,8.0,510(-6),[西] 牧田和弥,202402010811
15,4,8,フォワードアゲン,セ7,57.0,黛弘人,1:48.2,1/2,135.8,15.0,444(+6),[東] 加藤和宏,202402010811
16,7,13,モントライゼ,牡6,58.0,古川吉洋,1:49.8,10,107.6,14.0,520(+2),[西] 松永幹夫,202402010811
1,2,2,フーコサンライズ,牝3,53.0,佐々木大,0:58.8,,1.5,1.0,496(0),[西] 新谷功一,202402010812
2,8,9,サザンレイク,牝4,53.0,長浜鴻緒,0:59.0,1,13.8,4.0,490(0),[東] 根本康広,202402010812
3,7,8,ヨドノゴールド,牡6,58.0,横山武史,0:59.1,1/2,4.7,2.0,466(-6),[西] 西園正都,202402010812
4,4,4,ノボリショウリュウ,牡3,52.0,高杉吏麒,0:59.5,2.1/2,8.0,3.0,458(+2),[西] 石橋守,202402010812
5,5,5,カップッチョ,牡7,58.0,黛弘人,0:59.6,1/2,25.9,6.0,488(-4),[東] 石毛善彦,202402010812
6,7,7,コウユーママニニテ,牝5,56.0,川又賢治,1:00.0,2.1/2,14.1,5.0,462(+2),[東] 竹内正洋,202402010812
7,6,6,メージャーテソーロ,牡4,58.0,鮫島克駿,1:00.3,1.1/2,56.5,9.0,444(+8),[東] 畠山吉宏,202402010812
8,1,1,グランヒマラヤ,牡4,55.0,小林勝太,1:00.4,3/4,26.8,7.0,506(+4),[東] 松山将樹,202402010812
9,8,10,タッカー,牡3,55.0,丹内祐次,1:00.7,2,44.4,8.0,476(-6),[東] 清水英克,202402010812
10,3,3,ジェニファー,牝3,53.0,大野拓弥,1:00.9,1.1/4,81.0,10.0,452(0),[西] 浜田多実,202402010812
1,1,1,ラパンチュール,牝2,55.0,武豊,1:11.2,,2.4,1.0,458(+4),[東] 蛯名正義,202402010901
2,3,3,オンザブルースカイ,牡2,52.0,小林勝太,1:11.2,アタマ,3.8,3.0,454(-2),[西] 谷潔,202402010901
3,6,6,ティピティーナ,牝2,55.0,丹内祐次,1:11.4,1.1/2,3.1,2.0,408(+4),[東] 林徹,202402010901
4,4,4,ブリッツアロング,牡2,55.0,大野拓弥,1:11.6,1,25.9,6.0,472(-2),[東] 上原博之,202402010901
5,2,2,カルミネイション,牝2,55.0,菱田裕二,1:11.6,ハナ,5.9,4.0,436(+10),[西] 緒方努,202402010901
6,5,5,ディラードテソーロ,牡2,52.0,高杉吏麒,1:11.6,クビ,20.9,5.0,432(+6),[東] 畠山吉宏,202402010901
7,7,7,サノノスウィフト,牝2,52.0,長浜鴻緒,1:13.0,8,87.6,7.0,400(0),[東] 蛯名利弘,202402010901
1,7,10,ニホンピロトッティ,牝3,55.0,菱田裕二,0:58.9,,15.9,6.0,400(+4),[西] 緒方努,202402010902
2,1,1,タカラバディウス,牝3,52.0,小林勝太,0:59.2,2,111.6,10.0,420(-4),[東] 堀内岳志,202402010902
3,8,12,タイセイフォルテ,牡3,54.0,高杉吏麒,0:59.4,1.1/4,4.0,2.0,486(0),[西] 西村真幸,202402010902
4,6,7,ラントゥリーダンス,牝3,55.0,小林凌大,0:59.4,アタマ,8.3,4.0,460(+4),[東] 石栗龍彦,202402010902
