着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_id
5,8,8,イリュージョン,牝5,56,藤岡佑介,1:09.3,1.1/4,9.7,5.0,476(-6),[東] 西田雄一,202501010107
6,2,2,メラヴィリオーザ,牝5,56,黛弘人,1:09.4,クビ,20.2,7.0,468(+8),[西] 秋山真一,202501010107
7,3,3,カルミネイション,牝3,50,和田陽希,1:09.7,1.3/4,17.0,6.0,440(-10),[西] 緒方努,202501010107
8,4,4,テンペストヒロイン,牝3,50,鷲頭虎太,1:11.2,9,3.9,3.0,472(+4),[東] 堀内岳志,202501010107
1,2,2,ショウナンサムデイ,牝3,53,池添謙一,2:00.2,,5.9,3.0,436(+12),[東] 奥村武,202501010108
2,5,5,キングスコール,牡3,55,藤岡佑介,2:00.2,ハナ,1.2,1.0,498(0),[西] 矢作芳人,202501010108
3,4,4,マイネルフーガ,牡3,55,横山武史,2:00.4,1.1/4,4.8,2.0,468(0),[東] 鈴木慎太,202501010108
4,1,1,マイバラード,牡5,58,斎藤新,2:00.8,2.1/2,25.7,5.0,472(-4),[東] 松永康利,202501010108
5,3,3,デルマジュテーム,牝3,53,古川吉洋,2:01.2,2.1/2,23.6,4.0,446(-4),[東] 的場均,202501010108
1,7,11,ショウナンヤッホー,牡3,55,池添謙一,1:45.5,,3.3,1.0,484(+2),[東] 栗田徹,202501010109
2,4,4,ブレイジングスター,牡3,52,和田陽希,1:45.6,1/2,58.2,10.0,478(0),[西] 高橋康之,202501010109
3,7,10,リュミナーズ,牝3,53,松岡正海,1:46.0,2.1/2,22.9,7.0,448(-2),[東] 堀内岳志,202501010109
4,8,12,レッドベルダンス,牡3,55,嶋田純次,1:46.2,1.1/4,4.7,3.0,480(+8),[東] 手塚貴久,202501010109
5,8,13,ウォーターリーダー,牡5,58,武豊,1:46.2,アタマ,6.2,4.0,450(-6),[西] 藤野健太,202501010109
6,6,9,コスモシェルベット,牡3,55,横山武史,1:46.3,1/2,3.7,2.0,448(+12),[東] 水野貴広,202501010109
7,5,6,クールシェルタ,牡6,58,黛弘人,1:46.4,1/2,92.4,12.0,500(-4),[東] 高橋文雅,202501010109
8,4,5,ユウェンタース,牝3,53,鮫島克駿,1:46.5,1,30.0,8.0,490(0),[西] 宮徹,202501010109
9,6,8,サトノルクソン,牡5,55,舟山瑠泉,1:46.6,クビ,15.9,6.0,470(-4),[西] 藤原英昭,202501010109
10,5,7,ロストボール,セ6,55,森田誠也,1:46.7,3/4,235.3,13.0,444(-4),[東] 加藤和宏,202501010109
11,1,1,スズノソレイユ,牡3,52,小林美駒,1:46.7,アタマ,9.5,5.0,500(+12),[西] 平田修,202501010109
12,2,2,コムルヴァン,牝4,56,斎藤新,1:48.1,8,64.9,11.0,470(-4),[西] 藤岡健一,202501010109
13,3,3,オメガドライヴ,牡3,54,松本大輝,1:51.1,大,47.7,9.0,504(+12),[西] 安田翔伍,202501010109
1,5,6,スピードリッチ,牡4,58,藤岡佑介,2:39.9,,4.9,3.0,480(+6),[西] 藤岡健一,202501010110
2,8,12,ウインマクシマム,牡4,58,松岡正海,2:40.2,2,3.6,1.0,500(+20),[東] 畠山吉宏,202501010110
3,3,3,デルマグレムリン,牡6,58,和田陽希,2:40.5,1.3/4,93.0,11.0,466(+4),[西] 緒方努,202501010110
4,6,9,ライフセービング,牡4,58,鮫島克駿,2:40.5,クビ,13.2,7.0,458(+6),[西] 宮徹,202501010110
5,6,8,ヴァイザーバルコ,セ5,58,古川吉洋,2:40.6,1/2,6.8,4.0,472(0),[東] 水野貴広,202501010110
6,2,2,バレンタインガール,牝4,56,佐々木大,2:40.6,アタマ,3.9,2.0,476(-4),[東] 古賀慎明,202501010110
7,5,7,ハイラント,牡4,58,丹内祐次,2:41.2,3.1/2,11.9,6.0,446(-4),[東] 伊藤大士,202501010110
8,7,11,ミヤビブレイブ,牝5,56,北村友一,2:41.5,1.1/2,13.6,8.0,470(-6),[東] 小島茂之,202501010110
9,8,13,キャリーハピネス,牡5,58,斎藤新,2:41.7,1.1/4,43.8,9.0,500(+4),[西] 河嶋宏樹,202501010110
10,1,1,チョメチョメ,牡4,58,荻野琢真,2:42.7,6,153.5,12.0,476(-2),[東] 松永康利,202501010110
11,7,10,コルデアニル,牝5,56,原田和真,2:43.4,4,223.3,13.0,472(-4),[東] 金成貴史,202501010110
12,4,5,グレン,牡5,58,松本大輝,2:43.4,クビ,72.4,10.0,500(+2),[西] 野中賢二,202501010110
13,4,4,ラスハンメル,牡5,58,武豊,2:46.4,大,11.3,5.0,534(+12),[西] 松永幹夫,202501010110
1,3,3,カルプスペルシュ,牝3,53,横山武史,1:07.4,,2.0,1.0,460(-10),[西] 石坂公一,202501010111
2,1,1,ルーフ,牝5,52,北村友一,1:07.6,1,16.5,6.0,502(-8),[西] 清水久詞,202501010111
3,2,2,ポエットリー,牝4,54,鮫島克駿,1:07.9,2,18.0,7.0,476(-6),[西] 平田修,202501010111
4,5,6,ゴールドサーベル,牡4,55,藤岡佑介,1:08.0,1/2,28.8,9.0,468(-2),[西] 大久保龍,202501010111
5,7,10,エマヌエーレ,牡5,56,池添謙一,1:08.1,1/2,13.8,5.0,510(-4),[西] 平田修,202501010111
6,6,8,シュヴェルトライテ,牝6,54,松本大輝,1:08.1,アタマ,78.1,12.0,446(-2),[東] 池上昌和,202501010111
7,5,5,ナムラローズマリー,牝4,55,武豊,1:08.3,1.1/4,4.2,2.0,474(-4),[西] 羽月友彦,202501010111
8,8,11,ソノママソノママ,牝5,54,斎藤新,1:08.4,1/2,13.3,4.0,452(-2),[西] 奥村豊,202501010111
9,8,12,モズナナスター,牝3,53,吉田隼人,1:08.5,クビ,8.6,3.0,436(-4),[西] 矢作芳人,202501010111
10,6,7,トウカイファクター,セ6,55,丹内祐次,1:08.6,3/4,30.2,11.0,456(-8),[東] 菊川正達,202501010111
11,4,4,マキアージュ,牝6,51,小林美駒,1:08.7,クビ,24.3,8.0,470(+6),[東] 菊川正達,202501010111
12,7,9,ロードトレイル,牡4,55,佐々木大,1:08.7,ハナ,30.0,10.0,488(-6),[西] 藤岡健一,202501010111
1,6,10,ワイドブリザード,セ4,58,浜中俊,1:45.2,,2.0,1.0,438(-6),[西] 佐藤悠太,202501010112
2,3,4,ウインアルドーレ,牡4,58,松岡正海,1:45.7,3,36.1,9.0,496(+6),[西] 西園翔太,202501010112
3,8,14,マイノワール,牡4,58,武豊,1:45.7,ハナ,8.5,3.0,474(-4),[西] 笹田和秀,202501010112
4,2,2,ケイアイメキラ,セ5,58,黛弘人,1:46.2,3,108.1,13.0,492(+8),[西] 秋山真一,202501010112
5,4,6,アセレラシオン,牡4,58,鮫島克駿,1:46.2,アタマ,13.7,7.0,526(-2),[西] 浜田多実,202501010112
6,1,1,アイウィル,牡4,58,佐々木大,1:46.3,クビ,10.7,6.0,512(-8),[東] 高木登,202501010112
7,5,7,トゥルブレンシア,セ8,58,斎藤新,1:46.5,1.1/4,90.4,12.0,458(-2),[西] 東田明士,202501010112
8,5,8,バニシングポイント,セ7,58,古川吉洋,1:46.7,1.1/4,42.1,10.0,484(-12),[東] 古賀慎明,202501010112
9,6,9,ヒルノデプラーツ,牡6,58,松本大輝,1:46.8,クビ,157.6,14.0,494(-4),[西] 北出成人,202501010112
10,7,11,ラオラシオン,牡4,58,吉田隼人,1:46.8,クビ,8.8,4.0,490(+6),[東] 斎藤誠,202501010112
11,3,3,コスモオピニオン,牡5,58,丹内祐次,1:47.0,1.1/4,28.1,8.0,508(-6),[東] 黒岩陽一,202501010112
12,8,13,ムジェロ,牡5,58,北村友一,1:47.5,3,8.8,5.0,518(-4),[西] 藤原英昭,202501010112
13,4,5,バロンドール,牡4,58,横山典弘,1:48.6,7,8.4,2.0,538(+12),[西] 松永幹夫,202501010112
14,7,12,フラッシング,牡4,58,藤岡佑介,1:49.0,2.1/2,83.3,11.0,476(-4),[西] 牧浦充徳,202501010112
1,3,3,メイショウハマギク,牝3,52,小林美駒,1:45.2,,25.3,9.0,498(+8),[西] 藤岡健一,202501010201
2,3,4,ユージュアーナ,牝3,55,斎藤新,1:45.3,クビ,8.6,4.0,450(-6),[西] 奥村豊,202501010201
3,2,2,ミサビスケッツ,牝3,55,丹内祐次,1:45.4,3/4,2.4,1.0,436(-4),[東] 村田一誠,202501010201
4,7,11,スマートイザナミ,牝3,55,鮫島克駿,1:45.5,クビ,4.8,2.0,446(+6),[西] 谷潔,202501010201
5,8,13,ハローエンジェル,牝3,55,北村友一,1:46.0,3,7.7,3.0,460(-8),[西] 田中克典,202501010201
6,1,1,フェアーメロディ,牝3,52,舟山瑠泉,1:46.3,1.3/4,13.4,6.0,432(0),[西] 高橋義忠,202501010201
7,4,5,モアサナイト,牝3,55,佐々木大,1:46.6,2,16.3,7.0,444(+18),[西] 小林真也,202501010201
8,8,14,アラマンダ,牝3,55,荻野琢真,1:47.3,4,149.7,14.0,434(+14),[西] 平田修,202501010201
9,5,8,サンダーフレア,牝3,55,吉田隼人,1:47.4,1/2,8.7,5.0,464(+8),[東] 久保田貴,202501010201
10,7,12,セレーネアステール,牝3,52,森田誠也,1:47.4,ハナ,55.5,10.0,422(+20),[西] 武幸四郎,202501010201
11,4,6,スタードメイソン,牝3,52,和田陽希,1:47.9,3,65.8,11.0,400(0),[西] 藤原英昭,202501010201
12,6,9,オルミラベル,牝3,55,藤岡佑介,1:48.4,3,19.9,8.0,466(-8),[西] 上村洋行,202501010201
13,6,10,タヤスソーレ,牝3,52,柴田裕一,1:50.6,大,143.5,13.0,446(+4),[東] 岩戸孝樹,202501010201
14,5,7,ウインフルゴラ,牝3,55,黛弘人,1:52.1,9,112.0,12.0,422(-8),[西] 新谷功一,202501010201
1,7,11,キャナルクルーズ,牝3,55,横山武史,1:09.2,,6.8,3.0,436(0),[東] 大竹正博,202501010202
2,6,10,ユキノエミリオ,牡3,57,松岡正海,1:09.2,ハナ,29.1,8.0,438(-4),[東] 竹内正洋,202501010202
3,5,8,ハーフェン,牝3,55,丹内祐次,1:09.2,アタマ,3.4,2.0,400(-4),[東] 新開幸一,202501010202
4,7,12,ダークメモリー,牝3,54,松本大輝,1:09.7,3,2.4,1.0,462(-6),[西] 田中克典,202501010202
5,8,13,スピリットサージ,牝3,55,佐々木大,1:09.8,クビ,8.9,4.0,446(-6),[西] 須貝尚介,202501010202
6,4,5,ロードステイタス,牡3,57,吉田隼人,1:10.1,1.1/2,11.2,5.0,460(+4),[西] 四位洋文,202501010202
7,4,6,ベルシャイニー,牝3,52,柴田裕一,1:10.1,クビ,196.0,14.0,400(-6),[東] 高橋文雅,202501010202
8,1,1,コルネイユドール,牝3,52,舟山瑠泉,1:10.2,クビ,63.8,10.0,432(-24),[西] 千田輝彦,202501010202
9,5,7,ウィンビュー,牝3,55,古川吉洋,1:10.3,1,62.9,9.0,428(-2),[西] 畑端省吾,202501010202
10,6,9,ウインボニータ,牝3,55,黛弘人,1:10.4,1/2,176.5,13.0,470(-16),[東] 奥平雅士,202501010202
11,2,2,スイッチビスケット,牡3,54,和田陽希,1:10.8,2,93.1,11.0,472(0),[西] 森田直行,202501010202
12,3,3,シーオン,牝3,52,古川奈穂,1:11.2,2.1/2,114.3,12.0,402(-8),[東] 奥平雅士,202501010202
13,3,4,エクラドネージュ,牝3,55,斎藤新,1:11.2,ハナ,21.5,7.0,432(+22),[西] 奥村豊,202501010202
14,8,14,ピースフルゴールド,牝3,52,小林美駒,1:11.5,1.3/4,16.5,6.0,458(-18),[東] 斎藤誠,202501010202
1,3,3,カフェブーケット,牡3,57,横山典弘,1:45.3,,2.2,1.0,480(-4),[東] 柄崎将寿,202501010203
2,7,12,ルグランシャリオ,牡3,54,小林美駒,1:45.3,クビ,13.6,4.0,514(-3),[東] 石栗龍彦,202501010203
3,7,11,オンクラウドナイン,牡3,57,藤岡佑介,1:45.5,1.1/2,3.7,2.0,510(+2),[東] 和田正一,202501010203
4,5,7,サザンブラック,牡3,54,橋木太希,1:45.6,クビ,191.6,14.0,490(0),[東] 根本康広,202501010203
5,6,9,ボールドハーテッド,牡3,54,和田陽希,1:45.9,1.1/2,36.3,9.0,450(-2),[西] 鈴木孝志,202501010203
6,6,10,タイキフィアリーベ,牡3,57,川又賢治,1:46.4,3,36.1,8.0,472(-4),[西] 中尾秀正,202501010203
7,1,1,ニコ,牝3,52,古川奈穂,1:46.5,3/4,71.1,11.0,406(+6),[東] 大和田成,202501010203
8,8,13,ジャスティンアロー,牡3,57,北村友一,1:46.7,1.1/4,5.9,3.0,538(-4),[西] 吉岡辰弥,202501010203
9,2,2,セイスイミリオン,牡3,57,松岡正海,1:47.2,2.1/2,15.7,6.0,494(+12),[東] 堀内岳志,202501010203
10,3,4,ロングロングロング,牡3,57,荻野琢真,1:47.2,クビ,153.0,12.0,460(-4),[西] 角田晃一,202501010203
11,8,14,ミユンガー,牡3,57,鮫島克駿,1:47.8,3.1/2,40.7,10.0,466(+4),[西] 岡田稲男,202501010203
12,5,8,アルテボーイ,牡3,57,斎藤新,1:47.9,クビ,14.0,5.0,510(+10),[東] 斎藤誠,202501010203
13,4,5,ブラックレーション,牡3,56,松本大輝,1:48.2,2,16.9,7.0,522(-10),[西] 本田優,202501010203
14,4,6,マークオブゾロ,牡3,54,鷲頭虎太,1:48.9,4,181.3,13.0,476(-8),[西] 西村真幸,202501010203
1,5,5,ヨヒーン,牝3,55,鮫島克駿,2:02.8,,2.6,2.0,460(0),[西] 杉山晴紀,202501010204
2,7,7,メテオレーナ,牝3,55,丹内祐次,2:03.5,4,15.3,6.0,410(-12),[西] 中村直也,202501010204
3,8,8,ハードロックスター,牡3,54,舟山瑠泉,2:03.6,3/4,12.1,5.0,488(+2),[東] 鹿戸雄一,202501010204
4,4,4,サイモンイロハニー,牝3,52,小林美駒,2:03.6,アタマ,11.5,4.0,412(+4),[西] 谷潔,202501010204
5,3,3,トルストイ,牡3,57,斎藤新,2:03.7,クビ,9.2,3.0,496(-4),[西] 杉山晴紀,202501010204
6,1,1,ピティロディア,牡3,57,横山武史,2:03.9,1,2.1,1.0,444(-8),[東] 西田雄一,202501010204
7,2,2,ディアイライザ,牝3,55,佐々木大,2:04.3,2.1/2,24.9,7.0,420(-4),[東] 加藤和宏,202501010204
8,6,6,カリビアンブルー,牡3,56,松本大輝,2:04.6,2,127.2,9.0,506(+6),[西] 池江泰寿,202501010204
9,8,9,アルファシリウス,牡3,54,古川奈穂,2:05.6,6,51.0,8.0,462(-4),[西] 矢作芳人,202501010204
1,6,6,サンセットゴールド,牡2,55,鮫島克駿,1:53.5,,1.8,1.0,448(0),[西] 矢作芳人,202501010205
2,5,5,マイネルシンベリン,牡2,55,丹内祐次,1:53.5,クビ,4.0,2.0,454(0),[東] 武市康男,202501010205
3,1,1,マリノリュミエール,牝2,52,舟山瑠泉,1:54.0,3,57.1,6.0,454(0),[東] 村田一誠,202501010205
4,2,2,シンデレラガール,牝2,55,斎藤新,1:54.4,2.1/2,6.0,4.0,438(0),[西] 西園翔太,202501010205
5,3,3,ユイノカタリベ,牡2,52,小林美駒,1:55.0,3.1/2,21.5,5.0,504(0),[東] 竹内正洋,202501010205
5,4,4,レイサンソク,牡2,55,佐々木大,1:55.0,同着,4.5,3.0,510(0),[西] 吉村圭司,202501010205
1,8,9,ストラテージュ,牡3,52,古川奈穂,0:58.1,,6.4,4.0,458(-2),[西] 矢作芳人,202501010206
2,6,6,エコロレオナ,牝3,50,和田陽希,0:58.1,クビ,5.2,3.0,438(-4),[西] 森秀行,202501010206
3,2,2,ピクラリーダ,牝4,53,鷲頭虎太,0:58.7,3.1/2,52.3,7.0,466(+4),[東] 清水英克,202501010206
4,5,5,テイオームサシ,牡3,55,荻野琢真,0:58.8,1/2,20.8,5.0,488(+4),[西] 秋山真一,202501010206
5,4,4,ペレグリン,牝4,53,小林美駒,0:58.8,アタマ,4.4,2.0,440(+4),[西] 河嶋宏樹,202501010206
6,7,7,セイゲン,セ6,58,古川吉洋,0:58.8,ハナ,44.8,6.0,456(-6),[東] 中川公成,202501010206
7,1,1,ジャスパーソレイユ,牡3,55,北村友一,0:58.9,アタマ,1.7,1.0,464(-2),[西] 森秀行,202501010206
8,3,3,カップッチョ,牡8,58,黛弘人,0:58.9,クビ,61.0,8.0,494(+2),[東] 南田美知,202501010206
9,8,8,アスクアメージモア,牡4,55,舟山瑠泉,0:59.9,6,94.0,9.0,472(0),[西] 藤原英昭,202501010206
1,6,8,サンキャメロン,牝4,55,松本大輝,1:44.1,,13.5,6.0,460(0),[東] 上原博之,202501010207
2,3,3,ルージュミラージュ,牝3,50,森田誠也,1:44.3,1.1/4,11.5,5.0,448(-8),[西] 武幸四郎,202501010207
3,8,13,スナークメモリー,牝5,53,柴田裕一,1:44.7,2,29.3,11.0,436(+2),[西] 宮地貴稔,202501010207
