着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_id
16,8,15,キャプティバ,牡3,57.0,黛弘人,1:15.6,2.1/2,556.3,16.0,492(+6),[東] 佐藤吉勝,202506010101
1,3,6,フィーリウス,牡3,57.0,木幡巧也,1:56.1,,7.3,3.0,492(-6),[東] 手塚貴久,202506010102
2,6,12,ロンパイア,牡3,57.0,戸崎圭太,1:56.1,アタマ,7.5,4.0,474(-2),[東] 尾関知人,202506010102
3,1,2,ブレトワルダ,牡3,57.0,丹内祐次,1:56.2,1/2,8.2,6.0,496(+2),[東] 新開幸一,202506010102
4,7,14,プロスペクトパーク,牡3,57.0,横山武史,1:56.5,1.3/4,7.8,5.0,504(+6),[東] 高柳瑞樹,202506010102
5,7,13,アイオリア,牡3,57.0,横山和生,1:57.4,5,2.3,1.0,520(+6),[東] 奥村武,202506010102
6,8,15,ルシード,牡3,57.0,野中悠太,1:57.6,1.1/4,19.8,7.0,512(+10),[東] 田島俊明,202506010102
7,4,8,ギンガエクスプレス,牡3,54.0,長浜鴻緒,1:57.7,1/2,179.8,11.0,532(+4),[東] 加藤士津,202506010102
8,8,16,バレアリックシー,牡3,57.0,菊沢一樹,1:57.7,アタマ,121.2,10.0,480(+6),[東] 菊沢隆徳,202506010102
9,5,9,シリウスライト,牡3,57.0,石橋脩,1:58.0,2,412.8,14.0,460(+2),[東] 和田正一,202506010102
10,2,4,ヴィジブルライト,牡3,57.0,マーカン,1:58.0,ハナ,5.2,2.0,486(0),[東] 和田正一,202506010102
11,6,11,クラウンジュエル,牡3,57.0,松岡正海,1:58.1,クビ,336.5,13.0,478(-2),[東] 尾関知人,202506010102
12,3,5,アイスヴィレッジ,牡3,57.0,菅原明良,1:58.2,1/2,57.0,8.0,490(-8),[東] 鈴木慎太,202506010102
13,4,7,アタックスリー,牡3,57.0,柴田大知,2:00.3,大,468.3,16.0,456(+2),[東] 和田雄二,202506010102
14,1,1,レイラインシチー,牡3,57.0,佐々木大,2:00.9,3.1/2,59.1,9.0,466(+2),[東] 伊藤圭三,202506010102
15,2,3,ブレイクバウンズ,牡3,57.0,伊藤工真,2:01.1,1.1/2,283.0,12.0,484(+2),[東] 林徹,202506010102
16,5,10,ジュンアベリアシノ,牡3,57.0,黛弘人,2:09.4,大,435.4,15.0,460(0),[東] 伊坂重信,202506010102
1,6,12,タマモトリノ,牡3,57.0,大野拓弥,1:56.9,,8.9,5.0,488(0),[東] 辻哲英,202506010103
2,4,7,ホウオウサムレット,牡3,57.0,マーカン,1:57.2,1.3/4,2.5,1.0,452(0),[東] 田中博康,202506010103
3,8,16,ヌンボラ,牝3,52.0,石神深道,1:58.3,7,98.2,12.0,466(0),[東] 深山雅史,202506010103
4,8,15,フローラルデザイン,牝3,55.0,北村宏司,1:58.6,1.3/4,24.2,7.0,452(0),[東] 畠山吉宏,202506010103
5,7,13,ジロラータ,牡3,57.0,吉田豊,1:58.6,クビ,6.2,3.0,472(0),[東] 久保田貴,202506010103
6,2,3,モリノハーバー,牝3,51.0,小林美駒,1:58.8,1.1/4,29.2,8.0,484(0),[東] 鈴木伸尋,202506010103
7,2,4,ニシノジョバンニ,牡3,57.0,池添謙一,1:58.9,3/4,44.2,9.0,548(0),[東] 矢嶋大樹,202506010103
8,1,1,アズユーライク,牝3,55.0,戸崎圭太,1:59.0,アタマ,4.8,2.0,466(0),[西] 西園翔太,202506010103
9,6,11,ウィンターサン,牝3,55.0,佐々木大,1:59.6,4,7.5,4.0,454(0),[東] 加藤征弘,202506010103
10,7,14,ヴァルトバーデン,牡3,57.0,宮崎北斗,1:59.9,1.3/4,114.0,13.0,484(0),[東] 嘉藤貴行,202506010103
11,5,9,ホロヨイマンゲツ,牡3,57.0,内田博幸,2:00.6,4,151.8,15.0,500(0),[東] 深山雅史,202506010103
12,3,5,ゴールドパートナー,牡3,57.0,横山和生,2:01.1,3,11.5,6.0,470(0),[東] 嘉藤貴行,202506010103
13,5,10,スイープビクトリー,牡3,57.0,伊藤工真,2:01.4,1.3/4,147.2,14.0,444(0),[東] 林徹,202506010103
14,4,8,ブルーラジカル,牡3,57.0,野中悠太,2:01.6,1,76.7,11.0,466(0),[東] 菊川正達,202506010103
15,1,2,オンクラウドナイン,牡3,57.0,藤岡佑介,2:01.8,1.1/4,73.2,10.0,520(0),[東] 和田正一,202506010103
16,3,6,ニシノステディミキ,牝3,55.0,岩部純二,2:04.2,大,233.6,16.0,466(0),[東] 加藤和宏,202506010103
1,1,1,ロードブレイズ,牡4,57.0,横山和生,2:36.0,,5.7,2.0,506(+8),[東] 稲垣幸雄,202506010104
2,4,8,コスモジンバック,牡4,57.0,石橋脩,2:36.0,クビ,17.0,6.0,484(0),[東] 相沢郁,202506010104
3,4,7,トゥザヒロイン,牝6,56.0,大野拓弥,2:36.8,5,50.2,10.0,540(+6),[東] 辻哲英,202506010104
4,3,6,ジーティーアグリム,牝4,55.0,藤岡佑介,2:36.9,1/2,218.0,15.0,544(+20),[東] 奥平雅士,202506010104
5,5,10,オウケンシルヴァー,牡4,57.0,原田和真,2:36.9,アタマ,25.6,8.0,500(0),[東] 松永康利,202506010104
6,2,3,トゥルース,牡5,58.0,菊沢一樹,2:36.9,ハナ,123.8,13.0,516(+20),[東] 金成貴史,202506010104
7,5,9,マコタイガ,牡4,57.0,吉田豊,2:37.0,クビ,7.9,3.0,516(+4),[東] 小野次郎,202506010104
8,3,5,シーリュウシー,牡4,57.0,横山武史,2:37.3,2,1.8,1.0,504(+4),[西] 岡田稲男,202506010104
9,2,4,ダノンペドロ,セ5,58.0,マーカン,2:37.5,1.1/4,13.7,5.0,478(-6),[西] 寺島良,202506010104
10,7,13,パッカパッカブー,牡4,57.0,松岡正海,2:37.9,2.1/2,49.9,9.0,494(-2),[東] 堀内岳志,202506010104
11,7,14,アスプリージャ,牡4,57.0,丹内祐次,2:38.0,1/2,21.4,7.0,480(-2),[東] 中舘英二,202506010104
12,8,16,サトノレイズ,牡4,57.0,戸崎圭太,2:38.3,2,10.3,4.0,474(+20),[東] 萩原清,202506010104
13,1,2,ブレイヴアロウ,牡5,58.0,佐々木大,2:38.5,1.1/4,75.0,11.0,502(0),[東] 辻哲英,202506010104
14,8,15,デリシュレーヌ,牝7,56.0,ドイル,2:38.8,1.1/2,95.1,12.0,498(+10),[東] 高橋文雅,202506010104
15,6,11,トゥラムプラッツ,牡4,57.0,木幡育也,2:39.6,5,354.8,16.0,490(+12),[東] 高橋文雅,202506010104
16,6,12,オブシディアン,牡5,54.0,小林美駒,2:40.8,7,126.8,14.0,534(+6),[東] 武藤善則,202506010104
1,3,6,フィールドノート,牡3,57.0,マーカン,1:34.3,,7.2,3.0,450(0),[東] 木村哲也,202506010105
2,6,11,ルトンワージ,牡3,57.0,斎藤新,1:34.4,1/2,5.1,2.0,446(+4),[東] 斎藤誠,202506010105
3,3,5,エンゲルシュピール,牝3,55.0,横山和生,1:34.6,1.1/4,12.3,6.0,448(-4),[東] 田村康仁,202506010105
4,2,3,ガジュノリホワイト,牡3,57.0,丹内祐次,1:34.6,クビ,9.0,5.0,454(-2),[東] 尾形和幸,202506010105
5,4,7,マイネルレクエルド,牡3,57.0,津村明秀,1:35.1,3,21.4,8.0,472(+6),[東] 田島俊明,202506010105
6,8,16,カーヌスティ,牡3,57.0,佐々木大,1:35.3,3/4,7.4,4.0,496(+24),[東] 蛯名正義,202506010105
7,5,10,エメラルドラグーン,牡3,57.0,岩部純二,1:35.4,3/4,576.2,16.0,472(+2),[東] 伊藤伸一,202506010105
8,2,4,ニシノコイネガイ,牝3,55.0,菊沢一樹,1:35.4,ハナ,230.5,11.0,432(+4),[東] 伊坂重信,202506010105
9,1,1,ニシノコイブミ,牝3,55.0,菅原明良,1:35.4,ハナ,2.2,1.0,428(+6),[東] 西田雄一,202506010105
10,6,12,シベリアンデネブ,牡3,57.0,松岡正海,1:35.5,3/4,126.3,9.0,490(+6),[東] 水野貴広,202506010105
11,4,8,キャピタルプレイン,牝3,55.0,横山武史,1:35.7,1.1/2,13.9,7.0,446(-2),[東] 千葉直人,202506010105
12,8,15,フレンドシルバー,牝3,52.0,佐藤翔馬,1:35.9,1.1/4,356.1,14.0,460(+8),[東] 南田美知,202506010105
13,7,13,メロンパンマニア,牡3,57.0,柴田大知,1:36.1,1.1/4,293.4,12.0,466(-4),[東] 和田雄二,202506010105
14,7,14,ゼンブママノセイ,牝3,55.0,木幡初也,1:36.4,2,140.8,10.0,400(+4),[東] 深山雅史,202506010105
15,1,2,エンジェライト,牝3,52.0,石神深道,1:36.5,1/2,528.4,15.0,386(-4),[東] 加藤和宏,202506010105
16,5,9,タギマサダス,セ3,55.0,小林脩斗,1:37.4,5,313.8,13.0,410(0),[東] 青木孝文,202506010105
1,2,4,ノクターン,牝3,55.0,横山武史,2:01.9,,2.0,1.0,474(0),[東] 木村哲也,202506010106
2,4,8,ラッキーロジータ,牝3,55.0,ドイル,2:02.3,2,10.3,3.0,478(0),[東] 相沢郁,202506010106
3,7,15,トーセンリバーブ,牝3,55.0,菊沢一樹,2:02.4,3/4,114.7,16.0,466(0),[東] 菊沢隆徳,202506010106
4,5,10,ヴォイスオブゼウス,牡3,57.0,吉田豊,2:02.4,アタマ,35.6,11.0,468(0),[西] 矢作芳人,202506010106
5,6,11,ピュルテ,牝3,55.0,嶋田純次,2:02.7,1.1/2,58.1,14.0,428(0),[東] 手塚貴久,202506010106
6,6,12,ミクニインスパイア,牡3,57.0,佐々木大,2:02.7,クビ,13.9,5.0,512(0),[東] 林徹,202506010106
7,7,13,ミスターボビー,牡3,57.0,荻野極,2:03.3,4,28.5,8.0,462(0),[東] 栗田徹,202506010106
8,1,1,レイーナアスール,牝3,55.0,武藤雅,2:03.4,1/2,57.3,13.0,476(0),[東] 武藤善則,202506010106
9,7,14,ニシノイッキサス,牡3,57.0,池添謙一,2:04.0,3.1/2,40.3,12.0,446(0),[東] 村田一誠,202506010106
10,4,7,キングズトゥルー,牡3,57.0,菅原明良,2:04.5,3,14.4,6.0,452(0),[東] 大竹正博,202506010106
11,5,9,カレラエンブレマ,牡3,57.0,マーカン,2:04.5,クビ,6.3,2.0,518(0),[東] 田村康仁,202506010106
12,8,17,ダブルドラゴン,牡3,55.0,小林脩斗,2:04.8,1.1/2,167.9,17.0,520(0),[東] 伊藤大士,202506010106
13,3,6,エリジブル,牡3,54.0,長浜鴻緒,2:04.9,1/2,16.6,7.0,490(0),[東] 上原博之,202506010106
14,8,18,ポートタウランガ,牝3,52.0,石田拓郎,2:05.0,1,225.5,18.0,474(0),[東] 嘉藤貴行,202506010106
15,3,5,ボスポラス,牡3,57.0,石橋脩,2:05.2,1.1/4,98.5,15.0,452(0),[東] 和田正一,202506010106
16,8,16,パブリックスフィア,牡3,57.0,北村宏司,2:05.3,クビ,35.1,10.0,458(0),[東] 奥村武,202506010106
17,1,2,オーロプロサングエ,牡3,57.0,杉原誠人,2:06.5,7,31.9,9.0,486(0),[東] 伊藤大士,202506010106
中,2,3,アミドゥクール,牡3,57.0,横山和生,,,11.2,4.0,522(0),[東] 尾関知人,202506010106
1,8,16,アンブロジアーナ,牝6,53.0,長浜鴻緒,1:55.0,,30.8,9.0,432(0),[東] 上原博之,202506010107
2,3,5,ビップレーヌ,牝4,55.0,横山武史,1:55.0,アタマ,7.9,4.0,474(+6),[東] 高柳瑞樹,202506010107
3,4,8,マフィン,牝4,52.0,石神深道,1:55.1,1/2,65.5,13.0,414(-6),[東] 大和田成,202506010107
4,2,3,イラーナ,牝4,55.0,津村明秀,1:55.2,1/2,5.7,3.0,434(-6),[東] 林徹,202506010107
5,6,12,ミラクルキャッツ,牝5,56.0,佐々木大,1:55.4,1,3.2,1.0,462(-4),[東] 堀宣行,202506010107
6,5,10,ラジエル,牝6,56.0,杉原誠人,1:55.5,3/4,31.1,10.0,452(+14),[東] 嘉藤貴行,202506010107
7,6,11,ヒラリーステップ,牝5,56.0,丹内祐次,1:55.6,クビ,12.5,6.0,492(+10),[東] 天間昭一,202506010107
8,7,14,グランコネクシオン,牝4,55.0,木幡巧也,1:55.7,1/2,25.9,8.0,436(+2),[東] 畠山吉宏,202506010107
9,3,6,アステロイドメア,牝5,56.0,マーカン,1:55.7,ハナ,5.2,2.0,502(+6),[東] 武市康男,202506010107
10,8,15,チャイボーグ,牝5,56.0,石川裕紀,1:55.9,1.1/4,270.6,16.0,504(+12),[東] 的場均,202506010107
11,5,9,オランジー,牝5,56.0,内田博幸,1:55.9,クビ,145.0,15.0,460(-4),[東] 青木孝文,202506010107
12,7,13,ヤエベニシダレ,牝5,56.0,丸山元気,1:56.1,3/4,36.9,12.0,466(-8),[西] 梅田智之,202506010107
13,1,2,レシェルドランジュ,牝4,55.0,北村宏司,1:56.5,2.1/2,31.3,11.0,456(+2),[東] 伊藤大士,202506010107
14,4,7,アルヴィエンヌ,牝5,56.0,戸崎圭太,1:56.8,1.1/2,8.1,5.0,480(+18),[東] 林徹,202506010107
15,1,1,ドリームクルーズ,牝4,55.0,松岡正海,1:57.1,2,17.7,7.0,490(+6),[東] 戸田博文,202506010107
16,2,4,ファイブセンス,牝5,56.0,吉田豊,1:58.0,5,105.1,14.0,462(-6),[東] 高橋文雅,202506010107
1,6,11,レオテミス,牝4,53.0,石田拓郎,1:07.1,,4.2,2.0,490(0),[西] 高柳大輔,202506010108
2,6,12,マキアージュ,牝6,52.0,小林美駒,1:07.5,2.1/2,12.2,6.0,458(0),[東] 菊川正達,202506010108
3,8,16,トーラスシャイン,牡4,58.0,藤岡佑介,1:07.9,2,6.7,3.0,474(0),[西] 田中克典,202506010108
4,3,6,ヒラボクミニー,牝4,56.0,横山武史,1:08.0,1/2,7.4,4.0,472(-2),[東] 村田一誠,202506010108
5,2,4,ダークンストーミー,牡5,58.0,江田照男,1:08.0,クビ,313.3,16.0,454(+6),[東] 小笠倫弘,202506010108
6,5,9,トリップトゥムーン,牡6,57.0,横山琉人,1:08.2,1,273.2,15.0,460(+8),[東] 粕谷昌央,202506010108
7,2,3,スティールブルー,牝4,56.0,マーカン,1:08.2,アタマ,2.9,1.0,440(+4),[東] 宗像義忠,202506010108
8,4,8,モズトキキ,牝4,56.0,菅原明良,1:08.2,クビ,11.0,5.0,552(-4),[西] 村山明,202506010108
9,7,14,ジャガード,牡7,58.0,吉田豊,1:08.4,1.1/4,126.5,13.0,426(+4),[東] 和田雄二,202506010108
10,4,7,スピリットガイド,セ4,58.0,戸崎圭太,1:08.5,1/2,13.6,7.0,526(+2),[東] 手塚貴久,202506010108
11,1,1,ベルウッドブラボー,牡6,58.0,柴田大知,1:08.6,クビ,47.6,10.0,470(+10),[東] 和田雄二,202506010108
12,1,2,ルカン,牝5,56.0,石川裕紀,1:08.6,クビ,103.7,12.0,410(-8),[西] 藤野健太,202506010108
13,5,10,アコルダール,牝7,56.0,丹内祐次,1:08.7,クビ,87.1,11.0,464(+4),[西] 西園翔太,202506010108
14,7,13,ディオアステリア,牝6,56.0,横山和生,1:08.8,3/4,43.5,9.0,488(+6),[東] 小野次郎,202506010108
15,3,5,アイルドリアン,牝4,56.0,ドイル,1:09.1,2,16.1,8.0,498(+6),[西] 音無秀孝,202506010108
16,8,15,クインズコスモス,牝6,53.0,長浜鴻緒,1:09.7,3.1/2,140.0,14.0,452(+6),[東] 加藤士津,202506010108
1,8,15,ピュアキアン,牡4,57.0,吉田豊,1:52.6,,13.8,5.0,508(-4),[東] 竹内正洋,202506010109
2,8,16,アスクビックスター,牡6,58.0,黛弘人,1:52.7,1/2,118.7,13.0,480(+2),[西] 矢作芳人,202506010109
3,5,10,ジョージテソーロ,牡4,57.0,菅原明良,1:52.9,1.1/4,21.7,6.0,480(+4),[東] 嘉藤貴行,202506010109
4,1,1,スノーグレース,牝6,56.0,マーカン,1:52.9,クビ,39.1,11.0,486(+2),[東] 中舘英二,202506010109
5,7,13,テーオーパスワード,牡4,57.0,戸崎圭太,1:53.0,1/2,3.0,1.0,490(0),[西] 高柳大輔,202506010109
6,5,9,ロジアデレード,牡4,57.0,野中悠太,1:53.3,1.3/4,5.8,4.0,506(+4),[東] 稲垣幸雄,202506010109
7,7,14,マンマリアーレ,牝5,56.0,荻野極,1:53.4,3/4,4.7,3.0,476(+2),[東] 高木登,202506010109
8,4,7,オンザライン,セ7,58.0,丸山元気,1:53.4,アタマ,34.7,10.0,466(+4),[東] 大和田成,202506010109
9,4,8,トップオブジェラス,牡6,58.0,佐々木大,1:53.6,1,26.1,7.0,550(+14),[東] 高木登,202506010109
10,2,4,ベンテイガ,牡6,58.0,斎藤新,1:53.7,1/2,367.4,16.0,522(+2),[西] 音無秀孝,202506010109
11,3,6,グロッシェン,牡4,57.0,横山武史,1:53.7,アタマ,4.3,2.0,478(+8),[東] 宮田敬介,202506010109
12,6,12,ウインスノーライト,牡5,58.0,横山和生,1:53.7,クビ,29.7,9.0,486(-6),[西] 杉山晴紀,202506010109
13,1,2,サンライズグルーヴ,牡5,58.0,丹内祐次,1:53.8,アタマ,27.2,8.0,526(+4),[西] 河内洋,202506010109
14,2,3,メイショウカゲカツ,牡6,58.0,石橋脩,1:54.3,3,173.0,15.0,508(+6),[西] 西園正都,202506010109
15,6,11,メイクザビート,牡5,58.0,ドイル,1:54.7,2.1/2,90.8,12.0,494(-2),[西] 西園正都,202506010109
16,3,5,ダスク,牡5,58.0,武藤雅,1:55.8,7,156.8,14.0,450(-12),[西] 石坂公一,202506010109
1,5,9,ファンダム,牡3,57.0,北村宏司,1:33.5,,1.8,1.0,470(+12),[東] 辻哲英,202506010110
2,6,10,モンドデラモーレ,牡3,57.0,マーカン,1:33.6,3/4,5.5,2.0,484(+20),[東] 千葉直人,202506010110
3,4,7,モンテシート,牡3,57.0,松岡正海,1:34.0,2.1/2,61.9,10.0,496(-4),[西] 牧田和弥,202506010110
4,1,1,ディオデルマーレ,牡3,57.0,佐々木大,1:34.2,1.1/4,11.4,5.0,508(+6),[東] 堀宣行,202506010110
5,5,8,シンフォーエバー,牡3,57.0,戸崎圭太,1:34.2,クビ,5.8,3.0,504(+10),[西] 森秀行,202506010110
6,4,6,ワース,牡3,57.0,横山武史,1:34.4,1.1/2,8.9,4.0,496(+4),[東] 上原佑紀,202506010110
7,2,3,ビッキーファースト,牡3,57.0,大野拓弥,1:34.6,1,141.1,12.0,486(+6),[西] 武幸四郎,202506010110
8,2,2,ギフテッド,牝3,55.0,菅原明良,1:34.6,クビ,28.3,7.0,458(0),[東] 武井亮,202506010110
9,7,13,バセリーナ,牡3,57.0,丹内祐次,1:34.7,1/2,307.0,14.0,452(-2),[東] 松山将樹,202506010110
10,3,4,デリュージョン,牡3,57.0,横山和生,1:34.8,クビ,97.5,11.0,462(-2),[西] 奥村豊,202506010110
11,6,11,バニーラビット,牡3,57.0,荻野極,1:34.9,1,55.7,9.0,492(+12),[西] 武幸四郎,202506010110
12,7,12,メルキオル,牡3,57.0,丸山元気,1:35.0,クビ,39.7,8.0,482(+14),[西] 松永幹夫,202506010110
13,8,15,ニシノルアノーヴァ,牡3,57.0,津村明秀,1:35.2,1.1/4,184.2,13.0,482(0),[東] 古賀慎明,202506010110
14,8,14,アリオーンスマイル,牡3,57.0,木幡巧也,1:35.3,1/2,400.0,15.0,446(-6),[東] 土田稔,202506010110
15,3,5,スマッシュアウト,牡3,57.0,杉原誠人,1:35.5,1.1/2,25.3,6.0,438(+6),[東] 栗田徹,202506010110
1,1,2,アルナシーム,牡6,58.0,藤岡佑介,1:58.1,,8.4,4.0,452(+2),[西] 橋口慎介,202506010111
2,4,7,マイネルモーント,牡5,55.0,丹内祐次,1:58.3,1.1/4,10.2,6.0,466(+8),[東] 高木登,202506010111
3,8,16,ボーンディスウェイ,牡6,57.0,木幡巧也,1:58.4,1,16.5,8.0,498(+6),[東] 牧光二,202506010111
4,7,15,クリスマスパレード,牝4,55.0,石川裕紀,1:58.5,1/2,4.4,1.0,460(-4),[東] 加藤士津,202506010111
5,5,9,ギャラクシーナイト,牡6,56.0,菊沢一樹,1:58.5,ハナ,88.4,15.0,512(+8),[東] 菊沢隆徳,202506010111
6,2,3,パラレルヴィジョン,牡6,58.0,マーカン,1:58.5,クビ,11.3,7.0,492(+4),[東] 国枝栄,202506010111
7,3,5,ショウナンアデイブ,牡6,55.0,池添謙一,1:58.6,アタマ,19.6,9.0,510(-6),[西] 高野友和,202506010111
8,4,8,エアファンディタ,牡8,57.5,戸崎圭太,1:58.7,1,26.0,10.0,470(+4),[西] 池添学,202506010111
9,8,18,ホウオウビスケッツ,牡5,59.5,ドイル,1:58.8,クビ,4.6,2.0,506(+4),[東] 奥村武,202506010111
10,1,1,ラーグルフ,牡6,57.5,菅原明良,1:58.9,1/2,42.5,12.0,496(-4),[東] 宗像義忠,202506010111
11,5,10,セイウンプラチナ,牡6,54.0,内田博幸,1:58.9,クビ,120.5,16.0,512(+24),[東] 千葉直人,202506010111
12,8,17,シンリョクカ,牝5,56.0,木幡初也,1:58.9,ハナ,7.8,3.0,466(+4),[東] 竹内正洋,202506010111
13,3,6,カラテ,牡9,59.0,杉原誠人,1:59.1,3/4,64.8,13.0,546(+16),[西] 音無秀孝,202506010111
14,2,4,ジェイパームス,セ5,56.0,佐々木大,1:59.1,クビ,29.8,11.0,510(+8),[東] 堀宣行,202506010111
15,7,14,リカンカブール,牡6,58.0,津村明秀,1:59.5,2.1/2,8.5,5.0,496(+6),[西] 田中克典,202506010111
16,7,13,アドマイヤビルゴ,牡8,57.0,北村宏司,2:00.3,5,244.5,17.0,444(0),[西] 友道康夫,202506010111
17,6,12,ディオスバリエンテ,セ7,55.0,大野拓弥,2:00.9,3.1/2,73.5,14.0,482(+4),[東] 堀宣行,202506010111
18,6,11,カレンシュトラウス,牡8,54.0,荻野極,2:01.0,1/2,258.7,18.0,528(+4),[西] 平田修,202506010111
1,3,5,ムーム,牝4,56.0,川又賢治,1:11.0,,7.3,4.0,456(-8),[西] 杉山佳明,202506010112
2,3,6,シャカシャカシー,牡4,58.0,マーカン,1:11.0,クビ,3.3,2.0,532(+12),[西] 茶木太樹,202506010112
3,8,16,モンドプリューム,牡5,58.0,藤岡佑介,1:11.5,2.1/2,5.8,3.0,504(+2),[東] 水野貴広,202506010112
4,7,14,ウィンダミア,牡6,58.0,戸崎圭太,1:11.8,1.3/4,3.2,1.0,460(-2),[東] 林徹,202506010112
5,1,2,サイヤダンサー,牡8,58.0,石川裕紀,1:11.8,クビ,102.5,11.0,474(+2),[東] 深山雅史,202506010112
6,4,7,ジューンポンポン,牝6,56.0,大野拓弥,1:11.9,クビ,90.8,10.0,494(-6),[東] 和田勇介,202506010112
7,4,8,レヴィテーション,牝4,56.0,宮崎北斗,1:12.0,1,39.9,8.0,438(+4),[東] 中川公成,202506010112
8,2,4,フォルクスリート,牝4,56.0,丹内祐次,1:12.1,1/2,7.3,5.0,496(+8),[東] 矢野英一,202506010112
9,8,15,トウカイファクター,セ6,58.0,佐々木大,1:12.1,クビ,15.6,6.0,472(+6),[東] 菊川正達,202506010112
10,5,9,ニルアドミラリ,セ7,55.0,石神深道,1:12.2,クビ,143.0,12.0,564(+2),[東] 和田正一,202506010112
11,2,3,イルザ,牝6,56.0,菅原明良,1:12.2,クビ,23.0,7.0,462(-2),[東] 小手川準,202506010112
12,6,12,プルスウルトラ,牡7,58.0,黛弘人,1:12.5,1.3/4,261.8,15.0,548(+12),[東] 高橋文雅,202506010112
13,7,13,キングクー,牡6,55.0,長浜鴻緒,1:12.6,クビ,43.0,9.0,532(0),[東] 根本康広,202506010112
14,6,11,マイアミュレット,セ6,58.0,内田博幸,1:12.6,ハナ,252.6,14.0,492(+8),[東] 天間昭一,202506010112
15,5,10,グリーンライズ,セ6,58.0,柴田大知,1:12.6,クビ,282.4,16.0,450(-7),[東] 和田雄二,202506010112
16,1,1,リッキーヤスオカ,牡6,58.0,斎藤新,1:13.3,4,177.6,13.0,500(-16),[西] 高橋一哉,202506010112
1,2,4,パシーヴ,牡3,57.0,石橋脩,1:12.5,,4.7,3.0,462(0),[東] 上原博之,202506010201
2,8,16,イズルード,牡3,57.0,丸山元気,1:12.6,1/2,18.2,7.0,466(+4),[東] 田島俊明,202506010201
3,1,2,メイユウ,牡3,57.0,石川裕紀,1:12.6,クビ,10.7,5.0,468(+2),[東] 蛯名正義,202506010201
4,8,15,ガンハンマー,牡3,57.0,キング,1:12.9,1.1/2,6.2,4.0,434(+10),[東] 加藤征弘,202506010201
5,7,13,ショウナンカチドキ,牡3,57.0,戸崎圭太,1:13.0,3/4,2.6,1.0,454(0),[東] 久保田貴,202506010201
6,7,14,カーティブヨーク,牝3,51.0,小林美駒,1:13.2,1,34.7,8.0,434(+4),[東] 武市康男,202506010201
7,3,5,ハナナラツボミ,牡3,57.0,田辺裕信,1:13.3,1/2,17.9,6.0,502(+2),[東] 加藤士津,202506010201
8,5,9,アイビーガオー,牡3,56.0,原優介,1:13.5,1.1/2,213.5,11.0,444(+18),[東] 青木孝文,202506010201
9,4,7,ヘッズアップ,牡3,57.0,野中悠太,1:13.6,3/4,286.5,14.0,464(+6),[東] 松山将樹,202506010201
10,1,1,ミヤマイルス,牝3,55.0,横山和生,1:13.8,3/4,4.4,2.0,484(-6),[東] 伊藤圭三,202506010201
11,5,10,ヒソカ,牡3,54.0,佐藤翔馬,1:14.1,2,335.5,15.0,476(0),[東] 杉浦宏昭,202506010201
12,4,8,リネンドライブ,セ3,57.0,北村宏司,1:14.2,クビ,93.5,10.0,492(+6),[東] 南田美知,202506010201
