着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_id
2,8,12,サクセスハチハチ,牡3,56.0,松山弘平,2:03.4,クビ,1.4,1.0,512(0),[西] 北出成人,202308010102
3,6,8,ダビディ,牡3,55.0,小沢大仁,2:03.7,1.3/4,18.7,5.0,486(+2),[西] 庄野靖志,202308010102
4,4,4,ヒミノイチシロ,牡3,56.0,岩田望来,2:04.1,2.1/2,14.2,4.0,496(-2),[西] 川村禎彦,202308010102
5,7,9,アヴァンタージュ,牡3,56.0,坂井瑠星,2:05.1,6,4.7,2.0,494(-4),[西] 矢作芳人,202308010102
6,8,11,リリーブースター,牡3,56.0,川須栄彦,2:05.1,ハナ,51.8,8.0,552(+10),[西] 緒方努,202308010102
7,3,3,フルオーケストラ,牡3,56.0,柴山雄一,2:05.3,3/4,105.5,11.0,470(+8),[西] 西園正都,202308010102
8,2,2,アリクテラー,セ3,56.0,鮫島克駿,2:05.7,2.1/2,46.4,7.0,500(-4),[西] 武幸四郎,202308010102
9,7,10,ファイナルソード,牡3,55.0,角田大河,2:06.5,5,99.1,10.0,484(+2),[西] 角田晃一,202308010102
10,6,7,タッチーフェイス,牡3,56.0,岩田康誠,2:06.6,クビ,52.6,9.0,500(0),[西] 今野貞一,202308010102
11,5,5,ヴァレーニュ,牡3,56.0,小崎綾也,2:07.3,4,197.5,12.0,502(-8),[西] 西村真幸,202308010102
12,5,6,チョウドイイ,牡3,56.0,和田竜二,2:07.7,2.1/2,22.3,6.0,530(0),[西] 吉村圭司,202308010102
1,1,1,スイープラン,牝3,51.0,田口貫太,1:08.4,,7.1,3.0,450(+4),[西] 渡辺薫彦,202308010103
2,7,13,サンポーニャ,牝3,51.0,今村聖奈,1:08.5,3/4,17.6,5.0,434(+4),[西] 池江泰寿,202308010103
3,2,4,スマートメイプル,牝3,54.0,坂井瑠星,1:08.8,1.3/4,4.8,2.0,458(-4),[西] 矢作芳人,202308010103
4,4,7,ナリタシン,牡3,55.0,角田大河,1:08.9,1,26.0,7.0,454(-8),[西] 藤沢則雄,202308010103
5,7,15,マテンロウナイト,牡3,56.0,古川吉洋,1:09.1,1,214.0,11.0,462(-2),[西] 坂口智康,202308010103
6,6,11,ヴァルダリス,牝3,54.0,藤岡康太,1:09.1,クビ,11.8,4.0,446(0),[西] 杉山佳明,202308010103
7,8,18,ベルビューポイント,牝3,54.0,川田将雅,1:09.3,1.1/2,1.6,1.0,440(+2),[西] 高野友和,202308010103
8,3,5,ファニーボーイ,牡3,56.0,柴山雄一,1:09.4,クビ,115.4,9.0,472(-2),[西] 安達昭夫,202308010103
9,5,10,テイケイヴィエント,牡3,56.0,幸英明,1:09.6,1.1/4,403.6,16.0,418(0),[西] 大橋勇樹,202308010103
10,7,14,マロンアルジャン,牝3,54.0,国分恭介,1:09.7,3/4,240.7,12.0,458(0),[西] 服部利之,202308010103
11,1,2,トーホウビエント,牝3,54.0,鮫島克駿,1:10.1,2.1/2,19.5,6.0,444(+2),[西] 高橋亮,202308010103
12,8,16,プライムトゥーレ,牡3,56.0,松若風馬,1:10.1,アタマ,264.8,13.0,474(-4),[西] 小崎憲,202308010103
13,4,8,クリノイシン,牝3,54.0,国分優作,1:10.3,1,359.5,15.0,458(+17),[西] 大橋勇樹,202308010103
14,5,9,ダンツフロンテ,牡3,56.0,和田翼,1:10.3,ハナ,440.9,17.0,436(0),[西] 谷潔,202308010103
15,8,17,ファイブレイナ,牝3,54.0,高倉稜,1:10.4,3/4,178.6,10.0,418(-4),[西] 渡辺薫彦,202308010103
16,2,3,キミニオクル,牝3,53.0,小沢大仁,1:10.8,2.1/2,316.0,14.0,470(-2),[西] 音無秀孝,202308010103
17,6,12,シェーヌダンクル,牝3,54.0,小崎綾也,1:10.9,3/4,649.1,18.0,418(-2),[西] 寺島良,202308010103
18,3,6,ミランダ,牝3,54.0,和田竜二,1:11.0,1,47.8,8.0,452(-6),[西] 吉田直弘,202308010103
1,5,7,ゴールデンスナップ,牝3,54.0,浜中俊,2:26.8,,5.8,3.0,454(+6),[西] 田中克典,202308010104
2,7,10,ヴィンセドリス,牡3,56.0,坂井瑠星,2:26.8,クビ,2.6,1.0,482(-4),[西] 友道康夫,202308010104
3,5,6,ジューンアヲニヨシ,牡3,56.0,鮫島克駿,2:27.1,1.1/2,3.3,2.0,468(0),[西] 松下武士,202308010104
4,4,4,ドゥヴァンスマン,牡3,56.0,松山弘平,2:27.2,1/2,6.4,4.0,484(+2),[西] 矢作芳人,202308010104
5,4,5,アグネスアース,牡3,56.0,小崎綾也,2:27.3,1,9.3,5.0,456(+4),[西] 小崎憲,202308010104
6,8,12,ペネトレイトゴー,牡3,56.0,岩田康誠,2:27.4,クビ,25.7,7.0,458(-2),[西] 森秀行,202308010104
7,7,11,シェアザグローリー,牡3,56.0,北村友一,2:27.7,2,17.0,6.0,534(-4),[西] 梅田智之,202308010104
8,1,1,ケイアイサンデラ,牡3,56.0,古川吉洋,2:27.9,1.1/4,48.0,8.0,436(+10),[西] 小林真也,202308010104
9,6,8,スピルクリスティ,牝3,51.0,田口貫太,2:28.3,2.1/2,291.5,12.0,440(+6),[西] 藤沢則雄,202308010104
10,6,9,エムズシップ,牝3,54.0,幸英明,2:28.3,ハナ,139.5,10.0,478(0),[西] 谷潔,202308010104
11,2,2,カズピレウス,牡3,55.0,角田大河,2:28.4,3/4,70.0,9.0,436(-2),[西] 新谷功一,202308010104
12,3,3,カワカミエレガンス,牝3,53.0,小沢大仁,2:29.8,8,246.8,11.0,412(+6),[西] 本田優,202308010104
13,8,13,メイショウオオゾラ,牡3,56.0,国分優作,2:31.1,8,422.6,13.0,460(+4),[西] 石橋守,202308010104
1,1,1,ヘンリー,牡3,56.0,松山弘平,1:24.7,,4.5,2.0,532(+4),[西] 吉岡辰弥,202308010105
2,6,12,エミサキホコル,牡3,56.0,藤岡康太,1:25.4,4,7.9,4.0,480(-8),[西] 杉山佳明,202308010105
3,2,4,スズカコーズ,牡3,56.0,川田将雅,1:25.9,3,4.0,1.0,498(-4),[東] 伊藤圭三,202308010105
4,3,6,シンゼンイズモ,牡3,56.0,和田竜二,1:25.9,アタマ,22.8,8.0,510(+8),[西] 荒川義之,202308010105
5,7,13,ゴッドブルービー,牡3,55.0,角田大河,1:26.3,2.1/2,4.7,3.0,466(+6),[西] 角田晃一,202308010105
6,4,8,セミマル,牡3,56.0,吉田隼人,1:26.3,アタマ,14.7,7.0,506(+14),[西] 西村真幸,202308010105
7,3,5,ストリンジェンド,牡3,56.0,北村友一,1:26.8,3,56.0,10.0,482(+2),[西] 音無秀孝,202308010105
8,2,3,コパノバークレー,牝3,53.0,小沢大仁,1:26.8,ハナ,264.7,14.0,460(0),[西] 渡辺薫彦,202308010105
9,7,14,ゴルデールスカー,牡3,56.0,鮫島克駿,1:27.2,2.1/2,82.7,13.0,464(-6),[西] 大久保龍,202308010105
10,6,11,スマートアンバー,牝3,54.0,幸英明,1:27.4,1,28.0,9.0,466(-4),[西] 西園翔太,202308010105
11,8,16,レゾルシオン,牡3,56.0,浜中俊,1:27.6,1.1/2,8.6,5.0,470(0),[西] 鈴木孝志,202308010105
12,8,15,ルーカスミノル,牡3,56.0,武豊,1:27.8,3/4,8.8,6.0,538(+32),[西] 本田優,202308010105
13,5,9,フォルティーナ,牝3,54.0,松若風馬,1:27.8,アタマ,334.0,16.0,436(+2),[西] 石橋守,202308010105
14,5,10,ナムラミシェル,牝3,51.0,田口貫太,1:29.3,9,59.7,11.0,444(-6),[西] 大橋勇樹,202308010105
15,1,2,ヨドノリリー,牝3,54.0,酒井学,1:29.5,1,286.9,15.0,428(-4),[西] 北出成人,202308010105
16,4,7,イリスレーン,牝3,51.0,今村聖奈,1:30.5,6,74.8,12.0,474(-3),[西] 清水久詞,202308010105
1,5,5,ゲヴィナー,牡5,55.0,今村聖奈,1:47.8,,7.4,3.0,522(+10),[西] 藤原英昭,202308010106
2,1,1,レオンバローズ,牡4,58.0,松山弘平,1:47.9,3/4,12.7,4.0,460(-2),[西] 渡辺薫彦,202308010106
3,3,3,サンクフィーユ,牝4,56.0,川田将雅,1:48.0,クビ,1.6,1.0,460(+4),[西] 中内田充,202308010106
4,7,9,レッドベルアーム,牡4,58.0,岩田望来,1:48.0,クビ,3.7,2.0,510(-2),[西] 藤原英昭,202308010106
5,4,4,アパショナード,牡4,58.0,松田大作,1:48.3,1.1/2,19.5,5.0,430(+6),[西] 千田輝彦,202308010106
6,7,10,セイバートゥース,セ4,57.0,角田大河,1:48.3,クビ,48.6,7.0,450(-2),[西] 野中賢二,202308010106
7,8,12,ニホンピロマリブ,牡5,58.0,吉田隼人,1:48.4,3/4,22.5,6.0,456(-4),[西] 服部利之,202308010106
8,6,7,メイショウケンコン,牡5,58.0,和田竜二,1:48.6,1,92.0,9.0,484(-2),[西] 河内洋,202308010106
9,6,8,ハルカナネガイ,牝4,53.0,田口貫太,1:48.8,1.1/2,198.1,11.0,432(+6),[西] 服部利之,202308010106
10,2,2,コスモミローディア,牡7,58.0,森裕太朗,1:48.9,3/4,106.2,10.0,480(0),[東] 天間昭一,202308010106
11,5,6,レディーシス,牝4,56.0,藤岡康太,1:49.4,2.1/2,70.4,8.0,420(+4),[西] 小崎憲,202308010106
12,8,11,クリノビビ,牝4,56.0,和田翼,1:49.5,3/4,551.0,12.0,448(+8),[西] 谷潔,202308010106
1,7,11,ルアル,牡4,58.0,幸英明,1:12.3,,5.3,4.0,542(-2),[西] 安達昭夫,202308010107
2,8,12,ロードドミニオン,セ6,58.0,川須栄彦,1:12.9,3.1/2,14.2,7.0,434(-4),[西] 畑端省吾,202308010107
3,2,2,スマイルバック,牝4,56.0,坂井瑠星,1:13.2,2,5.1,3.0,468(-6),[西] 西園翔太,202308010107
4,5,7,ネイト,牝4,53.0,今村聖奈,1:13.3,3/4,4.7,2.0,424(-6),[西] 小栗実,202308010107
5,4,4,アイヴォリーアイ,牝5,55.0,角田大河,1:13.6,1.1/2,9.3,5.0,490(0),[西] 坂口智康,202308010107
6,8,13,アイファーリンクス,牝5,56.0,藤岡康太,1:14.1,3,3.2,1.0,484(0),[西] 鮫島一歩,202308010107
7,6,8,ストロンゲスト,牡4,58.0,城戸義政,1:14.2,1/2,227.7,11.0,482(+2),[西] 羽月友彦,202308010107
8,7,10,バンドールロゼ,牡4,57.0,小沢大仁,1:14.3,1/2,20.8,8.0,476(+6),[西] 松永昌博,202308010107
9,3,3,スエヒロヴァン,牝5,53.0,田口貫太,1:14.6,1.1/2,265.0,12.0,468(+10),[西] 藤沢則雄,202308010107
10,4,5,ナオミニデレデレヤ,牝4,56.0,北村友一,1:14.9,2,78.6,10.0,470(+1),[西] 畑端省吾,202308010107
11,1,1,アメリカンピース,セ5,58.0,松田大作,1:15.0,3/4,13.0,6.0,458(+12),[西] 音無秀孝,202308010107
12,5,6,ジョーフェイス,牡4,58.0,小崎綾也,1:15.3,1.1/2,31.5,9.0,500(+20),[西] 小崎憲,202308010107
13,6,9,メイブツシャチョウ,セ7,55.0,大久保友,1:15.7,2.1/2,350.9,13.0,474(+34),[西] 藤沢則雄,202308010107
1,3,4,セレッソ,牝4,56.0,川田将雅,1:53.7,,2.7,1.0,466(+4),[西] 長谷川浩,202308010108
2,2,2,フォレストキャット,牝5,56.0,藤岡康太,1:54.2,3,7.4,4.0,482(+6),[西] 野中賢二,202308010108
3,8,14,ウィシンクアスク,牝4,56.0,岩田望来,1:54.3,1/2,3.7,2.0,482(-10),[西] 野中賢二,202308010108
4,7,12,プルモナリア,牝5,56.0,藤岡佑介,1:54.5,1.1/4,27.1,8.0,478(+4),[西] 中竹和也,202308010108
5,1,1,ヴェールアップ,牝5,56.0,鮫島克駿,1:54.9,2.1/2,5.3,3.0,484(-4),[西] 橋口慎介,202308010108
6,6,10,アルムファーツリー,牝5,56.0,和田竜二,1:55.0,アタマ,220.7,13.0,474(-2),[西] 川村禎彦,202308010108
7,3,3,マテンロウルビー,牝5,53.0,今村聖奈,1:55.3,2,53.5,9.0,460(-2),[西] 野中賢二,202308010108
8,6,9,サウザンドスマイル,牝6,55.0,角田大河,1:55.8,2.1/2,95.0,11.0,490(0),[西] 河内洋,202308010108
9,5,8,スマートムーラン,牝4,56.0,松山弘平,1:56.0,1.1/4,7.9,5.0,458(+4),[西] 大久保龍,202308010108
10,8,13,ハギノメーテル,牝4,56.0,小崎綾也,1:56.2,1,110.2,12.0,476(+8),[西] 寺島良,202308010108
11,5,7,ビルボードクィーン,牝5,53.0,田口貫太,1:56.4,1.1/4,86.7,10.0,454(+6),[西] 小崎憲,202308010108
12,7,11,ウインホノカ,牝7,53.0,大久保友,1:56.6,1.1/4,572.6,14.0,420(+2),[東] 本間忍,202308010108
13,4,5,ネフェルタリ,牝5,56.0,坂井瑠星,2:02.8,大,25.9,7.0,504(+2),[西] 高柳大輔,202308010108
14,4,6,ジェイエルエース,牝4,56.0,酒井学,2:15.3,大,24.6,6.0,480(0),[東] 小西一男,202308010108
1,5,5,プッシュオン,牡3,56.0,武豊,1:45.0,,2.1,1.0,438(-8),[西] 西村真幸,202308010109
2,6,6,フェイト,牡3,56.0,坂井瑠星,1:45.1,1/2,3.9,2.0,476(-4),[西] 矢作芳人,202308010109
3,8,8,アンテロース,牡3,56.0,吉田隼人,1:45.6,3,43.4,7.0,436(0),[西] 岡田稲男,202308010109
4,2,2,トーアライデン,牡3,56.0,中井裕二,1:45.8,1.1/4,13.0,6.0,476(+6),[西] 村山明,202308010109
5,1,1,ワイドアラジン,牡3,56.0,小沢大仁,1:45.9,クビ,45.6,8.0,482(+10),[西] 奥村豊,202308010109
6,7,7,システムリブート,牡3,56.0,北村友一,1:45.9,クビ,6.4,3.0,504(+2),[西] 吉岡辰弥,202308010109
7,3,3,フミサウンド,牡3,56.0,岩田望来,1:46.4,2.1/2,7.3,4.0,442(+16),[東] 鹿戸雄一,202308010109
8,4,4,サンライズフォルス,牡3,56.0,藤岡康太,1:46.4,クビ,8.5,5.0,500(-4),[西] 羽月友彦,202308010109
1,6,11,ヴィジョンオブラヴ,牡8,58.0,池添謙一,2:00.1,,31.7,10.0,508(-8),[東] 新開幸一,202308010110
2,2,4,ヒミノフラッシュ,牡5,58.0,和田竜二,2:00.3,1,17.9,8.0,556(0),[西] 川村禎彦,202308010110
3,3,5,クロニクル,牡4,58.0,吉田隼人,2:00.4,1/2,3.1,1.0,512(+4),[西] 田中克典,202308010110
4,8,16,トウセツ,牡4,58.0,藤岡康太,2:00.5,3/4,4.3,2.0,476(-2),[西] 杉山佳明,202308010110
5,1,1,クリノホノオ,牡6,58.0,藤岡佑介,2:00.5,ハナ,144.8,14.0,490(-4),[西] 谷潔,202308010110
6,4,7,シルバーエース,牡6,58.0,松山弘平,2:00.5,アタマ,16.2,7.0,472(+2),[西] 橋口慎介,202308010110
7,2,3,ダッチマン,セ6,58.0,酒井学,2:00.6,1/2,106.4,13.0,466(+4),[西] 音無秀孝,202308010110
8,3,6,セブンスレター,牡4,58.0,黛弘人,2:00.7,クビ,13.0,6.0,488(0),[東] 武井亮,202308010110
9,4,8,サンライズシェリー,牡6,58.0,松若風馬,2:00.9,1.1/4,24.4,9.0,486(0),[西] 河内洋,202308010110
10,1,2,ポッドボレット,牡4,58.0,鮫島克駿,2:01.3,2.1/2,11.4,4.0,516(0),[西] 辻野泰之,202308010110
11,5,10,ジロー,牡6,58.0,水口優也,2:01.5,1.1/2,54.0,11.0,482(0),[西] 岡田稲男,202308010110
12,5,9,ワンダーエカルテ,牝7,56.0,長岡禎仁,2:01.6,3/4,335.6,16.0,520(+2),[西] 石橋守,202308010110
13,8,15,モンテディオ,牡5,58.0,武豊,2:01.8,1.1/4,4.6,3.0,480(-8),[西] 四位洋文,202308010110
14,7,14,カネコメノボル,セ6,58.0,森裕太朗,2:01.9,クビ,219.0,15.0,444(+4),[西] 中尾秀正,202308010110
15,6,12,アノ,牡7,58.0,国分恭介,2:01.9,クビ,98.6,12.0,462(-4),[西] 小栗実,202308010110
16,7,13,レガーメペスカ,牡6,58.0,幸英明,2:03.0,7,12.5,5.0,490(-8),[西] 松永昌博,202308010110
1,5,10,ドンフランキー,牡4,57.0,池添謙一,1:10.8,,2.7,2.0,598(0),[西] 斉藤崇史,202308010111
2,7,14,サイクロトロン,牡6,58.0,松山弘平,1:11.1,2,11.3,3.0,526(+6),[西] 音無秀孝,202308010111
3,1,1,サンライズアムール,牡4,57.0,川田将雅,1:11.2,クビ,2.7,1.0,512(+4),[西] 小林真也,202308010111
4,7,13,ピアシック,牡7,57.0,武豊,1:12.1,5,13.6,5.0,512(-6),[西] 森秀行,202308010111
5,1,2,メイショウミライ,牡8,57.0,国分恭介,1:12.3,1,113.5,14.0,504(-2),[西] 西園翔太,202308010111
6,4,7,オーヴァーネクサス,牡6,58.0,北村友一,1:12.3,クビ,23.3,8.0,502(0),[西] 松下武士,202308010111
7,6,12,イモータルスモーク,牡6,57.0,岩田康誠,1:12.3,ハナ,137.6,15.0,520(+2),[東] 金成貴史,202308010111
8,3,5,レッドゲイル,牡4,57.0,藤岡佑介,1:12.4,クビ,12.4,4.0,472(0),[東] 手塚貴久,202308010111
9,8,16,ワルツフォーラン,牝6,55.0,酒井学,1:12.4,クビ,22.1,7.0,480(-8),[東] 小西一男,202308010111
10,4,8,リアンクール,牝5,55.0,岩田望来,1:13.0,3.1/2,24.2,9.0,488(+2),[西] 安田隆行,202308010111
11,2,3,トウカイエトワール,牡6,57.0,鮫島克駿,1:13.3,1.1/2,76.9,13.0,512(0),[西] 茶木太樹,202308010111
12,6,11,シゲルホサヤク,牡5,57.0,高倉稜,1:13.3,クビ,74.0,12.0,466(-8),[西] 服部利之,202308010111
13,2,4,カセノダンサー,牝4,55.0,吉田隼人,1:14.3,6,17.2,6.0,478(+8),[西] 中尾秀正,202308010111
14,3,6,アメリカンシード,牡6,58.0,松若風馬,1:14.3,クビ,53.5,11.0,486(0),[西] 音無秀孝,202308010111
15,8,15,ヤマトコウセイ,牝4,55.0,小林脩斗,1:14.5,1.1/4,37.1,10.0,466(0),[東] 武井亮,202308010111
16,5,9,シャイニーブランコ,牡7,57.0,浜中俊,1:15.7,7,165.5,16.0,460(+2),[西] 小林真也,202308010111
1,4,4,アスクコンナモンダ,牡4,58.0,川田将雅,1:32.4,,2.0,1.0,448(-2),[西] 中内田充,202308010112
2,8,10,ディオ,牡4,58.0,岩田望来,1:32.4,クビ,3.4,2.0,492(-4),[西] 辻野泰之,202308010112
3,5,5,メイショウベッピン,牝6,56.0,武豊,1:32.6,1,11.8,4.0,492(+2),[西] 荒川義之,202308010112
4,8,11,メイショウカクウン,牡8,57.0,角田大河,1:32.6,クビ,129.9,11.0,462(-2),[西] 石橋守,202308010112
5,6,7,シティレインボー,牡5,58.0,池添謙一,1:32.6,ハナ,20.3,5.0,488(-6),[西] 北出成人,202308010112
6,1,1,ムーンリットナイト,牡4,58.0,松山弘平,1:32.7,3/4,6.3,3.0,496(-4),[西] 加用正,202308010112
7,2,2,ヒルノショパン,牡4,58.0,古川吉洋,1:32.9,1.1/4,50.0,9.0,446(+2),[西] 昆貢,202308010112
8,7,8,パンドレア,牝4,56.0,坂井瑠星,1:33.0,3/4,29.4,8.0,450(+10),[西] 斉藤崇史,202308010112
9,3,3,ジャッカル,牡5,55.0,今村聖奈,1:33.2,1.1/4,54.2,10.0,508(-2),[西] 吉岡辰弥,202308010112
10,7,9,テーオーアマゾン,牡7,58.0,鮫島克駿,1:33.7,2.1/2,23.1,7.0,488(-2),[西] 浜田多実,202308010112
11,6,6,アルママ,牡7,58.0,和田竜二,1:36.2,大,20.6,6.0,478(-2),[東] 畠山吉宏,202308010112
1,8,18,キタサンダムール,牝3,54.0,岩田望来,1:46.8,,2.8,1.0,472(+14),[西] 清水久詞,202308010201
2,8,17,ガットネロ,牝3,54.0,坂井瑠星,1:46.8,クビ,4.0,3.0,470(-2),[西] 上村洋行,202308010201
3,1,1,スイミーユニバンス,牝3,54.0,北村友一,1:47.1,1.3/4,2.8,2.0,428(+4),[西] 平田修,202308010201
4,6,11,タガノトラリア,牝3,54.0,団野大成,1:47.2,1/2,50.5,8.0,442(+6),[西] 斉藤崇史,202308010201
5,6,12,ニホンピロアリー,牝3,51.0,田口貫太,1:47.3,クビ,22.1,6.0,422(+4),[西] 服部利之,202308010201
6,7,14,メイショウノブカ,牝3,54.0,武豊,1:47.3,ハナ,15.3,5.0,508(0),[西] 本田優,202308010201
7,4,7,サツキスマイル,牝3,51.0,今村聖奈,1:48.0,4,81.7,9.0,402(0),[西] 寺島良,202308010201
8,2,4,ニホンピロソラーナ,牝3,54.0,吉田隼人,1:48.1,3/4,103.3,11.0,452(+12),[西] 大橋勇樹,202308010201
9,8,16,ブルーペクトライト,牝3,54.0,池添謙一,1:48.3,1.1/2,31.4,7.0,468(+2),[西] 池添学,202308010201
10,1,2,ヤマニンバシリーサ,牝3,53.0,角田大河,1:48.4,クビ,214.4,16.0,462(-6),[西] 千田輝彦,202308010201
11,7,15,サンアレックス,牝3,54.0,国分恭介,1:48.4,ハナ,267.5,17.0,450(0),[西] 安達昭夫,202308010201
12,3,6,ルージュレヴール,牝3,54.0,秋山真一,1:48.4,ハナ,14.6,4.0,470(0),[西] 須貝尚介,202308010201
13,5,9,キタノファルクス,牝3,54.0,酒井学,1:48.5,3/4,298.1,18.0,380(-4),[西] 高橋康之,202308010201
14,7,13,クーファアドーブス,牝3,54.0,藤岡康太,1:48.6,1/2,188.1,14.0,434(+6),[西] 四位洋文,202308010201
15,3,5,アーケイディア,牝3,54.0,古川吉洋,1:48.8,1.1/2,102.5,10.0,478(+12),[西] 飯田祐史,202308010201
16,2,3,ラホーヤストーム,牝3,53.0,小沢大仁,1:48.9,3/4,173.2,13.0,466(+6),[西] 松永昌博,202308010201
17,5,10,ルクスシャロン,牝3,54.0,藤岡佑介,1:49.1,1,119.5,12.0,460(+6),[西] 四位洋文,202308010201
18,4,8,ドゥミプリエ,牝3,54.0,岡田祥嗣,1:49.2,1/2,196.6,15.0,504(0),[西] 藤原英昭,202308010201
1,2,3,エメラルドビーチ,牡3,56.0,横山典弘,1:25.1,,2.7,1.0,530(-4),[西] 大久保龍,202308010202
2,1,1,エイシンレジューム,牡3,56.0,吉田隼人,1:25.3,3/4,3.9,3.0,502(+2),[西] 中尾秀正,202308010202
3,6,11,マンティコア,牡3,55.0,角田大河,1:25.7,2.1/2,2.9,2.0,526(+2),[西] 鮫島一歩,202308010202
4,6,12,コロル,牝3,53.0,小沢大仁,1:26.0,2,14.8,5.0,462(-6),[西] 奥村豊,202308010202
5,5,10,アマルナ,牝3,54.0,北村友一,1:26.7,4,12.2,4.0,464(0),[西] 田中克典,202308010202
6,4,8,フレッチャネーラ,牡3,56.0,田中健,1:26.8,クビ,41.2,7.0,474(0),[西] 荒川義之,202308010202
7,1,2,ミフネ,牡3,56.0,松山弘平,1:26.9,3/4,120.8,12.0,488(-4),[西] 北出成人,202308010202
8,2,4,デュアルモーション,牝3,54.0,川須栄彦,1:26.9,クビ,48.8,8.0,432(-4),[西] 松下武士,202308010202
9,8,16,ヒロノオオゾラ,牡3,56.0,松若風馬,1:27.2,1.3/4,76.7,10.0,498(0),[西] 宮本博,202308010202
10,3,5,ヴォランテ,牡3,56.0,長岡禎仁,1:27.4,1.1/4,199.9,14.0,456(0),[西] 羽月友彦,202308010202
11,7,14,ラプトゥリー,牝3,51.0,西塚洸二,1:27.6,3/4,90.5,11.0,486(-4),[西] 中竹和也,202308010202
12,8,15,ハートフルアース,牡3,56.0,幸英明,1:27.6,クビ,64.7,9.0,488(+6),[西] 吉岡辰弥,202308010202
13,4,7,クワイエットドーン,牡3,56.0,坂井瑠星,1:27.8,1.1/4,24.8,6.0,500(+14),[西] 矢作芳人,202308010202
14,7,13,ウインダンスタイム,牝3,54.0,国分優作,1:28.4,3.1/2,331.1,15.0,440(0),[西] 宮本博,202308010202
15,3,6,ピエルナフェルテ,牡3,56.0,酒井学,1:28.8,2,191.2,13.0,500(0),[西] 小崎憲,202308010202
16,5,9,グレイスオブゴッド,牝3,54.0,水口優也,1:28.9,3/4,450.0,16.0,476(-6),[西] 服部利之,202308010202
1,6,12,ダイリュウホマレ,牝3,54.0,松山弘平,1:13.2,,19.6,8.0,442(0),[西] 橋口慎介,202308010203
2,1,2,メイショウネムノキ,牝3,54.0,池添謙一,1:13.2,アタマ,4.2,2.0,494(-8),[西] 池添学,202308010203
3,2,3,カネトシフラム,牝3,54.0,武豊,1:13.6,2,2.4,1.0,448(-4),[西] 大橋勇樹,202308010203
4,3,5,スナークメモリー,牝3,54.0,国分恭介,1:13.6,ハナ,47.8,9.0,428(-4),[西] 川村禎彦,202308010203
5,5,9,ジオジーニー,牝3,54.0,西村淳也,1:13.7,1,15.7,5.0,434(+4),[西] 辻野泰之,202308010203
6,7,14,ココラフィネ,牝3,51.0,今村聖奈,1:13.9,1,71.9,11.0,444(-2),[西] 岡田稲男,202308010203
7,7,13,アエディフィカータ,牝3,54.0,松田大作,1:14.1,1.1/2,116.5,12.0,440(+2),[西] 武英智,202308010203
