着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_id
8,7,12,シュテルンロット,牝3,54.0,藤岡佑介,1:46.4,4,190.8,12.0,434(+6),[西] 奥村豊,202302010102
9,4,6,ロイヤルナタール,牝3,53.0,角田大和,1:46.7,1.1/2,81.0,9.0,406(0),[西] 石坂公一,202302010102
10,6,10,グッドハビッツ,牝3,54.0,丹内祐次,1:47.2,3,15.4,3.0,410(+2),[西] 吉田直弘,202302010102
11,6,9,レオキー,牝3,54.0,鮫島克駿,1:47.6,2.1/2,16.4,4.0,478(-4),[西] 牧田和弥,202302010102
12,3,4,テーオードリアン,牝3,51.0,佐々木大,1:48.4,5,48.3,8.0,464(+8),[西] 奥村豊,202302010102
13,8,14,マノレア,牝3,52.0,小林凌大,1:49.4,6,421.7,14.0,450(0),[西] 西園正都,202302010102
14,8,13,カグヤ,牝3,54.0,松田大作,1:54.4,大,112.9,10.0,442(+14),[西] 池江泰寿,202302010102
1,6,8,テイエムスイスイ,牝3,51.0,水沼元輝,0:58.1,,5.3,2.0,498(-14),[東] 石栗龍彦,202302010103
2,4,4,スノーヴァース,牝3,51.0,鷲頭虎太,0:58.3,3/4,82.8,11.0,402(+10),[西] 大根田裕,202302010103
3,5,6,オコジュ,牝3,54.0,杉原誠人,0:58.6,1.3/4,14.9,8.0,458(+2),[東] 中野栄治,202302010103
4,8,12,プラウドウィッチ,牝3,54.0,鮫島克駿,0:58.9,2,13.2,7.0,450(+4),[西] 今野貞一,202302010103
5,3,3,イースターエッグ,牝3,54.0,横山武史,0:59.0,1/2,6.4,4.0,440(+6),[東] 加藤和宏,202302010103
6,5,5,シャトーボビー,牡3,53.0,佐々木大,0:59.0,ハナ,3.1,1.0,466(-2),[東] 菊川正達,202302010103
7,6,7,ウインシャルマン,牡3,56.0,丹内祐次,0:59.1,3/4,79.3,10.0,464(-2),[東] 水野貴広,202302010103
8,7,10,ニシノタメチカ,牝3,54.0,勝浦正樹,0:59.2,クビ,55.3,9.0,478(+6),[東] 村田一誠,202302010103
9,2,2,メイショウライジン,牡3,56.0,武豊,0:59.3,1,8.2,6.0,474(-14),[西] 荒川義之,202302010103
10,1,1,ヘイワ,牡3,56.0,吉田隼人,0:59.4,1/2,173.5,12.0,434(-4),[東] 金成貴史,202302010103
11,8,11,ディアドコス,牡3,53.0,川端海翼,1:00.1,4,6.1,3.0,480(-4),[西] 羽月友彦,202302010103
12,7,9,タムロショウリュー,牡3,54.0,小林凌大,1:01.3,7,8.2,5.0,480(-2),[西] 西園正都,202302010103
1,5,10,ココナッツブラウン,牝3,54.0,横山武史,1:48.0,,3.4,2.0,436(+14),[西] 上村洋行,202302010104
2,1,1,ヨシノクラウン,牡3,56.0,吉田隼人,1:48.0,クビ,8.9,4.0,478(-6),[西] 中尾秀正,202302010104
3,6,12,トゥルブレンツ,牝3,51.0,佐々木大,1:48.3,1.3/4,82.6,10.0,416(-2),[西] 小栗実,202302010104
4,4,8,アスピシャスデイ,牡3,56.0,鮫島克駿,1:48.4,1/2,8.7,3.0,454(+6),[東] 池上昌和,202302010104
5,3,5,ウインジュルネ,牡3,56.0,岩田康誠,1:48.6,1.1/4,19.0,7.0,432(+2),[西] 宮本博,202302010104
6,8,15,コスモリボルブ,牡3,56.0,丹内祐次,1:49.1,2.1/2,159.1,13.0,462(+4),[東] 和田雄二,202302010104
7,3,6,ハイアーレルム,牝3,54.0,北村友一,1:49.4,1.3/4,9.9,5.0,482(+6),[西] 安田隆行,202302010104
8,2,3,ネザーランドリマ,牝3,54.0,山田敬士,1:49.4,クビ,51.8,9.0,414(-2),[東] 小桧山悟,202302010104
9,1,2,ノッテルーナ,牝3,54.0,古川吉洋,1:49.4,ハナ,179.2,14.0,448(-14),[西] 宮本博,202302010104
10,5,9,ヤマニンドナティ,牡3,56.0,柴山雄一,1:49.5,3/4,28.1,8.0,554(+4),[西] 松永幹夫,202302010104
11,4,7,ハーツファンタジア,牝3,51.0,水沼元輝,1:49.8,1.3/4,214.3,15.0,462(0),[東] 加藤士津,202302010104
12,2,4,ウマピョイ,牝3,53.0,角田大和,1:49.8,ハナ,2.5,1.0,446(0),[西] 角田晃一,202302010104
13,7,13,チュウワモーニング,牝3,54.0,武豊,1:50.5,4,11.0,6.0,452(+10),[西] 小崎憲,202302010104
14,7,14,ベンハー,牡3,53.0,小林勝太,1:50.8,1.1/2,340.2,16.0,504(0),[東] 高木登,202302010104
15,8,16,ラビアンムーン,牝3,54.0,横山和生,1:51.3,3,141.4,12.0,456(0),[東] 嘉藤貴行,202302010104
16,6,11,サウンドジャッカル,牡3,56.0,浜中俊,1:55.9,大,128.6,11.0,480(+6),[西] 安達昭夫,202302010104
1,7,8,スカイキャンバス,牝2,55.0,横山武史,0:57.5,,1.7,1.0,422(0),[東] 武井亮,202302010105
2,6,7,ドランクマン,牡2,55.0,富田暁,0:57.9,2.1/2,6.2,2.0,446(0),[西] 新谷功一,202302010105
3,8,11,ヤプシ,牡2,52.0,佐々木大,0:58.0,1/2,10.2,5.0,466(0),[東] 加藤士津,202302010105
4,4,4,ギンノアラナミ,牡2,55.0,鮫島克駿,0:58.1,1/2,45.7,7.0,456(0),[西] 杉山佳明,202302010105
5,3,3,ユイノオトシアナ,牡2,54.0,松本大輝,0:58.5,2.1/2,57.6,11.0,422(0),[東] 深山雅史,202302010105
6,8,10,レガテアドール,牡2,55.0,斎藤新,0:58.5,クビ,7.5,3.0,432(0),[西] 吉田直弘,202302010105
7,7,9,ベレニーチェ,牝2,55.0,松田大作,0:58.7,1.1/4,55.7,10.0,438(0),[西] 武英智,202302010105
8,1,1,マルジェラ,牡2,55.0,岩田康誠,0:58.8,3/4,37.5,6.0,482(0),[東] 佐藤吉勝,202302010105
9,6,6,ワクワクサセテ,牝2,55.0,杉原誠人,0:59.0,1.1/4,48.5,8.0,416(0),[東] 武市康男,202302010105
10,5,5,ナックジュピター,牝2,55.0,武豊,0:59.2,1.1/4,9.3,4.0,402(0),[東] 杉浦宏昭,202302010105
11,2,2,ヒポカンポ,牝2,52.0,小林勝太,0:59.3,1/2,54.1,9.0,396(0),[東] 伊藤圭三,202302010105
1,1,1,ダンツビガー,牡3,56.0,武豊,1:44.4,,1.5,1.0,484(+2),[西] 四位洋文,202302010106
2,3,4,ホウオウプレシャス,牡3,56.0,丹内祐次,1:44.4,ハナ,18.7,5.0,496(+4),[東] 栗田徹,202302010106
3,7,11,シホノインプルソ,牡3,56.0,鮫島克駿,1:45.2,5,99.6,11.0,448(-2),[西] 杉山佳明,202302010106
4,6,10,ココラフィネ,牝3,54.0,池添謙一,1:45.5,1.3/4,34.8,7.0,434(-8),[西] 岡田稲男,202302010106
5,8,14,トレオン,牡3,56.0,杉原誠人,1:45.5,クビ,230.6,14.0,442(+6),[東] 佐藤吉勝,202302010106
6,5,7,ショーガイッパイ,牡3,56.0,黛弘人,1:45.6,3/4,30.7,6.0,484(-2),[東] 中野栄治,202302010106
7,7,12,ドラゴンヘッド,牡3,53.0,佐々木大,1:45.8,3/4,7.0,3.0,444(+2),[東] 武藤善則,202302010106
8,5,8,レッドブラスト,牡3,56.0,岩田康誠,1:45.8,クビ,11.9,4.0,482(-8),[西] 松永幹夫,202302010106
9,2,2,ニシノツキアカリ,牝3,54.0,勝浦正樹,1:46.0,1.1/4,222.4,13.0,448(-12),[東] 水野貴広,202302010106
10,4,5,ブレストサンダー,牡3,53.0,小林勝太,1:46.0,クビ,40.1,9.0,478(+8),[東] 加藤征弘,202302010106
11,8,13,ユイノオトコヤマ,牡3,55.0,松本大輝,1:46.1,アタマ,6.4,2.0,446(+4),[東] 深山雅史,202302010106
12,4,6,メイショウウナバラ,牡3,56.0,横山和生,1:46.2,1,208.1,12.0,430(-14),[西] 藤沢則雄,202302010106
13,6,9,ペイシャハーメルン,牡3,54.0,小林凌大,1:46.8,3.1/2,38.8,8.0,478(+4),[東] 蛯名利弘,202302010106
14,3,3,ダンスクラブ,牡3,56.0,斎藤新,1:47.6,5,69.1,10.0,526(+2),[東] 斎藤誠,202302010106
1,6,6,カトルショセット,牝5,56.0,丹内祐次,2:03.0,,11.3,4.0,466(-10),[東] 黒岩陽一,202302010107
2,5,5,アレナリア,牝4,53.0,佐々木大,2:03.2,1.1/4,13.8,5.0,422(-6),[西] 西園翔太,202302010107
3,7,7,アマイ,牝3,53.0,杉原誠人,2:03.2,アタマ,13.9,6.0,436(-2),[東] 伊藤大士,202302010107
4,8,8,クラウドセイル,牡3,55.0,鮫島克駿,2:03.5,1.3/4,7.0,3.0,476(-10),[西] 清水久詞,202302010107
5,4,4,ディープレイヤー,牡4,58.0,柴山雄一,2:03.5,クビ,14.2,7.0,494(+8),[東] 大和田成,202302010107
6,3,3,ハガネ,牡3,55.0,斎藤新,2:03.6,3/4,5.6,2.0,454(-2),[東] 斎藤誠,202302010107
7,1,1,レディーシス,牝4,56.0,富田暁,2:03.6,クビ,66.3,9.0,426(+2),[西] 小崎憲,202302010107
8,8,9,シャンドゥレール,牡3,55.0,横山武史,2:04.1,2.1/2,1.6,1.0,512(+2),[東] 国枝栄,202302010107
9,2,2,イエルバブエナ,牡3,55.0,横山和生,2:04.4,2,53.4,8.0,480(+4),[西] 須貝尚介,202302010107
1,1,1,コパノバークレー,牝3,52.0,角田大和,0:57.9,,9.3,4.0,446(-14),[西] 渡辺薫彦,202302010108
2,8,11,メイショウオトギ,牝3,53.0,池添謙一,0:58.0,1/2,2.4,1.0,428(+6),[西] 池添学,202302010108
3,6,7,アカザ,牝4,56.0,丹内祐次,0:58.0,ハナ,4.8,3.0,442(+4),[東] 伊坂重信,202302010108
4,2,2,ラートリー,牝4,53.0,佐々木大,0:58.0,クビ,12.8,5.0,450(+8),[東] 和田勇介,202302010108
5,6,6,ビップアクア,牝4,55.0,松本大輝,0:58.3,1.1/2,257.2,11.0,444(0),[東] 田島俊明,202302010108
6,7,8,サザンレイク,牝3,50.0,小林勝太,0:58.8,3,30.9,8.0,476(-6),[東] 根本康広,202302010108
7,3,3,グラサージュ,牝4,55.0,横山琉人,0:58.8,クビ,47.7,9.0,530(+4),[東] 林徹,202302010108
8,4,4,フクノワカバ,牝3,53.0,鮫島克駿,0:59.0,1.1/4,3.9,2.0,440(0),[西] 杉山佳明,202302010108
9,5,5,ミヤジトレヴ,牝3,53.0,富田暁,0:59.3,1.3/4,24.1,7.0,512(+10),[西] 川村禎彦,202302010108
10,7,9,サルフトピッチ,牝3,50.0,石田拓郎,0:59.4,クビ,13.8,6.0,444(+6),[東] 新開幸一,202302010108
11,8,10,ルクスディオン,牝4,53.0,鷲頭虎太,0:59.5,1/2,57.7,10.0,432(+12),[西] 吉村圭司,202302010108
1,2,2,ダノンジャッカル,牡4,58.0,藤岡佑介,2:42.4,,3.1,2.0,460(-6),[西] 中内田充,202302010109
2,8,8,サツキハピネス,牝5,56.0,横山和生,2:42.4,クビ,115.5,8.0,456(-2),[東] 土田稔,202302010109
3,6,6,ボーンイングランデ,牡3,54.0,斎藤新,2:42.4,アタマ,11.2,5.0,458(-10),[西] 吉田直弘,202302010109
4,4,4,フォトンブルー,牡3,54.0,武豊,2:42.4,ハナ,2.5,1.0,518(-2),[西] 武幸四郎,202302010109
5,7,7,ギンノサジ,牝5,56.0,丹内祐次,2:42.7,1.1/2,17.2,7.0,480(+6),[東] 松永康利,202302010109
6,5,5,イージーオンミー,牝3,52.0,鮫島克駿,2:42.8,3/4,9.1,4.0,428(+2),[東] 中舘英二,202302010109
7,1,1,マケルナマサムネ,牡5,58.0,吉田隼人,2:42.8,アタマ,11.3,6.0,458(-2),[西] 杉山佳明,202302010109
8,3,3,スティーロポリス,牡3,54.0,横山武史,2:46.0,大,5.4,3.0,506(+12),[西] 西村真幸,202302010109
1,4,4,ジャスティンエース,牡4,58.0,鮫島克駿,1:50.3,,7.8,4.0,476(+8),[西] 杉山晴紀,202302010110
2,7,10,マイネルクリソーラ,牡4,58.0,丹内祐次,1:50.4,3/4,4.5,2.0,450(-4),[東] 中野栄治,202302010110
3,7,11,エグランタイン,牝4,56.0,池添謙一,1:50.5,1/2,2.0,1.0,448(+6),[西] 笹田和秀,202302010110
4,6,8,オオキニ,牡4,58.0,藤岡佑介,1:50.5,ハナ,9.8,5.0,452(+6),[西] 鈴木孝志,202302010110
5,1,1,スカイフォール,牡4,58.0,横山和生,1:50.5,クビ,5.7,3.0,484(-4),[西] 昆貢,202302010110
6,3,3,エレフセリア,牝5,56.0,吉田隼人,1:50.7,1.1/4,40.5,7.0,458(+8),[東] 武藤善則,202302010110
7,4,5,ナックイルシーブ,牡5,58.0,勝浦正樹,1:50.8,クビ,79.3,10.0,512(-4),[東] 杉浦宏昭,202302010110
8,2,2,アルディエンテ,牡6,58.0,横山武史,1:50.8,アタマ,61.4,8.0,504(+2),[東] 古賀慎明,202302010110
9,5,6,テリオスマナ,牝5,56.0,古川吉洋,1:50.9,3/4,76.9,9.0,472(+4),[西] 松下武士,202302010110
10,8,13,マテンロウマジック,牡4,58.0,角田大和,1:50.9,アタマ,82.8,11.0,488(+4),[西] 高橋亮,202302010110
11,6,9,レーヴドゥラプレリ,牝5,56.0,浜中俊,1:50.9,ハナ,19.6,6.0,466(+2),[東] 宮田敬介,202302010110
12,8,12,シューラヴァラ,牡5,58.0,富田暁,1:51.0,クビ,251.3,13.0,460(0),[西] 川村禎彦,202302010110
13,5,7,レヴォリオ,牡5,58.0,斎藤新,1:51.1,1/2,121.4,12.0,486(+4),[東] 伊坂重信,202302010110
1,5,6,モリノドリーム,牝4,56.0,横山武史,1:08.5,,2.9,1.0,480(+10),[東] 鹿戸雄一,202302010111
2,4,4,クラリティスケール,牝4,56.0,横山和生,1:08.6,1.1/4,25.4,10.0,454(+2),[東] 菊沢隆徳,202302010111
3,7,10,ワックスフラワー,牝3,53.0,黛弘人,1:08.7,クビ,7.2,4.0,442(+2),[東] 深山雅史,202302010111
4,7,11,ショウナンアメリア,牝4,56.0,浜中俊,1:08.7,クビ,12.1,5.0,458(0),[東] 奥村武,202302010111
5,3,3,アルムファーツリー,牝5,56.0,横山琉人,1:08.9,1.1/4,57.3,12.0,468(+2),[西] 川村禎彦,202302010111
6,8,12,トーセンサンダー,牡4,58.0,丹内祐次,1:08.9,クビ,14.1,7.0,480(+8),[東] 杉浦宏昭,202302010111
7,4,5,バレリーナ,牝3,53.0,鮫島克駿,1:09.0,1/2,5.5,2.0,458(+6),[西] 清水久詞,202302010111
8,6,9,タッカーシルバー,牝4,56.0,斎藤新,1:09.1,1/2,95.0,13.0,458(+2),[東] 鈴木伸尋,202302010111
9,8,13,メイショウエニシア,牝5,56.0,藤岡佑介,1:09.2,クビ,20.2,9.0,454(+6),[西] 本田優,202302010111
10,5,7,ヤマニンルリュール,牝5,56.0,富田暁,1:09.2,アタマ,15.0,8.0,468(0),[西] 木原一良,202302010111
11,1,1,リトス,牝4,56.0,亀田温心,1:09.3,1/2,12.6,6.0,414(+2),[東] 高橋裕,202302010111
12,2,2,ダノンカオス,セ6,58.0,佐々木大,1:09.3,クビ,46.6,11.0,492(+6),[西] 佐々木晶,202302010111
13,6,8,クリダーム,牡3,55.0,武豊,1:10.7,8,6.4,3.0,476(+2),[西] 須貝尚介,202302010111
1,6,7,ディサイド,牡4,58.0,吉田隼人,1:43.8,,16.0,8.0,472(-6),[西] 高野友和,202302010112
2,6,8,マリアナトレンチ,牡3,55.0,浜中俊,1:44.0,1,2.5,1.0,472(+2),[西] 音無秀孝,202302010112
3,2,2,フミチャン,牝5,53.0,佐々木大,1:44.0,クビ,11.4,5.0,484(-6),[東] 鹿戸雄一,202302010112
4,8,11,サンテックス,牡3,55.0,池添謙一,1:44.1,クビ,4.7,2.0,510(-8),[西] 浜田多実,202302010112
5,5,6,トリグラフ,牡4,58.0,丹内祐次,1:44.1,ハナ,14.6,7.0,452(-6),[東] 松山将樹,202302010112
6,4,4,アレクサ,牡3,55.0,斎藤新,1:44.3,1.1/4,9.0,4.0,490(-2),[東] 斎藤誠,202302010112
7,1,1,ジェントルタッチ,牡3,55.0,黛弘人,1:44.9,3.1/2,4.7,3.0,504(-4),[東] 武井亮,202302010112
8,8,12,トゥービートライン,牡3,52.0,土田真翔,1:45.2,1.3/4,102.3,10.0,468(-10),[東] 尾形和幸,202302010112
9,7,9,エンプレスペイ,牝3,53.0,鮫島克駿,1:46.8,10,12.0,6.0,444(+8),[西] 武幸四郎,202302010112
10,5,5,クリノヴィンセント,牡6,55.0,大久保友,1:46.8,ハナ,376.3,12.0,484(-16),[東] 本間忍,202302010112
11,7,10,エメラダ,牝3,53.0,富田暁,1:47.0,1,197.0,11.0,440(+10),[西] 長谷川浩,202302010112
12,3,3,グロリアスアポイ,牝4,53.0,鷲頭虎太,1:47.0,クビ,99.0,9.0,450(-4),[西] 千田輝彦,202302010112
1,2,4,マルプリ,牝3,54.0,横山武史,1:09.2,,1.4,1.0,440(+4),[東] 青木孝文,202302010201
2,1,2,ピンクジン,牝3,54.0,黛弘人,1:09.2,クビ,40.3,8.0,428(+4),[東] 南田美知,202302010201
3,4,8,グラスミラー,牡3,56.0,西村淳也,1:09.7,2.1/2,11.1,4.0,488(+6),[東] 菊川正達,202302010201
4,3,5,アパラギ,牝3,52.0,藤田菜七,1:09.8,1,85.5,10.0,430(+4),[東] 土田稔,202302010201
5,7,13,ノヴィアル,牝3,54.0,藤岡佑介,1:09.8,ハナ,19.7,5.0,414(-4),[西] 渡辺薫彦,202302010201
6,2,3,ハナサキポプラ,牝3,51.0,鷲頭虎太,1:09.8,ハナ,9.8,3.0,428(-6),[西] 杉山佳明,202302010201
7,4,7,フィオーレシチー,牡3,54.0,小林凌大,1:10.3,3,27.3,7.0,456(+2),[西] 西園正都,202302010201
8,8,15,イグニション,牡3,56.0,斎藤新,1:10.6,1.1/2,22.5,6.0,468(-4),[東] 粕谷昌央,202302010201
9,1,1,マジカルフラワー,牝3,54.0,丹内祐次,1:10.8,1.1/4,127.9,12.0,402(-4),[東] 清水英克,202302010201
10,6,11,モルフェブーケ,牝3,54.0,富田暁,1:10.8,クビ,318.6,16.0,442(-12),[東] 本間忍,202302010201
11,5,9,メルクーア,牝3,51.0,小林勝太,1:10.9,クビ,201.3,14.0,454(0),[東] 小手川準,202302010201
12,7,14,フェアリーピコ,牝3,51.0,佐々木大,1:11.1,1.1/4,90.6,11.0,412(-4),[西] 茶木太樹,202302010201
13,6,12,アンジュアムール,牝3,53.0,横山琉人,1:11.3,1.1/4,230.9,15.0,434(+6),[東] 矢野英一,202302010201
14,5,10,シーギリア,牝3,54.0,吉田隼人,1:11.7,2.1/2,148.2,13.0,444(+4),[東] 金成貴史,202302010201
15,3,6,パサージュ,牝3,54.0,鮫島克駿,1:12.1,2.1/2,6.9,2.0,406(+8),[西] 今野貞一,202302010201
16,8,16,ヴェラグエリエロ,牡3,55.0,角田大和,1:12.2,3/4,43.7,9.0,436(+6),[西] 高柳大輔,202302010201
1,8,13,ドゥラレジリエント,牡3,56.0,鮫島克駿,1:45.3,,5.0,4.0,502(-8),[西] 牧田和弥,202302010202
2,3,3,オボッチャマ,牡3,53.0,佐々木大,1:46.0,4,4.0,2.0,482(+10),[東] 武市康男,202302010202
3,7,12,ネッケツシャチョウ,牡3,56.0,荻野琢真,1:46.1,1/2,121.8,11.0,538(-6),[西] 藤沢則雄,202302010202
4,5,8,ピュアマークス,牡3,53.0,鷲頭虎太,1:46.4,2,166.1,13.0,486(+6),[西] 畑端省吾,202302010202
5,6,10,グッドルックス,牡3,56.0,丹内祐次,1:46.6,1,24.2,7.0,508(0),[東] 竹内正洋,202302010202
6,4,6,ケイアイメキラ,セ3,56.0,亀田温心,1:46.9,2,50.1,10.0,454(-6),[西] 村山明,202302010202
7,7,11,アルセリア,牝3,54.0,Ｍ．デム,1:47.5,3.1/2,14.7,5.0,444(+12),[東] 和田雄二,202302010202
8,1,1,バブルアップハート,牡3,56.0,斎藤新,1:47.8,1.1/2,4.2,3.0,554(+8),[西] 高橋康之,202302010202
9,2,2,ブロードイメル,セ3,56.0,富田暁,1:48.0,1.1/2,122.8,12.0,444(+6),[西] 武英智,202302010202
10,8,14,レッドバルデス,牡3,56.0,川又賢治,1:48.3,1.1/2,305.9,14.0,544(-12),[西] 寺島良,202302010202
11,6,9,レッドフローガ,牡3,56.0,西村淳也,1:48.4,1/2,40.6,9.0,456(-2),[東] 加藤征弘,202302010202
12,4,5,ターキッシュアート,牝3,54.0,横山武史,1:49.5,7,29.7,8.0,468(+2),[東] 岩戸孝樹,202302010202
13,3,4,エイシンエラン,牡3,56.0,岩田康誠,1:51.3,大,14.8,6.0,462(-6),[西] 大久保龍,202302010202
中,5,7,ヴァンナチュール,牡3,56.0,津村明秀,,,3.4,1.0,448(0),[東] 林徹,202302010202
1,6,7,ディアナゼロス,牝3,51.0,佐々木大,0:58.4,,2.6,1.0,474(+6),[東] 牧光二,202302010203
2,8,12,シンリンゲンカイ,牝3,51.0,水沼元輝,0:58.7,1.3/4,4.7,3.0,454(-2),[東] 石栗龍彦,202302010203
3,6,8,バサラ,牝3,52.0,小林凌大,0:58.8,クビ,30.1,7.0,448(+12),[東] 伊藤圭三,202302010203
4,1,1,アイファースキャン,牡3,54.0,藤田菜七,0:58.8,クビ,3.4,2.0,478(+4),[東] 根本康広,202302010203
5,7,10,ビップナージャ,牝3,54.0,横山武史,0:59.2,2.1/2,6.4,4.0,418(-4),[東] 高柳瑞樹,202302010203
6,5,6,アイアムカチマショ,牝3,51.0,小林勝太,0:59.2,ハナ,236.0,11.0,464(+2),[東] 奥平雅士,202302010203
7,7,9,マルヨクレハ,牝3,54.0,斎藤新,0:59.6,2.1/2,41.9,8.0,482(-16),[西] 梅田智之,202302010203
8,8,11,エイユーマックス,牡3,53.0,鷲頭虎太,0:59.6,クビ,14.9,5.0,478(0),[西] 岡田稲男,202302010203
9,3,3,カシノビルボード,牡3,53.0,大久保友,0:59.9,1.3/4,329.5,12.0,462(+10),[東] 天間昭一,202302010203
10,5,5,クリノヒーロー,牡3,56.0,幸英明,1:00.0,1/2,111.4,9.0,474(+2),[西] 谷潔,202302010203
11,2,2,ケレス,牝3,53.0,横山琉人,1:00.3,1.1/2,15.3,6.0,438(+2),[東] 相沢郁,202302010203
12,4,4,ウィズアウト,牝3,51.0,石田拓郎,1:00.3,ハナ,197.7,10.0,424(-6),[東] 水野貴広,202302010203
1,4,7,ノレッジビューティ,牝3,54.0,横山武史,1:48.8,,3.5,2.0,444(+14),[西] 上村洋行,202302010204
2,5,10,ミヤビブレイブ,牝3,51.0,佐々木大,1:48.9,3/4,2.1,1.0,458(0),[東] 小島茂之,202302010204
3,5,9,スコプルス,牝3,54.0,丹内祐次,1:49.2,1.3/4,11.0,4.0,426(0),[東] 中野栄治,202302010204
4,7,13,ポーレット,牝3,54.0,吉田隼人,1:49.3,クビ,6.7,3.0,464(+8),[西] 吉岡辰弥,202302010204
5,4,8,アムブロシアー,牝3,54.0,斎藤新,1:49.3,クビ,161.2,14.0,420(-4),[西] 大久保龍,202302010204
6,1,2,ヴェルミセル,牝3,54.0,武豊,1:49.4,クビ,13.6,5.0,454(+6),[西] 吉村圭司,202302010204
7,6,11,ミッキーグロリア,牝3,54.0,鮫島克駿,1:49.4,ハナ,21.7,6.0,424(+8),[東] 久保田貴,202302010204
8,2,3,メグスタス,牝3,53.0,松本大輝,1:49.7,1.3/4,124.9,12.0,430(+8),[西] 森田直行,202302010204
9,1,1,ヒーリングアート,牝3,51.0,大久保友,1:49.7,クビ,41.9,8.0,494(+4),[東] 鹿戸雄一,202302010204
10,3,5,エイシンジェンマ,牝3,54.0,富田暁,1:49.8,1/2,29.0,7.0,486(+4),[西] 中尾秀正,202302010204
11,2,4,ハヤブサゲキレア,牝3,54.0,藤岡佑介,1:50.0,1.1/4,232.0,15.0,494(+12),[西] 坂口智康,202302010204
12,3,6,クロスリーフ,牝3,54.0,西村淳也,1:50.1,1/2,54.5,9.0,484(+4),[西] 池江泰寿,202302010204
13,8,16,トーセンダリア,牝3,54.0,津村明秀,1:50.1,クビ,56.4,10.0,432(-8),[東] 古賀慎明,202302010204
14,8,15,ナンヨーノサラ,牝3,54.0,幸英明,1:50.3,1,133.6,13.0,464(-6),[東] 武藤善則,202302010204
15,7,14,カイラシ,牝3,54.0,Ｍ．デム,1:50.3,クビ,69.5,11.0,434(-14),[東] 伊藤大士,202302010204
16,6,12,タイセイリリック,牝3,54.0,北村友一,1:50.9,3.1/2,348.3,16.0,430(+24),[西] 小林真也,202302010204
