着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_id
12,7,12,フィトック,牡3,53.0,角田大和,1:16.3,1,287.6,13.0,452(-6),[西] 藤岡健一,202207010102
13,4,7,エイシンスケールズ,牝3,54.0,松若風馬,1:16.4,1/2,360.7,15.0,460(+6),[西] 小崎憲,202207010102
14,8,15,リュカイオス,牡3,56.0,和田翼,1:16.8,2.1/2,313.2,14.0,452(+4),[西] 杉山佳明,202207010102
15,7,13,ホウショウルイーズ,牝3,54.0,富田暁,1:17.4,3.1/2,44.6,9.0,496(-2),[西] 河内洋,202207010102
1,4,6,メイショウユズルハ,牡3,56.0,菱田裕二,2:02.1,,3.2,1.0,482(+8),[西] 岡田稲男,202207010103
2,3,4,ヒラボクロマネ,牡3,56.0,岩田康誠,2:02.3,1.1/4,8.8,5.0,498(+2),[西] 寺島良,202207010103
3,1,1,フクノラヴァル,牡3,56.0,中井裕二,2:03.0,4,4.3,2.0,482(-2),[西] 長谷川浩,202207010103
4,7,11,チアフルモーション,牝3,54.0,Ｃ．デム,2:03.7,4,4.4,3.0,442(-6),[西] 坂口智康,202207010103
5,3,3,ロイエンタール,牡3,56.0,坂井瑠星,2:04.0,1.3/4,23.9,7.0,500(+2),[西] 吉岡辰弥,202207010103
6,6,9,ソルトグリーン,牡3,56.0,松田大作,2:04.1,1/2,45.6,8.0,500(-6),[西] 武英智,202207010103
7,8,13,イチゴヒトフリ,牡3,56.0,横山典弘,2:04.5,2.1/2,4.9,4.0,536(-6),[西] 昆貢,202207010103
8,7,12,アークデトリオンフ,牡3,53.0,角田大和,2:04.7,1.1/2,83.5,11.0,498(0),[西] 角田晃一,202207010103
9,4,5,アスタートリゴン,牡3,56.0,国分優作,2:05.6,5,47.5,9.0,482(-6),[西] 南井克巳,202207010103
10,6,10,カシノロックオン,牡3,56.0,森裕太朗,2:06.2,4,485.2,14.0,478(0),[西] 藤沢則雄,202207010103
11,2,2,ランドフェニックス,牡3,56.0,田中健,2:06.9,4,415.9,13.0,464(0),[西] 安達昭夫,202207010103
12,5,8,ビッグファクター,セ3,56.0,加藤祥太,2:07.3,2.1/2,147.9,12.0,512(-24),[西] 杉山佳明,202207010103
13,8,14,メイショウヒメサマ,牝3,54.0,吉田隼人,2:10.7,大,21.5,6.0,484(-2),[西] 武幸四郎,202207010103
14,5,7,エレダール,牡3,56.0,松山弘平,2:14.5,大,61.5,10.0,466(-2),[西] 杉山晴紀,202207010103
1,2,2,トレデマンド,牝4,54.0,Ｃ．デム,1:53.6,,1.4,1.0,458(-6),[西] 松永幹夫,202207010104
2,4,4,ダンツトレノ,牡4,55.0,泉谷楓真,1:54.1,3,7.2,2.0,486(0),[西] 本田優,202207010104
3,1,1,ラルフ,牡4,56.0,西村淳也,1:54.1,クビ,15.0,6.0,512(+48),[西] 荒川義之,202207010104
4,3,3,クリノクラール,牡4,56.0,富田暁,1:54.3,1.1/4,7.9,3.0,494(+2),[西] 武英智,202207010104
5,6,6,リアルシング,牡5,55.0,小沢大仁,1:54.5,3/4,8.5,4.0,548(+4),[西] 池添兼雄,202207010104
6,5,5,サイモンメガライズ,牡4,56.0,鮫島克駿,1:54.6,3/4,11.9,5.0,506(+14),[西] 小林真也,202207010104
7,7,7,グリュースゴット,牡4,53.0,松本大輝,1:55.1,3,69.6,8.0,484(-8),[西] 佐々木晶,202207010104
8,8,8,テーオールノワール,セ4,56.0,加藤祥太,1:57.0,大,59.4,7.0,496(-10),[西] 梅田智之,202207010104
1,7,12,チュウワダンス,牝3,54.0,川田将雅,2:03.2,,2.7,1.0,458(0),[西] 大久保龍,202207010105
2,5,8,スーサンアッシャー,牡3,56.0,和田竜二,2:03.2,1/2,8.0,4.0,456(0),[西] 鈴木孝志,202207010105
3,2,2,ベアーザベル,牝3,54.0,Ｃ．デム,2:03.3,クビ,6.1,3.0,438(0),[西] 渡辺薫彦,202207010105
4,3,3,クワイエットホーク,牡3,56.0,岩田望来,2:03.6,1.3/4,3.6,2.0,534(0),[西] 藤原英昭,202207010105
5,8,13,ブロンドケリー,牡3,56.0,松山弘平,2:04.0,2.1/2,18.7,6.0,464(0),[西] 寺島良,202207010105
6,6,9,ヴァンダンジュ,牝3,54.0,鮫島克駿,2:04.1,1,33.4,8.0,450(0),[西] 宮本博,202207010105
7,3,4,エンチャント,牝3,54.0,藤岡康太,2:04.1,クビ,73.1,12.0,416(0),[西] 高橋義忠,202207010105
8,5,7,インブレッドセンス,牡3,56.0,松若風馬,2:04.2,1/2,8.1,5.0,468(0),[西] 音無秀孝,202207010105
9,1,1,クランシリーニー,牝3,54.0,幸英明,2:04.5,1.1/2,59.7,11.0,492(0),[西] 新谷功一,202207010105
10,4,6,タートザッヘ,牝3,54.0,国分優作,2:04.8,2,130.1,13.0,418(0),[西] 五十嵐忠,202207010105
11,8,14,ホシハタノキセキ,牡3,56.0,坂井瑠星,2:04.8,アタマ,52.9,10.0,436(0),[西] 飯田祐史,202207010105
12,7,11,カレンアップラウゾ,牡3,56.0,横山典弘,2:05.3,3,30.7,7.0,488(0),[西] 安田翔伍,202207010105
13,4,5,コスモポールスター,牝3,51.0,角田大和,2:06.2,5,152.8,14.0,452(0),[西] 長谷川浩,202207010105
14,6,10,サンティエレーヌ,牝3,54.0,藤懸貴志,2:06.5,1.3/4,37.7,9.0,496(0),[西] 高野友和,202207010105
1,2,2,グランディア,牡3,56.0,川田将雅,2:00.1,,1.8,1.0,476(0),[西] 中内田充,202207010106
2,5,5,マテンロウスカイ,牡3,56.0,横山典弘,2:00.1,アタマ,5.0,2.0,482(+8),[西] 松永幹夫,202207010106
3,7,8,ボルドグフーシュ,牡3,56.0,松田大作,2:00.2,1/2,19.3,6.0,488(+2),[西] 宮本博,202207010106
4,7,7,コナブラック,牡3,56.0,Ｃ．デム,2:01.4,7,8.7,4.0,508(+2),[西] 清水久詞,202207010106
5,8,10,ダークエクリプス,牡3,56.0,吉田隼人,2:01.7,2,7.5,3.0,480(+2),[西] 今野貞一,202207010106
6,8,9,アランヴェリテ,牡3,54.0,小沢大仁,2:02.3,3.1/2,28.9,9.0,476(-4),[西] 中竹和也,202207010106
7,1,1,テーオーソラネル,牡3,56.0,酒井学,2:02.3,クビ,28.4,8.0,498(+2),[西] 須貝尚介,202207010106
8,3,3,タガノエスコート,牡3,56.0,武豊,2:02.5,1.1/4,28.1,7.0,484(+8),[西] 五十嵐忠,202207010106
9,4,4,デリカテス,牡3,56.0,坂井瑠星,2:06.7,大,62.0,10.0,456(-4),[西] 高橋義忠,202207010106
10,6,6,フェーングロッテン,牡3,56.0,松山弘平,2:06.9,1,11.0,5.0,476(-4),[西] 宮本博,202207010106
1,7,11,クリノドラゴン,牡4,56.0,武豊,2:00.7,,3.1,1.0,478(-2),[西] 大橋勇樹,202207010107
2,8,13,アジャストザルート,牡5,57.0,川田将雅,2:01.0,2,9.0,5.0,500(-4),[西] 池添学,202207010107
3,4,6,ルーチェット,牝4,54.0,坂井瑠星,2:01.1,1/2,7.7,4.0,458(-2),[西] 松永幹夫,202207010107
4,4,5,モズマゾク,牡4,56.0,国分優作,2:01.3,3/4,14.7,6.0,488(+4),[西] 南井克巳,202207010107
5,3,3,オノリス,牡7,57.0,Ｃ．デム,2:01.3,クビ,4.0,2.0,518(+6),[西] 吉田直弘,202207010107
6,2,2,イグナーツ,牡6,56.0,泉谷楓真,2:01.4,クビ,51.6,11.0,500(+4),[西] 中竹和也,202207010107
7,6,9,ダッシュダクラウン,セ4,56.0,富田暁,2:01.4,ハナ,5.6,3.0,454(-2),[西] 武英智,202207010107
8,6,10,ランドジュピター,牡8,57.0,幸英明,2:02.0,3.1/2,303.4,14.0,474(+2),[西] 安達昭夫,202207010107
9,1,1,スワーヴシールズ,セ5,57.0,横山典弘,2:02.0,アタマ,16.4,7.0,502(+4),[西] 昆貢,202207010107
10,7,12,フラル,牝6,55.0,和田竜二,2:02.0,クビ,29.0,9.0,476(0),[西] 北出成人,202207010107
11,5,7,クリノキングボス,牡5,55.0,小沢大仁,2:02.6,3.1/2,186.2,13.0,484(0),[西] 南井克巳,202207010107
12,3,4,ユウゲン,牡5,57.0,鮫島克駿,2:02.8,1.1/2,33.3,10.0,508(+6),[西] 橋口慎介,202207010107
13,8,14,ドルチェリア,セ9,57.0,小牧太,2:02.9,1/2,93.5,12.0,534(+2),[西] 笹田和秀,202207010107
14,5,8,プランドラー,牡6,57.0,岩田望来,2:06.4,大,26.4,8.0,510(+2),[西] 池江泰寿,202207010107
1,6,6,ディヴィーナ,牝4,54.0,Ｃ．デム,1:35.3,,3.4,2.0,416(+2),[西] 友道康夫,202207010108
2,3,3,ジャスティンカフェ,牡4,56.0,川田将雅,1:35.6,1.1/2,1.3,1.0,488(+2),[西] 安田翔伍,202207010108
3,8,10,テーオーアマゾン,牡6,55.0,小沢大仁,1:35.9,2,77.6,8.0,490(+10),[西] 浜田多実,202207010108
4,7,8,セントウル,牡6,57.0,武豊,1:36.1,3/4,14.0,3.0,490(+10),[西] 森秀行,202207010108
5,5,5,シューラヴァラ,牡4,56.0,鮫島克駿,1:36.1,ハナ,67.3,7.0,452(-2),[西] 川村禎彦,202207010108
6,7,7,メイショウカミシマ,牡8,54.0,松本大輝,1:36.2,1/2,170.4,10.0,472(+4),[西] 石橋守,202207010108
7,2,2,ジャミールフエルテ,セ6,57.0,岩田望来,1:36.3,1,57.1,6.0,468(+4),[西] 大久保龍,202207010108
8,1,1,ブレイニーラン,牡7,57.0,松山弘平,1:36.5,1,35.5,5.0,490(0),[西] 畑端省吾,202207010108
9,8,9,レアシャンパーニュ,牝4,54.0,松若風馬,1:36.5,クビ,27.4,4.0,460(-2),[西] 音無秀孝,202207010108
10,4,4,ラインオブダンス,牝5,55.0,坂井瑠星,1:36.8,1.1/2,135.1,9.0,508(+2),[西] 矢作芳人,202207010108
1,5,9,ボンディマンシュ,セ6,57.0,藤岡佑介,1:24.0,,4.0,2.0,500(+2),[西] 中内田充,202207010109
2,2,3,ヴァルキュリア,牝5,55.0,Ｃ．デム,1:24.2,1.1/4,3.8,1.0,480(-4),[西] 大久保龍,202207010109
3,3,5,ブッチーニ,牝6,55.0,川田将雅,1:24.2,クビ,9.0,4.0,438(+10),[西] 中内田充,202207010109
4,8,16,オーマイガイ,牡9,57.0,亀田温心,1:24.5,1.3/4,13.3,5.0,484(+12),[西] 河内洋,202207010109
5,1,1,ボイラーハウス,牡4,56.0,江田照男,1:24.5,クビ,4.4,3.0,502(+6),[東] 竹内正洋,202207010109
6,7,13,メイショウハナモリ,牡6,57.0,松山弘平,1:24.6,クビ,18.2,6.0,520(+6),[西] 本田優,202207010109
7,1,2,ホッコーアカツキ,牡5,57.0,国分優作,1:24.7,1/2,45.9,14.0,510(-8),[西] 畑端省吾,202207010109
8,3,6,シェパードボーイ,牡6,57.0,岩田望来,1:24.7,ハナ,36.0,12.0,456(+10),[西] 大久保龍,202207010109
9,5,10,タガノプレトリア,牡7,57.0,藤岡康太,1:24.8,1/2,144.6,15.0,486(+12),[西] 宮徹,202207010109
10,2,4,ダノングリスター,セ6,57.0,岩田康誠,1:24.8,クビ,33.8,10.0,500(+8),[西] 寺島良,202207010109
11,4,7,ランドボルケーノ,牡4,56.0,幸英明,1:25.3,3,19.0,7.0,484(+10),[西] 安達昭夫,202207010109
12,4,8,スペースクラフト,セ6,57.0,横山典弘,1:25.4,クビ,24.3,8.0,502(+8),[西] 松永幹夫,202207010109
13,7,14,ディモールト,牡5,57.0,酒井学,1:25.6,1.1/2,40.2,13.0,500(+2),[西] 角田晃一,202207010109
14,6,12,ソーラーフレア,牡7,57.0,武豊,1:26.3,4,33.9,11.0,472(+4),[東] 高柳瑞樹,202207010109
15,8,15,エイシンハルニレ,牡5,57.0,川又賢治,1:27.7,8,432.5,16.0,468(+8),[東] 天間昭一,202207010109
16,6,11,シホノレジーナ,牝5,55.0,浜中俊,1:28.2,3,24.8,9.0,520(+22),[西] 寺島良,202207010109
1,6,9,マカオンドール,牡4,52.0,松山弘平,3:04.3,,2.1,1.0,492(0),[西] 今野貞一,202207010110
2,7,10,レクセランス,牡5,54.0,Ｃ．デム,3:04.3,アタマ,5.8,3.0,494(+16),[西] 池添学,202207010110
3,8,12,シルヴァーソニック,牡6,55.0,川田将雅,3:04.5,1.1/4,5.2,2.0,446(0),[西] 池江泰寿,202207010110
4,4,5,マンオブスピリット,セ5,54.0,武豊,3:04.6,1/2,28.2,8.0,492(0),[西] 斉藤崇史,202207010110
5,6,8,ディアマンミノル,牡5,54.0,横山典弘,3:04.7,クビ,8.5,4.0,474(+8),[西] 本田優,202207010110
6,5,7,シロニイ,牡8,53.0,幸英明,3:04.7,アタマ,44.8,9.0,506(0),[西] 池江泰寿,202207010110
7,7,11,カウディーリョ,牡6,56.0,藤岡佑介,3:04.7,クビ,14.2,5.0,450(-2),[東] 堀宣行,202207010110
8,3,3,ゴールドギア,牡7,55.0,岩田望来,3:04.9,1.1/4,70.1,12.0,490(+8),[東] 伊藤圭三,202207010110
9,5,6,タイセイモナーク,牡6,53.0,和田竜二,3:05.0,3/4,16.2,6.0,502(+6),[西] 西村真幸,202207010110
10,1,1,ドンアルゴス,牡7,53.0,川島信二,3:06.1,7,67.9,11.0,534(0),[西] 庄野靖志,202207010110
11,2,2,ニホンピロスクーロ,セ5,52.0,高倉稜,3:06.6,3,20.3,7.0,496(0),[西] 服部利之,202207010110
12,4,4,メイショウエイコウ,牡8,54.0,西村淳也,3:06.7,クビ,71.0,13.0,454(+2),[西] 荒川義之,202207010110
13,8,13,リーヴル,牡6,51.0,酒井学,3:06.8,3/4,46.8,10.0,502(+6),[東] 辻哲英,202207010110
1,4,7,ザダル,牡6,57.5,松山弘平,1:32.9,,13.9,7.0,502(+2),[東] 大竹正博,202207010111
2,6,11,ダイワキャグニー,セ8,57.5,幸英明,1:33.0,1,26.4,11.0,500(+8),[東] 菊沢隆徳,202207010111
3,5,10,カイザーミノル,牡6,56.0,横山典弘,1:33.0,アタマ,6.3,2.0,466(0),[西] 北出成人,202207010111
4,2,4,ダイアトニック,牡7,57.5,岩田康誠,1:33.0,アタマ,27.2,12.0,480(+8),[西] 安田隆行,202207010111
5,5,9,クリノプレミアム,牝5,52.0,江田照男,1:33.2,1.1/4,65.1,14.0,480(-2),[東] 伊藤伸一,202207010111
6,6,12,エアロロノア,牡5,56.0,岩田望来,1:33.3,1/2,3.5,1.0,506(0),[西] 笹田和秀,202207010111
7,7,13,ヴェロックス,牡6,57.0,浜中俊,1:33.4,クビ,26.1,10.0,494(+10),[西] 中内田充,202207010111
8,8,15,ステルヴィオ,牡7,58.0,和田竜二,1:33.4,ハナ,18.8,9.0,494(+6),[東] 木村哲也,202207010111
9,1,2,バスラットレオン,牡4,55.0,坂井瑠星,1:33.4,クビ,9.9,5.0,492(+8),[西] 矢作芳人,202207010111
10,3,6,シュリ,牡6,57.0,武豊,1:33.6,1.1/4,7.8,4.0,518(0),[西] 池江泰寿,202207010111
11,4,8,ルークズネスト,牡4,55.0,泉谷楓真,1:33.6,ハナ,7.0,3.0,516(+2),[西] 浜田多実,202207010111
12,1,1,ヴィジュネル,牡4,54.0,藤岡康太,1:33.7,1/2,14.8,8.0,486(+8),[西] 渡辺薫彦,202207010111
13,7,14,トーラスジェミニ,牡6,57.5,原優介,1:34.0,1.1/2,49.8,13.0,478(+6),[東] 小桧山悟,202207010111
14,2,3,サトノフェイバー,牡7,57.0,古川吉洋,1:34.3,1.3/4,104.4,16.0,522(+12),[西] 南井克巳,202207010111
15,8,16,メイケイダイハード,牡7,55.0,酒井学,1:34.4,クビ,93.7,15.0,550(+8),[西] 中竹和也,202207010111
16,3,5,ディアンドル,牝6,55.0,Ｃ．デム,1:34.6,1.1/2,12.2,6.0,506(+2),[西] 奥村豊,202207010111
1,7,13,トーセンアラン,牡4,56.0,松山弘平,1:23.8,,15.3,6.0,532(-6),[西] 池江泰寿,202207010112
2,8,15,レモンポップ,牡4,56.0,Ｃ．デム,1:24.0,1,1.6,1.0,512(-2),[東] 田中博康,202207010112
3,3,6,ルチェカリーナ,牝4,54.0,吉田隼人,1:24.7,4,10.7,3.0,480(+2),[西] 高橋義忠,202207010112
4,4,8,イバル,牡5,57.0,川田将雅,1:24.9,1.1/2,4.6,2.0,522(-2),[西] 小崎憲,202207010112
5,1,1,メイショウオーギシ,牡5,57.0,武豊,1:25.0,クビ,23.4,7.0,496(0),[西] 飯田祐史,202207010112
6,6,12,サイヤダンサー,牡5,57.0,岩田康誠,1:25.1,3/4,201.1,13.0,468(0),[東] 深山雅史,202207010112
7,6,11,タガノペカ,牝4,54.0,幸英明,1:25.1,アタマ,10.7,4.0,516(+12),[西] 西園正都,202207010112
8,7,14,ジョウショーリード,牝5,55.0,国分優作,1:25.2,クビ,263.0,14.0,478(-4),[西] 服部利之,202207010112
9,4,7,リュウグウハヤブサ,牡5,57.0,西村淳也,1:25.2,アタマ,129.3,10.0,500(+5),[東] 伊坂重信,202207010112
10,2,3,レディオマジック,牡5,55.0,小沢大仁,1:25.4,3/4,135.6,12.0,484(0),[西] 佐々木晶,202207010112
11,5,10,シャイニーズラン,牡5,57.0,鮫島克駿,1:25.4,クビ,475.0,16.0,468(+8),[西] 森田直行,202207010112
12,1,2,ゲンパチマイティー,牡5,57.0,高倉稜,1:25.4,アタマ,63.3,9.0,530(+4),[西] 牧浦充徳,202207010112
13,3,5,アオイカツマ,牡4,56.0,坂井瑠星,1:25.6,3/4,11.7,5.0,480(0),[東] 古賀慎明,202207010112
14,2,4,ヴェッツラー,牡5,54.0,西谷凜,1:25.6,ハナ,465.5,15.0,448(+6),[西] 牧田和弥,202207010112
15,8,16,ティートラップ,牡5,57.0,秋山真一,1:25.8,1.1/4,62.3,8.0,460(0),[西] 五十嵐忠,202207010112
16,5,9,ビートマジック,セ6,57.0,藤岡康太,1:26.0,1.1/2,133.0,11.0,476(-2),[西] 小林真也,202207010112
1,5,9,レタラ,牝3,54.0,坂井瑠星,1:55.4,,2.2,1.0,448(-4),[西] 吉村圭司,202207010201
2,4,8,クレスコジョケツ,牝3,54.0,富田暁,1:55.5,3/4,45.8,7.0,470(-6),[西] 木原一良,202207010201
3,3,5,ディスコ,牝3,54.0,和田竜二,1:55.7,1.1/4,3.5,2.0,482(-6),[西] 音無秀孝,202207010201
4,5,10,クリノフラッグ,牝3,54.0,鮫島克駿,1:56.3,4,137.3,11.0,460(0),[西] 川村禎彦,202207010201
5,4,7,ミギーフェイス,牝3,54.0,松山弘平,1:56.3,ハナ,7.2,4.0,500(+4),[西] 新谷功一,202207010201
6,6,12,テーオーティラミス,牝3,54.0,鮫島良太,1:56.5,1,89.2,9.0,472(+2),[西] 宮徹,202207010201
7,7,14,ノーブルブロンド,牝3,54.0,岩田望来,1:56.7,3/4,14.8,5.0,472(+6),[西] 吉岡辰弥,202207010201
8,3,6,オースピシャス,牝3,54.0,小崎綾也,1:57.2,3,117.5,10.0,454(+8),[西] 小崎憲,202207010201
9,8,16,オフショアガール,牝3,51.0,松本大輝,1:57.4,1.1/4,396.1,15.0,432(-2),[西] 宮本博,202207010201
10,6,11,ツカサトレイン,牝3,54.0,川須栄彦,1:57.7,1.3/4,441.0,16.0,468(-4),[西] 松下武士,202207010201
11,7,13,タガノテフテフ,牝3,51.0,角田大和,1:57.7,クビ,26.1,6.0,430(+2),[西] 角田晃一,202207010201
12,1,2,カホウハネテマテ,牝3,53.0,泉谷楓真,1:58.5,5,158.9,13.0,468(-6),[西] 村山明,202207010201
13,8,15,ヒロシゲパール,牝3,54.0,国分優作,1:58.7,1,4.9,3.0,476(0),[西] 坂口智康,202207010201
14,2,3,ミラクルギフト,牝3,51.0,西谷凜,2:00.4,10,213.7,14.0,410(-2),[西] 加用正,202207010201
15,2,4,ノーブルヴァレー,牝3,52.0,小沢大仁,2:00.8,2,152.9,12.0,470(-2),[西] 牧浦充徳,202207010201
16,1,1,エトーソ,牝3,54.0,藤岡康太,2:00.9,クビ,81.8,8.0,428(+2),[西] 清水久詞,202207010201
1,1,1,オラヴェリタス,牡3,53.0,角田大和,1:26.7,,6.3,4.0,494(+2),[西] 寺島良,202207010202
2,8,15,ゲオルギウス,牡3,52.0,古川奈穂,1:27.0,1.1/2,145.6,13.0,468(+4),[西] 羽月友彦,202207010202
3,7,13,ヒノデテイオー,牡3,56.0,鮫島克駿,1:27.3,2,4.5,2.0,440(-6),[西] 河内洋,202207010202
4,8,14,オーガスタスカイ,牝3,54.0,Ｃ．デム,1:27.6,1.3/4,8.7,5.0,484(+4),[西] 斉藤崇史,202207010202
5,7,12,リョウフウ,牡3,56.0,長岡禎仁,1:27.7,クビ,67.3,12.0,510(+6),[西] 杉山晴紀,202207010202
6,2,3,パーティーベル,牡3,56.0,和田竜二,1:27.9,1.1/2,3.4,1.0,460(+12),[西] 松永幹夫,202207010202
7,4,6,シンゼンコイチャン,牝3,54.0,横山典弘,1:28.1,1.1/4,55.5,11.0,464(+2),[西] 飯田祐史,202207010202
8,6,10,エイシンスポッター,牡3,56.0,浜中俊,1:28.2,1/2,24.1,8.0,486(-4),[西] 吉村圭司,202207010202
9,2,2,エイシンデュエラー,牡3,56.0,吉田隼人,1:28.2,ハナ,18.0,7.0,472(-2),[西] 今野貞一,202207010202
10,5,8,ベストフィーチャー,牝3,54.0,幸英明,1:28.3,1/2,45.9,10.0,438(-2),[西] 岡田稲男,202207010202
11,6,11,クー,牝3,54.0,菱田裕二,1:28.6,1.3/4,378.4,15.0,452(-6),[東] 青木孝文,202207010202
12,4,7,テイエムケントオー,牡3,53.0,西谷凜,1:29.5,5,11.1,6.0,452(+8),[西] 五十嵐忠,202207010202
13,3,4,メイショウウインダ,セ3,56.0,国分優作,1:29.7,1.1/4,245.7,14.0,502(-10),[西] 南井克巳,202207010202
14,5,9,ジョーヌヴェール,牝3,54.0,富田暁,1:30.6,5,34.0,9.0,444(-4),[西] 庄野靖志,202207010202
15,3,5,モズルル,牝3,54.0,団野大成,1:30.8,1.1/2,5.3,3.0,496(+2),[西] 荒川義之,202207010202
1,7,11,スマートビクター,牡3,56.0,坂井瑠星,1:54.9,,45.3,9.0,512(-8),[西] 吉田直弘,202207010203
2,5,7,ジルバーン,牡3,56.0,横山典弘,1:54.9,クビ,13.2,6.0,426(-2),[西] 武英智,202207010203
3,8,13,ヴォルゴグラード,牡3,56.0,鮫島克駿,1:55.3,2.1/2,8.0,4.0,496(-4),[西] 牧田和弥,202207010203
4,3,3,ナリタグローリアス,牡3,56.0,松山弘平,1:55.4,3/4,3.6,2.0,502(+2),[西] 高橋亮,202207010203
5,4,5,プラチナドリーム,牡3,56.0,和田竜二,1:55.6,1,6.3,3.0,462(+6),[西] 平田修,202207010203
6,6,10,エミサソウツバサ,牡3,56.0,荻野極,1:56.1,3,76.0,10.0,510(-4),[西] 杉山佳明,202207010203
7,1,1,エアフォースワン,牡3,56.0,国分恭介,1:56.4,1.3/4,14.3,7.0,456(-4),[西] 大根田裕,202207010203
8,5,8,テイエムシルバー,牡3,56.0,酒井学,1:56.8,2.1/2,181.9,12.0,482(0),[西] 木原一良,202207010203
9,4,6,メイショウヒシャ,牡3,56.0,団野大成,1:56.9,1/2,36.4,8.0,532(+2),[西] 荒川義之,202207010203
10,6,9,テーオークレール,牡3,56.0,川田将雅,1:57.0,クビ,2.7,1.0,476(-2),[西] 高柳大輔,202207010203
11,3,4,クラシックステップ,牡3,56.0,Ｃ．デム,1:57.1,3/4,9.5,5.0,474(+2),[西] 安田隆行,202207010203
12,2,2,アダマスミノル,牡3,56.0,藤岡康太,1:57.9,5,86.7,11.0,492(-8),[西] 北出成人,202207010203
13,8,14,メイショウトリデ,牡3,54.0,小沢大仁,1:58.8,5,384.5,14.0,486(-6),[西] 石橋守,202207010203
14,7,12,リヤンフォルス,牡3,53.0,松本大輝,2:00.5,10,361.7,13.0,494(-8),[西] 松下武士,202207010203
1,8,14,カネトシブルーム,牡3,56.0,富田暁,1:13.4,,6.0,3.0,504(0),[西] 大橋勇樹,202207010204
2,4,6,マスキエッタ,牝3,54.0,岩田望来,1:13.6,1.1/2,2.7,1.0,464(0),[西] 野中賢二,202207010204
3,3,5,ジーアネモネ,牝3,51.0,松本大輝,1:14.7,7,89.9,13.0,464(0),[西] 松下武士,202207010204
