着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_id
1,1,2,モネ,牝3,54.0,津村明秀,1:26.3,,7.9,4.0,458(+2),[東] 牧光二,202205010101
2,2,4,ランコントル,牝3,54.0,Ｍ．デム,1:26.5,1,4.2,1.0,448(+6),[東] 矢野英一,202205010101
3,2,3,ジューンポンポン,牝3,54.0,田辺裕信,1:26.5,クビ,5.0,3.0,476(0),[東] 和田勇介,202205010101
4,1,1,エレガントミッシー,牝3,54.0,宮崎北斗,1:27.0,3,11.3,6.0,422(-4),[東] 佐藤吉勝,202205010101
5,4,7,ピカリエ,牝3,54.0,伊藤工真,1:27.1,3/4,4.6,2.0,490(+8),[東] 金成貴史,202205010101
6,4,8,リーディングラン,牝3,54.0,吉田豊,1:27.2,3/4,148.9,13.0,480(0),[東] 高橋文雅,202205010101
7,7,14,ムーンワード,牝3,54.0,武豊,1:27.4,1,14.3,8.0,490(-2),[東] 杉浦宏昭,202205010101
8,6,12,マテンロウボイス,牝3,53.0,亀田温心,1:27.7,1.3/4,8.8,5.0,468(-12),[東] 久保田貴,202205010101
9,3,5,アポロリップ,牝3,52.0,永野猛蔵,1:27.7,アタマ,18.2,9.0,516(+2),[東] 岩戸孝樹,202205010101
10,8,16,ルージュヴィーヴル,牝3,54.0,戸崎圭太,1:27.8,3/4,13.4,7.0,470(-2),[東] 田中博康,202205010101
11,5,9,キタノステート,牝3,54.0,丸田恭介,1:28.0,1,100.2,12.0,416(-4),[東] 石栗龍彦,202205010101
12,5,10,アイレスアン,牝3,54.0,石川裕紀,1:28.7,4,60.5,11.0,472(0),[東] 加藤征弘,202205010101
13,3,6,グレースミューズ,牝3,51.0,小林脩斗,1:28.9,1.1/4,562.2,15.0,430(-2),[東] 清水英克,202205010101
14,8,15,チェリー,牝3,54.0,菊沢一樹,1:29.0,1/2,325.6,14.0,450(-4),[東] 佐藤吉勝,202205010101
15,6,11,クリノリュウグウ,牝3,52.0,山田敬士,1:29.0,アタマ,582.8,16.0,432(-4),[東] 蛯名利弘,202205010101
16,7,13,ハロースクロール,牝3,51.0,横山琉人,1:29.1,クビ,27.8,10.0,428(+12),[東] 手塚貴久,202205010101
1,8,16,ヒノデミッチー,牡3,56.0,北村宏司,1:26.6,,4.0,2.0,516(0),[東] 松永康利,202205010102
2,6,12,ローヴェロ,牡3,56.0,ルメール,1:27.0,2.1/2,1.7,1.0,502(0),[東] 加藤征弘,202205010102
3,1,2,ジェイエルエース,牝3,54.0,野中悠太,1:27.3,1.3/4,14.5,5.0,496(0),[東] 小西一男,202205010102
4,6,11,グリーンダイヤル,牡3,56.0,丸山元気,1:27.7,2.1/2,10.8,4.0,486(0),[東] 高橋文雅,202205010102
5,1,1,カペラスター,牡3,54.0,永野猛蔵,1:28.1,2.1/2,54.0,9.0,472(0),[東] 清水英克,202205010102
6,8,15,ビルボードライブ,牝3,54.0,嶋田純次,1:28.6,2.1/2,68.6,11.0,420(0),[東] 戸田博文,202205010102
7,3,6,クールローズサクラ,牝3,54.0,津村明秀,1:28.6,クビ,10.7,3.0,464(0),[東] 矢野英一,202205010102
8,7,14,アイファーロブスト,牡3,56.0,大庭和弥,1:29.1,2.1/2,431.4,16.0,430(0),[東] 蛯名利弘,202205010102
9,3,5,ゴールドジャッジ,牡3,56.0,丸田恭介,1:29.1,クビ,27.2,7.0,468(0),[東] 天間昭一,202205010102
10,5,9,ビクロイ,牡3,56.0,菅原隆一,1:29.2,1/2,64.8,10.0,474(0),[東] 鈴木慎太,202205010102
11,2,4,タイガーキャット,牡3,54.0,山田敬士,1:29.7,3,280.4,15.0,464(0),[東] 鈴木伸尋,202205010102
12,4,8,フレンドキャット,牡3,56.0,松岡正海,1:30.0,1.1/2,224.5,14.0,456(0),[東] 南田美知,202205010102
13,7,13,レガーロフェリス,牡3,56.0,柴田大知,1:30.3,2,150.8,12.0,474(0),[東] 清水英克,202205010102
14,2,3,ヌマ,牝3,54.0,吉田豊,1:30.5,1.1/2,16.7,6.0,436(0),[東] 尾関知人,202205010102
15,5,10,エターナルパール,牝3,53.0,木幡育也,1:31.2,4,187.3,13.0,484(0),[東] 宗像義忠,202205010102
16,4,7,キョウエイカーク,牡3,56.0,木幡初也,1:31.9,4,53.3,8.0,524(0),[東] 武市康男,202205010102
1,2,4,グローリー,牡3,56.0,丸田恭介,1:39.1,,190.7,13.0,468(-6),[東] 佐藤吉勝,202205010103
2,4,8,バックスクリーン,牡3,56.0,Ｍ．デム,1:39.2,1,6.3,4.0,510(-8),[東] 斎藤誠,202205010103
3,4,7,セイゲン,牡3,54.0,永野猛蔵,1:39.3,1/2,11.3,6.0,480(+6),[東] 中川公成,202205010103
4,3,5,ブラックピアノ,牡3,56.0,大野拓弥,1:39.4,クビ,4.8,2.0,470(+6),[東] 松永康利,202205010103
5,8,16,ホウオウベリテ,牡3,56.0,田辺裕信,1:39.6,1.1/2,5.2,3.0,444(-4),[東] 高木登,202205010103
6,7,14,サイモンソーラン,牡3,56.0,吉田豊,1:40.1,3,45.6,10.0,486(+6),[東] 勢司和浩,202205010103
7,5,10,ケイアイユニバース,牡3,56.0,藤岡佑介,1:40.1,ハナ,3.1,1.0,474(+10),[東] 上原博之,202205010103
8,8,15,ラブシックボッサ,牡3,56.0,丸山元気,1:40.8,4,33.7,8.0,462(0),[東] 伊藤大士,202205010103
9,6,11,キージュピター,牡3,56.0,北村宏司,1:41.0,1.1/4,36.1,9.0,496(-6),[東] 青木孝文,202205010103
10,6,12,ヤマニンクイッカー,牡3,56.0,野中悠太,1:41.4,2.1/2,253.9,14.0,464(+4),[東] 田島俊明,202205010103
11,3,6,ジャスティンダイヤ,牡3,56.0,横山武史,1:41.5,1/2,7.8,5.0,498(+6),[東] 伊藤圭三,202205010103
12,7,13,プロキシーファイト,牡3,53.0,横山琉人,1:42.2,4,907.2,16.0,480(+2),[東] 大江原哲,202205010103
13,2,3,キャノンコア,牡3,56.0,石川裕紀,1:42.5,1.3/4,48.5,11.0,434(+4),[東] 加藤征弘,202205010103
14,1,1,マイネルシデン,牡3,56.0,柴田大知,1:43.4,5,100.8,12.0,460(-10),[東] 萱野浩二,202205010103
15,1,2,アマリリス,牝3,52.0,山田敬士,1:43.6,1.1/4,733.8,15.0,418(-22),[東] 小桧山悟,202205010103
16,5,9,ピンクペッパー,牡3,56.0,江田照男,1:43.9,2,27.7,7.0,502(-4),[東] 小野次郎,202205010103
1,1,2,リッキーマジック,牝3,54.0,田辺裕信,1:36.9,,91.2,12.0,516(-6),[東] 加藤征弘,202205010104
2,6,12,ビヨンドザファザー,牡3,56.0,石川裕紀,1:37.4,3.1/2,107.0,13.0,500(-8),[西] 藤岡健一,202205010104
3,8,16,ヴァルツァーシャル,牡3,56.0,藤岡佑介,1:37.6,1.1/4,3.2,2.0,480(+10),[東] 高木登,202205010104
4,2,4,サクセスローレル,牡3,55.0,亀田温心,1:37.7,クビ,82.3,11.0,506(+2),[西] 北出成人,202205010104
5,2,3,フルオール,牡3,56.0,横山武史,1:37.7,ハナ,11.6,5.0,450(+2),[東] 斎藤誠,202205010104
6,6,11,カンピオーネ,牡3,56.0,丸山元気,1:38.0,2,45.7,7.0,500(0),[東] 栗田徹,202205010104
7,4,8,モナルヒ,牡3,56.0,津村明秀,1:38.0,ハナ,28.9,6.0,454(-8),[西] 小崎憲,202205010104
8,7,13,トーセンエルドラド,牡3,56.0,江田照男,1:38.1,1/2,147.2,14.0,526(-4),[東] 田村康仁,202205010104
9,3,5,ジュタロウ,牡3,56.0,武豊,1:38.3,1.1/4,2.1,1.0,468(0),[西] 河内洋,202205010104
10,1,1,ワールドコネクター,牡3,56.0,ルメール,1:38.3,クビ,9.2,4.0,552(+4),[東] 藤沢和雄,202205010104
11,4,7,カフェカルマ,牡3,56.0,北村宏司,1:39.0,4,7.7,3.0,516(+6),[東] 古賀慎明,202205010104
12,5,9,フーリッシュホビー,牝3,54.0,Ｍ．デム,1:39.1,1/2,49.3,8.0,460(-14),[西] 杉山佳明,202205010104
13,5,10,コスモルーテウス,牡3,56.0,柴田大知,1:39.1,ハナ,215.7,16.0,466(+2),[東] 田中博康,202205010104
14,3,6,タイセイジャスパー,牡3,54.0,永野猛蔵,1:39.6,2.1/2,59.7,9.0,494(-4),[東] 伊藤圭三,202205010104
15,7,14,アルムマッツ,牡3,56.0,岩田康誠,1:40.0,2.1/2,184.2,15.0,476(-2),[西] 中竹和也,202205010104
16,8,15,ヴォルケニック,牡3,56.0,大野拓弥,1:40.2,1.1/4,65.2,10.0,484(+6),[東] 高柳瑞樹,202205010104
1,3,5,ベジャール,牡3,56.0,ルメール,1:48.2,,3.2,2.0,560(+2),[東] 田中博康,202205010105
2,5,9,フォーグッド,牡3,56.0,武豊,1:48.2,アタマ,5.2,3.0,512(+8),[東] 国枝栄,202205010105
3,8,15,ベストフィーリング,牡3,56.0,横山武史,1:48.5,1.3/4,1.7,1.0,498(+6),[東] 手塚貴久,202205010105
4,7,14,トリプルスリル,牡3,56.0,戸崎圭太,1:49.1,3.1/2,21.2,5.0,490(+6),[東] 牧光二,202205010105
5,6,12,ノーブルガルフ,牡3,54.0,永野猛蔵,1:49.3,3/4,199.6,11.0,480(+6),[東] 久保田貴,202205010105
6,1,1,ローズナイトシチー,牡3,56.0,Ｍ．デム,1:49.4,3/4,13.6,4.0,464(-4),[東] 金成貴史,202205010105
7,2,3,スズナミ,牡3,53.0,横山琉人,1:49.4,1/2,176.0,10.0,406(+8),[東] 林徹,202205010105
8,6,11,デカメロン,牝3,52.0,山田敬士,1:49.5,1/2,115.9,9.0,398(+2),[東] 小桧山悟,202205010105
9,5,10,リュウバター,牡3,55.0,亀田温心,1:49.6,1/2,438.7,16.0,480(-6),[東] 田中清隆,202205010105
10,4,7,ホウオウバリスタ,牡3,56.0,岩田康誠,1:49.8,1,75.5,7.0,524(-4),[東] 稲垣幸雄,202205010105
11,3,6,サントゥアーリオ,セ3,56.0,江田照男,1:49.8,アタマ,336.6,13.0,454(-4),[東] 武藤善則,202205010105
12,2,4,アルティマナイト,牡3,56.0,大野拓弥,1:50.1,1.3/4,104.2,8.0,500(-4),[東] 柄崎孝,202205010105
13,1,2,コスモマーチ,牡3,56.0,柴田大知,1:50.1,クビ,378.4,14.0,428(+4),[東] 田中清隆,202205010105
14,7,13,ナイルプロジェクト,牝3,54.0,石川裕紀,1:50.2,3/4,416.1,15.0,436(-10),[東] 高柳瑞樹,202205010105
15,4,8,ミュージアムピース,牡3,56.0,杉原誠人,1:50.5,1.1/2,277.1,12.0,462(-2),[東] 伊藤大士,202205010105
16,8,16,エイシンドゥルガー,牝3,54.0,松岡正海,1:50.8,2,75.0,6.0,478(-2),[東] 田中剛,202205010105
1,2,3,アルゲンテウス,牡3,56.0,武豊,1:37.6,,5.2,3.0,464(0),[東] 小島茂之,202205010106
2,1,1,ブルーグラスソング,牝3,54.0,田辺裕信,1:37.7,1,10.7,6.0,434(0),[東] 大竹正博,202205010106
3,7,13,アルマラウラ,牝3,54.0,吉田豊,1:37.9,1.1/4,92.0,10.0,468(0),[東] 高橋文雅,202205010106
4,4,7,インサニティ,牝3,54.0,岩田康誠,1:37.9,アタマ,58.4,9.0,438(0),[東] 高橋文雅,202205010106
5,8,15,クロシュ,牝3,54.0,丸田恭介,1:38.2,1.1/2,95.1,12.0,450(0),[東] 宗像義忠,202205010106
6,2,4,ルージュノブレス,牝3,54.0,戸崎圭太,1:38.4,1.1/4,6.2,4.0,438(0),[東] 手塚貴久,202205010106
7,8,16,トシギャングスター,牡3,56.0,丸山元気,1:38.5,1,3.5,1.0,474(0),[東] 林徹,202205010106
8,6,11,カナラクリーク,牡3,56.0,横山武史,1:38.6,3/4,4.4,2.0,490(0),[東] 手塚貴久,202205010106
9,7,14,マリノヴィーナス,牝3,54.0,木幡初也,1:38.6,アタマ,105.2,13.0,446(0),[東] 武市康男,202205010106
10,4,8,ナスノアイゲツ,牡3,56.0,菊沢一樹,1:38.7,クビ,7.2,5.0,448(0),[東] 矢野英一,202205010106
11,5,10,アーストラベル,牝3,52.0,永野猛蔵,1:38.7,ハナ,19.3,7.0,406(0),[東] 和田勇介,202205010106
12,1,2,ランビリズマ,牝3,54.0,柴田大知,1:39.0,1.3/4,166.8,15.0,494(0),[東] 加藤士津,202205010106
13,6,12,ムーランマグノリア,牝3,54.0,武士沢友,1:39.3,2,251.2,16.0,442(0),[東] 鈴木慎太,202205010106
14,3,5,サトノタケル,牡3,56.0,松岡正海,1:39.4,クビ,92.8,11.0,488(0),[東] 田中剛,202205010106
15,5,9,ウインオリハルコン,牡3,56.0,石川裕紀,1:40.2,5,28.5,8.0,446(0),[東] 鹿戸雄一,202205010106
16,3,6,テイエムジャーニー,牡3,56.0,菅原隆一,1:40.6,2,157.9,14.0,460(0),[東] 石栗龍彦,202205010106
1,2,3,フィールザワールド,牡4,56.0,藤岡佑介,1:25.7,,3.3,1.0,476(+4),[東] 岩戸孝樹,202205010107
2,2,4,ユイノチャッキー,牡4,56.0,吉田豊,1:25.8,1/2,13.0,7.0,508(0),[東] 竹内正洋,202205010107
3,6,11,ブラックパンサー,牡4,56.0,田辺裕信,1:25.9,1/2,8.5,5.0,504(+8),[東] 田村康仁,202205010107
4,8,16,トロワシャルム,セ5,55.0,永野猛蔵,1:26.0,1/2,18.8,8.0,470(-16),[東] 鹿戸雄一,202205010107
5,5,10,アポロセイラン,牡5,54.0,横山琉人,1:26.1,1/2,45.0,9.0,480(+8),[東] 武藤善則,202205010107
6,6,12,ブルメンダール,牡4,56.0,Ｍ．デム,1:26.2,3/4,4.7,2.0,474(+4),[東] 国枝栄,202205010107
7,5,9,ユングヴィ,牡4,56.0,江田照男,1:26.3,1/2,6.4,3.0,472(+20),[東] 大江原哲,202205010107
8,8,15,クリノパイソン,セ4,53.0,小林脩斗,1:26.5,1.1/2,90.2,12.0,482(-18),[東] 蛯名利弘,202205010107
9,4,7,バウンティハンター,牡5,57.0,松岡正海,1:26.6,クビ,54.7,11.0,496(-4),[東] 村田一誠,202205010107
10,7,14,ダイチヴィット,牡5,57.0,武士沢友,1:26.7,3/4,241.5,14.0,468(+10),[東] 蛯名利弘,202205010107
11,1,1,ホワイトクロウ,セ4,56.0,岩田康誠,1:26.7,ハナ,6.8,4.0,456(+2),[東] 矢野英一,202205010107
12,3,5,ヴァンデリオン,牡5,57.0,野中悠太,1:26.9,1,50.6,10.0,494(+10),[東] 根本康広,202205010107
13,4,8,ビバヴィットーリオ,牡5,57.0,横山武史,1:27.0,3/4,9.3,6.0,536(+14),[東] 戸田博文,202205010107
14,1,2,ラピカズマ,牡4,56.0,丸田恭介,1:27.5,2.1/2,161.9,13.0,522(+40),[東] 高橋文雅,202205010107
15,7,13,シングンバズーカ,牡5,57.0,伊藤工真,1:28.0,3,253.4,15.0,488(+8),[東] 伊坂重信,202205010107
16,3,6,マルス,牡4,55.0,木幡育也,1:28.3,2,367.8,16.0,456(+10),[東] 田中清隆,202205010107
1,5,9,ダノンラスター,セ6,57.0,ルメール,2:11.8,,1.4,1.0,472(+6),[東] 堀宣行,202205010108
2,3,6,グレートバローズ,牡5,57.0,岩田康誠,2:12.5,4,7.8,4.0,480(+2),[西] 辻野泰之,202205010108
3,5,10,ラヴォラーレ,牡4,56.0,田辺裕信,2:12.6,3/4,7.7,3.0,524(0),[東] 武市康男,202205010108
4,3,5,ヴォートルエロー,牡5,57.0,江田照男,2:12.7,クビ,111.6,12.0,496(0),[東] 田村康仁,202205010108
5,1,2,ポップフランセ,牡6,57.0,北村宏司,2:13.1,2.1/2,45.8,7.0,462(+6),[西] 小林真也,202205010108
6,8,15,キスラー,牡6,57.0,武豊,2:13.6,2.1/2,6.8,2.0,484(-2),[西] 池江泰寿,202205010108
7,4,7,オーマオ,牡6,57.0,石川裕紀,2:13.8,1.1/2,28.2,5.0,458(+8),[西] 村山明,202205010108
8,8,16,ダルムシュタット,セ5,57.0,丸田恭介,2:14.0,1.1/4,72.7,9.0,480(+6),[東] 栗田徹,202205010108
9,1,1,フーズサイド,牡6,54.0,横山琉人,2:14.2,1.1/4,70.0,8.0,508(+2),[東] 堀井雅広,202205010108
10,6,11,エターナルボンド,牡5,55.0,永野猛蔵,2:14.3,1/2,38.1,6.0,520(+10),[東] 伊藤圭三,202205010108
11,2,4,ユメノサキ,セ7,57.0,大野拓弥,2:14.6,1.3/4,93.7,10.0,542(+10),[東] 新開幸一,202205010108
12,2,3,アヴァニイ,牝5,54.0,亀田温心,2:14.8,1.1/2,223.0,15.0,504(-2),[東] 加藤征弘,202205010108
13,4,8,シュッドヴァデル,牡6,57.0,津村明秀,2:15.2,2.1/2,126.6,13.0,512(+2),[東] 松山将樹,202205010108
14,7,14,ネオストーリー,牡5,57.0,丸山元気,2:15.4,1.1/4,104.3,11.0,470(+2),[東] 林徹,202205010108
15,6,12,ヒシエレガンス,セ5,57.0,藤岡佑介,2:16.5,7,204.5,14.0,488(-2),[東] 堀宣行,202205010108
16,7,13,サンシロウ,牡8,54.0,小林脩斗,2:19.0,大,321.8,16.0,512(+2),[東] 柄崎孝,202205010108
1,1,1,ロードエクレール,牡4,53.0,石川裕紀,1:36.2,,23.0,10.0,474(0),[東] 斎藤誠,202205010109
2,8,13,アドマイヤルプス,セ5,56.0,ルメール,1:36.4,1.1/4,2.7,1.0,550(+6),[東] 加藤征弘,202205010109
3,3,4,ボルサリーノ,牡5,54.0,Ｍ．デム,1:36.5,3/4,15.3,7.0,480(+8),[西] 杉山晴紀,202205010109
4,3,3,オーバーディリバー,セ6,55.0,横山武史,1:36.7,1,7.9,5.0,488(+6),[東] 萩原清,202205010109
5,6,10,プリマジア,牡5,55.0,田辺裕信,1:36.7,クビ,7.3,2.0,476(+8),[東] 金成貴史,202205010109
6,8,14,ボイラーハウス,牡4,54.0,江田照男,1:36.9,1,7.5,4.0,502(0),[東] 竹内正洋,202205010109
7,5,7,クリノドラゴン,牡4,54.0,武豊,1:37.2,2,7.5,3.0,480(+2),[西] 大橋勇樹,202205010109
8,5,8,スズカゴウケツ,牡5,55.0,藤岡佑介,1:37.3,クビ,20.8,8.0,488(+4),[東] 伊藤圭三,202205010109
9,7,12,ホッコーハナミチ,牡4,54.0,戸崎圭太,1:37.3,ハナ,9.6,6.0,482(-6),[西] 長谷川浩,202205010109
10,2,2,カフェスペランツァ,牡5,55.0,松岡正海,1:37.5,1,73.6,13.0,514(+10),[東] 中舘英二,202205010109
11,4,5,スズカコーズマンボ,牡5,53.0,北村宏司,1:37.8,1.3/4,62.2,12.0,488(0),[東] 伊藤圭三,202205010109
12,7,11,シベリウス,牡9,52.0,野中悠太,1:37.8,クビ,379.5,14.0,468(-2),[東] 村田一誠,202205010109
13,4,6,エースレイジング,牡5,54.0,永野猛蔵,1:37.9,1/2,22.4,9.0,462(+10),[西] 小崎憲,202205010109
14,6,9,ダノングリスター,セ6,55.0,岩田康誠,1:38.4,3,36.7,11.0,492(-8),[西] 寺島良,202205010109
1,6,6,トウシンマカオ,牡3,56.0,戸崎圭太,1:21.8,,2.1,1.0,450(0),[東] 高柳瑞樹,202205010110
2,7,7,プルパレイ,牡3,56.0,Ｍ．デム,1:22.0,1.1/4,4.9,3.0,492(+2),[西] 須貝尚介,202205010110
3,3,3,コラリン,牝3,54.0,ルメール,1:22.1,1/2,3.6,2.0,444(+10),[東] 木村哲也,202205010110
4,1,1,アルトシュタット,牡3,56.0,岩田康誠,1:22.2,1,9.1,4.0,476(+8),[西] 安田翔伍,202205010110
5,8,10,リトス,牝3,54.0,石川裕紀,1:22.2,ハナ,29.1,7.0,408(0),[東] 高橋裕,202205010110
6,2,2,フリートオブフット,牝3,54.0,横山武史,1:22.3,3/4,14.0,6.0,452(+14),[東] 奥村武,202205010110
7,7,8,レッツリブオン,牡3,56.0,大野拓弥,1:22.5,1,13.8,5.0,458(+20),[東] 伊藤大士,202205010110
8,5,5,ウインモナーク,牡3,56.0,松岡正海,1:22.8,2,51.5,8.0,486(+18),[東] 奥平雅士,202205010110
9,4,4,シーズアクイーン,牝3,54.0,杉原誠人,1:23.9,7,338.8,9.0,420(-6),[東] 石毛善彦,202205010110
取,8,9,デュガ,牡3,56.0,武豊,,,---,,計不,[西] 森秀行,202205010110
1,3,4,ジャックドール,牡4,55.0,藤岡佑介,1:57.4,,2.2,1.0,508(+2),[西] 藤岡健一,202205010111
2,3,3,アドマイヤハダル,牡4,55.0,横山武史,1:57.6,1.1/2,4.4,2.0,486(-6),[西] 大久保龍,202205010111
3,8,14,グラティアス,牡4,55.0,ルメール,1:57.7,3/4,6.4,4.0,510(+16),[東] 宮田敬介,202205010111
4,4,5,シュヴァリエローズ,牡4,55.0,大野拓弥,1:57.8,1/2,18.3,7.0,450(-4),[西] 清水久詞,202205010111
5,7,11,ディープモンスター,牡4,55.0,武豊,1:57.8,ハナ,6.0,3.0,456(+6),[西] 池江泰寿,202205010111
6,4,6,ゴールドギア,牡7,57.0,田辺裕信,1:58.0,1,113.6,12.0,490(0),[東] 伊藤圭三,202205010111
7,1,1,レッドサイオン,セ6,56.0,木幡育也,1:58.1,1/2,79.5,10.0,436(+4),[東] 藤沢和雄,202205010111
8,5,7,フランツ,牡7,56.0,戸崎圭太,1:58.1,クビ,46.1,8.0,448(+2),[西] 音無秀孝,202205010111
9,6,10,シングフォーユー,牝6,54.0,Ｍ．デム,1:58.3,1.1/4,16.6,5.0,490(0),[東] 牧光二,202205010111
10,6,9,ランフォザローゼス,セ6,56.0,田中勝春,1:58.5,1.1/2,81.4,11.0,496(-10),[東] 藤沢和雄,202205010111
11,5,8,バレリオ,セ7,56.0,津村明秀,1:58.6,クビ,262.0,14.0,496(0),[東] 相沢郁,202205010111
12,8,13,ニシノデイジー,牡6,57.0,丸山元気,1:58.6,クビ,236.3,13.0,492(-2),[東] 高木登,202205010111
13,2,2,アトミックフォース,牡6,57.0,江田照男,1:58.8,1,51.1,9.0,490(-8),[東] 武藤善則,202205010111
14,7,12,ラインベック,牡5,56.0,岩田康誠,2:00.1,8,17.1,6.0,500(0),[西] 友道康夫,202205010111
1,1,1,カランドゥーラ,牡4,56.0,田中勝春,1:45.4,,5.2,2.0,488(-10),[東] 藤沢和雄,202205010112
2,3,5,ディオスバリエンテ,牡4,56.0,ルメール,1:45.7,2,1.8,1.0,478(+2),[東] 堀宣行,202205010112
3,7,12,ノワールドゥジェ,牝4,54.0,戸崎圭太,1:45.8,1/2,7.7,3.0,488(+14),[東] 宮田敬介,202205010112
4,2,3,シルブロン,牡4,56.0,北村宏司,1:46.0,1.1/4,23.7,7.0,490(+6),[東] 稲垣幸雄,202205010112
5,2,2,カナロアガール,牝6,55.0,大野拓弥,1:46.1,3/4,62.6,11.0,486(-10),[東] 田村康仁,202205010112
6,6,11,ノーダブルディップ,牡4,56.0,津村明秀,1:46.1,ハナ,7.7,4.0,556(-6),[東] 古賀慎明,202205010112
7,4,7,シャドウエリス,牝4,54.0,Ｍ．デム,1:46.2,クビ,25.0,8.0,464(+16),[東] 金成貴史,202205010112
8,5,8,サザンナイツ,セ4,56.0,伊藤工真,1:46.8,4,194.1,12.0,444(+10),[東] 林徹,202205010112
9,3,4,ドラミモン,牡4,54.0,永野猛蔵,1:47.3,3,12.9,5.0,454(+6),[東] 田村康仁,202205010112
10,5,9,レベンディス,セ5,57.0,横山武史,1:47.5,1.1/4,54.5,9.0,494(+8),[東] 高柳瑞樹,202205010112
11,8,14,ヌンカプト,牡5,54.0,小林脩斗,1:48.0,3,364.3,14.0,458(-2),[東] 柄崎孝,202205010112
12,7,13,クリノサンシャイン,牝5,55.0,江田照男,1:48.1,3/4,408.9,15.0,442(0),[東] 石毛善彦,202205010112
13,4,6,ヴィントミューレ,セ4,56.0,杉原誠人,1:48.5,2,60.9,10.0,434(-6),[東] 木村哲也,202205010112
14,6,10,ジュンブーケ,牝4,54.0,野中悠太,1:53.8,大,215.4,13.0,454(-11),[東] 根本康広,202205010112
中,8,15,ミッキーパンチ,牡5,57.0,田辺裕信,,,22.4,6.0,474(+6),[東] 国枝栄,202205010112
1,7,13,セブンダートオー,牡3,56.0,Ｍ．デム,1:26.6,,5.6,4.0,494(-2),[東] 奥村武,202205010201
2,2,3,グリーンライズ,牡3,54.0,永野猛蔵,1:26.9,1.3/4,19.4,8.0,458(+4),[東] 和田雄二,202205010201
3,3,6,アポロプラネット,牡3,56.0,岩田望来,1:27.1,1,5.0,3.0,492(+8),[東] 岩戸孝樹,202205010201
4,5,10,マイネルシトラス,牡3,56.0,柴田大知,1:27.1,クビ,3.2,1.0,520(+2),[東] 武市康男,202205010201
5,6,12,ニシノフウジン,牡3,56.0,武豊,1:27.1,ハナ,13.9,6.0,474(-2),[東] 中野栄治,202205010201
6,5,9,ダイナマイトベルン,牡3,56.0,横山和生,1:27.6,3,13.6,5.0,486(0),[東] 加藤士津,202205010201
7,6,11,ヘキクウ,牡3,56.0,津村明秀,1:27.9,1.1/2,4.1,2.0,526(-12),[東] 鈴木伸尋,202205010201
8,3,5,ロルバーンスカイ,牡3,56.0,坂井瑠星,1:28.1,1.1/2,56.2,10.0,446(+4),[東] 新開幸一,202205010201
9,7,14,ニューレトロ,牡3,53.0,横山琉人,1:28.1,クビ,23.7,9.0,460(-2),[東] 武藤善則,202205010201
10,1,2,フレイムジョーカー,牡3,56.0,大野拓弥,1:28.6,3,17.5,7.0,504(+20),[東] 中川公成,202205010201
11,2,4,ナナコロビヤオキ,牡3,56.0,岩部純二,1:28.7,クビ,275.2,12.0,496(+20),[東] 田中清隆,202205010201
12,8,15,スターソルジャー,牡3,56.0,野中悠太,1:29.1,2.1/2,280.5,13.0,432(-4),[東] 根本康広,202205010201
13,4,7,サノケン,牡3,56.0,石川裕紀,1:30.2,7,265.1,11.0,474(+6),[東] 栗田徹,202205010201
14,8,16,リョウランポケット,牡3,54.0,山田敬士,1:30.4,1,382.5,15.0,484(+2),[東] 伊藤伸一,202205010201
15,4,8,ダイチスマイル,牡3,56.0,武士沢友,1:30.6,1.1/4,527.6,16.0,436(+6),[東] 蛯名利弘,202205010201
16,1,1,ソンブラーズ,牡3,53.0,小林脩斗,1:32.9,大,356.2,14.0,460(-6),[東] 田島俊明,202205010201
1,8,13,セブンスレター,牡3,56.0,大野拓弥,2:14.7,,15.7,6.0,496(-10),[東] 武井亮,202205010202
2,5,6,スペイスフォース,牡3,54.0,永野猛蔵,2:15.2,2.1/2,4.5,3.0,520(+2),[東] 田中博康,202205010202
3,6,9,ケイアイグラビティ,牡3,56.0,岩田望来,2:15.5,2,14.4,5.0,546(-2),[東] 加藤征弘,202205010202
4,3,3,ヒシアラカン,牡3,56.0,横山和生,2:16.0,3,20.0,7.0,480(0),[東] 堀宣行,202205010202
5,4,5,サンセットクラウド,牡3,56.0,坂井瑠星,2:16.1,クビ,2.7,1.0,446(-6),[西] 矢作芳人,202205010202
6,7,11,インペリアルライン,牡3,56.0,岩田康誠,2:16.5,2.1/2,3.4,2.0,474(+2),[東] 中舘英二,202205010202
7,8,12,ニシノレジスタンス,牡3,56.0,石川裕紀,2:16.6,1/2,45.3,9.0,492(-2),[東] 根本康広,202205010202
8,4,4,トーセンレガーロ,牡3,56.0,武士沢友,2:16.8,1.1/4,7.7,4.0,514(+4),[東] 古賀史生,202205010202
9,2,2,アカカゲ,牡3,56.0,野中悠太,2:16.9,1,30.6,8.0,504(-6),[東] 菊川正達,202205010202
10,7,10,タクティーレン,牡3,53.0,横山琉人,2:17.7,5,292.9,12.0,524(0),[東] 田島俊明,202205010202
11,5,7,フォレスタブル,牡3,56.0,丸山元気,2:18.7,6,305.7,13.0,496(+10),[東] 根本康広,202205010202
