着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_id
4,7,12,メイショウオオコ,牡3,56.0,角田大河,1:14.0,2.1/2,11.4,3.0,460(-2),[西] 荒川義之,202409010103
5,6,11,ニホンピロケイ,牝3,54.0,田口貫太,1:14.1,1/2,18.7,5.0,478(-2),[西] 大橋勇樹,202409010103
6,4,7,タイセイタリスマン,牡3,57.0,松若風馬,1:14.3,1,69.6,8.0,448(0),[西] 小栗実,202409010103
7,7,13,イエローサファイア,牝3,55.0,中井裕二,1:14.5,1.1/4,60.1,6.0,520(-6),[西] 高橋亮,202409010103
8,2,3,ベストオブキング,牡3,57.0,水口優也,1:14.9,2.1/2,322.8,14.0,478(-8),[西] 藤沢則雄,202409010103
9,2,2,ヒロアプリオリ,牡3,57.0,古川吉洋,1:15.1,1,314.9,13.0,446(0),[西] 川村禎彦,202409010103
10,5,8,フェールブリエ,牡3,57.0,酒井学,1:15.5,2.1/2,132.9,10.0,436(0),[西] 鮫島一歩,202409010103
11,5,9,プレシャスシル,牝3,55.0,太宰啓介,1:15.8,2,330.1,15.0,418(-4),[東] 菊川正達,202409010103
12,3,4,ミッドナッツソル,牝3,51.0,古川奈穂,1:16.0,1,137.4,11.0,436(0),[西] 中村直也,202409010103
13,1,1,ダイシンオリーブ,牝3,55.0,松山弘平,1:16.2,1.1/4,16.4,4.0,444(0),[西] 森秀行,202409010103
14,8,14,サニースター,牡3,56.0,秋山稔樹,1:16.8,3.1/2,273.9,12.0,488(+6),[西] 村山明,202409010103
15,6,10,メイショウトコナツ,牝3,52.0,今村聖奈,1:17.1,1.3/4,61.5,7.0,444(+4),[西] 飯田祐史,202409010103
1,8,12,フラッシング,牡3,57.0,Ｍ．デム,1:54.4,,2.4,1.0,476(-8),[西] 牧浦充徳,202409010104
2,4,4,シェアホルダーズ,牡3,56.0,角田大河,1:54.4,クビ,9.1,4.0,474(-8),[西] 松永幹夫,202409010104
3,1,1,レガッタ,牡3,57.0,横山典弘,1:55.6,7,5.3,3.0,472(+6),[西] 昆貢,202409010104
4,2,2,ユイノサンバンカン,牡3,54.0,今村聖奈,1:55.8,3/4,114.3,9.0,460(-12),[東] 深山雅史,202409010104
5,5,5,メードス,牡3,57.0,岩田望来,1:56.0,3/4,2.6,2.0,496(-4),[西] 上村洋行,202409010104
6,8,11,ライスベリー,牡3,57.0,松若風馬,1:56.1,1/2,15.5,5.0,476(+2),[西] 吉田直弘,202409010104
7,6,7,メイショウヤスマサ,牡3,56.0,角田大和,1:56.2,1/2,26.8,6.0,468(-8),[西] 本田優,202409010104
8,7,10,エスカルチャ,牡3,57.0,幸英明,1:56.4,1.1/4,95.5,8.0,522(0),[西] 岡田稲男,202409010104
9,3,3,チャンミコチョロン,牝3,54.0,秋山稔樹,1:57.2,5,509.2,12.0,496(-12),[東] 萱野浩二,202409010104
10,7,9,ショウナンラジョア,牝3,55.0,松山弘平,1:58.0,5,236.4,11.0,464(-6),[西] 梅田智之,202409010104
11,6,8,デルママントラ,牡3,57.0,川島信二,1:58.7,4,117.0,10.0,500(+10),[西] 畑端省吾,202409010104
12,5,6,サンマルウォーリア,牡3,56.0,田口貫太,2:00.8,大,33.8,7.0,484(0),[西] 大橋勇樹,202409010104
1,6,9,シュガークン,牡3,57.0,武豊,2:02.8,,1.9,1.0,504(-2),[西] 清水久詞,202409010105
2,8,12,サラトガチップス,牡3,57.0,岩田望来,2:03.0,1.1/4,12.3,4.0,438(+2),[西] 新谷功一,202409010105
3,3,3,ディーガレジェンド,牡3,57.0,松山弘平,2:03.4,2.1/2,13.5,6.0,458(-2),[西] 藤原英昭,202409010105
4,4,4,サンブノワ,牡3,57.0,ムルザバ,2:03.5,3/4,4.3,2.0,518(+12),[西] 斉藤崇史,202409010105
5,5,6,ヘザルフェン,牡3,57.0,横山典弘,2:03.5,アタマ,8.2,3.0,500(0),[西] 昆貢,202409010105
6,2,2,アスクカムオンモア,牡3,57.0,北村友一,2:03.5,アタマ,13.7,7.0,502(0),[西] 藤原英昭,202409010105
7,1,1,コーラルムーン,牝3,54.0,田口貫太,2:03.8,1.3/4,22.3,8.0,438(-12),[西] 牧田和弥,202409010105
8,6,8,ヴィーナスウインズ,牝3,55.0,松若風馬,2:04.1,1.1/2,359.7,12.0,390(0),[西] 鮫島一歩,202409010105
9,7,10,セーラス,牝3,51.0,古川奈穂,2:04.1,アタマ,108.8,9.0,442(0),[西] 矢作芳人,202409010105
10,7,11,シンクグッド,牡3,57.0,ルメート,2:04.3,1.1/2,13.3,5.0,508(0),[西] 中内田充,202409010105
11,8,13,チェルビック,牝3,55.0,西村淳也,2:04.6,1.1/2,153.6,10.0,474(-2),[西] 池添学,202409010105
12,4,5,ナリタマフディー,牝3,55.0,川島信二,2:05.1,3,220.9,11.0,478(+4),[西] 高橋亮,202409010105
13,5,7,カルテメトレス,牝3,55.0,加藤祥太,2:06.1,6,580.9,13.0,450(-6),[西] 梅田智之,202409010105
1,7,9,プレッジ,牝4,55.0,ルメート,1:52.7,,3.5,2.0,472(+6),[西] 中内田充,202409010106
2,4,4,ベファーナ,牝4,55.0,西村淳也,1:53.3,3.1/2,6.7,4.0,492(-8),[西] 松下武士,202409010106
3,3,3,ゴーフォマームード,牝4,55.0,岩田望来,1:53.8,3,3.3,1.0,450(+8),[西] 長谷川浩,202409010106
4,5,5,ワイドアウェイク,牝6,56.0,Ｍ．デム,1:54.4,3.1/2,8.1,5.0,512(-2),[西] 加用正,202409010106
5,1,1,ヤエベニシダレ,牝4,51.0,古川奈穂,1:54.5,クビ,32.9,7.0,456(-2),[西] 梅田智之,202409010106
6,6,6,フライングバレル,牝6,56.0,中井裕二,1:54.7,1.1/4,91.2,10.0,470(+8),[西] 安田隆行,202409010106
7,7,8,ウェイビー,牝4,55.0,松山弘平,1:55.4,4,3.8,3.0,540(+6),[西] 西村真幸,202409010106
8,8,10,タマモネモフィラ,牝4,54.0,田口貫太,1:55.7,2,19.5,6.0,468(0),[西] 大橋勇樹,202409010106
9,6,7,トゥーレツリー,牝5,56.0,幸英明,1:55.8,1/2,102.7,11.0,456(+8),[西] 小栗実,202409010106
10,2,2,エクローサ,牝4,55.0,国分優作,1:56.4,4,79.1,9.0,436(-8),[西] 坂口智康,202409010106
中,8,11,キスオンザチーク,牝4,55.0,松若風馬,,,49.3,8.0,508(+8),[西] 小崎憲,202409010106
1,8,15,スイープアワーズ,牡4,58.0,武豊,1:33.3,,8.4,4.0,440(-4),[西] 友道康夫,202409010107
2,2,4,オーシャントライブ,牡4,58.0,ムルザバ,1:33.4,3/4,9.9,5.0,460(+2),[西] 高柳大輔,202409010107
3,1,1,ヨウシタンレイ,牝4,53.0,今村聖奈,1:33.7,2,20.2,6.0,464(-4),[西] 松永昌博,202409010107
4,1,2,トレチーメ,牡4,58.0,ルメート,1:33.8,1/2,5.3,3.0,526(+2),[西] 中内田充,202409010107
5,3,6,パルクリチュード,牝4,56.0,西村淳也,1:33.9,クビ,4.2,2.0,446(0),[西] 松永幹夫,202409010107
6,6,11,デッドリー,牝4,56.0,中井裕二,1:34.0,3/4,31.0,8.0,448(-2),[西] 中内田充,202409010107
7,8,16,メイショウタクボク,牡4,58.0,太宰啓介,1:34.0,クビ,141.4,14.0,460(+4),[西] 高橋亮,202409010107
8,2,3,タガノミア,牝5,55.0,角田大河,1:34.1,クビ,35.1,9.0,466(+4),[西] 河内洋,202409010107
9,5,10,ウインバリオス,牡5,58.0,Ｍ．デム,1:34.2,3/4,105.9,13.0,480(+20),[西] 加用正,202409010107
10,4,7,コントディヴェール,牝5,56.0,酒井学,1:34.2,アタマ,30.6,7.0,502(+10),[西] 清水久詞,202409010107
11,3,5,イヴィステラ,牝5,56.0,岩田康誠,1:34.2,クビ,152.0,16.0,468(-2),[東] 小島茂之,202409010107
12,5,9,ロードスパイラル,牡4,58.0,岩田望来,1:34.3,1/2,72.1,12.0,498(+36),[西] 清水久詞,202409010107
13,6,12,ダノンブリザード,牡5,58.0,松山弘平,1:35.3,6,2.5,1.0,502(+2),[西] 池江泰寿,202409010107
14,7,14,ポルトドール,牡4,58.0,幸英明,1:35.4,3/4,144.8,15.0,460(-10),[西] 小栗実,202409010107
15,8,17,ダークモード,牡4,58.0,北村友一,1:35.4,ハナ,63.5,11.0,490(+6),[西] 藤岡健一,202409010107
16,7,13,ドリアード,牝6,55.0,田口貫太,1:35.4,ハナ,62.9,10.0,482(+2),[西] 佐々木晶,202409010107
17,4,8,レガーミ,牝5,56.0,古川吉洋,1:35.9,3,374.3,17.0,526(-2),[西] 木原一良,202409010107
1,4,7,ゴッドセンド,牡4,58.0,松山弘平,1:11.7,,10.6,5.0,496(0),[西] 浜田多実,202409010108
2,3,6,ストリンジェンド,牡4,58.0,ムルザバ,1:12.1,2.1/2,3.6,2.0,474(-6),[西] 音無秀孝,202409010108
3,6,11,シラキヌ,牝5,55.0,秋山稔樹,1:12.3,1,4.1,3.0,500(0),[西] 小林真也,202409010108
4,6,12,プレイテシア,牝5,55.0,田口貫太,1:12.3,アタマ,110.7,10.0,424(-8),[西] 羽月友彦,202409010108
5,3,5,ブルーノート,牡5,58.0,松若風馬,1:12.4,1,207.5,14.0,508(+10),[西] 梅田智之,202409010108
6,2,3,サウンドサンビーム,牡7,58.0,幸英明,1:12.4,ハナ,27.2,7.0,494(0),[西] 安達昭夫,202409010108
7,2,4,ヒビキ,牡4,58.0,西村淳也,1:12.5,クビ,7.1,4.0,500(+8),[西] 辻野泰之,202409010108
8,7,13,テイエムファルコン,牡7,58.0,鮫島良太,1:12.7,1.1/2,393.4,16.0,522(0),[西] 飯田雄三,202409010108
9,4,8,アーサーテソーロ,牡5,58.0,池添謙一,1:12.8,クビ,54.9,8.0,524(-6),[東] 栗田徹,202409010108
10,1,2,フォルティーナ,牝4,56.0,酒井学,1:12.8,アタマ,155.5,12.0,428(+8),[西] 石橋守,202409010108
11,5,9,オカリナ,牡7,58.0,太宰啓介,1:12.9,クビ,76.1,9.0,536(-4),[西] 宮徹,202409010108
12,5,10,チャーミングアクト,牝7,53.0,今村聖奈,1:13.1,1.1/2,329.0,15.0,466(-8),[西] 飯田雄三,202409010108
13,8,16,エメラルドビーチ,牡4,58.0,岩田望来,1:13.2,1/2,3.1,1.0,532(-2),[西] 大久保龍,202409010108
14,7,14,キモンリッキー,牡5,54.0,古川奈穂,1:13.3,3/4,173.0,13.0,498(+4),[西] 村山明,202409010108
15,1,1,パロットビーク,牝6,56.0,ルメート,1:13.5,3/4,14.6,6.0,462(-2),[西] 西園翔太,202409010108
16,8,15,メイショウツワブキ,牝6,55.0,角田大河,1:13.6,1/2,114.6,11.0,482(-18),[西] 松永昌博,202409010108
1,8,9,サンライズアース,牡3,57.0,Ｍ．デム,2:12.0,,14.2,7.0,542(+4),[西] 石坂公一,202409010109
2,2,2,ジューンテイク,牡3,57.0,岩田望来,2:12.3,1.1/2,6.0,3.0,488(+6),[西] 武英智,202409010109
3,3,3,メリオーレム,牡3,57.0,西村淳也,2:12.8,3,3.2,1.0,492(+10),[西] 友道康夫,202409010109
4,6,6,ジンセイ,牡3,57.0,武豊,2:12.8,クビ,12.5,5.0,490(+2),[西] 庄野靖志,202409010109
5,5,5,カーメルタザイト,牡3,57.0,北村友一,2:12.9,1/2,15.0,8.0,466(+6),[西] 安田翔伍,202409010109
6,7,8,ミカエルパシャ,牡3,57.0,池添謙一,2:13.0,クビ,3.6,2.0,480(+2),[西] 橋口慎介,202409010109
7,4,4,ホウオウプロサンゲ,牡3,57.0,ムルザバ,2:13.1,1/2,7.2,4.0,490(+10),[西] 矢作芳人,202409010109
8,8,10,ヴィレム,牡3,57.0,ルメート,2:13.2,1,12.5,6.0,516(-10),[西] 藤原英昭,202409010109
9,1,1,ショウナンハウル,牡3,57.0,松若風馬,2:13.5,1.3/4,113.9,10.0,498(+2),[西] 松下武士,202409010109
10,7,7,ウィープディライト,牡3,57.0,松山弘平,2:13.6,3/4,16.1,9.0,508(-4),[西] 池添学,202409010109
1,5,7,サンデーファンデー,牡4,57.0,松若風馬,1:51.9,,3.4,1.0,518(-2),[西] 音無秀孝,202409010110
2,4,5,グーデンドラーク,牡5,58.0,ムルザバ,1:52.3,2.1/2,4.6,3.0,522(-8),[西] 池添学,202409010110
3,1,1,テーオーグランビル,牡4,57.0,岩田望来,1:52.4,3/4,5.9,4.0,502(-4),[西] 上村洋行,202409010110
4,7,11,ジュタロウ,牡5,58.0,武豊,1:52.5,1/2,3.6,2.0,498(-6),[西] 河内洋,202409010110
5,8,12,ホウオウフウジン,牡5,58.0,松山弘平,1:52.7,3/4,16.0,7.0,530(0),[西] 矢作芳人,202409010110
6,4,4,マイネルクロンヌ,牡7,58.0,ルメート,1:53.1,2.1/2,59.5,10.0,506(-2),[東] 青木孝文,202409010110
7,2,2,ヒミノフラッシュ,牡6,58.0,古川吉洋,1:53.2,クビ,309.3,13.0,558(-4),[西] 川村禎彦,202409010110
8,3,3,ロッキーサンダー,牡7,58.0,角田大河,1:53.2,クビ,63.1,11.0,488(-2),[西] 石橋守,202409010110
9,6,9,イーサンバーニング,牡5,58.0,西村淳也,1:53.3,3/4,12.3,5.0,500(-4),[東] 中野栄治,202409010110
10,8,13,ジョディーズマロン,牡6,58.0,池添謙一,1:53.6,1.3/4,15.5,6.0,474(+6),[西] 北出成人,202409010110
11,6,8,アスクビックスター,牡5,58.0,古川奈穂,1:53.9,1.3/4,47.5,9.0,482(0),[西] 矢作芳人,202409010110
12,5,6,モズマゾク,牡6,58.0,秋山稔樹,1:54.1,1.1/2,175.5,12.0,516(+4),[西] 杉山佳明,202409010110
13,7,10,メイショウモズ,牡4,57.0,幸英明,1:54.2,アタマ,29.3,8.0,512(0),[西] 松永昌博,202409010110
1,7,14,ダイシンピスケス,牡6,55.0,岩田望来,2:04.8,,12.6,6.0,514(+2),[西] 森秀行,202409010111
2,3,5,ウェルカムニュース,牡5,57.0,ムルザバ,2:04.8,クビ,8.7,4.0,512(+2),[西] 池江泰寿,202409010111
3,8,16,アイコンテーラー,牝6,57.0,武豊,2:04.9,クビ,3.0,1.0,476(-8),[西] 河内洋,202409010111
4,3,6,ゼットリアン,牡4,56.0,西村淳也,2:05.0,1/2,12.4,5.0,438(-2),[西] 吉田直弘,202409010111
5,4,8,フルヴォート,牡6,55.0,幸英明,2:05.1,1/2,17.3,8.0,506(-6),[西] 西村真幸,202409010111
6,1,1,リチュアル,セ5,55.0,酒井学,2:05.1,クビ,26.3,10.0,514(-4),[西] 田中克典,202409010111
7,1,2,オーロイプラータ,牡4,56.0,ルメート,2:05.3,1,3.7,2.0,548(+4),[西] 宮本博,202409010111
8,6,12,エナハツホ,牝5,53.0,古川吉洋,2:05.3,ハナ,222.2,14.0,454(0),[西] 吉田直弘,202409010111
9,2,3,ショウナンバシット,牡4,55.0,岩田康誠,2:05.4,クビ,20.3,9.0,500(+8),[西] 須貝尚介,202409010111
10,8,15,ビヨンドザファザー,牡5,56.0,Ｍ．デム,2:05.6,1.1/2,15.8,7.0,520(+2),[西] 藤岡健一,202409010111
11,2,4,ヴィジョンオブラヴ,牡9,53.0,池添謙一,2:05.7,クビ,204.4,13.0,506(0),[東] 新開幸一,202409010111
12,5,9,ラインオブソウル,牡5,54.0,松若風馬,2:06.4,4,37.3,11.0,508(-10),[西] 音無秀孝,202409010111
13,7,13,ヒロイックテイル,セ7,56.0,太宰啓介,2:06.5,3/4,169.5,12.0,494(+6),[西] 本田優,202409010111
14,4,7,ゲンパチルシファー,牡8,57.0,田口貫太,2:06.5,クビ,277.2,16.0,528(+6),[西] 佐々木晶,202409010111
15,5,10,レッドジェネシス,セ6,56.0,角田大和,2:08.9,大,274.7,15.0,504(+20),[西] 小林真也,202409010111
16,6,11,バハルダール,牡5,56.0,松山弘平,2:09.0,3/4,7.8,3.0,512(+2),[西] 池江泰寿,202409010111
1,8,9,ウォータールグラン,牝5,56.0,松山弘平,1:08.2,,20.1,7.0,504(-8),[西] 河内洋,202409010112
2,6,6,キタノエクスプレス,牡6,58.0,国分優作,1:08.5,1.3/4,2.2,1.0,512(-10),[西] 坂口智康,202409010112
3,2,2,ルーフ,牝4,56.0,ムルザバ,1:08.6,アタマ,3.5,2.0,484(-4),[西] 清水久詞,202409010112
4,7,7,インプロバイザー,牡5,58.0,西村淳也,1:08.7,3/4,12.3,5.0,490(+8),[西] 音無秀孝,202409010112
5,1,1,ヴィアドロローサ,牡5,58.0,北村友一,1:09.1,2.1/2,16.5,6.0,456(+12),[西] 安田隆行,202409010112
6,3,3,グランツベリー,牝4,52.0,古川奈穂,1:09.1,クビ,4.9,3.0,444(-2),[西] 田中克典,202409010112
7,7,8,スクルプトーリス,牝4,55.0,田口貫太,1:09.2,1/2,32.8,8.0,452(+2),[西] 松下武士,202409010112
8,8,10,ショウナンマッハ,セ5,58.0,岩田康誠,1:09.5,2,10.1,4.0,510(+8),[西] 茶木太樹,202409010112
9,4,4,ブラーヴ,牡4,57.0,角田大河,1:09.5,ハナ,265.1,10.0,494(-2),[西] 加用正,202409010112
10,5,5,デルマカミーラ,牝5,56.0,松若風馬,1:10.1,3.1/2,142.2,9.0,488(0),[西] 牧田和弥,202409010112
1,7,10,スマートプレシャス,牝3,55.0,田中健,1:52.6,,4.7,3.0,492(-2),[西] 中村直也,202409010201
2,6,8,フェロニエール,牝3,55.0,ムルザバ,1:52.9,1.1/2,3.3,1.0,526(-6),[西] 高野友和,202409010201
3,6,9,ネバーモア,牝3,55.0,川島信二,1:53.6,4,5.1,4.0,482(+2),[西] 宮本博,202409010201
4,5,6,コーラルハート,牝3,55.0,荻野琢真,1:53.6,アタマ,3.7,2.0,486(-2),[西] 小林真也,202409010201
5,7,11,タマモプルメリア,牝3,54.0,田口貫太,1:53.9,1.3/4,208.4,12.0,448(+4),[西] 大橋勇樹,202409010201
6,4,4,ブリッジワン,牝3,55.0,藤岡康太,1:54.4,3,257.7,13.0,444(0),[西] 武英智,202409010201
7,3,3,マルカオペラ,牝3,55.0,和田竜二,1:54.7,1.3/4,23.1,8.0,464(+4),[西] 浜田多実,202409010201
8,2,2,ラジエーション,牝3,55.0,ルメート,1:54.7,ハナ,12.0,5.0,460(-2),[西] 新谷功一,202409010201
9,1,1,アンリーベイビー,牝3,55.0,松山弘平,1:55.2,3,39.1,9.0,426(-2),[西] 安田隆行,202409010201
10,5,7,アリストロシュ,牝3,55.0,水口優也,1:55.3,1,164.9,11.0,442(-2),[西] 佐々木晶,202409010201
11,4,5,ウィスピースノー,牝3,54.0,角田大河,1:55.4,クビ,82.2,10.0,434(-14),[西] 今野貞一,202409010201
12,8,13,トレポンティ,牝3,55.0,松若風馬,1:56.4,6,19.2,6.0,456(0),[西] 石坂公一,202409010201
13,8,12,ギフトフォーユー,牝3,55.0,岩田康誠,1:57.6,7,20.8,7.0,462(+6),[西] 安田翔伍,202409010201
1,8,14,グランメドウ,牡3,56.0,田口貫太,1:24.2,,2.2,1.0,536(-2),[西] 藤岡健一,202409010202
2,8,13,ガーデンカメリア,牝3,55.0,長岡禎仁,1:24.4,1.1/4,6.6,4.0,446(+4),[西] 杉山晴紀,202409010202
3,3,4,カルパ,牡3,57.0,松山弘平,1:24.5,3/4,5.0,3.0,434(+2),[西] 須貝尚介,202409010202
4,5,7,キモンゲーム,牡3,54.0,今村聖奈,1:24.7,1.1/2,107.2,9.0,478(-1),[西] 村山明,202409010202
5,4,6,スターウッドテール,牡3,56.0,角田大河,1:25.0,1.1/2,73.6,7.0,464(0),[西] 新谷功一,202409010202
6,6,9,ポッドコンティ,牡3,57.0,和田竜二,1:25.0,ハナ,17.2,6.0,478(+8),[西] 辻野泰之,202409010202
7,3,3,ペルセイズ,牡3,57.0,藤岡康太,1:25.3,2,8.4,5.0,498(-4),[西] 牧田和弥,202409010202
8,7,12,スマートヌーメン,牝3,54.0,原優介,1:25.4,1/2,240.5,13.0,454(-6),[西] 石坂公一,202409010202
9,7,11,シンゼンハチマン,牡3,57.0,酒井学,1:26.8,8,444.3,14.0,488(-2),[西] 飯田祐史,202409010202
10,5,8,デルマエウロパ,牡3,57.0,川島信二,1:28.1,8,202.2,12.0,442(-6),[西] 荒川義之,202409010202
11,4,5,アルシンダガ,牡3,57.0,小崎綾也,1:28.4,1.1/2,142.9,10.0,434(0),[西] 斉藤崇史,202409010202
12,1,1,アメリカンマーチ,牡3,57.0,ルメート,1:28.9,3,4.7,2.0,478(-6),[西] 池江泰寿,202409010202
13,6,10,ブラッドショー,牡3,57.0,池添謙一,1:29.3,2,174.3,11.0,450(+4),[西] 小崎憲,202409010202
中,2,2,アイムプラウド,牡3,57.0,岩田康誠,,,100.3,8.0,518(-2),[東] 金成貴史,202409010202
1,6,7,サンライズウェーヴ,牡3,57.0,藤岡康太,2:06.4,,39.2,7.0,492(-6),[西] 石坂公一,202409010203
2,6,6,アーマルコライト,牡3,57.0,ムルザバ,2:06.5,1/2,1.5,1.0,512(+10),[西] 寺島良,202409010203
3,8,10,タキ,牡3,57.0,松山弘平,2:06.6,1/2,8.8,3.0,432(-2),[西] 安田隆行,202409010203
4,3,3,クラウンアラビアン,牡3,56.0,角田大和,2:06.6,クビ,4.3,2.0,476(0),[西] 角田晃一,202409010203
5,7,9,ケイアイアンタレス,牡3,57.0,和田竜二,2:07.2,3.1/2,13.2,5.0,446(-10),[西] 平田修,202409010203
6,2,2,レオボヌール,牡3,57.0,川島信二,2:07.3,クビ,34.0,6.0,472(0),[東] 萱野浩二,202409010203
7,7,8,チョウゲンキ,牡3,57.0,松若風馬,2:08.0,4,11.1,4.0,450(-2),[西] 羽月友彦,202409010203
8,5,5,イナズマシルバー,牡3,56.0,田口貫太,2:08.2,1,147.8,9.0,498(+2),[西] 平田修,202409010203
9,4,4,クワッドルッツ,牡3,57.0,荻野琢真,2:08.6,2,283.6,11.0,476(0),[西] 今野貞一,202409010203
10,1,1,センカラット,牡3,53.0,河原田菜,2:12.2,大,174.8,10.0,472(-2),[西] 渡辺薫彦,202409010203
11,8,11,メイショウマサムネ,牡3,56.0,泉谷楓真,2:12.2,クビ,84.6,8.0,488(+2),[西] 本田優,202409010203
1,7,14,サロニコス,牝3,55.0,ムルザバ,1:35.8,,2.8,1.0,444(+6),[西] 松下武士,202409010204
2,1,1,ブリックワーク,牝3,55.0,斎藤新,1:36.1,1.3/4,30.4,10.0,442(-6),[西] 辻野泰之,202409010204
3,3,5,ミスズサンダスノー,牝3,54.0,田口貫太,1:36.2,3/4,6.7,4.0,426(-4),[西] 長谷川浩,202409010204
4,5,9,マサノカナリア,牝3,55.0,国分優作,1:36.3,クビ,22.9,7.0,454(-8),[西] 加用正,202409010204
5,4,8,スターリングアップ,牝3,55.0,池添謙一,1:36.3,アタマ,16.7,5.0,440(-2),[西] 松永幹夫,202409010204
6,7,13,ハイボーン,牝3,55.0,岩田康誠,1:36.3,ハナ,21.1,6.0,432(+4),[西] 上村洋行,202409010204
7,8,16,チャウチャウチャウ,牝3,55.0,川須栄彦,1:36.4,1/2,302.1,16.0,458(-14),[西] 緒方努,202409010204
8,7,15,ラガークイン,牝3,52.0,今村聖奈,1:36.4,クビ,23.5,8.0,408(+4),[西] 大久保龍,202409010204
9,2,4,ルージュリリカル,牝3,55.0,松山弘平,1:36.6,1.1/4,5.3,3.0,422(-2),[西] 杉山晴紀,202409010204
10,5,10,エルプロフェッサー,牝3,51.0,古川奈穂,1:36.6,クビ,31.4,11.0,408(-8),[西] 高橋康之,202409010204
11,3,6,ハミング,牝3,55.0,ルメート,1:36.6,ハナ,4.5,2.0,416(-4),[西] 中内田充,202409010204
12,8,18,プルミエプランタン,牡3,57.0,松若風馬,1:36.7,1/2,100.4,13.0,490(-2),[西] 音無秀孝,202409010204
